time,AkSuu,AlaArcha,Alamedin,ChonKayindi,ChonKemin,KaraBalta,Kegety,Kochkor,Sokuluk
723073,5.176666667,8.01,8.66,NaN,29.43333333,3.83,2.956666667,25.43333333,6.516666667
723103,3.176666667,3.646666667,3.96,NaN,18.4,2.593333333,1.83,22.76666667,3
723134,2.246666667,2.326666667,2.646666667,NaN,14.53333333,1.853333333,1.12,27.66666667,2.13
723164,1.943333333,1.903333333,2.04,NaN,12.2,1.62,0.913333333,26.16666667,1.806666667
723195,1.586666667,1.693333333,1.826666667,NaN,9.296666667,1.573333333,0.456666667,22.16666667,1.476666667
723226,1.51,1.206666667,1.83,NaN,8.83,1.366666667,0.47,22.96666667,1.346666667
723255,1.45,1.173333333,1.833333333,NaN,8.206666667,1.336666667,0.386666667,21.76666667,1.27
723286,1.946666667,1.316666667,1.963333333,NaN,13.1,1.64,0.733333333,16.9,1.4
723316,5.033333333,2.973333333,4.476666667,NaN,31.86666667,5.37,1.673333333,19.96666667,1.4
723347,11.45,7.386666667,11.64,NaN,39.93333333,13.06333333,3.206666667,19.3,10.28666667
723377,14.4,17.8,22.9,NaN,53.2,12.73333333,4.803333333,19.96666667,16.46666667
723408,10.76,12.52333333,18.9,NaN,45.2,7.246666667,5.273333333,27.53333333,12.6
723439,5.7,5.686666667,10.46666667,NaN,30,4.083333333,2.91,21.56666667,6.066666667
723469,3.27,2.823333333,4.483333333,NaN,19.66666667,2.823333333,1.59,20.36666667,2.64
723500,2.513333333,2.23,2.49,NaN,15.5,2.29,1.316666667,27.7,1.943333333
723530,2.133333333,1.873333333,2.046666667,NaN,12.33333333,1.9,0.793333333,25.1,1.64
723561,1.9,1.586666667,1.97,NaN,9.83,1.693333333,0.583333333,22.2,1.466666667
723592,1.733333333,1.463333333,1.913333333,NaN,8.656666667,1.473333333,0.406666667,21.7,1.39
723620,1.733333333,1.406666667,1.686666667,NaN,8.816666667,1.423333333,0.54,18.5,1.37
723651,2.073333333,1.636666667,2.053333333,NaN,10.83333333,1.99,0.52,15.5,1.563333333
723681,6.996666667,4.88,7.86,NaN,35.3,8.78,2.663333333,31.36666667,1.563333333
723712,10.90333333,7.486666667,12.08,NaN,58.86666667,12.72666667,5.666666667,31.56666667,9.626666667
723742,16.2,13.9,24.03333333,NaN,74.33333333,19.33333333,7.496666667,55.53333333,19.23333333
723773,8.976666667,8.73,15.7,NaN,49.26666667,9.626666667,4.633333333,36.1,11.02333333
723804,4.87,3.956666667,7.38,NaN,28.36666667,4.813333333,2.786666667,27.53333333,5.12
723834,3.563333333,2.356666667,4.01,NaN,20.6,3.456666667,1.893333333,23.56666667,3.22
723865,2.28,1.816666667,2.316666667,NaN,16.63333333,2.703333333,1.44,33.7,2.463333333
723895,1.826666667,1.596666667,1.733333333,NaN,13.03333333,2.196666667,1.153333333,28.13333333,2.013333333
723926,1.74,1.45,1.56,NaN,12.13333333,1.936666667,0.656666667,26.23333333,1.76
723957,1.74,1.35,1.283333333,NaN,11.6,1.68,0.863333333,24.76666667,1.603333333
723985,1.733333333,1.313333333,1.073333333,NaN,10.30666667,1.596666667,0.756666667,22,1.55
724016,2.163333333,1.41,1.186666667,NaN,12.94,2.026666667,0.476666667,18.93333333,1.773333333
724046,3.923333333,2.45,3.746666667,NaN,14.15333333,4.666666667,0.59,16.46666667,3.353333333
724077,6.306666667,4.266666667,7.58,NaN,16.13333333,7.196666667,1.416666667,13.5,6.033333333
724107,11.07333333,8.763333333,17.1,NaN,35.16666667,12.53333333,3.95,15.43333333,11.66
724138,10.92,15.89333333,24.73333333,NaN,47.56666667,9.06,4.72,24.06666667,14.98
724169,3.363333333,4.59,7.37,NaN,21.8,4.023333333,2.073333333,20.43333333,4.246666667
724199,2.86,2.226666667,3.523333333,NaN,16.13333333,2.953333333,1.423333333,19.8,2.533333333
724230,2.09,1.7,1.966666667,NaN,14.83333333,2.36,0.956666667,28.1,2
724260,1.713333333,1.326666667,1.89,NaN,12.6,1.846666667,0.593333333,23.06666667,1.646666667
724291,1.58,1.066666667,1.833333333,NaN,11.3,1.563333333,0.536666667,21.23333333,1.373333333
724322,1.553333333,1.04,1.683333333,NaN,11,1.5,0.463333333,21.93333333,1.21
724350,1.443333333,1.05,1.556666667,NaN,10.03666667,1.423333333,0.413333333,19.83333333,1.09
724381,1.643333333,1.11,1.516666667,NaN,10.13666667,1.62,0.39,16.13333333,1.343333333
724411,4.763333333,3.396666667,4.526666667,NaN,18.9,5.043333333,2.013333333,23.2,4.1
724442,12.26,8.546666667,10.58666667,NaN,37.16666667,14.81333333,4.206666667,24.43333333,11.05
724472,16.2,15.73333333,18.43333333,NaN,62.3,19.83333333,7.06,41.7,17.76666667
724503,14.76666667,21.3,22.96666667,NaN,60,11.86333333,6.936666667,35.66666667,23.8
724534,6.85,6.873333333,9.886666667,NaN,32.1,5.2,3.47,26.96666667,7
724564,3.216666667,2.353333333,3.833333333,NaN,19.13333333,3.24,1.726666667,21,3.463333333
724595,2.973333333,1.79,2.103333333,NaN,14.93333333,2.503333333,1.116666667,26.2,2.963333333
724625,2.576666667,1.346666667,1.72,NaN,11.66666667,2.083333333,0.636666667,22.5,2.723333333
724656,2.133333333,1.036666667,1.483333333,NaN,9.603333333,1.766666667,0.533333333,20.8,2.463333333
724687,2.1,1.01,1.183333333,NaN,9.426666667,1.593333333,0.533333333,20.4,1.966666667
724716,2.263333333,0.963333333,1.326666667,NaN,9.92,1.523333333,0.48,20.36666667,1.73
724747,2.24,1.06,1.26,NaN,10.37333333,1.616666667,0.466666667,14.16666667,1.823333333
724777,4.006666667,1.853333333,2.24,NaN,13.73333333,3.853333333,0.89,15.53333333,3.11
724808,14.16666667,7.686666667,11.27666667,NaN,37.13333333,22.33333333,3.903333333,29.4,11.09
724838,13.26666667,15.56666667,24.2,NaN,38.8,12.35666667,3.87,14.4,16.76666667
724869,12.03333333,21.63333333,25.53333333,NaN,52.06666667,7.31,5.583333333,19.7,19.63333333
724900,5.08,6.02,10.38,NaN,29.2,4.03,3.476666667,19.93333333,7.646666667
724930,2.963333333,2.683333333,3.466666667,NaN,17,2.873333333,1.596666667,19.6,3.746666667
724961,2.466666667,2.03,2.133333333,NaN,13.2,2.126666667,0.956666667,27.53333333,2.28
724991,2.123333333,1.923333333,1.803333333,NaN,10.83333333,1.943333333,0.463333333,21.16666667,1.763333333
725022,1.976666667,1.71,1.586666667,NaN,9.013333333,1.58,0.566666667,19.53333333,1.313333333
725053,1.87,1.436666667,1.44,NaN,8.5,1.44,0.466666667,20.53333333,1.37
725081,1.87,1.336666667,1.32,NaN,9.136666667,1.446666667,0.383333333,20.06666667,1.293333333
725112,1.666666667,1.403333333,1.4,NaN,14.6,2.01,0.4,16.33333333,1.413333333
725142,3.486666667,2.583333333,3.823333333,NaN,23.36666667,4.616666667,1.233333333,12.13333333,3.266666667
725173,9.853333333,7.116666667,12.04333333,NaN,39.86666667,13.01333333,4.02,16.76666667,11.20333333
725203,12.53333333,13.4,22.3,NaN,48.96666667,12.2,5.48,12.6,17.66666667
725234,10.41333333,12.13333333,18.3,NaN,45.83333333,7.836666667,5.403333333,24.1,14.9
725265,5.206666667,5.39,8.433333333,NaN,26.86666667,4.426666667,2.99,21.63333333,5.436666667
725295,3.926666667,3.053333333,4.523333333,NaN,18.13333333,2.94,1.55,20.1,3.36
725326,2.7,2.066666667,2.616666667,NaN,13.7,2.196666667,1.03,29.7,2.513333333
725356,2.304333333,1.78,1.846666667,NaN,11.66666667,1.82,0.773333333,26.5,2.126666667
725387,1.986666667,1.48,1.76,NaN,10.56666667,1.613333333,0.513333333,22.5,1.833333333
725418,1.81,1.46,1.553333333,NaN,9.506666667,1.436666667,0.416666667,23.11,1.59
725446,1.81,1.37,1.47,NaN,8.463333333,1.34,0.356666667,21.9,1.483333333
725477,1.916666667,1.36,1.436666667,NaN,13.13333333,1.506666667,0.57,17.36666667,1.656666667
725507,3.466666667,1.826666667,2.173333333,NaN,20,3.71,1.2,16.3,3.27
725538,9.133333333,5.34,7.793333333,NaN,38.2,12.38,3.276666667,17.3,8.903333333
725568,15.06666667,12.63333333,21.46666667,NaN,56.26666667,14.93333333,5.763333333,28.36666667,16.46666667
725599,11.71,12.43666667,20.76666667,NaN,52.46666667,8.58,5.26,28.7,14.86666667
725630,5.67,5.516666667,9.013333333,NaN,26.36666667,4.213333333,2.363333333,22.56666667,6.426666667
725660,3.41,2.52,3.913333333,NaN,19.23333333,2.95,1.606666667,22.73333333,3.24
725691,2.46,1.903333333,2.406666667,NaN,15.6,2.416666667,0.996666667,30.36666667,2.333333333
725721,2.236666667,1.506666667,1.91,NaN,12.23333333,2.06,0.636666667,26.86666667,1.896666667
725752,2.15,1.57,1.766666667,NaN,10.27666667,1.67,0.606666667,23.7,1.71
725783,2.15,1.486666667,1.463333333,NaN,9.993333333,1.566666667,0.603333333,24.7,1.583333333
725811,2.15,1.466666667,1.33,NaN,9.976666667,1.596666667,0.65,22.9,1.56
725842,2.18,1.523333333,1.483333333,NaN,12.3,2.083333333,0.72,14.43333333,1.886666667
725872,5.343333333,3.386666667,5.166666667,NaN,29.5,7.736666667,2.753333333,26.8,4.85
725903,14.16666667,8.243333333,12.73333333,NaN,41.43333333,17.7,5.833333333,37.1,12.73333333
725933,21.06666667,16.6,24,NaN,68.23333333,24.83333333,10.53333333,69.43333333,22.2
725964,12.96666667,15.8,22.56666667,NaN,53.46666667,14.83333333,6.77,47.9,19.13333333
725995,6.663333333,7.003333333,9.53,NaN,33.4,7.46,4.24,29.86666667,9.433333333
726025,4.28,2.956666667,4.113333333,NaN,25.56666667,4.31,2.393333333,32.23333333,5.163333333
726056,3.57,2.28,2.69,NaN,19.76666667,3.12,1.946666667,39.73333333,3.853333333
726086,3.213333333,2.016666667,2.28,NaN,17.46666667,2.486666667,1.473333333,35.36666667,3.013333333
726117,2.85,1.723333333,1.886666667,NaN,12.93333333,2.093333333,1.156666667,29.66666667,2.52
726148,2.85,1.54,1.59,NaN,11.43333333,1.766666667,0.776666667,27.9,2.12
726177,2.85,1.513333333,1.5,NaN,11.2,1.68,0.803333333,26.5,1.81
726208,2.29,1.89,1.86,NaN,18.03333333,3.246666667,1.156666667,18.76666667,2.7
726238,3.793333333,2.933333333,4.203333333,NaN,25.16666667,6.263333333,2.3,19.3,4.41
726269,16.35,11.73333333,13.66666667,NaN,52.3,26.33333333,6.65,76.8,15.58666667
726299,16.6,20.36666667,19.93333333,NaN,59.6,23.9,8.64,85.43333333,24.43333333
726330,9.943333333,14.76666667,14.76666667,NaN,51.33333333,11.94666667,6.403333333,52.83333333,14.5
726361,5.95,7.806666667,7.963333333,NaN,34.83333333,6.48,4.533333333,40.16666667,7.086666667
726391,4.066666667,3.163333333,4.02,NaN,20.46666667,4.316666667,2.51,37.33333333,3.693333333
726422,3.346666667,1.943333333,2.896666667,NaN,16.46666667,3.043333333,1.763333333,44.56666667,2.95
726452,1.976666667,1.85,2.11,NaN,13.53333333,2.366666667,1.193333333,37.53333333,2.626666667
726483,1.953333333,1.706666667,1.906666667,0.793333333,12.33333333,2.146666667,0.786666667,29.46666667,2.423333333
726514,1.973333333,1.733333333,1.763333333,0.746666667,11.33333333,2.01,0.66,27.4,2.176666667
726542,1.893333333,1.686666667,1.48,0.68,11.26666667,1.68,0.58,27.93333333,1.996666667
726573,2.06,1.3,1.336666667,0.72,11.2,1.673333333,0.58,19.03333333,1.953333333
726603,3.303333333,2.046666667,2.503333333,1.336666667,29.96666667,3.823333333,1.673333333,37.93333333,2.936666667
726634,7.703333333,4.423333333,6.2,2.57,36.06666667,10.06,2.66,26.13333333,5.663333333
726664,16.26333333,10.96,14.16666667,3.345,44.96666667,15.86666667,4.7,26.53333333,9.87
726695,14.98,12.4,17.13333333,NaN,41.4,8.51,4.64,25.23333333,NaN
726726,5.693333333,5.16,7.523333333,NaN,25.66666667,4.3,2.653333333,27.1,NaN
726756,3.003333333,3.27,3.94,NaN,17.76666667,3.13,1.746666667,25.1,NaN
726787,1.816666667,2.27,2.52,0.71,14.7,2.613333333,1.233333333,35.86666667,NaN
726817,1.84,2.036666667,1.98,0.63,12.8,2.373333333,1,32.13333333,NaN
726848,1.75,1.786666667,1.72,0.536666667,11.13333333,1.883333333,0.613333333,30.56666667,1.573333333
726879,1.653333333,1.593333333,1.633333333,0.496666667,9.886666667,1.816666667,0.553333333,29.4,1.53
726907,1.503333333,1.58,1.566666667,0.45,10.18666667,1.726666667,0.606666667,27.76666667,1.526666667
726938,4.5,1.57,1.5,0.533333333,10.57666667,1.933333333,0.59,15.9,1.526666667
726968,9.56,3.75,4.556666667,1.73,23.6,8.683333333,1.873333333,30.66666667,4.783333333
726999,14.9,10.46,15.16666667,4.826666667,40.9,18.26666667,4.04,42.13333333,12.4
727029,13.8,12.43333333,17.96666667,5.31,43.6,12.93333333,5.426666667,32.3,15.2
727060,10.05666667,13.56666667,20.2,4.23,43.33333333,9.856666667,6.293333333,48.23333333,15.13333333
727091,7.526666667,7.673333333,12.03333333,1.86,31.7,6.25,3.53,34.63333333,7.9
727121,4.756666667,4.07,6.74,1.006666667,21.06666667,4.28,2.276666667,33.06666667,3.78
727152,4.206666667,2.303333333,3.516666667,0.733333333,16.56666667,3.283333333,1.516666667,41.5,2.113333333
727182,3.86,1.896666667,2.253333333,0.556666667,12.3,2.64,1.133333333,37.8,1.77
727213,3.8,1.583333333,1.926666667,0.5,10.56,2.136666667,0.706666667,31,1.41
727244,2.103333333,1.416666667,1.87,0.483333333,9.763333333,1.946666667,0.736666667,29.66666667,1.293333333
727272,1.773333333,1.33,1.7,0.436666667,9.063333333,1.89,0.793333333,27.6,1.233333333
727303,NaN,1.473333333,1.52,0.41,10.7,1.933333333,0.68,18.16666667,1.266666667
727333,3.46,2.073333333,2.266666667,0.726666667,18.53333333,2.966666667,1.153333333,19.93333333,2.16
727364,12.33666667,6.66,9.173333333,3.683333333,26.8,14.56666667,3.636666667,32.03333333,9.606666667
727394,14.46666667,11.76666667,18.9,4.2,40.5,15.7,5.243333333,29.73333333,12.43333333
727425,12.43333333,11.6,20.4,3.94,37.8,9.606666667,6.306666667,29.26666667,11.34
727456,8.113333333,7.8,12.39,2.47,29.26666667,5.436666667,3.723333333,33.46666667,6.51
727486,4.57,3.61,4.25,1.096666667,16,3.563333333,2.083333333,26.63333333,2.466666667
727517,3.446666667,2.48,2.876666667,0.803333333,12.56666667,2.913333333,1.3,37.13333333,1.87
727547,2.913333333,2.166666667,2.243333333,0.58,10.14333333,2.543333333,0.84,35,1.51
727578,2.3,1.573333333,2.186666667,0.556666667,9.46,2.173333333,0.81,32.56666667,1.376666667
727609,2.106666667,1.423333333,2.096666667,0.5,9,1.893333333,0.753333333,32.4,1.226666667
727638,2.083333333,1.386666667,1.996666667,0.5,8.113333333,1.803333333,0.67,29.53333333,1.17
727669,2.586666667,1.58,1.936666667,0.546666667,9.913333333,2.423333333,0.84,21.23333333,1.296666667
727699,5.66,2.826666667,3.903333333,1.563333333,20.23333333,6.88,1.806666667,24.8,2.556666667
727730,14.2,6.72,9.496666667,4.57,35.96666667,15.76666667,4.14,28.4,7.82
727760,18.93333333,15.56666667,21.43333333,5.64,57.5,19.2,5.853333333,44.66666667,16.63333333
727791,12.43333333,13.13333333,16.56666667,3.936666667,40.43333333,10.34,4.633333333,34.83333333,12.8
727822,7.56,6.316666667,8.186666667,2.66,25.33333333,7.043333333,2.87,34.43333333,6.663333333
727852,4.523333333,3.356666667,3.883333333,1.2,15.96666667,4.683333333,1.753333333,28.36666667,3.573333333
727883,3.706666667,2.38,2.47,0.893333333,12.16666667,3.35,1.36,39.96666667,2.786666667
727913,3.056666667,2.11,2.056666667,0.83,10.05333333,2.586666667,1.083333333,36.4,2.43
727944,2.743333333,1.776666667,2.4,0.746666667,9.376666667,1.833333333,0.743333333,29.93333333,2.08
727975,2.52,1.69,2.55,0.69,7.96,1.556666667,0.73,30,1.573333333
728003,2.446666667,1.58,2.5,0.58,7.283333333,1.386666667,0.653333333,25.23333333,1.55
728034,2.736666667,1.783333333,2.68,0.74,7.1,2.21,0.75,21.2,1.816666667
728064,3.966666667,2.776666667,4.206666667,1.323333333,20.86666667,4.483333333,2.173333333,22.1,3.21
728095,16.43333333,10.2,13.94,4.713333333,44.5,18.1,6.103333333,62.06666667,12.42333333
728125,18.23333333,12.8,21.8,5.986666667,46.66666667,17.16666667,8.756666667,69.26666667,17.53333333
728156,10.36333333,9.83,16.1,4.643333333,32,9.21,6.236666667,31.76666667,10.84
728187,8.023333333,5.923333333,10.24,2.55,24.3,6.116666667,3.62,37.9,6.36
728217,4.476666667,2.746666667,5.076666667,1.173333333,NaN,4.063333333,2.516666667,34.46666667,3.463333333
728248,3,2.003333333,3.263333333,0.99,12.93333333,3.166666667,1.62,44.4,2.693333333
728278,2.903333333,1.773333333,2.81,0.83,NaN,2.656666667,1.263333333,37.76666667,2.553333333
728309,2.81,1.603333333,2.653333333,0.81,NaN,2.116666667,0.71,29.96666667,2.133333333
728340,2.383333333,1.5,2.433333333,0.693333333,NaN,1.833333333,0.783333333,28.4,1.793333333
728368,2.21,1.463333333,2.386666667,0.63,8.506666667,1.933333333,0.786666667,29.06666667,1.656666667
728399,2.513333333,1.616666667,2.31,0.713333333,8.943333333,2,0.743333333,21.6,1.756666667
728429,6.296666667,3.71,4.246666667,2,24.96666667,8.27,2.383333333,43.16666667,4.49
728460,14.3,9.486666667,15.63333333,5.466666667,55.16666667,19.36666667,5.133333333,69.83333333,10.96666667
728490,16.73333333,17.6,22.83333333,8.573333333,56.23333333,17.86666667,6.816666667,52.2,18.76666667
728521,11.86666667,14.9,20.23333333,3.963333333,43.4,9.446666667,6.68,37.53333333,16.8
728552,5.813333333,6.316666667,9.013333333,1.776666667,26.93333333,5.126666667,4.733333333,40.6,4.7
728582,4.116666667,2.75,4.086666667,1.063333333,18.03333333,3.73,2.126666667,33.53333333,2.296666667
728613,3.74,2.136666667,2.883333333,0.85,14.43333333,2.746666667,1.586666667,42.06666667,1.91
728643,3.2,1.783333333,2.226666667,0.766666667,12.13333333,2.186666667,0.99,36.4,1.773333333
728674,2.883333333,1.58,2.173333333,0.656666667,8.973333333,2.153333333,0.826666667,NaN,1.686666667
728705,2.626666667,1.523333333,2.18,0.54,8.863333333,1.966666667,0.75,NaN,1.626666667
728733,2.43,1.593333333,2.13,0.536666667,8.953333333,1.88,0.576666667,NaN,1.553333333
728764,2.293333333,1.933333333,2.083333333,0.516666667,9.346666667,1.88,0.473333333,NaN,1.656666667
728794,4.303333333,3.756666667,3.966666667,1.193333333,23.73333333,4.665,1.073333333,NaN,1.926666667
728825,9.903333333,7.27,8.683333333,2.566666667,28.63333333,7.31,2.846666667,NaN,7.756666667
728855,16.63333333,16.63333333,19.36666667,5.16,40.16666667,NaN,5.236666667,NaN,15.96666667
728886,11.86666667,16.8,19.8,3.663333333,31.53333333,NaN,6.136666667,NaN,14.53333333
728917,5.05,6.576666667,9.836666667,1.536666667,20.36666667,NaN,3.253333333,NaN,5.083333333
728947,3.583333333,3.5,6.153333333,0.94,11.05,NaN,1.933333333,NaN,2.8
728978,2.813333333,2.566666667,3.196666667,0.64,7.743333333,NaN,1.536666667,NaN,2.166666667
729008,2.566666667,2.01,2.53,0.573333333,8.006666667,NaN,0.906666667,NaN,1.76
729039,2.44,1.656666667,2.413333333,0.516666667,8.383333333,NaN,0.79,NaN,1.65
729070,2.303333333,1.456666667,2.15,0.47,8.28,NaN,0.586666667,NaN,1.703333333
729099,2.02,1.443333333,1.94,0.47,8.113333333,NaN,0.52,25.73333333,1.67
729130,2.44,1.79,1.82,0.56,9.583333333,NaN,0.833333333,14.63333333,2.036666667
729160,3.453333333,2.57,2.8,0.97,15.7,5.82,1.856666667,20.83333333,2.81
729191,14.53,8.536666667,10.38333333,2.14,49,16.84666667,5.02,53.2,11.11333333
729221,19.6,11.9,15.9,5.733333333,38.93333333,20.03333333,5.646666667,50.93333333,15.9
729252,15.32333333,14.66333333,19.53333333,4.26,47.6,12.27333333,6.736666667,41.06666667,16.73333333
729283,6.33,6.046666667,8.723333333,2.17,23.43333333,5.233333333,3.096666667,41.6,8.52
729313,4.416666667,3.05,4.94,1.326666667,17.46666667,4.255,2.376666667,31.86666667,4.793333333
729344,3.333333333,2.016666667,2.856666667,0.92,13.1,NaN,1.833333333,28.9,3.413333333
729374,2.933333333,1.566666667,2.156666667,0.81,11.33333333,NaN,1.17,31.86666667,2.906666667
729405,2.786666667,1.346666667,1.756666667,0.706666667,10.4,2.52,0.883333333,29.43333333,2.603333333
729436,2.66,1.173333333,1.596666667,0.643333333,10.11666667,2.283333333,0.703333333,27.53333333,2.496666667
729464,2.483333333,1.103333333,1.393333333,0.57,9.07,2.213333333,0.876666667,23.3,2.31
729495,3.676666667,1.71,1.63,0.91,16.96666667,2.403333333,0.873333333,18.73333333,3.373333333
729525,8.123333333,4.283333333,5.116666667,2.39,32.3,6.876666667,2.816666667,25.86666667,7.61
729556,16.66666667,11.48333333,14.8,4.963333333,57.53333333,13.43333333,9.053333333,23.4,15.93333333
729586,16.63333333,19.03333333,21.8,7.05,46.16666667,NaN,9.36,28.93333333,23.5
729617,12.6,17.06666667,17.93333333,4.586666667,40.76666667,7.633333333,7.833333333,33.63333333,20.63333333
729648,7.076666667,8.95,9.853333333,2.383333333,27.66666667,NaN,5.25,36.96666667,10.65666667
729678,4.306666667,4.466666667,5.006666667,1.256666667,17,NaN,1.633333333,27.4,5.416666667
729709,3.05,2.48,3.1,0.8,12.56666667,NaN,0.72,29.4,3.27
729739,2.693333333,2.113333333,2.216666667,0.686666667,9.66,NaN,0.51,29.36666667,2.74
729770,2.55,1.94,1.926666667,0.656666667,9.116666667,2.03,0.473333333,26.43333333,2.483333333
729801,2.446666667,1.843333333,1.296666667,0.586666667,8.266666667,1.86,0.686666667,26.56666667,2.17
729829,2.196666667,1.693333333,1.143333333,0.58,8.046666667,1.78,0.833333333,23.86666667,2.09
729860,2.236666667,1.846666667,1.123333333,0.58,8.02,1.813333333,0.746666667,13.26666667,2.143333333
729890,3.84,2.886666667,2.2,1.06,14.3,3.57,1.493333333,17.2,3.94
729921,14.7,9.496666667,10.52,5.153333333,46.96666667,18.4,6.423333333,40.73333333,14
729951,19.06666667,15.7,20.56666667,6.996666667,60.83333333,23.53333333,8.22,48.3,21.73333333
729982,16.73333333,14.7,18.96666667,6.306666667,55.03333333,16.4,11.52333333,50.36666667,23.5
730013,8.553333333,8.186666667,11.24,3.903333333,38.16666667,7.136666667,5.73,48.63333333,11.20333333
730043,4.54,3.076666667,4.973333333,1.906666667,22.36666667,4.836666667,3.333333333,32.83333333,4.903333333
730074,3.21,2.34,2.473333333,1.256666667,16.46666667,3.513333333,2.256666667,30.1,3.706666667
730104,2.803333333,1.986666667,1.836666667,1.113333333,14.1,2.996666667,1.753333333,32.66666667,3.006666667
730135,NaN,1.94,1.67,0.963333333,13.06666667,2.5,1.033333333,25.76666667,2.683333333
730166,NaN,1.836666667,1.66,0.833333333,12.26666667,2.326666667,1.406666667,25.86666667,2.47
730194,NaN,1.693333333,1.616666667,0.806666667,11.5,2.15,1.05,23.23333333,2.143333333
730225,2.24,1.62,1.683333333,0.8,11.16666667,2.19,0.7,13.33333333,1.946666667
730255,3.936666667,2.41,3.583333333,1.443333333,24.56666667,6.4,1.47,24.4,4.06
730286,9.72,6.773333333,8.17,4.126666667,44.36666667,11.83666667,4.4,28,7.306666667
730316,16.9,15.83333333,17.53333333,8.246666667,58,29,10.09666667,62.56666667,18.6
730347,14.5,15.56666667,21.33333333,8.09,63.56666667,11.8,8.826666667,64.6,16.16666667
730378,10.46666667,7.49,14.13333333,5.773333333,43.56666667,8.956666667,5.716666667,59.73333333,7.533333333
730408,5.803333333,3.633333333,6.156666667,3.25,28.2,NaN,2.306666667,40.76666667,4.24
730439,4.053333333,2.62,3.47,1.8,19.73333333,NaN,1.32,29.1,2.996666667
730469,3.313333333,2.266666667,2.9,1.106666667,12.66666667,NaN,1.13,35,2.383333333
730500,2.783333333,2.143333333,2.29,0.896666667,13.36666667,2.46,0.85,30.03333333,2.02
730531,2.52,1.876666667,2.246666667,0.813333333,15.7,2.276666667,0.82,26.73333333,1.803333333
730560,2.45,1.66,2.18,0.77,14.6,2.136666667,0.726666667,26.36666667,1.686666667
730591,2.706666667,1.963333333,2.283333333,1.096666667,13.26666667,2.78,0.913333333,14.9,1.823333333
730621,7.096666667,5.62,6.016666667,3.79,39.76666667,8.933333333,1.92,39.4,6.836666667
730652,11.43666667,11.03333333,12.09333333,5.543333333,65.9,10.82,3.623333333,41.23333333,10.99333333
730682,13.63333333,16.13333333,20.53333333,7.933333333,62,15.46666667,6.006666667,44.8,16.9
730713,11.17333333,15.13333333,18.5,7.586666667,49.43333333,10.77,5.773333333,38.56666667,14.6
730744,5.85,7.063333333,10.46666667,3.453333333,30.56666667,5.703333333,2.613333333,53.53333333,7.336666667
730774,3.226666667,3.58,4.273333333,1.73,18.1,4.193333333,1.853333333,43.5,3.66
730805,3.21,2.156666667,2.826666667,1.34,15.3,3.426666667,1.166666667,32.36666667,2.816666667
730835,2.86,1.78,2.373333333,1.19,12.3,2.92,1.23,36.1,2.353333333
730866,2.55,1.633333333,2.17,1.116666667,12.2,2.323333333,0.97,28.86666667,2.04
730897,2.343333333,1.456666667,2.01,0.963333333,12.03333333,2.096666667,0.86,28.23333333,1.85
730925,2.263333333,1.326666667,1.936666667,0.886666667,11.23333333,2.043333333,0.85,25.6,1.743333333
730956,2.326666667,1.636666667,1.936666667,0.946666667,11,2.506666667,0.88,13.56666667,1.716666667
730986,6.97,4.57,5.356666667,3.423333333,25.23333333,8.293333333,2.103333333,24.03333333,5.696666667
731017,12.13333333,10.79333333,13.9,6.973333333,43.13333333,14.2,4.216666667,28.73333333,12.4
731047,11.73333333,15.23333333,19.2,7.786666667,48.53333333,10.76666667,5.226666667,19.2,17.5
731078,11.4,13.73333333,15.56666667,7.27,45.93333333,9.473333333,6.233333333,41.26666667,14.03333333
731109,6.316666667,5.686666667,9.12,3.5,33.46666667,5.71,3.216666667,42.56666667,6.533333333
731139,3.986666667,3.123333333,3.936666667,1.653333333,21.4,3.566666667,2.01,31.3,2.936666667
731170,3.103333333,2.303333333,3.4,1.206666667,15.36666667,2.623333333,1.56,26.9,2.39
731200,2.656666667,1.986666667,2.893333333,1.113333333,11.93333333,2.346666667,1.07,30.7,2.196666667
731231,2.333333333,1.936666667,2.346666667,0.993333333,11.13333333,2.073333333,0.873333333,28.1,1.91
731262,2.143333333,1.82,2.046666667,0.85,11.83333333,1.87,0.776666667,27.33333333,1.713333333
731290,2.096666667,1.886666667,1.746666667,0.793333333,11.36666667,1.876666667,0.693333333,24.13333333,1.64
731321,3.326666667,2.333333333,2.413333333,1.396666667,16.73333333,3.94,1.303333333,14.26666667,2.313333333
731351,5.656666667,3.78,5.08,3.226666667,29.63333333,8.58,3.293333333,24.1,4.753333333
731382,16.7,12.33333333,13.73333333,6.17,85.33333333,25.43333333,6.706666667,78.16666667,12.9
731412,19.93333333,15.53333333,19.9,7.57,64.76666667,21.36666667,6.813333333,63.86666667,16.2
731443,17,17.53333333,20.66666667,7.453333333,36.06666667,13.23333333,7.316666667,60.2,16.83333333
731474,7.62,6.45,9.88,3.01,28.36666667,6.753333333,4.206666667,60.13333333,8.11
731504,4.583333333,3.916666667,5.756666667,1.926666667,22,4.56,1.76,38.63333333,5.206666667
731535,3.213333333,2.776666667,3.783333333,1.303333333,17.5,3.45,1.276666667,29.43333333,3.28
731565,2.803333333,2.54,2.88,0.916666667,13.8,2.776666667,0.91,36.56666667,2.746666667
731596,2.513333333,2.13,2.53,0.82,10.86666667,2.44,0.833333333,31.53333333,2.293333333
