T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 , 1.386666667 , 1.77322522339 , -0.386558556388
728034.0 , 2.21 , 1.97311443576 , 0.236885564241
728064.0 , 4.483333333 , 5.10207051412 , -0.618737181117
728095.0 , 18.1 , 14.3330738405 , 3.76692615949
728125.0 , 17.16666667 , 15.7706379803 , 1.39602868975
728156.0 , 9.21 , 9.5540656815 , -0.344065681498
728187.0 , 6.116666667 , 5.66389058932 , 0.452776077685
728217.0 , 4.063333333 , 3.86678394414 , 0.19654938886
728248.0 , 3.166666667 , 3.02507531797 , 0.141591349029
728278.0 , 2.656666667 , 2.5338249246 , 0.122841742404
728309.0 , 2.116666667 , 2.00104997902 , 0.115616687983
728340.0 , 1.833333333 , 1.7967902684 , 0.0365430646036
728368.0 , 1.933333333 , 1.69016692573 , 0.243166407268
728399.0 , 2.0 , 2.11521601899 , -0.115216018995
728429.0 , 8.27 , 5.30928664399 , 2.96071335601
728460.0 , 19.36666667 , 16.6000534645 , 2.76661320549
728490.0 , 17.86666667 , 16.0841950685 , 1.78247160147
728521.0 , 9.446666667 , 9.74475085929 , -0.298084192293
728552.0 , 5.126666667 , 6.1855232688 , -1.0588566018
728582.0 , 3.73 , 4.12747484338 , -0.397474843381
728613.0 , 2.746666667 , 3.17386227897 , -0.427195611972
728643.0 , 2.186666667 , 2.60628068702 , -0.419614020022
728674.0 , 2.153333333 , 2.06034171339 , 0.0929916196126
728705.0 , 1.966666667 , 1.80089724421 , 0.165769422793
728733.0 , 1.88 , 1.73861794287 , 0.141382057128
728764.0 , 1.88 , 2.13321948077 , -0.253219480772
728794.0 , 4.665 , 5.24494492658 , -0.579944926577
728825.0 , 7.31 , 16.8445099309 , -9.53450993092
728855.0 , nan , 17.4374348355 , nan
728886.0 , nan , 9.64179449015 , nan
728917.0 , nan , 5.88660928117 , nan
728947.0 , nan , 3.98795914646 , nan
728978.0 , nan , 3.03536430843 , nan
729008.0 , nan , 2.4863705339 , nan
729039.0 , nan , 2.06434784086 , nan
729070.0 , nan , 1.8055051213 , nan
729099.0 , nan , 1.73631360654 , nan
729130.0 , nan , 2.11835293424 , nan
