T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 27.9 ,0, 27.5571428571 0.342857142857
1993-01-19 00:1080 , 29.0 ,0, 27.5571428571 1.44285714286
1993-01-29 00:1080 , 26.1 ,0, 27.0142857143 -0.914285714286
1993-02-09 00:1080 , 20.6 ,0, 24.3428571429 -3.74285714286
1993-02-20 00:1080 , 15.7 ,0, 18.5285714286 -2.82857142857
1993-03-00 00:1080 , 16.4 ,0, 17.2285714286 -0.828571428571
1993-03-10 00:1080 , 31.5 ,0, 17.7714285714 13.7285714286
1993-03-20 00:1080 , 17.6 ,0, 23.4 -5.8
1993-04-00 00:1080 , 17.4 ,0, 29.1285714286 -11.7285714286
1993-04-10 00:1080 , 31.3 ,0, 22.7857142857 8.51428571429
1993-04-21 00:1080 , 38.2 ,0, 34.4857142857 3.71428571429
1993-05-01 00:1080 , 58.3 ,0, 30.0714285714 28.2285714286
1993-05-11 00:1080 , 89.7 ,0, 46.8285714286 42.8714285714
1993-05-21 00:1080 , 89.9 ,0, 46.8857142857 43.0142857143
1993-06-01 00:1080 , 58.9 ,0, 46.5142857143 12.3857142857
1993-06-11 00:1080 , 59.0 ,0, 42.2285714286 16.7714285714
1993-06-22 00:1080 , 29.9 ,0, 38.2142857143 -8.31428571429
1993-07-02 00:1080 , 30.1 ,0, 37.6 -7.5
1993-07-12 00:1080 , 35.3 ,0, 38.6142857143 -3.31428571429
1993-07-23 00:1080 , 39.1 ,0, 36.7714285714 2.32857142857
1993-08-03 00:1080 , 39.4 ,0, 31.2857142857 8.11428571429
1993-08-13 00:1080 , 35.2 ,0, 27.1857142857 8.01428571429
1993-08-23 00:1080 , 31.7 ,0, 27.4142857143 4.28571428571
1993-09-03 00:1080 , 32.9 ,0, 28.7571428571 4.14285714286
1993-09-13 00:1080 , 38.8 ,0, 31.8857142857 6.91428571429
1993-09-24 00:1080 , 45.9 ,0, 38.4571428571 7.44285714286
1993-10-04 00:1080 , 45.5 ,0, 39.5 6.0
1993-10-14 00:1080 , 41.8 ,0, 37.3857142857 4.41428571429
1993-10-24 00:1080 , 40.8 ,0, 36.1428571429 4.65714285714
1993-11-04 00:1080 , 36.3 ,0, 34.8714285714 1.42857142857
1993-11-14 00:1080 , 36.2 ,0, 32.3142857143 3.88571428571
1993-11-25 00:1080 , 32.2 ,0, 30.4 1.8
1994-00-00 00:720 , 28.6 ,0, 29.0857142857 -0.485714285714
1994-00-10 00:720 , 29.1 ,0, 29.1857142857 -0.0857142857143
1994-00-21 00:720 , 30.4 ,0, 29.6 0.8
1994-01-01 00:720 , 28.4 ,0, 28.4857142857 -0.0857142857143
1994-01-11 00:720 , 26.4 ,0, 28.2571428571 -1.85714285714
1994-01-19 00:720 , 29.2 ,0, 28.4142857143 0.785714285714
1994-01-29 00:720 , 31.4 ,0, 27.5857142857 3.81428571429
1994-02-09 00:720 , 26.6 ,0, 24.3428571429 2.25714285714
1994-02-20 00:720 , 21.8 ,0, 18.1857142857 3.61428571429
1994-03-00 00:720 , 20.2 ,0, 17.1 3.1
1994-03-10 00:720 , 22.8 ,0, 19.8857142857 2.91428571429
1994-03-20 00:720 , 45.1 ,0, 23.0714285714 22.0285714286
1994-04-00 00:720 , 44.6 ,0, 28.9714285714 15.6285714286
1994-04-10 00:720 , 39.8 ,0, 25.7571428571 14.0428571429
1994-04-21 00:720 , 76.8 ,0, 38.4285714286 38.3714285714
1994-05-01 00:720 , 54.6 ,0, 36.5428571429 18.0571428571
1994-05-11 00:720 , 78.1 ,0, 55.6 22.5
1994-05-21 00:720 , 66.4 ,0, 55.1857142857 11.2142857143
1994-06-01 00:720 , 52.3 ,0, 51.3857142857 0.914285714286
1994-06-11 00:720 , 37.9 ,0, 46.5857142857 -8.68571428571
1994-06-22 00:720 , 36.2 ,0, 38.1428571429 -1.94285714286
1994-07-02 00:720 , 34.6 ,0, 37.9857142857 -3.38571428571
1994-07-12 00:720 , 41.8 ,0, 39.6142857143 2.18571428571
1994-07-23 00:720 , 40.3 ,0, 38.4857142857 1.81428571429
1994-08-03 00:720 , 42.5 ,0, 33.7571428571 8.74285714286
1994-08-13 00:720 , 39.0 ,0, 29.5714285714 9.42857142857
1994-08-23 00:720 , 34.4 ,0, 29.1142857143 5.28571428571
1994-09-03 00:720 , 32.6 ,0, 30.2285714286 2.37142857143
