T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 7.18 ,0, 9.36 -2.18
1993-01-19 00:1080 , 7.22 ,0, 8.71 -1.49
1993-01-29 00:1080 , 7.31 ,0, 8.565 -1.255
1993-02-09 00:1080 , 7.32 ,0, 8.49 -1.17
1993-02-20 00:1080 , 6.39 ,0, 9.765 -3.375
1993-03-00 00:1080 , 6.63 ,0, 9.705 -3.075
1993-03-10 00:1080 , 8.28 ,0, 11.45 -3.17
1993-03-20 00:1080 , 19.4 ,0, 11.7 7.7
1993-04-00 00:1080 , 16.8 ,0, 22.35 -5.55
1993-04-10 00:1080 , 26.4 ,0, 24.1 2.3
1993-04-21 00:1080 , 43.0 ,0, 29.25 13.75
1993-05-01 00:1080 , 45.3 ,0, 32.55 12.75
1993-05-11 00:1080 , 45.2 ,0, 32.35 12.85
1993-05-21 00:1080 , 50.1 ,0, 44.15 5.95
1993-06-01 00:1080 , 49.8 ,0, 53.85 -4.05
1993-06-11 00:1080 , 40.1 ,0, 49.0 -8.9
1993-06-22 00:1080 , 34.7 ,0, 43.2 -8.5
1993-07-02 00:1080 , 30.9 ,0, 39.55 -8.65
1993-07-12 00:1080 , 30.4 ,0, 34.6 -4.2
1993-07-23 00:1080 , 30.1 ,0, 32.2 -2.1
1993-08-03 00:1080 , 19.1 ,0, 27.0 -7.9
1993-08-13 00:1080 , 23.7 ,0, 22.7 1.0
1993-08-23 00:1080 , nan ,0, 18.1 nan
1993-09-03 00:1080 , nan ,0, 15.25 nan
1993-09-13 00:1080 , nan ,0, 14.6 nan
1993-09-24 00:1080 , 14.0 ,0, 13.4 0.6
1993-10-04 00:1080 , 12.9 ,0, 12.5 0.4
1993-10-14 00:1080 , 11.9 ,0, 11.2 0.7
1993-10-24 00:1080 , nan ,0, 10.6 nan
1993-11-04 00:1080 , nan ,0, 10.45 nan
1993-11-14 00:1080 , nan ,0, 9.245 nan
1993-11-25 00:1080 , nan ,0, 9.475 nan
