T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
727985.0 7.18 9.43184620414 -2.25184620414
727993.0 7.22 9.59797170947 -2.37797170947
728003.0 7.31 9.63978485273 -2.32978485273
728013.0 7.32 9.85500939656 -2.53500939656
728024.0 6.39 10.1179574196 -3.72795741959
728034.0 6.63 10.5629353123 -3.93293531234
728044.0 8.28 10.8729616101 -2.59296161012
728054.0 19.4 17.0469964364 2.35300356361
728064.0 16.8 27.0847066244 -10.2847066244
728074.0 26.4 21.1562937895 5.24370621053
728085.0 43.0 33.0572726106 9.94272738943
728095.0 45.3 36.067431387 9.232568613
728105.0 45.2 39.9059458745 5.2940541255
728115.0 50.1 41.8166944152 8.28330558481
728125.0 49.8 42.8893100557 6.91068994434
728135.0 40.1 46.7917434623 -6.6917434623
728146.0 34.7 45.6878484994 -10.9878484994
728156.0 30.9 41.8763574435 -10.9763574435
728166.0 30.4 37.3769332535 -6.97693325348
728177.0 30.1 35.0351315262 -4.93513152623
728187.0 19.1 31.2086743433 -12.1086743433
728197.0 23.7 25.1190104245 -1.41901042447
728207.0 nan 21.6663643022 nan
728217.0 nan 18.4395109032 nan
728227.0 nan 17.5179057361 nan
728238.0 14.0 16.6272913564 -2.62729135639
728248.0 12.9 15.1565941449 -2.25659414488
728258.0 11.9 13.3739791617 -1.47397916175
728268.0 nan 12.7656681153 nan
728278.0 nan 11.498466736 nan
728288.0 nan 10.2837326244 nan
728299.0 nan 10.7823924009 nan
728309.0 nan 10.1932630518 nan
728319.0 nan 9.51715892816 nan
728330.0 nan 9.44161601654 nan
728340.0 nan 9.40326716217 nan
728350.0 nan 9.33116222983 nan
728358.0 8.2 8.74924237315 -0.54924237315
728368.0 8.17 8.64220477425 -0.472204774249
728378.0 9.15 8.55545353825 0.594546461746
728389.0 8.66 10.0426802897 -1.38268028966
728399.0 8.68 9.56985287529 -0.88985287529
728409.0 9.49 10.5619750354 -1.07197503535
728419.0 16.4 12.6889148521 3.71108514786
728429.0 28.4 22.7870147657 5.61298523429
728439.0 30.1 20.9624082674 9.13759173257
728450.0 47.0 25.2192664587 21.7807335413
728460.0 57.4 31.3777542633 26.0222457367
728470.0 61.1 33.2737268099 27.8262731901
728480.0 60.9 40.4111792179 20.4888207821
728490.0 57.3 48.4337363831 8.86626361687
728500.0 50.5 45.080830705 5.41916929503
728511.0 44.0 41.5429179907 2.45708200932
728521.0 48.5 38.1959584865 10.3040415135
728531.0 37.7 33.8166785004 3.88332149956
728542.0 30.7 32.2517793919 -1.55177939191
728552.0 25.7 27.1412261254 -1.44122612544
728562.0 24.4 23.8079163271 0.59208367292
728572.0 21.8 nan nan
728582.0 17.2 nan nan
728592.0 15.1 nan nan
728603.0 15.0 13.3674165299 1.63258347012
728613.0 14.5 12.5354983482 1.9645016518
728623.0 13.8 11.5782970391 2.22170296091
728633.0 13.5 nan nan
728643.0 12.3 nan nan
728653.0 10.6 nan nan
728664.0 9.24 nan nan
728674.0 8.85 nan nan
728684.0 8.83 nan nan
728695.0 9.18 nan nan
728705.0 8.78 nan nan
728715.0 8.63 nan nan
728723.0 8.52 7.9742890597 0.545710940304
728733.0 8.42 7.87923843342 0.540761566583
728743.0 9.92 7.9495247594 1.9704752406
728754.0 9.21 7.51798050932 1.69201949068
728764.0 9.71 8.45294837408 1.25705162592
728774.0 9.12 11.1415968619 -2.02159686191
728784.0 17.2 12.7823377884 4.41766221159
728794.0 27.2 19.5151913626 7.68480863742
728804.0 26.8 29.4062867812 -2.60628678121
728815.0 22.6 40.2029742883 -17.6029742883
728825.0 30.7 40.4466205293 -9.74662052931
728835.0 32.6 37.2927615649 -4.69276156494
728845.0 38.0 52.7336393594 -14.7336393594
728855.0 43.0 59.7164992309 -16.7164992309
728865.0 39.5 50.8836893438 -11.3836893438
728876.0 33.9 42.20359507 -8.30359507
728886.0 31.4 38.6519740018 -7.25197400181
728896.0 29.3 34.3633654979 -5.06336549794
728907.0 23.6 31.1450122732 -7.54501227324
728917.0 19.2 23.0882469349 -3.88824693487
728927.0 18.3 21.2249169646 -2.92491696461
728937.0 13.9 nan nan
728947.0 10.3 nan nan
728957.0 8.95 nan nan
728968.0 7.98 13.8181797813 -5.83817978134
728978.0 7.61 12.7661814857 -5.15618148574
728988.0 7.64 11.0258774628 -3.38587746276
728998.0 7.78 nan nan
729008.0 8.07 nan nan
729018.0 8.17 nan nan
729029.0 7.8 nan nan
729039.0 8.55 nan nan
729049.0 8.8 nan nan
729060.0 8.46 nan nan
729070.0 8.19 nan nan
729080.0 8.19 nan nan
729089.0 7.97 7.56028874997 0.409711250028
729099.0 8.28 7.6079265076 0.672073492398
729109.0 8.09 7.94532761097 0.144672389027
729120.0 8.17 7.11381109172 1.05618890828
729130.0 9.48 7.32937352892 2.15062647108
729140.0 11.1 8.63585079379 2.46414920621
729150.0 10.6 18.4179235274 -7.81792352737
729160.0 12.3 19.9502964617 -7.65029646171
729170.0 24.2 27.2980903559 -3.09809035591
729181.0 35.2 41.4735515868 -6.27355158675
729191.0 64.9 46.3498239853 18.5501760147
729201.0 46.9 47.2494607998 -0.349460799791
729211.0 35.6 51.2598295291 -15.6598295291
729221.0 39.4 50.8626594068 -11.4626594068
729231.0 41.8 42.3705148354 -0.570514835422
729242.0 59.0 36.6990370312 22.3009629688
729252.0 54.0 34.5541198624 19.4458801376
729262.0 29.8 31.9379312122 -2.13793121216
729273.0 25.6 29.5904891318 -3.99048913181
729283.0 23.3 20.5486353021 2.75136469795
729293.0 21.4 23.3201795464 -1.92017954643
729303.0 18.6 nan nan
729313.0 17.3 nan nan
729323.0 16.5 nan nan
729334.0 14.6 13.5357449613 1.06425503868
729344.0 12.8 12.6584678146 0.141532185423
729354.0 11.9 11.8567088563 0.0432911437048
729364.0 11.8 nan nan
729374.0 11.4 nan nan
729384.0 10.8 nan nan
729395.0 10.1 nan nan
729405.0 10.3 nan nan
729415.0 10.8 nan nan
729426.0 10.7 nan nan
729436.0 10.4 nan nan
729446.0 9.25 nan nan
729454.0 9.02 8.25601112241 0.763988877586
729464.0 9.08 8.24040360765 0.839596392346
729474.0 9.11 9.22984889802 -0.11984889802
729485.0 10.9 8.74550632363 2.15449367637
729495.0 14.2 8.99259482814 5.20740517186
729505.0 25.8 9.53161748188 16.2683825181
