T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.67 ,0, 1.365 0.305
1993-01-19 00:1080 , 1.55 ,0, 1.36 0.19
1993-01-29 00:1080 , 1.62 ,0, 1.36 0.26
1993-02-09 00:1080 , 1.57 ,0, 1.355 0.215
1993-02-20 00:1080 , 1.56 ,0, 1.49 0.07
1993-03-00 00:1080 , 1.66 ,0, 1.49 0.17
1993-03-10 00:1080 , 2.13 ,0, 1.6 0.53
1993-03-20 00:1080 , 2.12 ,0, 1.565 0.555
1993-04-00 00:1080 , 2.08 ,0, 2.715 -0.635
1993-04-10 00:1080 , 4.13 ,0, 3.07 1.06
1993-04-21 00:1080 , 7.9 ,0, 5.48 2.42
1993-05-01 00:1080 , 10.5 ,0, 6.885 3.615
1993-05-11 00:1080 , 12.2 ,0, 7.705 4.495
1993-05-21 00:1080 , 14.5 ,0, 10.55 3.95
1993-06-01 00:1080 , 13.5 ,0, 15.55 -2.05
1993-06-11 00:1080 , 10.4 ,0, 14.9 -4.5
1993-06-22 00:1080 , 10.5 ,0, 14.65 -4.15
1993-07-02 00:1080 , 10.8 ,0, 11.85 -1.05
1993-07-12 00:1080 , 8.19 ,0, 10.6 -2.41
1993-07-23 00:1080 , 8.04 ,0, 9.07 -1.03
1993-08-03 00:1080 , 5.66 ,0, 6.96 -1.3
1993-08-13 00:1080 , 4.07 ,0, 5.145 -1.075
1993-08-23 00:1080 , 3.16 ,0, 4.155 -0.995
1993-09-03 00:1080 , 2.72 ,0, 3.355 -0.635
1993-09-13 00:1080 , 2.36 ,0, 2.94 -0.58
1993-09-24 00:1080 , 2.1 ,0, 2.595 -0.495
1993-10-04 00:1080 , 2.02 ,0, 2.4 -0.38
1993-10-14 00:1080 , 1.89 ,0, 2.295 -0.405
1993-10-24 00:1080 , 1.84 ,0, 2.23 -0.39
1993-11-04 00:1080 , 1.78 ,0, 2.155 -0.375
1993-11-14 00:1080 , 1.7 ,0, 2.03 -0.33
1993-11-25 00:1080 , 1.68 ,0, 1.805 -0.125
1994-00-00 00:720 , 1.61 ,0, 1.62 -0.01
1994-00-10 00:720 , 1.52 ,0, 1.6 -0.08
1994-00-21 00:720 , 1.52 ,0, 1.575 -0.055
1994-01-01 00:720 , 1.51 ,0, 1.555 -0.045
1994-01-11 00:720 , 1.47 ,0, 1.54 -0.07
1994-01-19 00:720 , 1.45 ,0, 1.48 -0.03
1994-01-29 00:720 , 1.45 ,0, 1.515 -0.065
1994-02-09 00:720 , 1.49 ,0, 1.455 0.035
1994-02-20 00:720 , 1.49 ,0, 1.515 -0.025
1994-03-00 00:720 , 1.53 ,0, 1.595 -0.065
1994-03-10 00:720 , 1.83 ,0, 1.935 -0.105
1994-03-20 00:720 , 2.41 ,0, 1.875 0.535
1994-04-00 00:720 , 4.04 ,0, 2.6 1.44
1994-04-10 00:720 , 4.68 ,0, 3.93 0.75
1994-04-21 00:720 , 7.94 ,0, 6.945 0.995
1994-05-01 00:720 , 8.32 ,0, 8.55 -0.23
1994-05-11 00:720 , 12.2 ,0, 9.885 2.315
1994-05-21 00:720 , 16.9 ,0, 12.7 4.2
1994-06-01 00:720 , 17.4 ,0, 16.15 1.25
1994-06-11 00:720 , 18.5 ,0, 13.7 4.8
1994-06-22 00:720 , 19.4 ,0, 13.1 6.3
1994-07-02 00:720 , 11.5 ,0, 11.65 -0.15
1994-07-12 00:720 , 13.8 ,0, 9.695 4.105
1994-07-23 00:720 , 8.96 ,0, 8.33 0.63
1994-08-03 00:720 , 5.75 ,0, 5.71 0.04
1994-08-13 00:720 , 4.24 ,0, 4.32 -0.08
1994-08-23 00:720 , 3.42 ,0, 3.6 -0.18
1994-09-03 00:720 , 2.53 ,0, 2.94 -0.41
1994-09-13 00:720 , 2.3 ,0, 2.615 -0.315
1994-09-24 00:720 , 2.19 ,0, 2.315 -0.125
1994-10-04 00:720 , 2.15 ,0, 2.185 -0.035
1994-10-14 00:720 , 2.07 ,0, 2.075 -0.005
1994-10-24 00:720 , 2.0 ,0, 1.985 0.015
1994-11-04 00:720 , 1.7 ,0, 1.955 -0.255
1994-11-14 00:720 , 1.65 ,0, 1.885 -0.235
1994-11-25 00:720 , 1.67 ,0, 1.805 -0.135
1995-00-00 00:360 , 1.54 ,0, 1.655 -0.115
1995-00-10 00:360 , 1.53 ,0, 1.61 -0.08
1995-00-21 00:360 , 1.53 ,0, 1.61 -0.08
1995-01-01 00:360 , 1.51 ,0, 1.605 -0.095
1995-01-11 00:360 , 1.53 ,0, 1.57 -0.04
1995-01-19 00:360 , 1.47 ,0, 1.5 -0.03
1995-01-29 00:360 , 1.49 ,0, 1.535 -0.045
1995-02-09 00:360 , 1.82 ,0, 1.53 0.29
1995-02-20 00:360 , 1.92 ,0, 1.525 0.395
1995-03-00 00:360 , 1.92 ,0, 1.595 0.325
1995-03-10 00:360 , 1.96 ,0, 1.98 -0.02
1995-03-20 00:360 , 3.23 ,0, 2.265 0.965
1995-04-00 00:360 , 4.43 ,0, 3.06 1.37
1995-04-10 00:360 , 3.61 ,0, 4.405 -0.795
1995-04-21 00:360 , 5.14 ,0, 7.92 -2.78
1995-05-01 00:360 , 6.94 ,0, 9.41 -2.47
1995-05-11 00:360 , 9.73 ,0, 12.2 -2.47
1995-05-21 00:360 , 13.9 ,0, 15.7 -1.8
1995-06-01 00:360 , 18.4 ,0, 15.45 2.95
1995-06-11 00:360 , 17.6 ,0, 14.45 3.15
1995-06-22 00:360 , 18.4 ,0, 14.95 3.45
1995-07-02 00:360 , 18.1 ,0, 11.15 6.95
1995-07-12 00:360 , 13.9 ,0, 10.995 2.905
1995-07-23 00:360 , 8.06 ,0, 8.5 -0.44
1995-08-03 00:360 , 5.76 ,0, 5.705 0.055
1995-08-13 00:360 , 5.91 ,0, 4.155 1.755
1995-08-23 00:360 , 3.98 ,0, 3.29 0.69
1995-09-03 00:360 , 3.4 ,0, 2.625 0.775
1995-09-13 00:360 , 3.12 ,0, 2.33 0.79
1995-09-24 00:360 , 2.93 ,0, 2.145 0.785
1995-10-04 00:360 , 2.43 ,0, 2.085 0.345
1995-10-14 00:360 , 2.34 ,0, 1.98 0.36
1995-10-24 00:360 , 2.18 ,0, 1.92 0.26
1995-11-04 00:360 , 1.95 ,0, 1.74 0.21
1995-11-14 00:360 , 1.9 ,0, 1.675 0.225
1995-11-25 00:360 , 1.87 ,0, 1.675 0.195
1996-00-00 00:00 , 1.66 ,0, 1.575 0.085
1996-00-10 00:00 , 1.44 ,0, 1.525 -0.085
1996-00-21 00:00 , 1.44 ,0, 1.525 -0.085
1996-01-01 00:00 , 1.51 ,0, 1.51 0.0
1996-01-11 00:00 , 1.42 ,0, 1.5 -0.08
1996-01-20 00:00 , 1.43 ,0, 1.46 -0.03
1996-02-00 00:00 , 1.46 ,0, 1.47 -0.01
1996-02-10 00:00 , 1.44 ,0, 1.655 -0.215
1996-02-21 00:00 , 1.44 ,0, 1.705 -0.265
1996-03-01 00:00 , 1.9 ,0, 1.725 0.175
1996-03-11 00:00 , 2.03 ,0, 1.895 0.135
1996-03-21 00:00 , 1.95 ,0, 2.82 -0.87
1996-04-01 00:00 , 2.13 ,0, 4.235 -2.105
1996-04-11 00:00 , 3.63 ,0, 4.145 -0.515
1996-04-22 00:00 , 6.35 ,0, 6.54 -0.19
1996-05-02 00:00 , 9.84 ,0, 7.63 2.21
1996-05-12 00:00 , 9.42 ,0, 10.965 -1.545
1996-05-22 00:00 , 11.7 ,0, 15.4 -3.7
1996-06-02 00:00 , 11.2 ,0, 17.9 -6.7
1996-06-12 00:00 , 12.8 ,0, 18.05 -5.25
1996-06-23 00:00 , 17.7 ,0, 18.9 -1.2
1996-07-03 00:00 , 17.9 ,0, 14.8 3.1
1996-07-13 00:00 , 8.39 ,0, 13.85 -5.46
1996-07-24 00:00 , 5.77 ,0, 8.51 -2.74
1996-08-04 00:00 , 6.57 ,0, 5.755 0.815
1996-08-14 00:00 , 5.8 ,0, 5.075 0.725
1996-08-24 00:00 , 3.79 ,0, 3.7 0.09
1996-09-04 00:00 , 2.89 ,0, 2.965 -0.075
1996-09-14 00:00 , 2.47 ,0, 2.71 -0.24
1996-09-25 00:00 , 2.24 ,0, 2.56 -0.32
1996-10-05 00:00 , 1.99 ,0, 2.29 -0.3
1996-10-15 00:00 , 1.82 ,0, 2.205 -0.385
1996-10-25 00:00 , 1.72 ,0, 2.09 -0.37
1996-11-05 00:00 , 1.53 ,0, 1.825 -0.295
1996-11-15 00:00 , 1.45 ,0, 1.775 -0.325
1996-11-26 00:00 , 1.39 ,0, 1.77 -0.38
1997-00-00 00:1080 , 1.39 ,0, 1.6 -0.21
1997-00-10 00:1080 , 1.26 ,0, 1.485 -0.225
1997-00-21 00:1080 , 1.2 ,0, 1.485 -0.285
1997-01-01 00:1080 , 1.22 ,0, 1.51 -0.29
1997-01-11 00:1080 , 1.1 ,0, 1.475 -0.375
1997-01-19 00:1080 , 1.1 ,0, 1.45 -0.35
1997-01-29 00:1080 , 1.1 ,0, 1.475 -0.375
1997-02-09 00:1080 , 1.11 ,0, 1.63 -0.52
1997-02-20 00:1080 , 1.21 ,0, 1.68 -0.47
1997-03-00 00:1080 , 1.2 ,0, 1.91 -0.71
1997-03-10 00:1080 , 2.72 ,0, 1.995 0.725
1997-03-20 00:1080 , 4.39 ,0, 2.59 1.8
1997-04-00 00:1080 , 2.23 ,0, 3.28 -1.05
1997-04-10 00:1080 , 6.23 ,0, 3.62 2.61
1997-04-21 00:1080 , 13.9 ,0, 5.745 8.155
1997-05-01 00:1080 , 9.35 ,0, 8.39 0.96
1997-05-11 00:1080 , 11.2 ,0, 9.575 1.625
1997-05-21 00:1080 , 13.0 ,0, 12.8 0.2
1997-06-01 00:1080 , 20.9 ,0, 14.8 6.1
1997-06-11 00:1080 , 23.2 ,0, 15.2 8.0
1997-06-22 00:1080 , 16.1 ,0, 18.05 -1.95
1997-07-02 00:1080 , 20.7 ,0, 18.0 2.7
1997-07-12 00:1080 , 14.4 ,0, 11.145 3.255
1997-07-23 00:1080 , 11.9 ,0, 6.915 4.985
1997-08-03 00:1080 , 8.51 ,0, 6.165 2.345
1997-08-13 00:1080 , 6.44 ,0, 5.855 0.585
1997-08-23 00:1080 , 5.5 ,0, 3.885 1.615
1997-09-03 00:1080 , 4.2 ,0, 3.145 1.055
1997-09-13 00:1080 , 3.7 ,0, 2.795 0.905
1997-09-24 00:1080 , 2.76 ,0, 2.585 0.175
1997-10-04 00:1080 , 2.38 ,0, 2.21 0.17
1997-10-14 00:1080 , 2.3 ,0, 2.08 0.22
1997-10-24 00:1080 , 2.2 ,0, 1.95 0.25
1997-11-04 00:1080 , 2.07 ,0, 1.74 0.33
1997-11-14 00:1080 , 2.07 ,0, 1.675 0.395
1997-11-25 00:1080 , 2.01 ,0, 1.63 0.38
1998-00-00 00:720 , 1.92 ,0, 1.525 0.395
1998-00-10 00:720 , 1.89 ,0, 1.35 0.54
1998-00-21 00:720 , 1.91 ,0, 1.32 0.59
1998-01-01 00:720 , 1.81 ,0, 1.365 0.445
1998-01-11 00:720 , 1.81 ,0, 1.26 0.55
1998-01-19 00:720 , 1.7 ,0, 1.265 0.435
1998-01-29 00:720 , 1.7 ,0, 1.28 0.42
1998-02-09 00:720 , 1.68 ,0, 1.275 0.405
1998-02-20 00:720 , 1.61 ,0, 1.325 0.285
1998-03-00 00:720 , 1.87 ,0, 1.55 0.32
1998-03-10 00:720 , 2.06 ,0, 2.375 -0.315
1998-03-20 00:720 , 2.04 ,0, 3.17 -1.13
1998-04-00 00:720 , 2.79 ,0, 2.18 0.61
1998-04-10 00:720 , 3.83 ,0, 4.93 -1.1
1998-04-21 00:720 , 6.94 ,0, 10.125 -3.185
1998-05-01 00:720 , 7.35 ,0, 9.595 -2.245
1998-05-11 00:720 , 14.2 ,0, 10.31 3.89
1998-05-21 00:720 , 14.0 ,0, 12.35 1.65
1998-06-01 00:720 , 17.3 ,0, 16.05 1.25
1998-06-11 00:720 , 15.8 ,0, 18.0 -2.2
1998-06-22 00:720 , 16.8 ,0, 16.9 -0.1
1998-07-02 00:720 , 16.0 ,0, 19.3 -3.3
1998-07-12 00:720 , 11.3 ,0, 11.395 -0.095
1998-07-23 00:720 , 12.3 ,0, 8.835 3.465
1998-08-03 00:720 , 7.57 ,0, 7.54 0.03
1998-08-13 00:720 , 4.69 ,0, 6.12 -1.43
1998-08-23 00:720 , 3.65 ,0, 4.645 -0.995
1998-09-03 00:720 , 2.93 ,0, 3.545 -0.615
1998-09-13 00:720 , 2.65 ,0, 3.085 -0.435
1998-09-24 00:720 , 2.49 ,0, 2.5 -0.01
1998-10-04 00:720 , 2.32 ,0, 2.185 0.135
1998-10-14 00:720 , 2.21 ,0, 2.06 0.15
1998-10-24 00:720 , 2.08 ,0, 1.96 0.12
1998-11-04 00:720 , 1.94 ,0, 1.8 0.14
1998-11-14 00:720 , 1.94 ,0, 1.76 0.18
1998-11-25 00:720 , 1.94 ,0, 1.7 0.24
1999-00-00 00:360 , 1.94 ,0, 1.655 0.285
1999-00-10 00:360 , 1.94 ,0, 1.575 0.365
1999-00-21 00:360 , 1.92 ,0, 1.555 0.365
1999-01-01 00:360 , 1.81 ,0, 1.515 0.295
1999-01-11 00:360 , 1.78 ,0, 1.455 0.325
1999-01-19 00:360 , 1.78 ,0, 1.4 0.38
1999-01-29 00:360 , 1.65 ,0, 1.4 0.25
1999-02-09 00:360 , 1.65 ,0, 1.395 0.255
1999-02-20 00:360 , 1.65 ,0, 1.41 0.24
1999-03-00 00:360 , 1.65 ,0, 1.535 0.115
1999-03-10 00:360 , 1.56 ,0, 2.39 -0.83
1999-03-20 00:360 , 1.58 ,0, 3.215 -1.635
