T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 0.67 ,0, 0.596 0.074
1993-01-19 00:1080 , 0.61 ,0, 0.706 -0.096
1993-01-29 00:1080 , 0.77 ,0, 0.664 0.106
1993-02-09 00:1080 , 0.58 ,0, 0.702 -0.122
1993-02-20 00:1080 , 0.45 ,0, 0.684 -0.234
1993-03-00 00:1080 , 0.63 ,0, 0.746 -0.116
1993-03-10 00:1080 , 1.17 ,0, 0.878 0.292
1993-03-20 00:1080 , 1.47 ,0, 1.224 0.246
1993-04-00 00:1080 , 1.42 ,0, 1.874 -0.454
1993-04-10 00:1080 , 3.63 ,0, 2.186 1.444
1993-04-21 00:1080 , 4.9 ,0, 3.304 1.596
1993-05-01 00:1080 , 6.0 ,0, 4.052 1.948
1993-05-11 00:1080 , 7.41 ,0, 5.32 2.09
1993-05-21 00:1080 , 8.29 ,0, 5.47 2.82
1993-06-01 00:1080 , 8.85 ,0, 6.33 2.52
1993-06-11 00:1080 , 9.13 ,0, 6.118 3.012
1993-06-22 00:1080 , 7.15 ,0, 5.998 1.152
1993-07-02 00:1080 , 6.56 ,0, 5.79 0.77
1993-07-12 00:1080 , 5.0 ,0, 5.178 -0.178
1993-07-23 00:1080 , 4.06 ,0, 4.196 -0.136
1993-08-03 00:1080 , 3.74 ,0, 3.326 0.414
1993-08-13 00:1080 , 3.06 ,0, 2.864 0.196
1993-08-23 00:1080 , 2.67 ,0, 2.384 0.286
1993-09-03 00:1080 , 2.74 ,0, 2.05 0.69
1993-09-13 00:1080 , 2.14 ,0, 1.788 0.352
1993-09-24 00:1080 , 1.7 ,0, 1.554 0.146
1993-10-04 00:1080 , 1.63 ,0, 1.432 0.198
1993-10-14 00:1080 , 1.53 ,0, 1.318 0.212
1993-10-24 00:1080 , 1.36 ,0, 1.134 0.226
1993-11-04 00:1080 , 1.24 ,0, 1.066 0.174
1993-11-14 00:1080 , 1.19 ,0, 0.95 0.24
1993-11-25 00:1080 , 0.98 ,0, 0.792 0.188
1994-00-00 00:720 , 0.5 ,0, 0.646 -0.146
1994-00-10 00:720 , 0.65 ,0, 0.758 -0.108
1994-00-21 00:720 , 0.77 ,0, 0.684 0.086
1994-01-01 00:720 , 0.84 ,0, 0.756 0.084
1994-01-11 00:720 , 0.74 ,0, 0.62 0.12
1994-01-19 00:720 , 0.74 ,0, 0.644 0.096
