T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 27.9 ,0, 32.6 -4.7
1993-01-19 00:1080 , 29.0 ,0, 30.9 -1.9
1993-01-29 00:1080 , 26.1 ,0, 29.9 -3.8
1993-02-09 00:1080 , 20.6 ,0, 27.8 -7.2
1993-02-20 00:1080 , 15.7 ,0, 20.9 -5.2
1993-03-00 00:1080 , 16.4 ,0, 21.7 -5.3
1993-03-10 00:1080 , 31.5 ,0, 21.1 10.4
1993-03-20 00:1080 , 17.6 ,0, 22.1 -4.5
1993-04-00 00:1080 , 17.4 ,0, 31.1 -13.7
1993-04-10 00:1080 , 31.3 ,0, 21.2 10.1
1993-04-21 00:1080 , 38.2 ,0, 34.4 3.8
1993-05-01 00:1080 , 58.3 ,0, 23.1 35.2
1993-05-11 00:1080 , 89.7 ,0, 27.7 62.0
1993-05-21 00:1080 , 89.9 ,0, 39.6 50.3
1993-06-01 00:1080 , 58.9 ,0, 59.2 -0.3
1993-06-11 00:1080 , 59.0 ,0, 35.2 23.8
1993-06-22 00:1080 , 29.9 ,0, 29.9 0.0
1993-07-02 00:1080 , 30.1 ,0, 36.7 -6.6
1993-07-12 00:1080 , 35.3 ,0, 37.9 -2.6
1993-07-23 00:1080 , 39.1 ,0, 39.3 -0.2
1993-08-03 00:1080 , 39.4 ,0, 34.0 5.4
1993-08-13 00:1080 , 35.2 ,0, 30.0 5.2
1993-08-23 00:1080 , 31.7 ,0, 28.3 3.4
1993-09-03 00:1080 , 32.9 ,0, 27.9 5.0
1993-09-13 00:1080 , 38.8 ,0, 28.9 9.9
1993-09-24 00:1080 , 45.9 ,0, 37.4 8.5
1993-10-04 00:1080 , 45.5 ,0, 42.5 3.0
1993-10-14 00:1080 , 41.8 ,0, 40.0 1.8
1993-10-24 00:1080 , 40.8 ,0, 37.5 3.3
1993-11-04 00:1080 , 36.3 ,0, 36.4 -0.1
1993-11-14 00:1080 , 36.2 ,0, 35.3 0.9
1993-11-25 00:1080 , 32.2 ,0, 31.7 0.5
1994-00-00 00:720 , 28.6 ,0, 29.0 -0.4
1994-00-10 00:720 , 29.1 ,0, 29.1 0.0
1994-00-21 00:720 , 30.4 ,0, 31.7 -1.3
1994-01-01 00:720 , 28.4 ,0, 30.4 -2.0
1994-01-11 00:720 , 26.4 ,0, 27.9 -1.5
1994-01-19 00:720 , 29.2 ,0, 29.0 0.2
1994-01-29 00:720 , 31.4 ,0, 26.1 5.3
1994-02-09 00:720 , 26.6 ,0, 20.6 6.0
1994-02-20 00:720 , 21.8 ,0, 15.7 6.1
1994-03-00 00:720 , 20.2 ,0, 16.4 3.8
1994-03-10 00:720 , 22.8 ,0, 31.5 -8.7
1994-03-20 00:720 , 45.1 ,0, 17.6 27.5
1994-04-00 00:720 , 44.6 ,0, 17.4 27.2
1994-04-10 00:720 , 39.8 ,0, 31.3 8.5
1994-04-21 00:720 , 76.8 ,0, 38.2 38.6
1994-05-01 00:720 , 54.6 ,0, 58.3 -3.7
1994-05-11 00:720 , 78.1 ,0, 89.7 -11.6
1994-05-21 00:720 , 66.4 ,0, 89.9 -23.5
1994-06-01 00:720 , 52.3 ,0, 58.9 -6.6
1994-06-11 00:720 , 37.9 ,0, 59.0 -21.1
1994-06-22 00:720 , 36.2 ,0, 29.9 6.3
1994-07-02 00:720 , 34.6 ,0, 30.1 4.5
1994-07-12 00:720 , 41.8 ,0, 35.3 6.5
1994-07-23 00:720 , 40.3 ,0, 39.1 1.2
1994-08-03 00:720 , 42.5 ,0, 39.4 3.1
1994-08-13 00:720 , 39.0 ,0, 35.2 3.8
1994-08-23 00:720 , 34.4 ,0, 31.7 2.7
1994-09-03 00:720 , 32.6 ,0, 32.9 -0.3
1994-09-13 00:720 , 33.6 ,0, 38.8 -5.2
1994-09-24 00:720 , 38.4 ,0, 45.9 -7.5
1994-10-04 00:720 , 45.0 ,0, 45.5 -0.5
1994-10-14 00:720 , 42.8 ,0, 41.8 1.0
1994-10-24 00:720 , 40.3 ,0, 40.8 -0.5
1994-11-04 00:720 , 34.1 ,0, 36.3 -2.2
1994-11-14 00:720 , 34.8 ,0, 36.2 -1.4
1994-11-25 00:720 , nan ,0, 32.2 nan
1995-00-00 00:360 , nan ,0, 28.6 nan
1995-00-10 00:360 , nan ,0, 29.1 nan
1995-00-21 00:360 , nan ,0, 30.4 nan
1995-01-01 00:360 , nan ,0, 28.4 nan
1995-01-11 00:360 , nan ,0, 26.4 nan
1995-01-19 00:360 , nan ,0, 29.2 nan
1995-01-29 00:360 , nan ,0, 31.4 nan
1995-02-09 00:360 , nan ,0, 26.6 nan
1995-02-20 00:360 , nan ,0, 21.8 nan
1995-03-00 00:360 , nan ,0, 20.2 nan
1995-03-10 00:360 , nan ,0, 22.8 nan
1995-03-20 00:360 , nan ,0, 45.1 nan
1995-04-00 00:360 , nan ,0, 44.6 nan
1995-04-10 00:360 , nan ,0, 39.8 nan
1995-04-21 00:360 , nan ,0, 76.8 nan
1995-05-01 00:360 , nan ,0, 54.6 nan
1995-05-11 00:360 , nan ,0, 78.1 nan
1995-05-21 00:360 , nan ,0, 66.4 nan
1995-06-01 00:360 , nan ,0, 52.3 nan
1995-06-11 00:360 , nan ,0, 37.9 nan
1995-06-22 00:360 , nan ,0, 36.2 nan
1995-07-02 00:360 , nan ,0, 34.6 nan
1995-07-12 00:360 , nan ,0, 41.8 nan
1995-07-23 00:360 , nan ,0, 40.3 nan
1995-08-03 00:360 , nan ,0, 42.5 nan
1995-08-13 00:360 , nan ,0, 39.0 nan
1995-08-23 00:360 , nan ,0, 34.4 nan
1995-09-03 00:360 , nan ,0, 32.6 nan
1995-09-13 00:360 , nan ,0, 33.6 nan
1995-09-24 00:360 , nan ,0, 38.4 nan
1995-10-04 00:360 , nan ,0, 45.0 nan
1995-10-14 00:360 , nan ,0, 42.8 nan
1995-10-24 00:360 , nan ,0, 40.3 nan
1995-11-04 00:360 , nan ,0, 34.1 nan
1995-11-14 00:360 , nan ,0, 34.8 nan
1995-11-25 00:360 , nan ,0, nan nan
1996-00-00 00:00 , nan ,0, nan nan
1996-00-10 00:00 , nan ,0, nan nan
1996-00-21 00:00 , nan ,0, nan nan
1996-01-01 00:00 , nan ,0, nan nan
1996-01-11 00:00 , nan ,0, nan nan
1996-01-20 00:00 , 27.7 ,0, nan nan
1996-02-00 00:00 , 25.7 ,0, nan nan
1996-02-10 00:00 , 23.8 ,0, nan nan
1996-02-21 00:00 , 18.2 ,0, nan nan
1996-03-01 00:00 , 12.6 ,0, nan nan
1996-03-11 00:00 , 13.1 ,0, nan nan
1996-03-21 00:00 , 12.7 ,0, nan nan
1996-04-01 00:00 , 14.0 ,0, nan nan
1996-04-11 00:00 , 35.8 ,0, nan nan
1996-04-22 00:00 , 33.5 ,0, nan nan
1996-05-02 00:00 , 78.2 ,0, nan nan
1996-05-12 00:00 , 47.9 ,0, nan nan
1996-05-22 00:00 , 54.4 ,0, nan nan
1996-06-02 00:00 , 51.7 ,0, nan nan
1996-06-12 00:00 , 46.7 ,0, nan nan
1996-06-23 00:00 , 42.9 ,0, nan nan
1996-07-03 00:00 , 42.9 ,0, nan nan
1996-07-13 00:00 , 37.4 ,0, nan nan
1996-07-24 00:00 , 42.1 ,0, nan nan
1996-08-04 00:00 , 42.4 ,0, nan nan
1996-08-14 00:00 , 40.3 ,0, nan nan
1996-08-24 00:00 , 36.9 ,0, nan nan
1996-09-04 00:00 , 31.6 ,0, nan nan
1996-09-14 00:00 , 27.1 ,0, nan nan
1996-09-25 00:00 , 24.4 ,0, nan nan
