T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 2.446666667 1.66344689309 0.783219773914
728034.0 2.736666667 nan nan
728064.0 3.966666667 4.41125705296 -0.444590385965
728095.0 16.43333333 12.3578655289 4.07546780113
728125.0 18.23333333 15.140406049 3.09292728095
728156.0 10.36333333 13.5197341275 -3.15640079751
728187.0 8.023333333 6.19783251859 1.82550081441
728217.0 4.476666667 3.23068273817 1.24598392883
728248.0 3.0 2.81263499462 0.187365005385
728278.0 2.903333333 2.43186133622 0.471471996785
728309.0 2.81 2.08993949499 0.720060505005
728340.0 2.383333333 2.02566846587 0.357664867132
728368.0 2.21 2.12297882876 0.0870211712363
728399.0 2.513333333 nan nan
728429.0 6.296666667 3.86592885298 2.43073781402
728460.0 14.3 12.5281403413 1.7718596587
728490.0 16.73333333 13.4791565755 3.25417675454
728521.0 11.86666667 11.6177319816 0.248934688364
728552.0 5.813333333 5.21896740321 0.59436592979
728582.0 4.116666667 3.25499300775 0.861673659251
728613.0 3.74 2.55653153152 1.18346846848
728643.0 3.2 2.20181380251 0.998186197491
728674.0 2.883333333 2.01747132988 0.865862003125
728705.0 2.626666667 1.90405702634 0.722609640661
728733.0 2.43 1.90183008222 0.528169917775
728764.0 2.293333333 nan nan
728794.0 4.303333333 3.63567759195 0.667655741049
728825.0 9.903333333 10.1429249484 -0.239591615404
728855.0 16.63333333 13.8525037303 2.78082959965
728886.0 11.86666667 10.9368437191 0.929822950872
728917.0 5.05 5.4667462332 -0.4167462332
728947.0 3.583333333 3.82485328474 -0.241519951736
728978.0 2.813333333 2.71874539054 0.0945879424594
729008.0 2.566666667 2.3435744422 0.223092224799
729039.0 2.44 2.08962367802 0.350376321976
729070.0 2.303333333 1.96408350657 0.33924982643
729099.0 2.02 1.95783359203 0.0621664079683
729130.0 2.44 nan nan
729160.0 3.453333333 3.90680874948 -0.453475416478
729191.0 14.53 10.6605456061 3.86945439386
729221.0 19.6 16.4519465311 3.14805346892
729252.0 15.32333333 11.8987044638 3.4246288662
729283.0 6.33 5.94432337143 0.385676628574
729313.0 4.416666667 3.65600992258 0.760656744423
729344.0 3.333333333 2.75126852227 0.582064810735
729374.0 2.933333333 2.41258899135 0.520744341653
729405.0 2.786666667 2.27918423724 0.507482429763
729436.0 2.66 2.26013882015 0.399861179845
729464.0 2.483333333 2.24061941878 0.242713914215
729495.0 3.676666667 nan nan
729525.0 8.123333333 4.79753493656 3.32579839644
729556.0 16.66666667 13.9052243801 2.76144228994
729586.0 16.63333333 19.1365989349 -2.5032656049
729617.0 12.6 12.2303376455 0.369662354532
729648.0 7.076666667 6.44709715792 0.629569509077
729678.0 4.306666667 4.12096842749 0.185698239507
729709.0 3.05 3.33463353616 -0.284633536157
729739.0 2.693333333 2.74785114608 -0.0545178130762
729770.0 2.55 2.5195974122 0.0304025878015
729801.0 2.446666667 2.46276682326 -0.0161001562594
729829.0 2.196666667 2.40536587891 -0.208699211907
729860.0 2.236666667 nan nan
729890.0 3.84 3.98682203214 -0.146822032139
729921.0 14.7 13.4673816357 1.23261836428
729951.0 19.06666667 16.2237413043 2.84292536569
729982.0 16.73333333 11.0614095246 5.67192380539
730013.0 8.553333333 6.09183137263 2.46150196037
730043.0 4.54 3.86138622909 0.678613770912
730074.0 3.21 2.96583575003 0.244164249969
730104.0 2.803333333 2.09994713639 0.703386196614
730135.0 nan 2.03880530973 nan
730166.0 nan 1.91620514021 nan
730194.0 nan 1.79720369609 nan
730225.0 2.24 nan nan
730255.0 3.936666667 4.342623619 -0.405956952003
730286.0 9.72 9.65029963466 0.0697003653382
730316.0 16.9 15.5972001338 1.30279986617
730347.0 14.5 13.2845719486 1.21542805142
730378.0 10.46666667 6.34365786352 4.12300880648
730408.0 5.803333333 3.53259339533 2.27073993767
730439.0 4.053333333 2.4098799287 1.6434534043
730469.0 3.313333333 2.3300643927 0.983268940296
730500.0 2.783333333 nan nan
730531.0 2.52 nan nan
730560.0 2.45 nan nan
730591.0 2.706666667 nan nan
730621.0 7.096666667 6.94847747393 0.148189193069
730652.0 11.43666667 14.2135760383 -2.77690936828
730682.0 13.63333333 14.5157317213 -0.882398391331
730713.0 11.17333333 10.8072097942 0.366123535763
730744.0 5.85 7.63965022464 -1.78965022464
730774.0 3.226666667 4.66915032428 -1.44248365728
730805.0 3.21 3.91643038008 -0.706430380085
730835.0 2.86 3.49621253145 -0.636212531455
730866.0 2.55 nan nan
730897.0 2.343333333 nan nan
730925.0 2.263333333 nan nan
730956.0 2.326666667 nan nan
730986.0 6.97 4.01587579956 2.95412420044
731017.0 12.13333333 13.1068696503 -0.973536320251
731047.0 11.73333333 15.8333104305 -4.09997710047
731078.0 11.4 12.2300948822 -0.830094882191
731109.0 6.316666667 7.83760878307 -1.52094211607
731139.0 3.986666667 4.5223794747 -0.535712807705
731170.0 3.103333333 3.46363858308 -0.360305250084
731200.0 2.656666667 2.94930457546 -0.292637908463
731231.0 2.333333333 nan nan
731262.0 2.143333333 nan nan
731290.0 2.096666667 nan nan
731321.0 3.326666667 2.60580883947 0.720857827528
731351.0 5.656666667 5.18780934847 0.46885731853
731382.0 16.7 14.5442457831 2.15575421686
731412.0 19.93333333 18.4895723685 1.44376096147
731443.0 17.0 11.8885216704 5.11147832959
731474.0 7.62 7.38539676796 0.23460323204
731504.0 4.583333333 4.44166263949 0.141670693508
731535.0 3.213333333 3.49296792825 -0.279634595255
731565.0 2.803333333 3.01213194029 -0.208798607294
731596.0 2.513333333 nan nan
