T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 2.5 1.8483333335 0.6516666665
728034.0 2.68 1.7283333335 0.9516666665
728064.0 4.206666667 3.085 1.121666667
728095.0 13.94 9.335 4.605
728125.0 21.8 20.166666665 1.633333335
728156.0 16.1 18.483333335 -2.383333335
728187.0 10.24 10.2883333335 -0.0483333335
728217.0 5.076666667 4.0666666665 1.0100000005
728248.0 3.263333333 2.6733333335 0.5899999995
728278.0 2.81 2.15 0.66
728309.0 2.653333333 2.2933333335 0.3599999995
728340.0 2.433333333 2.3233333335 0.1099999995
728368.0 2.386666667 2.2483333335 0.1383333335
728399.0 2.31 2.3083333335 0.0016666665
728429.0 4.246666667 4.055 0.191666667
728460.0 15.63333333 11.7183333335 3.9149999965
728490.0 22.83333333 21.616666665 1.216666665
728521.0 20.23333333 16.333333335 3.899999995
728552.0 9.013333333 9.2133333335 -0.2000000005
728582.0 4.086666667 4.48 -0.393333333
728613.0 2.883333333 2.8666666665 0.0166666665
728643.0 2.226666667 2.4333333335 -0.2066666665
728674.0 2.173333333 2.5266666665 -0.3533333335
728705.0 2.18 2.4916666665 -0.3116666665
728733.0 2.13 2.4433333335 -0.3133333335
728764.0 2.083333333 2.495 -0.411666667
728794.0 3.966666667 4.226666667 -0.26
728825.0 8.683333333 14.786666665 -6.103333332
728855.0 19.36666667 22.316666665 -2.949999995
728886.0 19.8 18.166666665 1.633333335
728917.0 9.836666667 9.6266666665 0.2100000005
728947.0 6.153333333 4.581666667 1.571666666
728978.0 3.196666667 3.073333333 0.123333334
729008.0 2.53 2.5183333335 0.0116666665
729039.0 2.413333333 2.413333333 4.4408920985e-16
729070.0 2.15 2.3066666665 -0.1566666665
729099.0 1.94 2.2583333335 -0.3183333335
729130.0 1.82 2.1966666665 -0.3766666665
729160.0 2.8 4.106666667 -1.306666667
729191.0 10.38333333 12.1583333315 -1.7750000015
729221.0 15.9 21.1 -5.2
729252.0 19.53333333 20.016666665 -0.483333335
729283.0 8.723333333 9.425 -0.701666667
729313.0 4.94 5.12 -0.18
729344.0 2.856666667 3.04 -0.183333333
729374.0 2.156666667 2.3783333335 -0.2216666665
729405.0 1.756666667 2.293333333 -0.536666666
729436.0 1.596666667 2.165 -0.568333333
729464.0 1.393333333 2.035 -0.641666667
729495.0 1.63 1.9516666665 -0.3216666665
729525.0 5.116666667 3.3833333335 1.7333333335
729556.0 14.8 9.5333333315 5.2666666685
729586.0 21.8 17.633333335 4.166666665
729617.0 17.93333333 19.666666665 -1.733333335
729648.0 9.853333333 9.28 0.573333333
729678.0 5.006666667 5.5466666665 -0.5399999995
729709.0 3.1 3.026666667 0.073333333
729739.0 2.216666667 2.3433333335 -0.1266666665
729770.0 1.926666667 2.085 -0.158333333
729801.0 1.296666667 1.8733333335 -0.5766666665
729829.0 1.143333333 1.6666666665 -0.5233333335
729860.0 1.123333333 1.725 -0.601666667
729890.0 2.2 3.9583333335 -1.7583333335
729921.0 10.52 12.591666665 -2.071666665
729951.0 20.56666667 18.85 1.71666667
729982.0 18.96666667 18.73333333 0.23333334
730013.0 11.24 9.288333333 1.951666667
730043.0 4.973333333 4.9733333335 -5.0000004137e-10
730074.0 2.473333333 2.9783333335 -0.5050000005
730104.0 1.836666667 2.186666667 -0.35
730135.0 1.67 1.841666667 -0.171666667
730166.0 1.66 1.446666667 0.213333333
730194.0 1.616666667 1.268333333 0.348333334
730225.0 1.683333333 1.3766666665 0.3066666665
730255.0 3.583333333 3.6583333335 -0.0750000005
730286.0 8.17 12.66 -4.49
730316.0 17.53333333 21.183333335 -3.650000005
730347.0 21.33333333 18.45 2.88333333
730378.0 14.13333333 10.5466666665 3.5866666635
730408.0 6.156666667 4.99 1.166666667
730439.0 3.47 2.7866666665 0.6833333335
730469.0 2.9 2.026666667 0.873333333
730500.0 2.29 1.7983333335 0.4916666665
730531.0 2.246666667 1.4783333335 0.7683333335
730560.0 2.18 1.38 0.8
730591.0 2.283333333 1.403333333 0.88
730621.0 6.016666667 2.8916666665 3.1250000005
730652.0 12.09333333 9.345 2.74833333
730682.0 20.53333333 19.05 1.48333333
730713.0 18.5 20.15 -1.65
730744.0 10.46666667 12.686666665 -2.219999995
730774.0 4.273333333 5.565 -1.291666667
730805.0 2.826666667 2.9716666665 -0.1449999995
730835.0 2.373333333 2.3683333335 0.0049999995
730866.0 2.17 1.98 0.19
730897.0 2.01 1.9533333335 0.0566666665
730925.0 1.936666667 1.8983333335 0.0383333335
730956.0 1.936666667 1.983333333 -0.046666666
730986.0 5.356666667 4.8 0.556666667
731017.0 13.9 10.131666665 3.768333335
731047.0 19.2 19.03333333 0.16666667
731078.0 15.56666667 19.916666665 -4.349999995
731109.0 9.12 12.3 -3.18
731139.0 3.936666667 5.215 -1.278333333
731170.0 3.4 3.1483333335 0.2516666665
731200.0 2.893333333 2.6366666665 0.2566666665
731231.0 2.346666667 2.23 0.116666667
731262.0 2.046666667 2.1283333335 -0.0816666665
731290.0 1.746666667 2.0583333335 -0.3116666665
731321.0 2.413333333 2.11 0.303333333
731351.0 5.08 5.686666667 -0.606666667
731382.0 13.73333333 12.996666665 0.736666665
731412.0 19.9 19.866666665 0.033333335
731443.0 20.66666667 17.033333335 3.633333335
731474.0 9.88 9.793333335 0.086666665
731504.0 5.756666667 4.105 1.651666667
731535.0 3.783333333 3.1133333335 0.6699999995
731565.0 2.88 2.633333333 0.246666667
731596.0 2.53 2.2583333335 0.2716666665
