T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.58 ,0, 1.94 0.64
1993-01-19 00:1080 , 2.5 ,0, 1.9 0.6
1993-01-29 00:1080 , 2.5 ,0, 1.865 0.635
1993-02-09 00:1080 , 2.5 ,0, 1.78 0.72
1993-02-20 00:1080 , 2.45 ,0, 1.745 0.705
1993-03-00 00:1080 , 2.49 ,0, 1.675 0.815
1993-03-10 00:1080 , 3.1 ,0, 1.765 1.335
1993-03-20 00:1080 , 3.3 ,0, 1.795 1.505
1993-04-00 00:1080 , 3.41 ,0, 3.29 0.12
1993-04-10 00:1080 , 5.91 ,0, 4.17 1.74
1993-04-21 00:1080 , 9.22 ,0, 6.705 2.515
1993-05-01 00:1080 , 14.4 ,0, 10.15 4.25
1993-05-11 00:1080 , 18.2 ,0, 11.15 7.05
1993-05-21 00:1080 , 22.1 ,0, 14.85 7.25
1993-06-01 00:1080 , 21.6 ,0, 23.7 -2.1
1993-06-11 00:1080 , 21.7 ,0, 21.95 -0.25
1993-06-22 00:1080 , 20.1 ,0, 22.65 -2.55
1993-07-02 00:1080 , 15.8 ,0, 17.45 -1.65
1993-07-12 00:1080 , 12.4 ,0, 15.35 -2.95
1993-07-23 00:1080 , 12.5 ,0, 13.3 -0.8
1993-08-03 00:1080 , 10.4 ,0, 10.575 -0.175
1993-08-13 00:1080 , 7.82 ,0, 6.99 0.83
1993-08-23 00:1080 , 6.11 ,0, 5.04 1.07
1993-09-03 00:1080 , 4.97 ,0, 3.78 1.19
1993-09-13 00:1080 , 4.15 ,0, 3.38 0.77
1993-09-24 00:1080 , 3.53 ,0, 2.915 0.615
1993-10-04 00:1080 , 3.26 ,0, 2.645 0.615
1993-10-14 00:1080 , 3.0 ,0, 2.46 0.54
1993-10-24 00:1080 , 2.87 ,0, 2.275 0.595
1993-11-04 00:1080 , 2.82 ,0, 2.1 0.72
1993-11-14 00:1080 , 2.74 ,0, 2.075 0.665
1993-11-25 00:1080 , 2.86 ,0, 2.205 0.655
1994-00-00 00:720 , 2.72 ,0, 2.335 0.385
1994-00-10 00:720 , 2.38 ,0, 2.34 0.04
1994-00-21 00:720 , 2.38 ,0, 2.32 0.06
1994-01-01 00:720 , 2.45 ,0, 2.345 0.105
1994-01-11 00:720 , 2.47 ,0, 2.305 0.165
1994-01-19 00:720 , 2.38 ,0, 2.26 0.12
1994-01-29 00:720 , 2.38 ,0, 2.285 0.095
1994-02-09 00:720 , 2.4 ,0, 2.2 0.2
1994-02-20 00:720 , 2.66 ,0, 2.14 0.52
1994-03-00 00:720 , 2.59 ,0, 2.17 0.42
1994-03-10 00:720 , 1.68 ,0, 2.615 -0.935
1994-03-20 00:720 , 2.51 ,0, 2.72 -0.21
1994-04-00 00:720 , 4.46 ,0, 3.745 0.715
1994-04-10 00:720 , 5.77 ,0, 5.7 0.07
1994-04-21 00:720 , 12.7 ,0, 8.705 3.995
1994-05-01 00:720 , 14.1 ,0, 12.3 1.8
1994-05-11 00:720 , 20.1 ,0, 14.15 5.95
1994-05-21 00:720 , 23.9 ,0, 18.4 5.5
1994-06-01 00:720 , 23.5 ,0, 23.75 -0.25
1994-06-11 00:720 , 21.1 ,0, 22.7 -1.6
1994-06-22 00:720 , 23.3 ,0, 20.3 3.0
1994-07-02 00:720 , 18.5 ,0, 15.5 3.0
1994-07-12 00:720 , 18.9 ,0, 13.2 5.7
1994-07-23 00:720 , 13.0 ,0, 11.6 1.4
1994-08-03 00:720 , 8.14 ,0, 9.325 -1.185
1994-08-13 00:720 , 5.9 ,0, 6.715 -0.815
1994-08-23 00:720 , 4.76 ,0, 5.325 -0.565
1994-09-03 00:720 , 3.97 ,0, 4.395 -0.425
1994-09-13 00:720 , 3.53 ,0, 3.72 -0.19
1994-09-24 00:720 , 3.25 ,0, 3.115 0.135
1994-10-04 00:720 , 2.78 ,0, 2.83 -0.05
1994-10-14 00:720 , 2.62 ,0, 2.655 -0.035
1994-10-24 00:720 , 2.37 ,0, 2.53 -0.16
1994-11-04 00:720 , 2.16 ,0, 2.425 -0.265
1994-11-14 00:720 , 2.15 ,0, 2.345 -0.195
1994-11-25 00:720 , 2.15 ,0, 2.55 -0.4
1995-00-00 00:360 , 2.17 ,0, 2.57 -0.4
1995-00-10 00:360 , 2.2 ,0, 2.46 -0.26
1995-00-21 00:360 , 2.18 ,0, 2.44 -0.26
1995-01-01 00:360 , 2.18 ,0, 2.51 -0.33
1995-01-11 00:360 , 2.18 ,0, 2.525 -0.345
1995-01-19 00:360 , 2.14 ,0, 2.44 -0.3
1995-01-29 00:360 , 2.13 ,0, 2.44 -0.31
1995-02-09 00:360 , 2.12 ,0, 2.45 -0.33
1995-02-20 00:360 , 2.12 ,0, 2.555 -0.435
1995-03-00 00:360 , 2.08 ,0, 2.54 -0.46
1995-03-10 00:360 , 2.05 ,0, 2.39 -0.34
1995-03-20 00:360 , 2.65 ,0, 2.905 -0.255
1995-04-00 00:360 , 4.14 ,0, 3.935 0.205
1995-04-10 00:360 , 5.11 ,0, 5.84 -0.73
1995-04-21 00:360 , 4.76 ,0, 10.96 -6.2
1995-05-01 00:360 , 8.19 ,0, 14.25 -6.06
1995-05-11 00:360 , 13.1 ,0, 19.15 -6.05
1995-05-21 00:360 , 17.7 ,0, 23.0 -5.3
1995-06-01 00:360 , 20.1 ,0, 22.55 -2.45
1995-06-11 00:360 , 20.3 ,0, 21.4 -1.1
1995-06-22 00:360 , 19.3 ,0, 21.7 -2.4
1995-07-02 00:360 , 21.4 ,0, 17.15 4.25
1995-07-12 00:360 , 18.7 ,0, 15.65 3.05
1995-07-23 00:360 , 12.1 ,0, 12.75 -0.65
1995-08-03 00:360 , 8.56 ,0, 9.27 -0.71
1995-08-13 00:360 , 8.85 ,0, 6.86 1.99
