T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 0.67 ,0, 0.623333333333 0.0466666666667
1993-01-19 00:1080 , 0.61 ,0, 0.706666666667 -0.0966666666667
1993-01-29 00:1080 , 0.77 ,0, 0.666666666667 0.103333333333
1993-02-09 00:1080 , 0.58 ,0, 0.696666666667 -0.116666666667
1993-02-20 00:1080 , 0.45 ,0, 0.653333333333 -0.203333333333
1993-03-00 00:1080 , 0.63 ,0, 0.696666666667 -0.0666666666667
1993-03-10 00:1080 , 1.17 ,0, 0.76 0.41
1993-03-20 00:1080 , 1.47 ,0, 1.05666666667 0.413333333333
1993-04-00 00:1080 , 1.42 ,0, 1.87333333333 -0.453333333333
1993-04-10 00:1080 , 3.63 ,0, 1.90333333333 1.72666666667
1993-04-21 00:1080 , 4.9 ,0, 3.25666666667 1.64333333333
1993-05-01 00:1080 , 6.0 ,0, 3.87333333333 2.12666666667
1993-05-11 00:1080 , 7.41 ,0, 4.68666666667 2.72333333333
1993-05-21 00:1080 , 8.29 ,0, 5.13666666667 3.15333333333
1993-06-01 00:1080 , 8.85 ,0, 5.73666666667 3.11333333333
1993-06-11 00:1080 , 9.13 ,0, 5.65 3.48
1993-06-22 00:1080 , 7.15 ,0, 5.81333333333 1.33666666667
1993-07-02 00:1080 , 6.56 ,0, 6.21333333333 0.346666666667
1993-07-12 00:1080 , 5.0 ,0, 5.20666666667 -0.206666666667
1993-07-23 00:1080 , 4.06 ,0, 4.06666666667 -0.00666666666667
1993-08-03 00:1080 , 3.74 ,0, 3.23 0.51
1993-08-13 00:1080 , 3.06 ,0, 2.82666666667 0.233333333333
1993-08-23 00:1080 , 2.67 ,0, 2.34666666667 0.323333333333
1993-09-03 00:1080 , 2.74 ,0, 1.98666666667 0.753333333333
1993-09-13 00:1080 , 2.14 ,0, 1.78 0.36
1993-09-24 00:1080 , 1.7 ,0, 1.49 0.21
1993-10-04 00:1080 , 1.63 ,0, 1.39333333333 0.236666666667
1993-10-14 00:1080 , 1.53 ,0, 1.29333333333 0.236666666667
1993-10-24 00:1080 , 1.36 ,0, 1.13333333333 0.226666666667
1993-11-04 00:1080 , 1.24 ,0, 1.02666666667 0.213333333333
1993-11-14 00:1080 , 1.19 ,0, 0.896666666667 0.293333333333
1993-11-25 00:1080 , 0.98 ,0, 0.76 0.22
1994-00-00 00:720 , 0.5 ,0, 0.703333333333 -0.203333333333
1994-00-10 00:720 , 0.65 ,0, 0.796666666667 -0.146666666667
1994-00-21 00:720 , 0.77 ,0, 0.723333333333 0.0466666666667
1994-01-01 00:720 , 0.84 ,0, 0.816666666667 0.0233333333333
1994-01-11 00:720 , 0.74 ,0, 0.68 0.06
1994-01-19 00:720 , 0.74 ,0, 0.696666666667 0.0433333333333
1994-01-29 00:720 , 0.79 ,0, 0.71 0.08
1994-02-09 00:720 , 0.83 ,0, 0.71 0.12
1994-02-20 00:720 , 0.7 ,0, 0.623333333333 0.0766666666667
1994-03-00 00:720 , 0.72 ,0, 0.703333333333 0.0166666666667
1994-03-10 00:720 , 0.81 ,0, 0.943333333333 -0.133333333333
1994-03-20 00:720 , 1.31 ,0, 1.10666666667 0.203333333333
1994-04-00 00:720 , 2.38 ,0, 1.48333333333 0.896666666667
1994-04-10 00:720 , 3.46 ,0, 2.54333333333 0.916666666667
1994-04-21 00:720 , 4.44 ,0, 3.63333333333 0.806666666667
1994-05-01 00:720 , 5.09 ,0, 4.57 0.52
