T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 , 2.446666667 , 1.80076846624 , 0.645898200762
728034.0 , 2.736666667 , nan , nan
728064.0 , 3.966666667 , 4.98684311352 , -1.02017644652
728095.0 , 16.43333333 , 11.9079714164 , 4.52536191357
728125.0 , 18.23333333 , 15.7460291601 , 2.48730416988
728156.0 , 10.36333333 , 12.3533644934 , -1.9900311634
728187.0 , 8.023333333 , 7.16015794218 , 0.863175390818
728217.0 , 4.476666667 , 4.14543645147 , 0.331230215529
728248.0 , 3.0 , 3.14339560147 , -0.143395601465
728278.0 , 2.903333333 , 2.82007622132 , 0.0832571116762
728309.0 , 2.81 , 2.54511268459 , 0.264887315408
728340.0 , 2.383333333 , 2.07284210921 , 0.310491223794
728368.0 , 2.21 , 1.91997161492 , 0.290028385081
728399.0 , 2.513333333 , nan , nan
728429.0 , 6.296666667 , 5.22028281722 , 1.07638384978
728460.0 , 14.3 , 14.3912834443 , -0.0912834442732
728490.0 , 16.73333333 , 16.2026174565 , 0.530715873549
728521.0 , 11.86666667 , 11.2663222501 , 0.600344419903
728552.0 , 5.813333333 , 7.801348127 , -1.988014794
728582.0 , 4.116666667 , 4.5804491624 , -0.463782495401
728613.0 , 3.74 , 3.5633669112 , 0.1766330888
728643.0 , 3.2 , 3.16068063756 , 0.0393193624405
728674.0 , 2.883333333 , 2.8649964175 , 0.0183369155043
728705.0 , 2.626666667 , 2.27128856268 , 0.355378104321
728733.0 , 2.43 , 2.11411717659 , 0.315882823414
728764.0 , 2.293333333 , nan , nan
728794.0 , 4.303333333 , 4.70280785565 , -0.399474522647
728825.0 , 9.903333333 , 14.2441641288 , -4.34083079582
728855.0 , 16.63333333 , 17.0024310537 , -0.369097723678
728886.0 , 11.86666667 , 11.7422369836 , 0.124429686423
728917.0 , 5.05 , 7.3135004763 , -2.2635004763
728947.0 , 3.583333333 , 4.41792982775 , -0.834596494749
728978.0 , 2.813333333 , 3.46014197066 , -0.646808637665
729008.0 , 2.566666667 , 3.01593018787 , -0.449263520872
729039.0 , 2.44 , 2.67394147321 , -0.233941473212
729070.0 , 2.303333333 , 2.40102415145 , -0.0976908184457
729099.0 , 2.02 , 2.28735213462 , -0.267352134618
729130.0 , 2.44 , 2.52737631304 , -0.0873763130371
729160.0 , 3.453333333 , 4.96637440634 , -1.51304107334
729191.0 , 14.53 , 13.4828859485 , 1.04711405149
729221.0 , 19.6 , 17.6061227892 , 1.99387721082
729252.0 , 15.32333333 , 11.6060953108 , 3.71723801921
729283.0 , 6.33 , 6.49603429066 , -0.166034290659
729313.0 , 4.416666667 , 4.1573019196 , 0.259364747402
