T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.48 ,0, 2.09333333333 0.386666666667
1993-01-19 00:1080 , 2.46 ,0, 2.065 0.395
1993-01-29 00:1080 , 2.45 ,0, 2.04166666667 0.408333333333
1993-02-09 00:1080 , 2.43 ,0, 2.02 0.41
1993-02-20 00:1080 , 2.39 ,0, nan nan
1993-03-00 00:1080 , 2.57 ,0, nan nan
1993-03-10 00:1080 , 3.25 ,0, nan nan
1993-03-20 00:1080 , 3.28 ,0, nan nan
1993-04-00 00:1080 , 2.92 ,0, nan nan
1993-04-10 00:1080 , 5.7 ,0, 6.76166666667 -1.06166666667
1993-04-21 00:1080 , 12.2 ,0, 11.34 0.86
1993-05-01 00:1080 , 16.8 ,0, 12.93 3.87
1993-05-11 00:1080 , 20.3 ,0, 15.5583333333 4.74166666667
1993-05-21 00:1080 , 18.5 ,0, 16.1483333333 2.35166666667
1993-06-01 00:1080 , 19.4 ,0, 17.1666666667 2.23333333333
1993-06-11 00:1080 , 16.8 ,0, 17.25 -0.45
1993-06-22 00:1080 , 13.2 ,0, 15.2666666667 -2.06666666667
1993-07-02 00:1080 , 9.11 ,0, 11.24 -2.13
1993-07-12 00:1080 , 8.78 ,0, 9.9 -1.12
1993-07-23 00:1080 , 9.81 ,0, 8.48333333333 1.32666666667
1993-08-03 00:1080 , 7.83 ,0, 6.79166666667 1.03833333333
1993-08-13 00:1080 , 6.43 ,0, 5.47833333333 0.951666666667
1993-08-23 00:1080 , 4.94 ,0, 4.65166666667 0.288333333333
1993-09-03 00:1080 , 4.54 ,0, 4.18166666667 0.358333333333
1993-09-13 00:1080 , 3.95 ,0, 3.76666666667 0.183333333333
1993-09-24 00:1080 , 3.4 ,0, 3.48666666667 -0.0866666666667
1993-10-04 00:1080 , 2.88 ,0, 3.37666666667 -0.496666666667
1993-10-14 00:1080 , 2.72 ,0, 3.18333333333 -0.463333333333
1993-10-24 00:1080 , 2.78 ,0, 3.02666666667 -0.246666666667
1993-11-04 00:1080 , 2.94 ,0, 2.87666666667 0.0633333333333
1993-11-14 00:1080 , 2.99 ,0, 2.52666666667 0.463333333333
1993-11-25 00:1080 , 2.85 ,0, 2.595 0.255
1994-00-00 00:720 , 2.88 ,0, 2.55 0.33
1994-00-10 00:720 , 2.7 ,0, 2.55333333333 0.146666666667
1994-00-21 00:720 , 2.49 ,0, 2.29833333333 0.191666666667
1994-01-01 00:720 , 2.26 ,0, 2.15666666667 0.103333333333
1994-01-11 00:720 , 2.4 ,0, 2.14833333333 0.251666666667
1994-01-19 00:720 , 2.23 ,0, 2.11666666667 0.113333333333
1994-01-29 00:720 , 2.23 ,0, 2.09166666667 0.138333333333
1994-02-09 00:720 , 2.17 ,0, 2.06666666667 0.103333333333
1994-02-20 00:720 , 2.34 ,0, nan nan
1994-03-00 00:720 , 2.37 ,0, nan nan
1994-03-10 00:720 , 2.83 ,0, nan nan
1994-03-20 00:720 , 3.52 ,0, nan nan
1994-04-00 00:720 , 6.55 ,0, nan nan
1994-04-10 00:720 , 8.82 ,0, 6.34166666667 2.47833333333
1994-04-21 00:720 , 12.7 ,0, 10.8066666667 1.89333333333
1994-05-01 00:720 , 12.8 ,0, 13.6633333333 -0.863333333333
1994-05-11 00:720 , 17.4 ,0, 16.4916666667 0.908333333333
1994-05-21 00:720 , 20.5 ,0, 15.4316666667 5.06833333333
1994-06-01 00:720 , 16.0 ,0, 17.1833333333 -1.18333333333
1994-06-11 00:720 , 13.7 ,0, 16.5333333333 -2.83333333333
1994-06-22 00:720 , 13.9 ,0, 15.1666666667 -1.26666666667
1994-07-02 00:720 , 11.3 ,0, 10.6583333333 0.641666666667
1994-07-12 00:720 , 10.4 ,0, 9.28 1.12
1994-07-23 00:720 , 7.07 ,0, 8.65166666667 -1.58166666667
1994-08-03 00:720 , 5.52 ,0, 7.13333333333 -1.61333333333
1994-08-13 00:720 , 4.85 ,0, 5.64833333333 -0.798333333333
1994-08-23 00:720 , 4.47 ,0, 4.75166666667 -0.281666666667
1994-09-03 00:720 , 4.05 ,0, 4.215 -0.165
1994-09-13 00:720 , 3.83 ,0, 3.73166666667 0.0983333333333
1994-09-24 00:720 , 3.75 ,0, 3.425 0.325
1994-10-04 00:720 , 3.75 ,0, 3.26666666667 0.483333333333
1994-10-14 00:720 , 3.72 ,0, 3.07 0.65
1994-10-24 00:720 , 3.49 ,0, 2.93833333333 0.551666666667
1994-11-04 00:720 , 3.05 ,0, 2.81833333333 0.231666666667
1994-11-14 00:720 , 3.06 ,0, 2.51833333333 0.541666666667
1994-11-25 00:720 , 2.98 ,0, 2.595 0.385
1995-00-00 00:360 , 2.88 ,0, 2.555 0.325
1995-00-10 00:360 , 2.79 ,0, 2.52833333333 0.261666666667
1995-00-21 00:360 , 2.56 ,0, 2.23833333333 0.321666666667
1995-01-01 00:360 , 2.71 ,0, 2.05833333333 0.651666666667
1995-01-11 00:360 , 2.61 ,0, 2.07333333333 0.536666666667
1995-01-19 00:360 , 2.38 ,0, 2.01333333333 0.366666666667
1995-01-29 00:360 , 2.48 ,0, 1.98833333333 0.491666666667
1995-02-09 00:360 , 2.43 ,0, 1.95333333333 0.476666666667
1995-02-20 00:360 , 2.38 ,0, nan nan
1995-03-00 00:360 , 2.25 ,0, nan nan
1995-03-10 00:360 , 2.25 ,0, nan nan
1995-03-20 00:360 , 3.03 ,0, nan nan
1995-04-00 00:360 , 5.25 ,0, nan nan
1995-04-10 00:360 , 4.63 ,0, 6.965 -2.335
1995-04-21 00:360 , 6.24 ,0, 11.415 -5.175
1995-05-01 00:360 , 9.17 ,0, 12.9966666667 -3.82666666667
1995-05-11 00:360 , 14.3 ,0, 15.525 -1.225
1995-05-21 00:360 , 17.2 ,0, 16.3316666667 0.868333333333
1995-06-01 00:360 , 17.3 ,0, 16.5333333333 0.766666666667
1995-06-11 00:360 , 15.4 ,0, 16.35 -0.95
1995-06-22 00:360 , 12.8 ,0, 15.5 -2.7
1995-07-02 00:360 , 12.4 ,0, 10.9216666667 1.47833333333
1995-07-12 00:360 , 10.4 ,0, 9.645 0.755
1995-07-23 00:360 , 5.2 ,0, 8.57166666667 -3.37166666667
1995-08-03 00:360 , 4.99 ,0, 7.14833333333 -2.15833333333
1995-08-13 00:360 , 4.96 ,0, 5.645 -0.685
1995-08-23 00:360 , 4.06 ,0, 4.755 -0.695
1995-09-03 00:360 , 3.61 ,0, 4.22333333333 -0.613333333333
1995-09-13 00:360 , 3.08 ,0, 3.745 -0.665
1995-09-24 00:360 , 3.08 ,0, 3.43 -0.35
1995-10-04 00:360 , 2.78 ,0, 3.325 -0.545
1995-10-14 00:360 , 2.58 ,0, 3.20333333333 -0.623333333333
1995-10-24 00:360 , 2.58 ,0, 3.11333333333 -0.533333333333
1995-11-04 00:360 , 2.58 ,0, 2.925 -0.345
1995-11-14 00:360 , 2.54 ,0, 2.84833333333 -0.308333333333
1995-11-25 00:360 , 2.44 ,0, 2.78166666667 -0.341666666667
1996-00-00 00:00 , 2.44 ,0, 2.71166666667 -0.271666666667
1996-00-10 00:00 , 2.44 ,0, 2.65 -0.21
1996-00-21 00:00 , 2.4 ,0, 2.33166666667 0.0683333333333
1996-01-01 00:00 , 2.3 ,0, 2.18666666667 0.113333333333
1996-01-11 00:00 , 2.21 ,0, 2.17833333333 0.0316666666667
1996-01-20 00:00 , 2.18 ,0, 2.09166666667 0.0883333333333
1996-02-00 00:00 , 2.01 ,0, 2.105 -0.095
1996-02-10 00:00 , 1.87 ,0, 2.02666666667 -0.156666666667
1996-02-21 00:00 , 1.76 ,0, nan nan
1996-03-01 00:00 , 2.34 ,0, nan nan
1996-03-11 00:00 , 3.22 ,0, nan nan
1996-03-21 00:00 , 2.39 ,0, nan nan
1996-04-01 00:00 , 2.98 ,0, nan nan
1996-04-11 00:00 , 4.99 ,0, 6.91 -1.92
1996-04-22 00:00 , 8.69 ,0, 11.0416666667 -2.35166666667
1996-05-02 00:00 , 18.4 ,0, 13.595 4.805
1996-05-12 00:00 , 16.5 ,0, 16.4 0.1
1996-05-22 00:00 , 19.4 ,0, 17.55 1.85
1996-06-02 00:00 , 20.0 ,0, 17.1833333333 2.81666666667
1996-06-12 00:00 , 19.4 ,0, 14.6666666667 4.73333333333
1996-06-23 00:00 , 20.2 ,0, 13.15 7.05
1996-07-03 00:00 , 16.2 ,0, 11.2716666667 4.92833333333
1996-07-13 00:00 , 9.57 ,0, 10.0883333333 -0.518333333333
1996-07-24 00:00 , 7.32 ,0, 8.305 -0.985
