T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 , 1.55 , 1.30117841863 , 0.248821581374
728034.0 , 1.816666667 , 1.3585583749 , 0.458108292101
728064.0 , 3.21 , 2.97819297988 , 0.231807020122
728095.0 , 12.42333333 , 9.7663822884 , 2.6569510416
728125.0 , 17.53333333 , 14.6488484237 , 2.88448490627
728156.0 , 10.84 , 12.9992772764 , -2.15927727642
728187.0 , 6.36 , 6.99788078694 , -0.637880786939
728217.0 , 3.463333333 , 3.21779667439 , 0.24553665861
728248.0 , 2.693333333 , 2.22483706342 , 0.468496269581
728278.0 , 2.553333333 , 1.86574446724 , 0.687588865763
728309.0 , 2.133333333 , 1.5923446811 , 0.540988651899
728340.0 , 1.793333333 , 1.35649831788 , 0.436835015122
728368.0 , 1.656666667 , 1.30777393233 , 0.348892734674
728399.0 , 1.756666667 , 1.4396446648 , 0.317022002204
728429.0 , 4.49 , 2.60741983104 , 1.88258016896
728460.0 , 10.96666667 , 9.77250431617 , 1.19416235383
728490.0 , 18.76666667 , 15.3630385051 , 3.40362816494
728521.0 , 16.8 , 11.63101017 , 5.16898982998
728552.0 , 4.7 , 6.50993343495 , -1.80993343495
728582.0 , 2.296666667 , 3.12530756236 , -0.828640895363
728613.0 , 1.91 , 2.41215703963 , -0.502157039627
728643.0 , 1.773333333 , 2.1081276862 , -0.334794353197
728674.0 , 1.686666667 , 1.82803125584 , -0.141364588841
728705.0 , 1.626666667 , 1.51264184237 , 0.114024824627
728733.0 , 1.553333333 , 1.44294872247 , 0.110384610533
728764.0 , 1.656666667 , 1.60545320562 , 0.0512134613757
728794.0 , 1.926666667 , 3.32768207677 , -1.40101540977
728825.0 , 7.756666667 , 10.21346672 , -2.45680005302
728855.0 , 15.96666667 , 17.6228836309 , -1.65621696092
728886.0 , 14.53333333 , 13.2591650842 , 1.27416824581
728917.0 , 5.083333333 , 5.84003573184 , -0.756702398841
728947.0 , 2.8 , 3.05179434228 , -0.251794342277
728978.0 , 2.166666667 , 2.42923482625 , -0.262568159252
729008.0 , 1.76 , 2.22417039283 , -0.46417039283
729039.0 , 1.65 , 1.95606720621 , -0.306067206215
729070.0 , 1.703333333 , 1.66185620895 , 0.0414771240503
729099.0 , 1.67 , 1.58590498674 , 0.0840950132563
729130.0 , 2.036666667 , 1.7420739266 , 0.2945927404
729160.0 , 2.81 , 3.02820997522 , -0.218209975219
729191.0 , 11.11333333 , 10.1858193606 , 0.927513969422
729221.0 , 15.9 , 17.3842234706 , -1.48422347065
729252.0 , 16.73333333 , 13.8325187039 , 2.90081462611
729283.0 , 8.52 , 5.33622976341 , 3.18377023659
729313.0 , 4.793333333 , 2.81352058585 , 1.97981274715
729344.0 , 3.413333333 , 2.23377036572 , 1.17956296728
729374.0 , 2.906666667 , 1.99742364537 , 0.909243021625
729405.0 , 2.603333333 , 1.81074505787 , 0.792588275132
729436.0 , 2.496666667 , 1.70642188048 , 0.790244786518
729464.0 , 2.31 , 1.62581860486 , 0.684181395141
729495.0 , 3.373333333 , 1.80973429616 , 1.56359903684
729525.0 , 7.61 , 2.89680824709 , 4.71319175291
729556.0 , 15.93333333 , 9.8144214662 , 6.1189118638
729586.0 , 23.5 , 16.8267215393 , 6.67327846067
729617.0 , 20.63333333 , 15.9864607662 , 4.64687256375
729648.0 , 10.65666667 , 5.88250105693 , 4.77416561307
729678.0 , 5.416666667 , 3.13543553921 , 2.28123112779
729709.0 , 3.27 , 2.41732321973 , 0.85267678027
729739.0 , 2.74 , 2.08560835771 , 0.654391642286
729770.0 , 2.483333333 , 1.93500011504 , 0.548333217963
729801.0 , 2.17 , 1.90540042864 , 0.264599571363
729829.0 , 2.09 , 1.81634232991 , 0.273657670092
729860.0 , 2.143333333 , 2.24942464565 , -0.106091312648
729890.0 , 3.94 , 3.45381591849 , 0.486184081511
729921.0 , 14.0 , 11.1158336022 , 2.88416639778
729951.0 , 21.73333333 , 18.1367617686 , 3.59657156139
729982.0 , 23.5 , 17.120076344 , 6.379923656
730013.0 , 11.20333333 , 7.7280487874 , 3.4752845426
730043.0 , 4.903333333 , 4.17358495104 , 0.729748381962
730074.0 , 3.706666667 , 2.89183062173 , 0.814836045272
730104.0 , 3.006666667 , 2.41112367238 , 0.595542994621
730135.0 , 2.683333333 , 2.20131865371 , 0.482014679291
730166.0 , 2.47 , 2.09752259287 , 0.372477407132
730194.0 , 2.143333333 , 2.0052025384 , 0.138130794604
730225.0 , 1.946666667 , 2.45107336407 , -0.50440669707
730255.0 , 4.06 , 4.38391777095 , -0.323917770948
730286.0 , 7.306666667 , 13.5340052113 , -6.22733854431
730316.0 , 18.6 , 20.1000486775 , -1.50004867752
730347.0 , 16.16666667 , 20.0943165548 , -3.9276498848
730378.0 , 7.533333333 , 10.0570222593 , -2.52368892632
730408.0 , 4.24 , 5.03060695183 , -0.790606951834
730439.0 , 2.996666667 , 3.45862382669 , -0.461957159689
730469.0 , 2.383333333 , 2.88232993348 , -0.498996600483
730500.0 , 2.02 , 2.58868857841 , -0.568688578406
730531.0 , 1.803333333 , 2.37413685604 , -0.570803523043
730560.0 , 1.686666667 , 2.1791276002 , -0.492460933201
730591.0 , 1.823333333 , 2.41442390732 , -0.59109057432
