T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.58 ,0, 1.765 0.815
1993-01-19 00:1080 , 2.5 ,0, 1.735 0.765
1993-01-29 00:1080 , 2.5 ,0, 1.7025 0.7975
1993-02-09 00:1080 , 2.5 ,0, 1.62 0.88
1993-02-20 00:1080 , 2.45 ,0, 1.5925 0.8575
1993-03-00 00:1080 , 2.49 ,0, 1.545 0.945
1993-03-10 00:1080 , 3.1 ,0, 1.5825 1.5175
1993-03-20 00:1080 , 3.3 ,0, 1.8475 1.4525
1993-04-00 00:1080 , 3.41 ,0, 3.715 -0.305
1993-04-10 00:1080 , 5.91 ,0, 4.36 1.55
1993-04-21 00:1080 , 9.22 ,0, 7.465 1.755
1993-05-01 00:1080 , 14.4 ,0, 9.6875 4.7125
1993-05-11 00:1080 , 18.2 ,0, 12.875 5.325
1993-05-21 00:1080 , 22.1 ,0, 15.225 6.875
1993-06-01 00:1080 , 21.6 ,0, 19.275 2.325
1993-06-11 00:1080 , 21.7 ,0, 19.85 1.85
1993-06-22 00:1080 , 20.1 ,0, 23.05 -2.95
1993-07-02 00:1080 , 15.8 ,0, 17.675 -1.875
1993-07-12 00:1080 , 12.4 ,0, 15.0 -2.6
1993-07-23 00:1080 , 12.5 ,0, 11.9625 0.5375
1993-08-03 00:1080 , 10.4 ,0, 10.025 0.375
1993-08-13 00:1080 , 7.82 ,0, 8.1125 -0.2925
1993-08-23 00:1080 , 6.11 ,0, 5.975 0.135
1993-09-03 00:1080 , 4.97 ,0, 4.41 0.56
1993-09-13 00:1080 , 4.15 ,0, 3.725 0.425
1993-09-24 00:1080 , 3.53 ,0, 3.1925 0.3375
1993-10-04 00:1080 , 3.26 ,0, 2.7775 0.4825
1993-10-14 00:1080 , 3.0 ,0, 2.5675 0.4325
1993-10-24 00:1080 , 2.87 ,0, 2.3 0.57
1993-11-04 00:1080 , 2.82 ,0, 2.1125 0.7075
1993-11-14 00:1080 , 2.74 ,0, 1.9875 0.7525
1993-11-25 00:1080 , 2.86 ,0, 2.035 0.825
1994-00-00 00:720 , 2.72 ,0, 2.0775 0.6425
1994-00-10 00:720 , 2.38 ,0, 2.0625 0.3175
1994-00-21 00:720 , 2.38 ,0, 2.0425 0.3375
1994-01-01 00:720 , 2.45 ,0, 2.055 0.395
