T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.67 ,0, 1.41 0.26
1993-01-19 00:1080 , 1.55 ,0, 1.41 0.14
1993-01-29 00:1080 , 1.62 ,0, 1.41 0.21
1993-02-09 00:1080 , 1.57 ,0, 1.34 0.23
1993-02-20 00:1080 , 1.56 ,0, 1.47 0.09
1993-03-00 00:1080 , 1.66 ,0, 1.53 0.13
1993-03-10 00:1080 , 2.13 ,0, 1.74 0.39
1993-03-20 00:1080 , 2.12 ,0, 1.63 0.49
1993-04-00 00:1080 , 2.08 ,0, 3.12 -1.04
1993-04-10 00:1080 , 4.13 ,0, 3.73 0.4
1993-04-21 00:1080 , 7.9 ,0, 5.99 1.91
1993-05-01 00:1080 , 10.5 ,0, 6.6 3.9
1993-05-11 00:1080 , 12.2 ,0, 7.57 4.63
1993-05-21 00:1080 , 14.5 ,0, 10.9 3.6
1993-06-01 00:1080 , 13.5 ,0, 18.8 -5.3
1993-06-11 00:1080 , 10.4 ,0, 17.0 -6.6
1993-06-22 00:1080 , 10.5 ,0, 15.7 -5.2
1993-07-02 00:1080 , 10.8 ,0, 12.5 -1.7
1993-07-12 00:1080 , 8.19 ,0, 11.2 -3.01
1993-07-23 00:1080 , 8.04 ,0, 8.62 -0.58
1993-08-03 00:1080 , 5.66 ,0, 5.76 -0.1
1993-08-13 00:1080 , 4.07 ,0, 4.57 -0.5
1993-08-23 00:1080 , 3.16 ,0, 4.04 -0.88
1993-09-03 00:1080 , 2.72 ,0, 3.16 -0.44
1993-09-13 00:1080 , 2.36 ,0, 2.87 -0.51
1993-09-24 00:1080 , 2.1 ,0, 2.53 -0.43
1993-10-04 00:1080 , 2.02 ,0, 2.35 -0.33
1993-10-14 00:1080 , 1.89 ,0, 2.26 -0.37
1993-10-24 00:1080 , 1.84 ,0, 2.13 -0.29
1993-11-04 00:1080 , 1.78 ,0, 2.13 -0.35
1993-11-14 00:1080 , 1.7 ,0, 2.07 -0.37
1993-11-25 00:1080 , 1.68 ,0, 1.93 -0.25
1994-00-00 00:720 , 1.61 ,0, 1.7 -0.09
1994-00-10 00:720 , 1.52 ,0, 1.7 -0.18
1994-00-21 00:720 , 1.52 ,0, 1.7 -0.18
1994-01-01 00:720 , 1.51 ,0, 1.7 -0.19
1994-01-11 00:720 , 1.47 ,0, 1.67 -0.2
1994-01-19 00:720 , 1.45 ,0, 1.55 -0.1
1994-01-29 00:720 , 1.45 ,0, 1.62 -0.17
1994-02-09 00:720 , 1.49 ,0, 1.57 -0.08
1994-02-20 00:720 , 1.49 ,0, 1.56 -0.07
1994-03-00 00:720 , 1.53 ,0, 1.66 -0.13
