T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 , 0.58 , 0.461435340327 , 0.118564659673
728034.0 , 0.74 , 0.492608301092 , 0.247391698908
728064.0 , 1.323333333 , 1.25259587367 , 0.0707374593287
728095.0 , 4.713333333 , 4.33113289989 , 0.382200433111
728125.0 , 5.986666667 , 5.01042199465 , 0.976244672355
728156.0 , 4.643333333 , 4.03324939542 , 0.610083937582
728187.0 , 2.55 , 2.30337073503 , 0.246629264971
728217.0 , 1.173333333 , 1.0982819832 , 0.0750513497973
728248.0 , 0.99 , 0.807365618096 , 0.182634381904
728278.0 , 0.83 , 0.644713999753 , 0.185286000247
728309.0 , 0.81 , 0.592330362578 , 0.217669637422
728340.0 , 0.693333333 , 0.550412912941 , 0.142920420059
728368.0 , 0.63 , 0.502168360737 , 0.127831639263
728399.0 , 0.713333333 , 0.549430448166 , 0.163902884834
728429.0 , 2.0 , 1.14556224786 , 0.854437752139
728460.0 , 5.466666667 , 4.29696476684 , 1.16970190016
728490.0 , 8.573333333 , 5.21480200708 , 3.35853132592
728521.0 , 3.963333333 , 4.1605579505 , -0.1972246175
728552.0 , 1.776666667 , 2.55881913719 , -0.782152470185
728582.0 , 1.063333333 , 1.15582592841 , -0.092492595414
728613.0 , 0.85 , 0.892308110531 , -0.042308110531
728643.0 , 0.766666667 , 0.736537267208 , 0.0301293997921
728674.0 , 0.656666667 , 0.695668490802 , -0.0390018238017
728705.0 , 0.54 , 0.620755236337 , -0.080755236337
728733.0 , 0.536666667 , 0.567430726341 , -0.0307640593408
728764.0 , 0.516666667 , 0.660818628483 , -0.144151961483
728794.0 , 1.193333333 , 1.6054013056 , -0.412067972603
728825.0 , 2.566666667 , 4.90142448595 , -2.33475781895
728855.0 , 5.16 , 6.61512360846 , -1.45512360846
728886.0 , 3.663333333 , 4.16875496163 , -0.505421628625
728917.0 , 1.536666667 , 2.29267550234 , -0.756008835342
728947.0 , 0.94 , 1.14399474005 , -0.20399474005
728978.0 , 0.64 , 0.909262373605 , -0.269262373605
729008.0 , 0.573333333 , 0.80832793669 , -0.23499460369
729039.0 , 0.516666667 , 0.735053446299 , -0.218386779299
729070.0 , 0.47 , 0.636885913746 , -0.166885913746
729099.0 , 0.47 , 0.580975370441 , -0.110975370441
729130.0 , 0.56 , 0.648502359615 , -0.0885023596147
729160.0 , 0.97 , 1.46719218975 , -0.497192189745
729191.0 , 2.14 , 4.04395896008 , -1.90395896008
729221.0 , 5.733333333 , 6.42186980044 , -0.688536467441
729252.0 , 4.26 , 4.06994899277 , 0.190051007233
729283.0 , 2.17 , 1.90945136844 , 0.260548631561
729313.0 , 1.326666667 , 1.05456389126 , 0.272102775741
729344.0 , 0.92 , 0.813600795908 , 0.106399204092
729374.0 , 0.81 , 0.714546706706 , 0.095453293294
729405.0 , 0.706666667 , 0.650149867074 , 0.0565167999261
729436.0 , 0.643333333 , 0.56037389987 , 0.0829594331305
729464.0 , 0.57 , 0.541644506766 , 0.0283554932336
729495.0 , 0.91 , 0.590967588928 , 0.319032411072
729525.0 , 2.39 , 1.3228821829 , 1.0671178171
729556.0 , 4.963333333 , 3.10814982792 , 1.85518350508
729586.0 , 7.05 , 6.32997800705 , 0.720021992954
729617.0 , 4.586666667 , 3.95471822714 , 0.631948439863
729648.0 , 2.383333333 , 1.80945777505 , 0.573875557949
729678.0 , 1.256666667 , 1.09863399458 , 0.158032672422
729709.0 , 0.8 , 0.793954428921 , 0.0060455710792
729739.0 , 0.686666667 , 0.70876064947 , -0.0220939824699
729770.0 , 0.656666667 , 0.621236084715 , 0.0354305822852
729801.0 , 0.586666667 , 0.546565930845 , 0.0401007361551
729829.0 , 0.58 , 0.523872713592 , 0.0561272864075
729860.0 , 0.58 , 0.640933966378 , -0.0609339663782
729890.0 , 1.06 , 1.4038169084 , -0.343816908396
729921.0 , 5.153333333 , 3.00967011308 , 2.14366321992
729951.0 , 6.996666667 , 5.9303729146 , 1.0662937524
729982.0 , 6.306666667 , 4.15203563297 , 2.15463103403
730013.0 , 3.903333333 , 1.99560567616 , 1.90772765684
730043.0 , 1.906666667 , 1.16154646888 , 0.745120198121
730074.0 , 1.256666667 , 0.778071060975 , 0.478595606025
730104.0 , 1.113333333 , 0.683197170283 , 0.430136162717
730135.0 , 0.963333333 , 0.621236084715 , 0.342097248285
730166.0 , 0.833333333 , 0.561877672971 , 0.271455660029
