T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
730225.0 , 13.33333333 , 15.3782428374 , -2.04490950736
730255.0 , 24.4 , 21.0059611864 , 3.39403881358
730286.0 , 28.0 , 37.0134141758 , -9.01341417582
730316.0 , 62.56666667 , 41.4428137014 , 21.1238529686
730347.0 , 64.6 , 41.1276780721 , 23.4723219279
730378.0 , 59.73333333 , 42.13204633 , 17.601287
730408.0 , 40.76666667 , 30.6055878398 , 10.1610788302
730439.0 , 29.1 , 29.4625651754 , -0.362565175356
730469.0 , 35.0 , 31.2678992642 , 3.73210073583
730500.0 , 30.03333333 , 27.16542727 , 2.86790605995
730531.0 , 26.73333333 , 26.6468232944 , 0.0865100355782
730560.0 , 26.36666667 , 23.4649556295 , 2.90171104051
730591.0 , 14.9 , 14.9086575183 , -0.00865751828282
730621.0 , 39.4 , 22.1421393656 , 17.2578606344
730652.0 , 41.23333333 , 29.8841756207 , 11.3491577093
730682.0 , 44.8 , 44.3843168455 , 0.415683154485
730713.0 , 38.56666667 , 47.8316335337 , -9.2649668637
730744.0 , 53.53333333 , 47.532102655 , 6.00123067496
730774.0 , 43.5 , 33.224382166 , 10.275617834
730805.0 , 32.36666667 , 29.5303733896 , 2.83629328038
730835.0 , 36.1 , 32.2608525128 , 3.83914748716
730866.0 , 28.86666667 , 27.3487765354 , 1.51789013456
730897.0 , 28.23333333 , 26.3862019645 , 1.84713136552
730925.0 , 25.6 , 24.4522882429 , 1.1477117571
730956.0 , 13.56666667 , 13.8132415863 , -0.246574916267
730986.0 , 24.03333333 , 25.4764062172 , -1.44307288717
731017.0 , 28.73333333 , 36.0954235657 , -7.36209023575
731047.0 , 19.2 , 51.3479040373 , -32.1479040373
731078.0 , 41.26666667 , 50.0644301568 , -8.7977634868
731109.0 , 42.56666667 , 53.7763957649 , -11.2097290949
731139.0 , 31.3 , 38.7587544098 , -7.45875440982
731170.0 , 26.9 , 30.4919935996 , -3.59199359959
731200.0 , 30.7 , 34.5589089019 , -3.85890890187
731231.0 , 28.1 , 28.163468362 , -0.0634683619668
731262.0 , 27.33333333 , 26.9268310383 , 0.406502291688
731290.0 , 24.13333333 , 25.0304643137 , -0.897130983654
731321.0 , 14.26666667 , 13.9165863876 , 0.350080282381
731351.0 , 24.1 , 28.4817510465 , -4.38175104653
731382.0 , 78.16666667 , 32.1314873356 , 46.0351793344
731412.0 , 63.86666667 , 37.7549662932 , 26.1117003768
731443.0 , 60.2 , 46.8469517573 , 13.3530482427
731474.0 , 60.13333333 , 51.4403079424 , 8.69302538764
731504.0 , 38.63333333 , 38.1457594379 , 0.487573892097
731535.0 , 29.43333333 , 29.3707079419 , 0.0626253881059
731565.0 , 36.56666667 , 33.8509769629 , 2.71568970714
731596.0 , 31.53333333 , 28.9891510924 , 2.54418223764
