T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.62 ,0, 1.5375 0.0825
1993-01-19 00:1080 , 1.59 ,0, 1.4925 0.0975
1993-01-29 00:1080 , 1.55 ,0, 1.4725 0.0775
1993-02-09 00:1080 , 1.51 ,0, 1.48 0.03
1993-02-20 00:1080 , 1.52 ,0, 1.4875 0.0325
1993-03-00 00:1080 , 1.74 ,0, 1.4925 0.2475
1993-03-10 00:1080 , 2.19 ,0, 1.5525 0.6375
1993-03-20 00:1080 , 2.12 ,0, 2.035 0.085
1993-04-00 00:1080 , 1.91 ,0, 3.64 -1.73
1993-04-10 00:1080 , 5.6 ,0, 3.6525 1.9475
1993-04-21 00:1080 , 9.47 ,0, 7.4825 1.9875
1993-05-01 00:1080 , 12.5 ,0, 8.4225 4.0775
1993-05-11 00:1080 , 15.3 ,0, 10.7125 4.5875
1993-05-21 00:1080 , 17.8 ,0, 12.76 5.04
1993-06-01 00:1080 , 19.8 ,0, 13.675 6.125
1993-06-11 00:1080 , 15.0 ,0, nan nan
1993-06-22 00:1080 , 14.1 ,0, nan nan
1993-07-02 00:1080 , 10.7 ,0, nan nan
1993-07-12 00:1080 , 7.72 ,0, nan nan
1993-07-23 00:1080 , 7.33 ,0, nan nan
1993-08-03 00:1080 , 6.59 ,0, nan nan
1993-08-13 00:1080 , 5.16 ,0, nan nan
1993-08-23 00:1080 , 4.07 ,0, nan nan
1993-09-03 00:1080 , 3.3 ,0, nan nan
1993-09-13 00:1080 , 3.02 ,0, nan nan
1993-09-24 00:1080 , 2.85 ,0, nan nan
1993-10-04 00:1080 , 2.7 ,0, nan nan
1993-10-14 00:1080 , 2.53 ,0, nan nan
1993-10-24 00:1080 , 2.62 ,0, nan nan
1993-11-04 00:1080 , 2.53 ,0, nan nan
1993-11-14 00:1080 , 2.51 ,0, nan nan
1993-11-25 00:1080 , 2.45 ,0, 1.635 0.815
1994-00-00 00:720 , 2.09 ,0, 1.6325 0.4575
1994-00-10 00:720 , 1.86 ,0, 1.5625 0.2975
1994-00-21 00:720 , 1.82 ,0, 1.51 0.31
1994-01-01 00:720 , 1.82 ,0, 1.3025 0.5175
1994-01-11 00:720 , 1.74 ,0, 1.405 0.335
1994-01-19 00:720 , 1.66 ,0, 1.38 0.28
1994-01-29 00:720 , 1.66 ,0, 1.375 0.285
1994-02-09 00:720 , 1.65 ,0, 1.355 0.295
1994-02-20 00:720 , 1.64 ,0, 1.3825 0.2575
1994-03-00 00:720 , 1.65 ,0, 1.4425 0.2075
1994-03-10 00:720 , 1.98 ,0, 1.605 0.375
1994-03-20 00:720 , 2.77 ,0, 2.025 0.745
1994-04-00 00:720 , 4.79 ,0, 3.4325 1.3575
1994-04-10 00:720 , 5.91 ,0, 4.075 1.835
1994-04-21 00:720 , 10.2 ,0, 8.4675 1.7325
1994-05-01 00:720 , 7.9 ,0, 10.475 -2.575
1994-05-11 00:720 , 14.8 ,0, 12.745 2.055
1994-05-21 00:720 , 19.5 ,0, 15.225 4.275
1994-06-01 00:720 , 18.8 ,0, 15.675 3.125
1994-06-11 00:720 , 18.0 ,0, 15.45 2.55
1994-06-22 00:720 , 16.9 ,0, 15.95 0.95
1994-07-02 00:720 , 17.0 ,0, 11.9 5.1
1994-07-12 00:720 , 16.5 ,0, 9.735 6.765
1994-07-23 00:720 , 7.32 ,0, 8.4825 -1.1625
1994-08-03 00:720 , 3.73 ,0, 6.7775 -3.0475
1994-08-13 00:720 , 3.05 ,0, 5.315 -2.265
1994-08-23 00:720 , 2.58 ,0, 4.0425 -1.4625
1994-09-03 00:720 , 2.23 ,0, 3.16 -0.93
1994-09-13 00:720 , 2.08 ,0, 2.76 -0.68
1994-09-24 00:720 , 2.04 ,0, 2.495 -0.455
1994-10-04 00:720 , 1.87 ,0, 2.3525 -0.4825
1994-10-14 00:720 , 1.82 ,0, 2.25 -0.43
1994-10-24 00:720 , 1.76 ,0, 2.1725 -0.4125
1994-11-04 00:720 , 1.85 ,0, 2.03 -0.18
1994-11-14 00:720 , 1.71 ,0, 1.995 -0.285
1994-11-25 00:720 , 1.69 ,0, 1.85 -0.16
1995-00-00 00:360 , 1.67 ,0, 1.765 -0.095
1995-00-10 00:360 , 1.7 ,0, 1.635 0.065
1995-00-21 00:360 , 1.66 ,0, 1.5775 0.0825
1995-01-01 00:360 , 1.65 ,0, 1.3775 0.2725
1995-01-11 00:360 , 1.57 ,0, 1.46 0.11
1995-01-19 00:360 , 1.52 ,0, 1.4125 0.1075
1995-01-29 00:360 , 1.54 ,0, 1.4025 0.1375
1995-02-09 00:360 , 1.6 ,0, 1.3925 0.2075
1995-02-20 00:360 , 1.61 ,0, 1.42 0.19
1995-03-00 00:360 , 1.66 ,0, 1.4725 0.1875
1995-03-10 00:360 , 1.7 ,0, 1.71 -0.01
1995-03-20 00:360 , 1.79 ,0, 1.91 -0.12
1995-04-00 00:360 , 1.9 ,0, 2.99 -1.09
1995-04-10 00:360 , 2.09 ,0, 4.4125 -2.3225
1995-04-21 00:360 , 3.26 ,0, 8.2675 -5.0075
1995-05-01 00:360 , 7.41 ,0, 9.775 -2.365
1995-05-11 00:360 , 12.6 ,0, 12.57 0.03
1995-05-21 00:360 , 15.5 ,0, 15.925 -0.425
1995-06-01 00:360 , 16.2 ,0, 17.2 -1.0
1995-06-11 00:360 , 16.2 ,0, 15.9 0.3
1995-06-22 00:360 , 15.6 ,0, 15.025 0.575
1995-07-02 00:360 , 15.4 ,0, 12.8 2.6
1995-07-12 00:360 , 12.6 ,0, 11.01 1.59
1995-07-23 00:360 , 7.94 ,0, 8.055 -0.115
1995-08-03 00:360 , 4.24 ,0, 5.7925 -1.5525
1995-08-13 00:360 , 3.07 ,0, 4.3275 -1.2575
1995-08-23 00:360 , 2.86 ,0, 3.395 -0.535
1995-09-03 00:360 , 2.92 ,0, 2.8425 0.0775
1995-09-13 00:360 , 2.62 ,0, 2.6125 0.0075
1995-09-24 00:360 , 2.4 ,0, 2.445 -0.045
1995-10-04 00:360 , 2.15 ,0, 2.3125 -0.1625
1995-10-14 00:360 , 1.95 ,0, 2.1875 -0.2375
