T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.48 ,0, 1.79 -0.31
1993-01-19 00:1080 , 1.42 ,0, 1.786 -0.366
1993-01-29 00:1080 , 1.41 ,0, 1.76 -0.35
1993-02-09 00:1080 , 1.33 ,0, 1.722 -0.392
1993-02-20 00:1080 , 1.53 ,0, 1.786 -0.256
1993-03-00 00:1080 , 1.66 ,0, 2.026 -0.366
1993-03-10 00:1080 , 3.44 ,0, 2.914 0.526
1993-03-20 00:1080 , 3.57 ,0, 3.798 -0.228
1993-04-00 00:1080 , 3.37 ,0, 6.298 -2.928
1993-04-10 00:1080 , 6.51 ,0, 7.074 -0.564
1993-04-21 00:1080 , 13.7 ,0, 14.5 -0.8
1993-05-01 00:1080 , 19.9 ,0, 17.036 2.864
1993-05-11 00:1080 , 20.7 ,0, 19.46 1.24
1993-05-21 00:1080 , 19.6 ,0, 17.36 2.24
1993-06-01 00:1080 , 17.6 ,0, 18.44 -0.84
1993-06-11 00:1080 , 14.3 ,0, 16.76 -2.46
1993-06-22 00:1080 , 10.1 ,0, 12.12 -2.02
1993-07-02 00:1080 , 9.33 ,0, 9.55 -0.22
1993-07-12 00:1080 , 8.2 ,0, 8.486 -0.286
1993-07-23 00:1080 , 7.45 ,0, 6.978 0.472
1993-08-03 00:1080 , 5.89 ,0, 5.746 0.144
1993-08-13 00:1080 , 5.01 ,0, 4.982 0.028
1993-08-23 00:1080 , 4.37 ,0, 4.434 -0.064
1993-09-03 00:1080 , 4.12 ,0, 3.908 0.212
1993-09-13 00:1080 , 3.7 ,0, 3.642 0.058
1993-09-24 00:1080 , 3.4 ,0, 3.32 0.08
1993-10-04 00:1080 , 3.14 ,0, 3.088 0.052
1993-10-14 00:1080 , 2.96 ,0, 2.714 0.246
1993-10-24 00:1080 , 2.85 ,0, 2.692 0.158
1993-11-04 00:1080 , 2.61 ,0, 2.52 0.09
1993-11-14 00:1080 , 2.51 ,0, 2.294 0.216
1993-11-25 00:1080 , 2.31 ,0, 2.146 0.164
