T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
729344.0 , 2.016666667 , 2.22307008304 , -0.206403416038
729374.0 , 1.566666667 , 1.85242082217 , -0.285754155172
729405.0 , 1.346666667 , 1.61301602066 , -0.266349353661
729436.0 , 1.173333333 , 1.49307673676 , -0.31974340376
729464.0 , 1.103333333 , 1.49855326044 , -0.395219927438
729495.0 , 1.71 , 1.77525230239 , -0.0652523023894
729525.0 , 4.283333333 , 3.29637464339 , 0.986958689605
729556.0 , 11.48333333 , 8.38131426491 , 3.10201906509
729586.0 , 19.03333333 , 15.1593171858 , 3.87401614423
729617.0 , 17.06666667 , 15.4256243984 , 1.64104227161
729648.0 , 8.95 , 6.30962099228 , 2.64037900772
729678.0 , 4.466666667 , 3.08484626668 , 1.38182040032
729709.0 , 2.48 , 2.22799111779 , 0.252008882211
729739.0 , 2.113333333 , 1.77746774832 , 0.335865584675
729770.0 , 1.94 , 1.52189296856 , 0.418107031437
729801.0 , 1.843333333 , 1.37570562199 , 0.467627711011
729829.0 , 1.693333333 , 1.36393395349 , 0.329399379511
729860.0 , 1.846666667 , 1.80877810951 , 0.0378885574871
729890.0 , 2.886666667 , 3.45811330806 , -0.571446641058
729921.0 , 9.496666667 , 8.93230550849 , 0.564361158509
729951.0 , 15.7 , 15.5601472272 , 0.139852772791
729982.0 , 14.7 , 16.1397535329 , -1.4397535329
730013.0 , 8.186666667 , 7.08676934622 , 1.09989732078
730043.0 , 3.076666667 , 3.62618933107 , -0.54952266407
730074.0 , 2.34 , 2.34145109057 , -0.00145109056717
730104.0 , 1.986666667 , 1.88096286378 , 0.105703803217
730135.0 , 1.94 , 1.6296674508 , 0.3103325492
730166.0 , 1.836666667 , 1.46598149803 , 0.370685168967
730194.0 , 1.693333333 , 1.39189116866 , 0.301442164343
730225.0 , 1.62 , 1.78133615968 , -0.161336159682
730255.0 , 2.41 , 3.16740704145 , -0.757407041452
730286.0 , 6.773333333 , 9.76433107801 , -2.99099774501
730316.0 , 15.83333333 , 15.2634891539 , 0.569844176125
730347.0 , 15.56666667 , 15.4371189077 , 0.129547762327
730378.0 , 7.49 , 7.62340027898 , -0.133400278977
730408.0 , 3.633333333 , 3.47366508257 , 0.159668250428
730439.0 , 2.62 , 2.27039045739 , 0.349609542611
730469.0 , 2.266666667 , 1.87365605325 , 0.393010613747
730500.0 , 2.143333333 , 1.71772850817 , 0.425604824829
730531.0 , 1.876666667 , 1.58374482857 , 0.292921838431
730560.0 , 1.66 , 1.46801519647 , 0.191984803531
730591.0 , 1.963333333 , 1.72305792789 , 0.240275405115
730621.0 , 5.62 , 3.10026285978 , 2.51973714022
730652.0 , 11.03333333 , 9.03955819333 , 1.99377513667
730682.0 , 16.13333333 , 16.7878708779 , -0.65453754795
730713.0 , 15.13333333 , 15.7478241186 , -0.614490788572
730744.0 , 7.063333333 , 8.18723620732 , -1.12390287432
730774.0 , 3.58 , 3.6823331506 , -0.102333150601
730805.0 , 2.156666667 , 2.477362788 , -0.320696121002
730835.0 , 1.78 , 2.11914279575 , -0.339142795747
730866.0 , 1.633333333 , 2.00553875793 , -0.372205424927
730897.0 , 1.456666667 , 1.85213989694 , -0.395473229939
730925.0 , 1.326666667 , 1.6821485065 , -0.355481839505
730956.0 , 1.636666667 , 1.8042602791 , -0.167593612101
730986.0 , 4.57 , 3.39403772451 , 1.17596227549
731017.0 , 10.79333333 , 8.91990291378 , 1.87343041622
731047.0 , 15.23333333 , 15.8878587958 , -0.654525465793
731078.0 , 13.73333333 , 15.129196128 , -1.39586279796
731109.0 , 5.686666667 , 7.56599777336 , -1.87933110636
731139.0 , 3.123333333 , 3.42049982121 , -0.297166488206
731170.0 , 2.303333333 , 2.36464921872 , -0.0613158857164
731200.0 , 1.986666667 , 2.00129397766 , -0.0146273106555
731231.0 , 1.936666667 , 1.893747581 , 0.0429190859997
731262.0 , 1.82 , 1.71235006894 , 0.107649931063
731290.0 , 1.886666667 , 1.55073451913 , 0.335932147874
731321.0 , 2.333333333 , 1.73309790526 , 0.600235427743
731351.0 , 3.78 , 3.95569853136 , -0.175698531364
731382.0 , 12.33333333 , 9.30868338853 , 3.02464994147
731412.0 , 15.53333333 , 15.7288559715 , -0.195522641504
731443.0 , 17.53333333 , 14.7900188802 , 2.74331444978
731474.0 , 6.45 , 6.70064223774 , -0.250642237744
731504.0 , 3.916666667 , 3.43770708053 , 0.478959586467
731535.0 , 2.776666667 , 2.35223317051 , 0.424433496485
731565.0 , 2.54 , 2.00129397766 , 0.538706022345
731596.0 , 2.13 , 1.8926623387 , 0.237337661295
