T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.48 ,0, 1.79666666667 -0.316666666667
1993-01-19 00:1080 , 1.42 ,0, 1.82333333333 -0.403333333333
1993-01-29 00:1080 , 1.41 ,0, 1.83 -0.42
1993-02-09 00:1080 , 1.33 ,0, 1.76666666667 -0.436666666667
1993-02-20 00:1080 , 1.53 ,0, 1.84666666667 -0.316666666667
1993-03-00 00:1080 , 1.66 ,0, 2.03666666667 -0.376666666667
1993-03-10 00:1080 , 3.44 ,0, 2.40666666667 1.03333333333
1993-03-20 00:1080 , 3.57 ,0, 3.57666666667 -0.00666666666667
1993-04-00 00:1080 , 3.37 ,0, 7.43666666667 -4.06666666667
1993-04-10 00:1080 , 6.51 ,0, 7.51666666667 -1.00666666667
1993-04-21 00:1080 , 13.7 ,0, 16.1666666667 -2.46666666667
1993-05-01 00:1080 , 19.9 ,0, 16.2 3.7
1993-05-11 00:1080 , 20.7 ,0, 16.2333333333 4.46666666667
1993-05-21 00:1080 , 19.6 ,0, 17.1666666667 2.43333333333
1993-06-01 00:1080 , 17.6 ,0, 17.0666666667 0.533333333333
1993-06-11 00:1080 , 14.3 ,0, 13.6 0.7
1993-06-22 00:1080 , 10.1 ,0, 11.6 -1.5
1993-07-02 00:1080 , 9.33 ,0, 9.4 -0.07
1993-07-12 00:1080 , 8.2 ,0, 8.80333333333 -0.603333333333
1993-07-23 00:1080 , 7.45 ,0, 7.35666666667 0.0933333333333
1993-08-03 00:1080 , 5.89 ,0, 6.18 -0.29
1993-08-13 00:1080 , 5.01 ,0, 5.19333333333 -0.183333333333
1993-08-23 00:1080 , 4.37 ,0, 4.62 -0.25
1993-09-03 00:1080 , 4.12 ,0, 4.07333333333 0.0466666666667
1993-09-13 00:1080 , 3.7 ,0, 3.83333333333 -0.133333333333
1993-09-24 00:1080 , 3.4 ,0, 3.49 -0.09
1993-10-04 00:1080 , 3.14 ,0, 3.29666666667 -0.156666666667
1993-10-14 00:1080 , 2.96 ,0, 2.76 0.2
1993-10-24 00:1080 , 2.85 ,0, 2.89333333333 -0.0433333333333
1993-11-04 00:1080 , 2.61 ,0, 2.6 0.01
1993-11-14 00:1080 , 2.51 ,0, 2.27666666667 0.233333333333
1993-11-25 00:1080 , 2.31 ,0, 2.18666666667 0.123333333333
1994-00-00 00:720 , 2.07 ,0, 2.03 0.04
1994-00-10 00:720 , 1.97 ,0, 1.92666666667 0.0433333333333
1994-00-21 00:720 , 1.89 ,0, 1.91 -0.02
1994-01-01 00:720 , 1.83 ,0, 1.79666666667 0.0333333333333
1994-01-11 00:720 , 1.78 ,0, 1.69 0.09
1994-01-19 00:720 , 1.87 ,0, 1.71333333333 0.156666666667
1994-01-29 00:720 , 2.05 ,0, 1.72666666667 0.323333333333
1994-02-09 00:720 , 1.88 ,0, 1.64 0.24
1994-02-20 00:720 , 1.9 ,0, 1.77666666667 0.123333333333
1994-03-00 00:720 , 1.89 ,0, 1.94333333333 -0.0533333333333
1994-03-10 00:720 , 2.21 ,0, 2.84666666667 -0.636666666667
1994-03-20 00:720 , 4.81 ,0, 2.89 1.92
1994-04-00 00:720 , 7.7 ,0, 4.76 2.94
1994-04-10 00:720 , 12.3 ,0, 6.68 5.62
1994-04-21 00:720 , 19.6 ,0, 14.2 5.4
1994-05-01 00:720 , 16.7 ,0, 16.9333333333 -0.233333333333
1994-05-11 00:720 , 21.8 ,0, 17.3 4.5
1994-05-21 00:720 , 23.3 ,0, 18.7333333333 4.56666666667
1994-06-01 00:720 , 16.7 ,0, 19.1333333333 -2.43333333333
1994-06-11 00:720 , 13.6 ,0, 14.2 -0.6
1994-06-22 00:720 , 12.3 ,0, 11.0333333333 1.26666666667
1994-07-02 00:720 , 8.45 ,0, 9.51666666667 -1.06666666667
1994-07-12 00:720 , 7.59 ,0, 8.60666666667 -1.01666666667
1994-07-23 00:720 , 6.69 ,0, 7.38333333333 -0.693333333333
1994-08-03 00:720 , 4.65 ,0, 6.10666666667 -1.45666666667
1994-08-13 00:720 , 4.04 ,0, 5.10666666667 -1.06666666667
1994-08-23 00:720 , 4.02 ,0, 4.48 -0.46
1994-09-03 00:720 , 3.77 ,0, 4.06333333333 -0.293333333333
1994-09-13 00:720 , 3.4 ,0, 3.76666666667 -0.366666666667
1994-09-24 00:720 , 2.9 ,0, 3.47333333333 -0.573333333333
1994-10-04 00:720 , 2.8 ,0, 3.20666666667 -0.406666666667
1994-10-14 00:720 , 2.54 ,0, 2.75 -0.21
1994-10-24 00:720 , 2.24 ,0, 2.92666666667 -0.686666666667
1994-11-04 00:720 , 2.16 ,0, 2.56 -0.4
1994-11-14 00:720 , 2.16 ,0, 2.3 -0.14
1994-11-25 00:720 , 2.16 ,0, 2.21333333333 -0.0533333333333
1995-00-00 00:360 , 2.16 ,0, 2.0 0.16
1995-00-10 00:360 , 2.14 ,0, 1.91 0.23
1995-00-21 00:360 , 2.04 ,0, 1.87333333333 0.166666666667
1995-01-01 00:360 , 1.97 ,0, 1.75666666667 0.213333333333
1995-01-11 00:360 , 1.89 ,0, 1.65333333333 0.236666666667
1995-01-19 00:360 , 1.88 ,0, 1.70666666667 0.173333333333
1995-01-29 00:360 , 1.88 ,0, 1.78 0.1
1995-02-09 00:360 , 1.88 ,0, 1.63666666667 0.243333333333
1995-02-20 00:360 , 1.88 ,0, 1.77 0.11
1995-03-00 00:360 , 1.88 ,0, 1.92333333333 -0.0433333333333
1995-03-10 00:360 , 1.88 ,0, 2.94 -1.06
1995-03-20 00:360 , 3.94 ,0, 3.78333333333 0.156666666667
1995-04-00 00:360 , 5.39 ,0, 6.28333333333 -0.893333333333
1995-04-10 00:360 , nan ,0, 9.56666666667 nan
1995-04-21 00:360 , 7.31 ,0, 16.3 -8.99
1995-05-01 00:360 , nan ,0, 16.9666666667 nan
