T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 27.9 ,0, 29.675 -1.775
1993-01-19 00:1080 , 29.0 ,0, 29.3 -0.3
1993-01-29 00:1080 , 26.1 ,0, 29.15 -3.05
1993-02-09 00:1080 , 20.6 ,0, 26.175 -5.575
1993-02-20 00:1080 , 15.7 ,0, 19.25 -3.55
1993-03-00 00:1080 , 16.4 ,0, 18.325 -1.925
1993-03-10 00:1080 , 31.5 ,0, 18.175 13.325
1993-03-20 00:1080 , 17.6 ,0, 25.7 -8.1
1993-04-00 00:1080 , 17.4 ,0, 34.3 -16.9
1993-04-10 00:1080 , 31.3 ,0, 25.0 6.3
1993-04-21 00:1080 , 38.2 ,0, 38.825 -0.625
1993-05-01 00:1080 , 58.3 ,0, 28.5 29.8
1993-05-11 00:1080 , 89.7 ,0, 29.2 60.5
1993-05-21 00:1080 , 89.9 ,0, 31.825 58.075
1993-06-01 00:1080 , 58.9 ,0, 37.55 21.35
1993-06-11 00:1080 , 59.0 ,0, 30.55 28.45
1993-06-22 00:1080 , 29.9 ,0, 31.65 -1.75
1993-07-02 00:1080 , 30.1 ,0, 34.325 -4.225
1993-07-12 00:1080 , 35.3 ,0, 37.2 -1.9
1993-07-23 00:1080 , 39.1 ,0, 37.175 1.925
1993-08-03 00:1080 , 39.4 ,0, 32.325 7.075
1993-08-13 00:1080 , 35.2 ,0, 27.725 7.475
1993-08-23 00:1080 , 31.7 ,0, 26.95 4.75
1993-09-03 00:1080 , 32.9 ,0, 27.925 4.975
1993-09-13 00:1080 , 38.8 ,0, 30.0 8.8
1993-09-24 00:1080 , 45.9 ,0, 37.4 8.5
1993-10-04 00:1080 , 45.5 ,0, 40.325 5.175
1993-10-14 00:1080 , 41.8 ,0, 38.125 3.675
1993-10-24 00:1080 , 40.8 ,0, 37.325 3.475
1993-11-04 00:1080 , 36.3 ,0, 36.0 0.3
1993-11-14 00:1080 , 36.2 ,0, 32.675 3.525
1993-11-25 00:1080 , 32.2 ,0, 31.375 0.825
1994-00-00 00:720 , 28.6 ,0, 30.7 -2.1
1994-00-10 00:720 , 29.1 ,0, 30.975 -1.875
1994-00-21 00:720 , 30.4 ,0, 31.25 -0.85
1994-01-01 00:720 , 28.4 ,0, 30.075 -1.675
1994-01-11 00:720 , 26.4 ,0, 29.775 -3.375
1994-01-19 00:720 , 29.2 ,0, 29.65 -0.45
1994-01-29 00:720 , 31.4 ,0, 28.4 3.0
1994-02-09 00:720 , 26.6 ,0, 24.55 2.05
1994-02-20 00:720 , 21.8 ,0, 17.975 3.825
1994-03-00 00:720 , 20.2 ,0, 17.85 2.35
1994-03-10 00:720 , 22.8 ,0, 21.55 1.25
