T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.58 ,0, 1.718 0.862
1993-01-19 00:1080 , 2.5 ,0, 1.69 0.81
1993-01-29 00:1080 , 2.5 ,0, 1.664 0.836
1993-02-09 00:1080 , 2.5 ,0, 1.592 0.908
1993-02-20 00:1080 , 2.45 ,0, 1.556 0.894
1993-03-00 00:1080 , 2.49 ,0, 1.55 0.94
1993-03-10 00:1080 , 3.1 ,0, 1.786 1.314
1993-03-20 00:1080 , 3.3 ,0, 2.294 1.006
1993-04-00 00:1080 , 3.41 ,0, 3.77 -0.36
1993-04-10 00:1080 , 5.91 ,0, 4.396 1.514
1993-04-21 00:1080 , 9.22 ,0, 7.272 1.948
1993-05-01 00:1080 , 14.4 ,0, 10.29 4.11
1993-05-11 00:1080 , 18.2 ,0, 14.66 3.54
1993-05-21 00:1080 , 22.1 ,0, 15.78 6.32
1993-06-01 00:1080 , 21.6 ,0, 19.76 1.84
1993-06-11 00:1080 , 21.7 ,0, 19.9 1.8
1993-06-22 00:1080 , 20.1 ,0, 22.0 -1.9
1993-07-02 00:1080 , 15.8 ,0, 17.22 -1.42
1993-07-12 00:1080 , 12.4 ,0, 14.22 -1.82
1993-07-23 00:1080 , 12.5 ,0, 11.38 1.12
1993-08-03 00:1080 , 10.4 ,0, 9.688 0.712
1993-08-13 00:1080 , 7.82 ,0, 7.79 0.03
1993-08-23 00:1080 , 6.11 ,0, 5.714 0.396
1993-09-03 00:1080 , 4.97 ,0, 4.326 0.644
1993-09-13 00:1080 , 4.15 ,0, 3.66 0.49
1993-09-24 00:1080 , 3.53 ,0, 3.192 0.338
1993-10-04 00:1080 , 3.26 ,0, 2.816 0.444
1993-10-14 00:1080 , 3.0 ,0, 2.56 0.44
1993-10-24 00:1080 , 2.87 ,0, 2.31 0.56
1993-11-04 00:1080 , 2.82 ,0, 2.108 0.712
1993-11-14 00:1080 , 2.74 ,0, 1.968 0.772
1993-11-25 00:1080 , 2.86 ,0, 2.01 0.85
1994-00-00 00:720 , 2.72 ,0, 2.044 0.676
1994-00-10 00:720 , 2.38 ,0, 2.03 0.35
1994-00-21 00:720 , 2.38 ,0, 2.014 0.366
1994-01-01 00:720 , 2.45 ,0, 2.006 0.444
1994-01-11 00:720 , 2.47 ,0, 1.928 0.542
1994-01-19 00:720 , 2.38 ,0, 1.888 0.492
1994-01-29 00:720 , 2.38 ,0, 1.862 0.518
1994-02-09 00:720 , 2.4 ,0, 1.796 0.604
1994-02-20 00:720 , 2.66 ,0, 1.764 0.896
1994-03-00 00:720 , 2.59 ,0, 1.734 0.856
1994-03-10 00:720 , 1.68 ,0, 1.886 -0.206
1994-03-20 00:720 , 2.51 ,0, 2.138 0.372
1994-04-00 00:720 , 4.46 ,0, 3.654 0.806
1994-04-10 00:720 , 5.77 ,0, 4.67 1.1
1994-04-21 00:720 , 12.7 ,0, 7.816 4.884
1994-05-01 00:720 , 14.1 ,0, 10.63 3.47
1994-05-11 00:720 , 20.1 ,0, 13.94 6.16
1994-05-21 00:720 , 23.9 ,0, 16.6 7.3
1994-06-01 00:720 , 23.5 ,0, 19.74 3.76
1994-06-11 00:720 , 21.1 ,0, 20.22 0.88
1994-06-22 00:720 , 23.3 ,0, 22.46 0.84
1994-07-02 00:720 , 18.5 ,0, 17.3 1.2
1994-07-12 00:720 , 18.9 ,0, 14.48 4.42
1994-07-23 00:720 , 13.0 ,0, 12.07 0.93
1994-08-03 00:720 , 8.14 ,0, 10.1 -1.96
1994-08-13 00:720 , 5.9 ,0, 8.054 -2.154
1994-08-23 00:720 , 4.76 ,0, 6.002 -1.242
1994-09-03 00:720 , 3.97 ,0, 4.522 -0.552
1994-09-13 00:720 , 3.53 ,0, 3.81 -0.28
1994-09-24 00:720 , 3.25 ,0, 3.26 -0.01
1994-10-04 00:720 , 2.78 ,0, 2.874 -0.094
1994-10-14 00:720 , 2.62 ,0, 2.654 -0.034
1994-10-24 00:720 , 2.37 ,0, 2.414 -0.044
1994-11-04 00:720 , 2.16 ,0, 2.254 -0.094
1994-11-14 00:720 , 2.15 ,0, 2.138 0.012
1994-11-25 00:720 , 2.15 ,0, 2.2 -0.05
1995-00-00 00:360 , 2.17 ,0, 2.206 -0.036
1995-00-10 00:360 , 2.2 ,0, 2.126 0.074
1995-00-21 00:360 , 2.18 ,0, 2.11 0.07
1995-01-01 00:360 , 2.18 ,0, 2.134 0.046
1995-01-11 00:360 , 2.18 ,0, 2.106 0.074
1995-01-19 00:360 , 2.14 ,0, 2.052 0.088
1995-01-29 00:360 , 2.13 ,0, 2.038 0.092
1995-02-09 00:360 , 2.12 ,0, 2.0 0.12
1995-02-20 00:360 , 2.12 ,0, 2.02 0.1
1995-03-00 00:360 , 2.08 ,0, 1.986 0.094
1995-03-10 00:360 , 2.05 ,0, 1.962 0.088
1995-03-20 00:360 , 2.65 ,0, 2.296 0.354
1995-04-00 00:360 , 4.14 ,0, 4.074 0.066
1995-04-10 00:360 , 5.11 ,0, 5.138 -0.028
1995-04-21 00:360 , 4.76 ,0, 9.226 -4.466
1995-05-01 00:360 , 8.19 ,0, 12.4 -4.21
1995-05-11 00:360 , 13.1 ,0, 16.42 -3.32
1995-05-21 00:360 , 17.7 ,0, 19.26 -1.56
1995-06-01 00:360 , 20.1 ,0, 21.58 -1.48
1995-06-11 00:360 , 20.3 ,0, 20.92 -0.62
1995-06-22 00:360 , 19.3 ,0, 22.86 -3.56
1995-07-02 00:360 , 21.4 ,0, 17.76 3.64
1995-07-12 00:360 , 18.7 ,0, 15.48 3.22
1995-07-23 00:360 , 12.1 ,0, 13.0 -0.9
1995-08-03 00:360 , 8.56 ,0, 10.238 -1.678
1995-08-13 00:360 , 8.85 ,0, 7.88 0.97
1995-08-23 00:360 , 7.79 ,0, 6.046 1.744
1995-09-03 00:360 , 6.33 ,0, 4.534 1.796
1995-09-13 00:360 , 4.34 ,0, 3.842 0.498
1995-09-24 00:360 , 3.66 ,0, 3.308 0.352
1995-10-04 00:360 , 3.19 ,0, 2.95 0.24
1995-10-14 00:360 , 2.74 ,0, 2.748 -0.008
1995-10-24 00:360 , 2.53 ,0, 2.458 0.072
1995-11-04 00:360 , 2.53 ,0, 2.298 0.232
1995-11-14 00:360 , 2.53 ,0, 2.198 0.332
1995-11-25 00:360 , 2.53 ,0, 2.278 0.252
1996-00-00 00:00 , 2.4 ,0, 2.292 0.108
1996-00-10 00:00 , 2.31 ,0, 2.234 0.076
1996-00-21 00:00 , 2.2 ,0, 2.216 -0.016
1996-01-01 00:00 , 2.15 ,0, 2.24 -0.09
1996-01-11 00:00 , 2.1 ,0, 2.222 -0.122
1996-01-20 00:00 , 1.94 ,0, 2.164 -0.224
1996-02-00 00:00 , 1.94 ,0, 2.148 -0.208
1996-02-10 00:00 , 1.94 ,0, 2.116 -0.176
1996-02-21 00:00 , 1.92 ,0, 2.144 -0.224
1996-03-01 00:00 , 1.78 ,0, 2.102 -0.322
1996-03-11 00:00 , 1.76 ,0, 2.072 -0.312
1996-03-21 00:00 , 1.64 ,0, 2.41 -0.77
1996-04-01 00:00 , 2.09 ,0, 3.718 -1.628
