T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
728003.0 , 1.58 , 1.48894109452 , 0.0910589054842
728034.0 , 1.783333333 , 1.47638721789 , 0.306946115111
728064.0 , 2.776666667 , 2.58973620249 , 0.186930464512
728095.0 , 10.2 , 6.7457650928 , 3.4542349072
728125.0 , 12.8 , 12.5693205489 , 0.2306794511
728156.0 , 9.83 , 12.6526632364 , -2.82266323636
728187.0 , 5.923333333 , 6.64590428326 , -0.72257095026
728217.0 , 2.746666667 , 3.56360364861 , -0.816936981605
728248.0 , 2.003333333 , 2.35696330916 , -0.353629976164
728278.0 , 1.773333333 , 2.04996469295 , -0.276631359949
728309.0 , 1.603333333 , 1.6769134459 , -0.0735801128993
728340.0 , 1.5 , 1.52648278371 , -0.0264827837079
728368.0 , 1.463333333 , 1.46482071412 , -0.00148738111917
728399.0 , 1.616666667 , 1.59780056458 , 0.0188661024237
728429.0 , 3.71 , 2.79495413468 , 0.915045865322
728460.0 , 9.486666667 , 8.31273315661 , 1.17393351039
728490.0 , 17.6 , 13.0665716982 , 4.53342830184
728521.0 , 14.9 , 11.9389162907 , 2.96108370933
728552.0 , 6.316666667 , 6.87912498303 , -0.562458316034
728582.0 , 2.75 , 3.41156732341 , -0.661567323412
728613.0 , 2.136666667 , 2.28446580612 , -0.14779913912
728643.0 , 1.783333333 , 1.98022248094 , -0.196889147939
728674.0 , 1.58 , 1.6321336494 , -0.0521336494041
728705.0 , 1.523333333 , 1.50361989992 , 0.0197134330782
728733.0 , 1.593333333 , 1.43699751576 , 0.15633581724
728764.0 , 1.933333333 , 1.60954372095 , 0.32378961205
728794.0 , 3.756666667 , 2.78747092393 , 0.969195743065
728825.0 , 7.27 , 8.11221269134 , -0.842212691339
728855.0 , 16.63333333 , 14.2525616602 , 2.38077166981
728886.0 , 16.8 , 12.2220255034 , 4.57797449659
728917.0 , 6.576666667 , 6.55253234994 , 0.0241343170602
728947.0 , 3.5 , 3.09306122867 , 0.406938771334
728978.0 , 2.566666667 , 2.24196927999 , 0.324697387013
729008.0 , 2.01 , 1.9499539962 , 0.0600460037974
729039.0 , 1.656666667 , 1.63127395277 , 0.0253927142262
729070.0 , 1.456666667 , 1.53115755746 , -0.07449089046
729099.0 , 1.443333333 , 1.5033834588 , -0.0600501258034
729130.0 , 1.79 , 1.72267840368 , 0.0673215963165
729160.0 , 2.57 , 3.23402765111 , -0.664027651106
729191.0 , 8.536666667 , 8.29190607727 , 0.244760589734
729221.0 , 11.9 , 15.5408363982 , -3.64083639821
729252.0 , 14.66333333 , 13.407753248 , 1.25558008205
729283.0 , 6.046666667 , 6.27894936346 , -0.232282696456
729313.0 , 3.05 , 3.0692250052 , -0.0192250052001
729344.0 , 2.016666667 , 2.26130480162 , -0.244638134622
729374.0 , 1.566666667 , 1.91370659863 , -0.347039931628
729405.0 , 1.346666667 , 1.6524582636 , -0.305791596601
729436.0 , 1.173333333 , 1.54004450973 , -0.366711176734
729464.0 , 1.103333333 , 1.51851263168 , -0.415179298678
729495.0 , 1.71 , 1.77726912056 , -0.0672691205559
729525.0 , 4.283333333 , 3.1579726197 , 1.1253607133
729556.0 , 11.48333333 , 8.80306962657 , 2.68026370343
729586.0 , 19.03333333 , 14.5315594311 , 4.5017738989
729617.0 , 17.06666667 , 13.7822601661 , 3.28440650389
729648.0 , 8.95 , 6.2107492818 , 2.7392507182
729678.0 , 4.466666667 , 2.99658522355 , 1.47008144345
729709.0 , 2.48 , 2.16956864459 , 0.310431355408
729739.0 , 2.113333333 , 1.7764332417 , 0.336900091298
729770.0 , 1.94 , 1.54185679221 , 0.398143207791
729801.0 , 1.843333333 , 1.405778668 , 0.437554665005
729829.0 , 1.693333333 , 1.38813217894 , 0.305201154055
729860.0 , 1.846666667 , 1.75870942513 , 0.0879572418703
729890.0 , 2.886666667 , 3.51943453908 , -0.632767872079
729921.0 , 9.496666667 , 9.06778233678 , 0.428884330219
729951.0 , 15.7 , 16.0468001318 , -0.34680013185
729982.0 , 14.7 , 15.8204648777 , -1.12046487769
730013.0 , 8.186666667 , 6.88586039297 , 1.30080627403
730043.0 , 3.076666667 , 3.38392734814 , -0.307260681145
730074.0 , 2.34 , 2.28848469114 , 0.0515153088624
730104.0 , 1.986666667 , 1.8560654978 , 0.130601169204
730135.0 , 1.94 , 1.61710610008 , 0.322893899923
730166.0 , 1.836666667 , 1.48011378416 , 0.356552882844
730194.0 , 1.693333333 , 1.43972856022 , 0.253604772781
730225.0 , 1.62 , 1.81817674016 , -0.198176740156
730255.0 , 2.41 , 3.30543463755 , -0.895434637549
730286.0 , 6.773333333 , 9.07017100512 , -2.29683767212
730316.0 , 15.83333333 , 15.5949931926 , 0.238340137449
730347.0 , 15.56666667 , 15.767106732 , -0.200440061955
730378.0 , 7.49 , 7.34705008444 , 0.142949915556
730408.0 , 3.633333333 , 3.4802301768 , 0.153103156198
730439.0 , 2.62 , 2.34108823359 , 0.278911766414
730469.0 , 2.266666667 , 1.90684949981 , 0.359817167194
730500.0 , 2.143333333 , 1.70225522584 , 0.441078107161
730531.0 , 1.876666667 , 1.55097198373 , 0.32569468327
730560.0 , 1.66 , 1.46180544036 , 0.198194559635
730591.0 , 1.963333333 , 1.73955500797 , 0.223778325033
730621.0 , 5.62 , 2.95823158044 , 2.66176841956
730652.0 , 11.03333333 , 8.9111239516 , 2.1222093784
730682.0 , 16.13333333 , 15.4039980693 , 0.72933526073
730713.0 , 15.13333333 , 15.4694044231 , -0.336071093053
730744.0 , 7.063333333 , 7.58982910342 , -0.526495770418
730774.0 , 3.58 , 3.51291197962 , 0.067088020381
