T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.58 ,0, 1.665 0.915
1993-01-19 00:1080 , 2.5 ,0, 1.64 0.86
1993-01-29 00:1080 , 2.5 ,0, 1.60333333333 0.896666666667
1993-02-09 00:1080 , 2.5 ,0, 1.54333333333 0.956666666667
1993-02-20 00:1080 , 2.45 ,0, 1.51333333333 0.936666666667
1993-03-00 00:1080 , 2.49 ,0, 1.51166666667 0.978333333333
1993-03-10 00:1080 , 3.1 ,0, 1.79333333333 1.30666666667
1993-03-20 00:1080 , 3.3 ,0, 2.235 1.065
1993-04-00 00:1080 , 3.41 ,0, 4.10666666667 -0.696666666667
1993-04-10 00:1080 , 5.91 ,0, 4.95833333333 0.951666666667
1993-04-21 00:1080 , 9.22 ,0, 8.41 0.81
1993-05-01 00:1080 , 14.4 ,0, 10.425 3.975
1993-05-11 00:1080 , 18.2 ,0, 14.3833333333 3.81666666667
1993-05-21 00:1080 , 22.1 ,0, 17.2 4.9
1993-06-01 00:1080 , 21.6 ,0, 20.1333333333 1.46666666667
1993-06-11 00:1080 , 21.7 ,0, 20.8666666667 0.833333333333
1993-06-22 00:1080 , 20.1 ,0, 21.85 -1.75
1993-07-02 00:1080 , 15.8 ,0, 18.55 -2.75
1993-07-12 00:1080 , 12.4 ,0, 15.4166666667 -3.01666666667
1993-07-23 00:1080 , 12.5 ,0, 11.85 0.65
1993-08-03 00:1080 , 10.4 ,0, 9.48166666667 0.918333333333
1993-08-13 00:1080 , 7.82 ,0, 7.48166666667 0.338333333333
1993-08-23 00:1080 , 6.11 ,0, 5.56166666667 0.548333333333
1993-09-03 00:1080 , 4.97 ,0, 4.26833333333 0.701666666667
1993-09-13 00:1080 , 4.15 ,0, 3.64333333333 0.506666666667
1993-09-24 00:1080 , 3.53 ,0, 3.155 0.375
1993-10-04 00:1080 , 3.26 ,0, 2.78166666667 0.478333333333
1993-10-14 00:1080 , 3.0 ,0, 2.54833333333 0.451666666667
1993-10-24 00:1080 , 2.87 ,0, 2.33666666667 0.533333333333
