T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.48 ,0, 1.66 -0.18
1993-01-19 00:1080 , 1.42 ,0, 1.65444444444 -0.234444444444
1993-01-29 00:1080 , 1.41 ,0, 1.62777777778 -0.217777777778
1993-02-09 00:1080 , 1.33 ,0, 1.61333333333 -0.283333333333
1993-02-20 00:1080 , 1.53 ,0, 1.67777777778 -0.147777777778
1993-03-00 00:1080 , 1.66 ,0, 1.85666666667 -0.196666666667
1993-03-10 00:1080 , 3.44 ,0, 2.60777777778 0.832222222222
1993-03-20 00:1080 , 3.57 ,0, 3.33555555556 0.234444444444
1993-04-00 00:1080 , 3.37 ,0, 5.45888888889 -2.08888888889
1993-04-10 00:1080 , 6.51 ,0, 7.38333333333 -0.873333333333
1993-04-21 00:1080 , 13.7 ,0, 15.32 -1.62
1993-05-01 00:1080 , 19.9 ,0, 16.0755555556 3.82444444444
1993-05-11 00:1080 , 20.7 ,0, 18.7444444444 1.95555555556
1993-05-21 00:1080 , 19.6 ,0, 17.9555555556 1.64444444444
1993-06-01 00:1080 , 17.6 ,0, 17.1444444444 0.455555555556
1993-06-11 00:1080 , 14.3 ,0, 15.5411111111 -1.24111111111
1993-06-22 00:1080 , 10.1 ,0, 11.9077777778 -1.80777777778
1993-07-02 00:1080 , 9.33 ,0, 9.63 -0.3
1993-07-12 00:1080 , 8.2 ,0, 8.06888888889 0.131111111111
1993-07-23 00:1080 , 7.45 ,0, 6.49 0.96
1993-08-03 00:1080 , 5.89 ,0, 5.41333333333 0.476666666667
1993-08-13 00:1080 , 5.01 ,0, 4.64333333333 0.366666666667
1993-08-23 00:1080 , 4.37 ,0, 4.07777777778 0.292222222222
1993-09-03 00:1080 , 4.12 ,0, 3.6 0.52
1993-09-13 00:1080 , 3.7 ,0, 3.33777777778 0.362222222222
1993-09-24 00:1080 , 3.4 ,0, 3.04 0.36
1993-10-04 00:1080 , 3.14 ,0, 2.80555555556 0.334444444444
1993-10-14 00:1080 , 2.96 ,0, 2.50888888889 0.451111111111
1993-10-24 00:1080 , 2.85 ,0, 2.43666666667 0.413333333333
1993-11-04 00:1080 , 2.61 ,0, 2.33 0.28
1993-11-14 00:1080 , 2.51 ,0, 2.17333333333 0.336666666667
1993-11-25 00:1080 , 2.31 ,0, 2.00333333333 0.306666666667
