T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.48 ,0, 1.67125 -0.19125
1993-01-19 00:1080 , 1.42 ,0, 1.6675 -0.2475
1993-01-29 00:1080 , 1.41 ,0, 1.6425 -0.2325
1993-02-09 00:1080 , 1.33 ,0, 1.62625 -0.29625
1993-02-20 00:1080 , 1.53 ,0, 1.70125 -0.17125
1993-03-00 00:1080 , 1.66 ,0, 1.9025 -0.2425
1993-03-10 00:1080 , 3.44 ,0, 2.7 0.74
1993-03-20 00:1080 , 3.57 ,0, 3.46375 0.10625
1993-04-00 00:1080 , 3.37 ,0, 5.845 -2.475
1993-04-10 00:1080 , 6.51 ,0, 7.44625 -0.93625
1993-04-21 00:1080 , 13.7 ,0, 13.61 0.09
1993-05-01 00:1080 , 19.9 ,0, 15.7725 4.1275
1993-05-11 00:1080 , 20.7 ,0, 18.65 2.05
1993-05-21 00:1080 , 19.6 ,0, 18.425 1.175
1993-06-01 00:1080 , 17.6 ,0, 17.675 -0.075
1993-06-11 00:1080 , 14.3 ,0, 16.2375 -1.9375
1993-06-22 00:1080 , 10.1 ,0, 12.3625 -2.2625
1993-07-02 00:1080 , 9.33 ,0, 9.885 -0.555
1993-07-12 00:1080 , 8.2 ,0, 8.31875 -0.11875
1993-07-23 00:1080 , 7.45 ,0, 6.69 0.76
1993-08-03 00:1080 , 5.89 ,0, 5.60875 0.28125
1993-08-13 00:1080 , 5.01 ,0, 4.805 0.205
1993-08-23 00:1080 , 4.37 ,0, 4.19125 0.17875
1993-09-03 00:1080 , 4.12 ,0, 3.69625 0.42375
1993-09-13 00:1080 , 3.7 ,0, 3.4275 0.2725
1993-09-24 00:1080 , 3.4 ,0, 3.1275 0.2725
1993-10-04 00:1080 , 3.14 ,0, 2.89125 0.24875
1993-10-14 00:1080 , 2.96 ,0, 2.5825 0.3775
1993-10-24 00:1080 , 2.85 ,0, 2.50375 0.34625
1993-11-04 00:1080 , 2.61 ,0, 2.38 0.23
1993-11-14 00:1080 , 2.51 ,0, 2.195 0.315
1993-11-25 00:1080 , 2.31 ,0, 2.05375 0.25625
1994-00-00 00:720 , 2.07 ,0, 1.94 0.13
1994-00-10 00:720 , 1.97 ,0, 1.8375 0.1325
1994-00-21 00:720 , 1.89 ,0, 1.82125 0.06875
1994-01-01 00:720 , 1.83 ,0, 1.75 0.08
1994-01-11 00:720 , 1.78 ,0, 1.67625 0.10375
1994-01-19 00:720 , 1.87 ,0, 1.665 0.205
1994-01-29 00:720 , 2.05 ,0, 1.63875 0.41125
1994-02-09 00:720 , 1.88 ,0, 1.61 0.27
1994-02-20 00:720 , 1.9 ,0, 1.695 0.205
1994-03-00 00:720 , 1.89 ,0, 1.89875 -0.00875
1994-03-10 00:720 , 2.21 ,0, 2.785 -0.575
1994-03-20 00:720 , 4.81 ,0, 3.56125 1.24875
1994-04-00 00:720 , 7.7 ,0, 5.92625 1.77375
1994-04-10 00:720 , 12.3 ,0, 7.2175 5.0825
1994-04-21 00:720 , 19.6 ,0, 14.355 5.245
1994-05-01 00:720 , 16.7 ,0, 16.36 0.34
1994-05-11 00:720 , 21.8 ,0, 19.225 2.575
1994-05-21 00:720 , 23.3 ,0, 19.0875 4.2125
1994-06-01 00:720 , 16.7 ,0, 18.375 -1.675
1994-06-11 00:720 , 13.6 ,0, 16.7375 -3.1375
1994-06-22 00:720 , 12.3 ,0, 12.3875 -0.0875
1994-07-02 00:720 , 8.45 ,0, 10.10875 -1.65875
1994-07-12 00:720 , 7.59 ,0, 8.585 -0.995
1994-07-23 00:720 , 6.69 ,0, 6.9275 -0.2375
1994-08-03 00:720 , 4.65 ,0, 5.82125 -1.17125
1994-08-13 00:720 , 4.04 ,0, 4.98875 -0.94875
1994-08-23 00:720 , 4.02 ,0, 4.335 -0.315
1994-09-03 00:720 , 3.77 ,0, 3.84375 -0.07375
1994-09-13 00:720 , 3.4 ,0, 3.5575 -0.1575
1994-09-24 00:720 , 2.9 ,0, 3.2525 -0.3525
1994-10-04 00:720 , 2.8 ,0, 3.0125 -0.2125
1994-10-14 00:720 , 2.54 ,0, 2.7 -0.16
1994-10-24 00:720 , 2.24 ,0, 2.62625 -0.38625
1994-11-04 00:720 , 2.16 ,0, 2.47875 -0.31875
1994-11-14 00:720 , 2.16 ,0, 2.2875 -0.1275
1994-11-25 00:720 , 2.16 ,0, 2.13 0.03
1995-00-00 00:360 , 2.16 ,0, 2.0 0.16
1995-00-10 00:360 , 2.14 ,0, 1.89 0.25
1995-00-21 00:360 , 2.04 ,0, 1.87125 0.16875
1995-01-01 00:360 , 1.97 ,0, 1.8025 0.1675
1995-01-11 00:360 , 1.89 ,0, 1.7225 0.1675
1995-01-19 00:360 , 1.88 ,0, 1.725 0.155
1995-01-29 00:360 , 1.88 ,0, 1.73 0.15
1995-02-09 00:360 , 1.88 ,0, 1.68125 0.19875
1995-02-20 00:360 , 1.88 ,0, 1.765 0.115
1995-03-00 00:360 , 1.88 ,0, 1.9475 -0.0675
1995-03-10 00:360 , 1.88 ,0, 2.85125 -0.97125
1995-03-20 00:360 , 3.94 ,0, 3.73125 0.20875
1995-04-00 00:360 , 5.39 ,0, 6.34875 -0.95875
1995-04-10 00:360 , nan ,0, 8.335 nan
1995-04-21 00:360 , 7.31 ,0, 15.975 -8.665
1995-05-01 00:360 , nan ,0, 17.11 nan
1995-05-11 00:360 , nan ,0, 19.475 nan
1995-05-21 00:360 , nan ,0, 19.5875 nan
1995-06-01 00:360 , nan ,0, 18.7375 nan
1995-06-11 00:360 , nan ,0, 16.975 nan
1995-06-22 00:360 , nan ,0, 12.5 nan
1995-07-02 00:360 , nan ,0, 10.17875 nan
1995-07-12 00:360 , nan ,0, 8.7275 nan
1995-07-23 00:360 , nan ,0, 7.17 nan
1995-08-03 00:360 , nan ,0, 5.87875 nan
1995-08-13 00:360 , nan ,0, 5.03125 nan
1995-08-23 00:360 , nan ,0, 4.42375 nan
1995-09-03 00:360 , nan ,0, 3.96375 nan
1995-09-13 00:360 , nan ,0, 3.64125 nan
1995-09-24 00:360 , nan ,0, 3.2925 nan
1995-10-04 00:360 , nan ,0, 3.065 nan
1995-10-14 00:360 , nan ,0, 2.73125 nan
1995-10-24 00:360 , nan ,0, 2.63875 nan
1995-11-04 00:360 , nan ,0, 2.48625 nan
1995-11-14 00:360 , nan ,0, 2.315 nan
1995-11-25 00:360 , nan ,0, 2.18 nan
1996-00-00 00:00 , nan ,0, 2.05625 nan
1996-00-10 00:00 , nan ,0, 1.965 nan
1996-00-21 00:00 , nan ,0, 1.93125 nan
1996-01-01 00:00 , nan ,0, 1.8525 nan
1996-01-11 00:00 , nan ,0, 1.7625 nan
1996-01-20 00:00 , nan ,0, 1.7625 nan
1996-02-00 00:00 , nan ,0, 1.7675 nan
1996-02-10 00:00 , nan ,0, 1.7125 nan
1996-02-21 00:00 , nan ,0, 1.78 nan
1996-03-01 00:00 , nan ,0, 1.945 nan
1996-03-11 00:00 , nan ,0, 2.7625 nan
1996-03-21 00:00 , nan ,0, 3.91375 nan
1996-04-01 00:00 , nan ,0, 5.99375 nan
1996-04-11 00:00 , 5.82 ,0, nan nan
1996-04-22 00:00 , 9.74 ,0, 14.13875 -4.39875
1996-05-02 00:00 , 20.1 ,0, nan nan
1996-05-12 00:00 , 20.7 ,0, nan nan
1996-05-22 00:00 , 21.4 ,0, nan nan
1996-06-02 00:00 , 19.8 ,0, nan nan
1996-06-12 00:00 , 18.9 ,0, nan nan
1996-06-23 00:00 , 16.3 ,0, nan nan
1996-07-03 00:00 , 13.1 ,0, nan nan
1996-07-13 00:00 , 7.42 ,0, nan nan
1996-07-24 00:00 , 5.85 ,0, nan nan
