T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.62 ,0, 1.33333333333 0.286666666667
1993-01-19 00:1080 , 1.59 ,0, 1.31 0.28
1993-01-29 00:1080 , 1.55 ,0, 1.31666666667 0.233333333333
1993-02-09 00:1080 , 1.51 ,0, 1.30333333333 0.206666666667
1993-02-20 00:1080 , 1.52 ,0, 1.33666666667 0.183333333333
1993-03-00 00:1080 , 1.74 ,0, 1.34333333333 0.396666666667
1993-03-10 00:1080 , 2.19 ,0, 1.41 0.78
1993-03-20 00:1080 , 2.12 ,0, 1.99333333333 0.126666666667
1993-04-00 00:1080 , 1.91 ,0, 3.94 -2.03
1993-04-10 00:1080 , 5.6 ,0, 3.56666666667 2.03333333333
1993-04-21 00:1080 , 9.47 ,0, 8.13333333333 1.33666666667
1993-05-01 00:1080 , 12.5 ,0, 9.8 2.7
1993-05-11 00:1080 , 15.3 ,0, 11.8933333333 3.40666666667
1993-05-21 00:1080 , 17.8 ,0, 14.3666666667 3.43333333333
1993-06-01 00:1080 , 19.8 ,0, 14.3 5.5
1993-06-11 00:1080 , 15.0 ,0, 15.6 -0.6
1993-06-22 00:1080 , 14.1 ,0, 16.5666666667 -2.46666666667
1993-07-02 00:1080 , 10.7 ,0, 12.3 -1.6
1993-07-12 00:1080 , 7.72 ,0, 10.4066666667 -2.68666666667
1993-07-23 00:1080 , 7.33 ,0, 8.86666666667 -1.53666666667
1993-08-03 00:1080 , 6.59 ,0, 6.84 -0.25
1993-08-13 00:1080 , 5.16 ,0, 5.36666666667 -0.206666666667
1993-08-23 00:1080 , 4.07 ,0, 4.03333333333 0.0366666666667
1993-09-03 00:1080 , 3.3 ,0, 3.11333333333 0.186666666667
1993-09-13 00:1080 , 3.02 ,0, 2.67333333333 0.346666666667
1993-09-24 00:1080 , 2.85 ,0, 2.37666666667 0.473333333333
1993-10-04 00:1080 , 2.7 ,0, 2.23666666667 0.463333333333
1993-10-14 00:1080 , 2.53 ,0, 2.15666666667 0.373333333333
1993-10-24 00:1080 , 2.62 ,0, 2.02333333333 0.596666666667
1993-11-04 00:1080 , 2.53 ,0, 1.86333333333 0.666666666667
1993-11-14 00:1080 , 2.51 ,0, 1.82333333333 0.686666666667
1993-11-25 00:1080 , 2.45 ,0, 1.65 0.8
1994-00-00 00:720 , 2.09 ,0, 1.65666666667 0.433333333333
1994-00-10 00:720 , 1.86 ,0, 1.56 0.3
1994-00-21 00:720 , 1.82 ,0, 1.49666666667 0.323333333333
1994-01-01 00:720 , 1.82 ,0, 1.23 0.59
1994-01-11 00:720 , 1.74 ,0, 1.36666666667 0.373333333333
1994-01-19 00:720 , 1.66 ,0, 1.33 0.33
1994-01-29 00:720 , 1.66 ,0, 1.31666666667 0.343333333333
1994-02-09 00:720 , 1.65 ,0, 1.30666666667 0.343333333333
1994-02-20 00:720 , 1.64 ,0, 1.34666666667 0.293333333333
1994-03-00 00:720 , 1.65 ,0, 1.41333333333 0.236666666667
1994-03-10 00:720 , 1.98 ,0, 1.62 0.36
1994-03-20 00:720 , 2.77 ,0, 1.62333333333 1.14666666667
1994-04-00 00:720 , 4.79 ,0, 2.39 2.4
1994-04-10 00:720 , 5.91 ,0, 3.91333333333 1.99666666667
1994-04-21 00:720 , 10.2 ,0, 7.62333333333 2.57666666667
1994-05-01 00:720 , 7.9 ,0, 10.4 -2.5
1994-05-11 00:720 , 14.8 ,0, 11.8266666667 2.97333333333
1994-05-21 00:720 , 19.5 ,0, 14.7333333333 4.76666666667
1994-06-01 00:720 , 18.8 ,0, 16.6666666667 2.13333333333
1994-06-11 00:720 , 18.0 ,0, 15.2 2.8
1994-06-22 00:720 , 16.9 ,0, 14.4 2.5
1994-07-02 00:720 , 17.0 ,0, 11.4 5.6
1994-07-12 00:720 , 16.5 ,0, 9.18 7.32
1994-07-23 00:720 , 7.32 ,0, 8.3 -0.98
1994-08-03 00:720 , 3.73 ,0, 6.48 -2.75
1994-08-13 00:720 , 3.05 ,0, 4.75333333333 -1.70333333333
1994-08-23 00:720 , 2.58 ,0, 3.66666666667 -1.08666666667
1994-09-03 00:720 , 2.23 ,0, 3.04666666667 -0.816666666667
1994-09-13 00:720 , 2.08 ,0, 2.79 -0.71
1994-09-24 00:720 , 2.04 ,0, 2.58 -0.54
1994-10-04 00:720 , 1.87 ,0, 2.46 -0.59
1994-10-14 00:720 , 1.82 ,0, 2.31 -0.49
1994-10-24 00:720 , 1.76 ,0, 2.25333333333 -0.493333333333
1994-11-04 00:720 , 1.85 ,0, 2.13333333333 -0.283333333333
1994-11-14 00:720 , 1.71 ,0, 2.10666666667 -0.396666666667
1994-11-25 00:720 , 1.69 ,0, 1.96666666667 -0.276666666667
1995-00-00 00:360 , 1.67 ,0, 1.89666666667 -0.226666666667
1995-00-10 00:360 , 1.7 ,0, 1.72666666667 -0.0266666666667
1995-00-21 00:360 , 1.66 ,0, 1.67 -0.01
1995-01-01 00:360 , 1.65 ,0, 1.40333333333 0.246666666667
1995-01-11 00:360 , 1.57 ,0, 1.52 0.05
1995-01-19 00:360 , 1.52 ,0, 1.47333333333 0.0466666666667
1995-01-29 00:360 , 1.54 ,0, 1.46 0.08
1995-02-09 00:360 , 1.6 ,0, 1.44333333333 0.156666666667
1995-02-20 00:360 , 1.61 ,0, 1.46 0.15
1995-03-00 00:360 , 1.66 ,0, 1.55666666667 0.103333333333
1995-03-10 00:360 , 1.7 ,0, 1.85333333333 -0.153333333333
1995-03-20 00:360 , 1.79 ,0, 2.08666666667 -0.296666666667
1995-04-00 00:360 , 1.9 ,0, 3.21333333333 -1.31333333333
1995-04-10 00:360 , 2.09 ,0, 4.95666666667 -2.86666666667
1995-04-21 00:360 , 3.26 ,0, 8.68333333333 -5.42333333333
1995-05-01 00:360 , 7.41 ,0, 9.56666666667 -2.15666666667
1995-05-11 00:360 , 12.6 ,0, 12.96 -0.36
1995-05-21 00:360 , 15.5 ,0, 16.9666666667 -1.46666666667
1995-06-01 00:360 , 16.2 ,0, 18.5666666667 -2.36666666667
1995-06-11 00:360 , 16.2 ,0, 17.4 -1.2
1995-06-22 00:360 , 15.6 ,0, 15.6333333333 -0.0333333333333
1995-07-02 00:360 , 15.4 ,0, 13.1333333333 2.26666666667
