T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.48 ,0, 1.89 0.59
1993-01-19 00:1080 , 2.46 ,0, 1.8475 0.6125
1993-01-29 00:1080 , 2.45 ,0, 1.8125 0.6375
1993-02-09 00:1080 , 2.43 ,0, 1.78 0.65
1993-02-20 00:1080 , 2.39 ,0, nan nan
1993-03-00 00:1080 , 2.57 ,0, nan nan
1993-03-10 00:1080 , 3.25 ,0, nan nan
1993-03-20 00:1080 , 3.28 ,0, nan nan
1993-04-00 00:1080 , 2.92 ,0, nan nan
1993-04-10 00:1080 , 5.7 ,0, 6.8175 -1.1175
1993-04-21 00:1080 , 12.2 ,0, 10.8975 1.3025
1993-05-01 00:1080 , 16.8 ,0, 12.095 4.705
1993-05-11 00:1080 , 20.3 ,0, 13.8625 6.4375
1993-05-21 00:1080 , 18.5 ,0, 14.7475 3.7525
1993-06-01 00:1080 , 19.4 ,0, 15.95 3.45
1993-06-11 00:1080 , 16.8 ,0, 16.9 -0.1
1993-06-22 00:1080 , 13.2 ,0, 16.475 -3.275
1993-07-02 00:1080 , 9.11 ,0, 11.28 -2.17
1993-07-12 00:1080 , 8.78 ,0, 9.6725 -0.8925
1993-07-23 00:1080 , 9.81 ,0, 8.6375 1.1725
1993-08-03 00:1080 , 7.83 ,0, 7.385 0.445
1993-08-13 00:1080 , 6.43 ,0, 5.6475 0.7825
1993-08-23 00:1080 , 4.94 ,0, 4.78 0.16
1993-09-03 00:1080 , 4.54 ,0, 4.1875 0.3525
1993-09-13 00:1080 , 3.95 ,0, 3.6725 0.2775
1993-09-24 00:1080 , 3.4 ,0, 3.3575 0.0425
1993-10-04 00:1080 , 2.88 ,0, 3.33 -0.45
1993-10-14 00:1080 , 2.72 ,0, 3.195 -0.475
1993-10-24 00:1080 , 2.78 ,0, 3.1025 -0.3225
1993-11-04 00:1080 , 2.94 ,0, 2.89 0.05
1993-11-14 00:1080 , 2.99 ,0, 2.76 0.23
1993-11-25 00:1080 , 2.85 ,0, 2.715 0.135
1994-00-00 00:720 , 2.88 ,0, 2.6275 0.2525
1994-00-10 00:720 , 2.7 ,0, 2.6025 0.0975
1994-00-21 00:720 , 2.49 ,0, 2.235 0.255
1994-01-01 00:720 , 2.26 ,0, 2.0375 0.2225
1994-01-11 00:720 , 2.4 ,0, 2.015 0.385
1994-01-19 00:720 , 2.23 ,0, 1.985 0.245
1994-01-29 00:720 , 2.23 ,0, 1.98 0.25
1994-02-09 00:720 , 2.17 ,0, 1.89 0.28
1994-02-20 00:720 , 2.34 ,0, nan nan
1994-03-00 00:720 , 2.37 ,0, nan nan
1994-03-10 00:720 , 2.83 ,0, nan nan
1994-03-20 00:720 , 3.52 ,0, nan nan
1994-04-00 00:720 , 6.55 ,0, nan nan
1994-04-10 00:720 , 8.82 ,0, 7.0025 1.8175
1994-04-21 00:720 , 12.7 ,0, 11.8275 0.8725
1994-05-01 00:720 , 12.8 ,0, 14.9 -2.1
1994-05-11 00:720 , 17.4 ,0, 16.675 0.725
1994-05-21 00:720 , 20.5 ,0, 16.9 3.6
1994-06-01 00:720 , 16.0 ,0, 17.45 -1.45
1994-06-11 00:720 , 13.7 ,0, 14.725 -1.025
1994-06-22 00:720 , 13.9 ,0, 13.05 0.85
1994-07-02 00:720 , 11.3 ,0, 10.9825 0.3175
1994-07-12 00:720 , 10.4 ,0, 9.9325 0.4675
1994-07-23 00:720 , 7.07 ,0, 9.39 -2.32
1994-08-03 00:720 , 5.52 ,0, 7.86 -2.34
1994-08-13 00:720 , 4.85 ,0, 6.1675 -1.3175
1994-08-23 00:720 , 4.47 ,0, 5.14 -0.67
1994-09-03 00:720 , 4.05 ,0, 4.535 -0.485
1994-09-13 00:720 , 3.83 ,0, 4.07 -0.24
1994-09-24 00:720 , 3.75 ,0, 3.7225 0.0275
1994-10-04 00:720 , 3.75 ,0, 3.615 0.135
1994-10-14 00:720 , 3.72 ,0, 3.4325 0.2875
1994-10-24 00:720 , 3.49 ,0, 3.3325 0.1575
1994-11-04 00:720 , 3.05 ,0, 3.1575 -0.1075
