T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.48 ,0, 2.05285714286 0.427142857143
1993-01-19 00:1080 , 2.46 ,0, 2.02857142857 0.431428571429
1993-01-29 00:1080 , 2.45 ,0, 2.00857142857 0.441428571429
1993-02-09 00:1080 , 2.43 ,0, 1.99 0.44
1993-02-20 00:1080 , 2.39 ,0, nan nan
1993-03-00 00:1080 , 2.57 ,0, nan nan
1993-03-10 00:1080 , 3.25 ,0, nan nan
1993-03-20 00:1080 , 3.28 ,0, nan nan
1993-04-00 00:1080 , 2.92 ,0, nan nan
1993-04-10 00:1080 , 5.7 ,0, 6.28285714286 -0.582857142857
1993-04-21 00:1080 , 12.2 ,0, 10.5014285714 1.69857142857
1993-05-01 00:1080 , 16.8 ,0, 12.0442857143 4.75571428571
1993-05-11 00:1080 , 20.3 ,0, 15.5071428571 4.79285714286
1993-05-21 00:1080 , 18.5 ,0, 16.3557142857 2.14428571429
1993-06-01 00:1080 , 19.4 ,0, 16.8571428571 2.54285714286
1993-06-11 00:1080 , 16.8 ,0, 16.5857142857 0.214285714286
1993-06-22 00:1080 , 13.2 ,0, 15.2 -2.0
1993-07-02 00:1080 , 9.11 ,0, 11.2342857143 -2.12428571429
1993-07-12 00:1080 , 8.78 ,0, 9.79 -1.01
1993-07-23 00:1080 , 9.81 ,0, 8.18142857143 1.62857142857
1993-08-03 00:1080 , 7.83 ,0, 6.61714285714 1.21285714286
1993-08-13 00:1080 , 6.43 ,0, 5.42 1.01
1993-08-23 00:1080 , 4.94 ,0, 4.54857142857 0.391428571429
1993-09-03 00:1080 , 4.54 ,0, 4.06571428571 0.474285714286
1993-09-13 00:1080 , 3.95 ,0, 3.64714285714 0.302857142857
1993-09-24 00:1080 , 3.4 ,0, 3.38714285714 0.0128571428571
1993-10-04 00:1080 , 2.88 ,0, 3.23571428571 -0.355714285714
1993-10-14 00:1080 , 2.72 ,0, 3.04285714286 -0.322857142857
1993-10-24 00:1080 , 2.78 ,0, 2.92 -0.14
1993-11-04 00:1080 , 2.94 ,0, 2.78142857143 0.158571428571
1993-11-14 00:1080 , 2.99 ,0, 2.48285714286 0.507142857143
1993-11-25 00:1080 , 2.85 ,0, 2.53142857143 0.318571428571
1994-00-00 00:720 , 2.88 ,0, 2.49285714286 0.387142857143
1994-00-10 00:720 , 2.7 ,0, 2.49571428571 0.204285714286
1994-00-21 00:720 , 2.49 ,0, 2.27714285714 0.212857142857
1994-01-01 00:720 , 2.26 ,0, 2.15571428571 0.104285714286
1994-01-11 00:720 , 2.4 ,0, 2.14857142857 0.251428571429
1994-01-19 00:720 , 2.23 ,0, 2.12142857143 0.108571428571
1994-01-29 00:720 , 2.23 ,0, 2.1 0.13
1994-02-09 00:720 , 2.17 ,0, 2.07857142857 0.0914285714286
1994-02-20 00:720 , 2.34 ,0, nan nan
1994-03-00 00:720 , 2.37 ,0, nan nan
1994-03-10 00:720 , 2.83 ,0, nan nan
1994-03-20 00:720 , 3.52 ,0, nan nan
1994-04-00 00:720 , 6.55 ,0, nan nan
1994-04-10 00:720 , 8.82 ,0, 6.61 2.21
1994-04-21 00:720 , 12.7 ,0, 11.4628571429 1.23714285714
1994-05-01 00:720 , 12.8 ,0, 13.4828571429 -0.682857142857
1994-05-11 00:720 , 17.4 ,0, 16.2357142857 1.16428571429
1994-05-21 00:720 , 20.5 ,0, 16.4842857143 4.01571428571
1994-06-01 00:720 , 16.0 ,0, 17.4857142857 -1.48571428571
1994-06-11 00:720 , 13.7 ,0, 17.1857142857 -3.48571428571
1994-06-22 00:720 , 13.9 ,0, 14.9714285714 -1.07142857143
1994-07-02 00:720 , 11.3 ,0, 10.9357142857 0.364285714286
1994-07-12 00:720 , 10.4 ,0, 9.74 0.66
1994-07-23 00:720 , 7.07 ,0, 8.67285714286 -1.60285714286
1994-08-03 00:720 , 5.52 ,0, 6.94 -1.42
1994-08-13 00:720 , 4.85 ,0, 5.61428571429 -0.764285714286
1994-08-23 00:720 , 4.47 ,0, 4.69285714286 -0.222857142857
1994-09-03 00:720 , 4.05 ,0, 4.23285714286 -0.182857142857
1994-09-13 00:720 , 3.83 ,0, 3.79285714286 0.0371428571429
1994-09-24 00:720 , 3.75 ,0, 3.47428571429 0.275714285714
1994-10-04 00:720 , 3.75 ,0, 3.30571428571 0.444285714286
1994-10-14 00:720 , 3.72 ,0, 3.11714285714 0.602857142857
1994-10-24 00:720 , 3.49 ,0, 2.99142857143 0.498571428571
1994-11-04 00:720 , 3.05 ,0, 2.88571428571 0.164285714286
1994-11-14 00:720 , 3.06 ,0, 2.59285714286 0.467142857143
1994-11-25 00:720 , 2.98 ,0, 2.63142857143 0.348571428571
1995-00-00 00:360 , 2.88 ,0, 2.59714285714 0.282857142857
1995-00-10 00:360 , 2.79 ,0, 2.57428571429 0.215714285714
1995-00-21 00:360 , 2.56 ,0, 2.32571428571 0.234285714286
1995-01-01 00:360 , 2.71 ,0, 2.17142857143 0.538571428571
1995-01-11 00:360 , 2.61 ,0, 2.18428571429 0.425714285714
1995-01-19 00:360 , 2.38 ,0, 2.13285714286 0.247142857143
1995-01-29 00:360 , 2.48 ,0, 2.11142857143 0.368571428571
1995-02-09 00:360 , 2.43 ,0, 2.08142857143 0.348571428571
