T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 0.62 ,0, 0.475 0.145
1993-01-19 00:1080 , 0.58 ,0, 0.47 0.11
1993-01-29 00:1080 , 0.58 ,0, 0.47 0.11
1993-02-09 00:1080 , 0.58 ,0, 0.465 0.115
1993-02-20 00:1080 , 0.58 ,0, 0.455 0.125
1993-03-00 00:1080 , 0.59 ,0, 0.455 0.135
1993-03-10 00:1080 , 1.05 ,0, 0.525 0.525
1993-03-20 00:1080 , 1.04 ,0, 0.495 0.545
1993-04-00 00:1080 , 0.84 ,0, 1.29 -0.45
1993-04-10 00:1080 , 2.09 ,0, 1.65 0.44
1993-04-21 00:1080 , 3.92 ,0, 3.95 -0.03
1993-05-01 00:1080 , 4.97 ,0, 4.565 0.405
1993-05-11 00:1080 , 5.25 ,0, 3.865 1.385
1993-05-21 00:1080 , 6.21 ,0, 4.73 1.48
1993-06-01 00:1080 , 6.09 ,0, 5.27 0.82
1993-06-11 00:1080 , 5.66 ,0, 4.76 0.9
1993-06-22 00:1080 , 5.43 ,0, 4.525 0.905
1993-07-02 00:1080 , 5.04 ,0, 3.755 1.285
1993-07-12 00:1080 , 3.46 ,0, 3.535 -0.075
1993-07-23 00:1080 , 2.93 ,0, 3.295 -0.365
1993-08-03 00:1080 , 2.83 ,0, 2.445 0.385
1993-08-13 00:1080 , 1.89 ,0, 1.955 -0.065
1993-08-23 00:1080 , 1.45 ,0, 1.27 0.18
1993-09-03 00:1080 , 1.06 ,0, 1.125 -0.065
1993-09-13 00:1080 , 1.01 ,0, 1.05 -0.04
1993-09-24 00:1080 , 1.0 ,0, 0.92 0.08
1993-10-04 00:1080 , 1.0 ,0, 0.825 0.175
1993-10-14 00:1080 , 0.97 ,0, 0.8 0.17
1993-10-24 00:1080 , 0.83 ,0, 0.705 0.125
1993-11-04 00:1080 , 0.83 ,0, 0.705 0.125
1993-11-14 00:1080 , 0.83 ,0, 0.705 0.125
1993-11-25 00:1080 , 0.83 ,0, 0.68 0.15
1994-00-00 00:720 , 0.83 ,0, 0.665 0.165
1994-00-10 00:720 , 0.77 ,0, 0.61 0.16
1994-00-21 00:720 , 0.67 ,0, 0.615 0.055
1994-01-01 00:720 , 0.72 ,0, 0.61 0.11
1994-01-11 00:720 , 0.69 ,0, 0.56 0.13
1994-01-19 00:720 , 0.63 ,0, 0.54 0.09
1994-01-29 00:720 , 0.65 ,0, 0.54 0.11
1994-02-09 00:720 , 0.61 ,0, 0.54 0.07
1994-02-20 00:720 , 0.59 ,0, 0.54 0.05
1994-03-00 00:720 , 0.65 ,0, 0.545 0.105
1994-03-10 00:720 , 0.9 ,0, 0.845 0.055
1994-03-20 00:720 , 1.44 ,0, 0.805 0.635
1994-04-00 00:720 , 1.95 ,0, 1.32 0.63
1994-04-10 00:720 , 2.61 ,0, 2.205 0.405
1994-04-21 00:720 , 5.43 ,0, 4.045 1.385
1994-05-01 00:720 , 4.69 ,0, 4.86 -0.17
1994-05-11 00:720 , 6.28 ,0, 5.02 1.26
1994-05-21 00:720 , 9.73 ,0, 5.815 3.915
1994-06-01 00:720 , 8.69 ,0, 6.165 2.525
1994-06-11 00:720 , 7.3 ,0, 5.46 1.84
1994-06-22 00:720 , 5.18 ,0, 4.935 0.245
1994-07-02 00:720 , 3.5 ,0, 4.45 -0.95
1994-07-12 00:720 , 3.21 ,0, 3.485 -0.275
1994-07-23 00:720 , 2.28 ,0, 3.02 -0.74
1994-08-03 00:720 , 1.65 ,0, 2.72 -1.07
1994-08-13 00:720 , 1.4 ,0, 2.075 -0.675
1994-08-23 00:720 , 1.23 ,0, 1.41 -0.18
1994-09-03 00:720 , 1.01 ,0, 1.105 -0.095
1994-09-13 00:720 , 0.95 ,0, 1.045 -0.095
1994-09-24 00:720 , 0.89 ,0, 0.96 -0.07
1994-10-04 00:720 , 0.83 ,0, 0.95 -0.12
1994-10-14 00:720 , 0.83 ,0, 0.915 -0.085
1994-10-24 00:720 , 0.81 ,0, 0.83 -0.02
1994-11-04 00:720 , 0.78 ,0, 0.83 -0.05
1994-11-14 00:720 , 0.71 ,0, 0.83 -0.12
1994-11-25 00:720 , 0.7 ,0, 0.805 -0.105
1995-00-00 00:360 , 0.68 ,0, 0.79 -0.11
1995-00-10 00:360 , 0.59 ,0, 0.74 -0.15
1995-00-21 00:360 , 0.54 ,0, 0.7 -0.16
1995-01-01 00:360 , 0.54 ,0, 0.72 -0.18
1995-01-11 00:360 , 0.54 ,0, 0.655 -0.115
1995-01-19 00:360 , 0.54 ,0, 0.605 -0.065
1995-01-29 00:360 , 0.54 ,0, 0.615 -0.075
1995-02-09 00:360 , 0.53 ,0, 0.595 -0.065
1995-02-20 00:360 , 0.47 ,0, 0.585 -0.115
1995-03-00 00:360 , 0.54 ,0, 0.62 -0.08
1995-03-10 00:360 , 0.54 ,0, 0.975 -0.435
1995-03-20 00:360 , 1.06 ,0, 1.24 -0.18
1995-04-00 00:360 , 1.38 ,0, 1.395 -0.015
1995-04-10 00:360 , 1.14 ,0, 2.35 -1.21
1995-04-21 00:360 , 1.55 ,0, 4.675 -3.125
1995-05-01 00:360 , 2.43 ,0, 4.83 -2.4
1995-05-11 00:360 , 3.72 ,0, 5.765 -2.045
1995-05-21 00:360 , 5.05 ,0, 7.97 -2.92
1995-06-01 00:360 , 6.31 ,0, 7.39 -1.08
1995-06-11 00:360 , 4.12 ,0, 6.48 -2.36
1995-06-22 00:360 , 4.15 ,0, 5.305 -1.155
1995-07-02 00:360 , 3.95 ,0, 4.27 -0.32
1995-07-12 00:360 , 2.89 ,0, 3.335 -0.445
1995-07-23 00:360 , 1.89 ,0, 2.605 -0.715
1995-08-03 00:360 , 1.43 ,0, 2.24 -0.81
1995-08-13 00:360 , 1.29 ,0, 1.645 -0.355
1995-08-23 00:360 , 1.09 ,0, 1.34 -0.25
1995-09-03 00:360 , 0.95 ,0, 1.035 -0.085
1995-09-13 00:360 , 0.78 ,0, 0.98 -0.2
1995-09-24 00:360 , 0.66 ,0, 0.945 -0.285
1995-10-04 00:360 , 0.66 ,0, 0.915 -0.255
1995-10-14 00:360 , 0.6 ,0, 0.9 -0.3
1995-10-24 00:360 , 0.62 ,0, 0.82 -0.2
1995-11-04 00:360 , 0.57 ,0, 0.805 -0.235
1995-11-14 00:360 , 0.53 ,0, 0.77 -0.24
1995-11-25 00:360 , 0.52 ,0, 0.765 -0.245
1996-00-00 00:00 , 0.52 ,0, 0.755 -0.235
1996-00-10 00:00 , 0.51 ,0, 0.68 -0.17
1996-00-21 00:00 , 0.47 ,0, 0.605 -0.135
1996-01-01 00:00 , 0.47 ,0, 0.63 -0.16
1996-01-11 00:00 , 0.47 ,0, 0.615 -0.145
1996-01-20 00:00 , 0.47 ,0, 0.585 -0.115
1996-02-00 00:00 , 0.47 ,0, 0.595 -0.125
1996-02-10 00:00 , 0.47 ,0, 0.57 -0.1
