T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
729860.0 , 1.123333333 , 1.9438262099 , -0.820492876896
729890.0 , 2.2 , 3.94143854227 , -1.74143854227
729921.0 , 10.52 , 12.018053779 , -1.49805377896
729951.0 , 20.56666667 , 19.7865215818 , 0.780145088173
729982.0 , 18.96666667 , 19.3549699846 , -0.388303314641
730013.0 , 11.24 , 9.34328846668 , 1.89671153332
730043.0 , 4.973333333 , 4.99388826522 , -0.0205549322167
730074.0 , 2.473333333 , 3.00575353518 , -0.532420202177
730104.0 , 1.836666667 , 2.27805804863 , -0.441391381632
730135.0 , 1.67 , 2.05262634737 , -0.382626347371
730166.0 , 1.66 , 1.7649580595 , -0.104958059502
730194.0 , 1.616666667 , 1.60177793336 , 0.0148887336395
730225.0 , 1.683333333 , 1.62323575466 , 0.0600975783355
730255.0 , 3.583333333 , 3.3438623083 , 0.239471024699
730286.0 , 8.17 , 10.8849184855 , -2.71491848545
730316.0 , 17.53333333 , 19.2760525352 , -1.74271920525
730347.0 , 21.33333333 , 19.0446675566 , 2.2886657734
730378.0 , 14.13333333 , 9.87347378081 , 4.25985954919
730408.0 , 6.156666667 , 5.24515599902 , 0.911510667976
730439.0 , 3.47 , 2.89267948802 , 0.577320511976
730469.0 , 2.9 , 2.17099373666 , 0.729006263336
730500.0 , 2.29 , 1.92179664879 , 0.368203351213
730531.0 , 2.246666667 , 1.6487214507 , 0.597945216305
730560.0 , 2.18 , 1.4950734407 , 0.684926559296
730591.0 , 2.283333333 , 1.53898518962 , 0.744348143379
730621.0 , 6.016666667 , 3.25997118766 , 2.75669547934
730652.0 , 12.09333333 , 10.7203527759 , 1.37298055412
730682.0 , 20.53333333 , 18.8027124386 , 1.73062089139
730713.0 , 18.5 , 19.4031293218 , -0.903129321798
730744.0 , 10.46666667 , 10.8098368416 , -0.343170171601
730774.0 , 4.273333333 , 5.24586619565 , -0.972532862648
730805.0 , 2.826666667 , 2.95262536694 , -0.125958699939
730835.0 , 2.373333333 , 2.24635266796 , 0.126980665035
730866.0 , 2.17 , 1.89675821831 , 0.273241781689
730897.0 , 2.01 , 1.66694908055 , 0.343050919454
730925.0 , 1.936666667 , 1.53931044903 , 0.397356217965
730956.0 , 1.936666667 , 1.62876685369 , 0.307899813312
730986.0 , 5.356666667 , 3.94696469528 , 1.40970197172
731017.0 , 13.9 , 11.1368247039 , 2.76317529608
731047.0 , 19.2 , 20.0440781537 , -0.844078153737
731078.0 , 15.56666667 , 19.1412643032 , -3.57459763323
731109.0 , 9.12 , 11.3135948022 , -2.19359480217
731139.0 , 3.936666667 , 5.05914543681 , -1.12247876981
731170.0 , 3.4 , 2.94484271666 , 0.455157283342
731200.0 , 2.893333333 , 2.30076291155 , 0.592570421449
731231.0 , 2.346666667 , 1.99965267191 , 0.347013995089
731262.0 , 2.046666667 , 1.76570352291 , 0.280963144091
731290.0 , 1.746666667 , 1.67138376808 , 0.0752828989171
731321.0 , 2.413333333 , 1.70049649433 , 0.712836838667
731351.0 , 5.08 , 3.99245579235 , 1.08754420765
731382.0 , 13.73333333 , 10.9635109586 , 2.76982237144
731412.0 , 19.9 , 19.4176769369 , 0.482323063114
731443.0 , 20.66666667 , 18.4758433482 , 2.19082332176
731474.0 , 9.88 , 11.0969476233 , -1.21694762333
731504.0 , 5.756666667 , 4.76400441866 , 0.992662248343
731535.0 , 3.783333333 , 3.01364026621 , 0.769693066795
731565.0 , 2.88 , 2.45921436974 , 0.420785630258
731596.0 , 2.53 , 2.10070840445 , 0.429291595548
