T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 0.62 ,0, nan nan
1993-01-19 00:1080 , 0.58 ,0, nan nan
1993-01-29 00:1080 , 0.58 ,0, nan nan
1993-02-09 00:1080 , 0.58 ,0, nan nan
1993-02-20 00:1080 , 0.58 ,0, nan nan
1993-03-00 00:1080 , 0.59 ,0, nan nan
1993-03-10 00:1080 , 1.05 ,0, nan nan
1993-03-20 00:1080 , 1.04 ,0, nan nan
1993-04-00 00:1080 , 0.84 ,0, nan nan
1993-04-10 00:1080 , 2.09 ,0, nan nan
1993-04-21 00:1080 , 3.92 ,0, nan nan
1993-05-01 00:1080 , 4.97 ,0, nan nan
1993-05-11 00:1080 , 5.25 ,0, nan nan
1993-05-21 00:1080 , 6.21 ,0, nan nan
1993-06-01 00:1080 , 6.09 ,0, nan nan
1993-06-11 00:1080 , 5.66 ,0, nan nan
1993-06-22 00:1080 , 5.43 ,0, nan nan
1993-07-02 00:1080 , 5.04 ,0, nan nan
1993-07-12 00:1080 , 3.46 ,0, nan nan
1993-07-23 00:1080 , 2.93 ,0, nan nan
1993-08-03 00:1080 , 2.83 ,0, nan nan
1993-08-13 00:1080 , 1.89 ,0, nan nan
1993-08-23 00:1080 , 1.45 ,0, nan nan
1993-09-03 00:1080 , 1.06 ,0, nan nan
1993-09-13 00:1080 , 1.01 ,0, nan nan
1993-09-24 00:1080 , 1.0 ,0, nan nan
1993-10-04 00:1080 , 1.0 ,0, nan nan
1993-10-14 00:1080 , 0.97 ,0, nan nan
1993-10-24 00:1080 , 0.83 ,0, nan nan
1993-11-04 00:1080 , 0.83 ,0, nan nan
1993-11-14 00:1080 , 0.83 ,0, nan nan
1993-11-25 00:1080 , 0.83 ,0, 0.646 0.184
1994-00-00 00:720 , 0.83 ,0, 0.632 0.198
1994-00-10 00:720 , 0.77 ,0, 0.602 0.168
1994-00-21 00:720 , 0.67 ,0, 0.604 0.066
1994-01-01 00:720 , 0.72 ,0, 0.594 0.126
1994-01-11 00:720 , 0.69 ,0, 0.552 0.138
1994-01-19 00:720 , 0.63 ,0, 0.53 0.1
1994-01-29 00:720 , 0.65 ,0, 0.53 0.12
1994-02-09 00:720 , 0.61 ,0, 0.528 0.082
1994-02-20 00:720 , 0.59 ,0, 0.524 0.066
1994-03-00 00:720 , 0.65 ,0, 0.542 0.108
1994-03-10 00:720 , 0.9 ,0, 0.704 0.196
1994-03-20 00:720 , 1.44 ,0, 0.944 0.496
1994-04-00 00:720 , 1.95 ,0, nan nan
1994-04-10 00:720 , 2.61 ,0, nan nan
1994-04-21 00:720 , 5.43 ,0, 3.564 1.866
1994-05-01 00:720 , 4.69 ,0, 4.202 0.488
1994-05-11 00:720 , 6.28 ,0, 4.452 1.828
1994-05-21 00:720 , 9.73 ,0, 4.784 4.946
1994-06-01 00:720 , 8.69 ,0, 5.074 3.616
1994-06-11 00:720 , 7.3 ,0, nan nan
1994-06-22 00:720 , 5.18 ,0, nan nan
1994-07-02 00:720 , 3.5 ,0, nan nan
1994-07-12 00:720 , 3.21 ,0, nan nan
1994-07-23 00:720 , 2.28 ,0, nan nan
1994-08-03 00:720 , 1.65 ,0, nan nan
1994-08-13 00:720 , 1.4 ,0, nan nan
1994-08-23 00:720 , 1.23 ,0, nan nan
1994-09-03 00:720 , 1.01 ,0, nan nan
1994-09-13 00:720 , 0.95 ,0, nan nan
1994-09-24 00:720 , 0.89 ,0, nan nan
1994-10-04 00:720 , 0.83 ,0, nan nan
1994-10-14 00:720 , 0.83 ,0, 0.792 0.038
1994-10-24 00:720 , 0.81 ,0, 0.708 0.102
1994-11-04 00:720 , 0.78 ,0, 0.688 0.092
1994-11-14 00:720 , 0.71 ,0, 0.66 0.05
1994-11-25 00:720 , 0.7 ,0, 0.652 0.048
1995-00-00 00:360 , 0.68 ,0, 0.64 0.04
1995-00-10 00:360 , 0.59 ,0, 0.598 -0.008
1995-00-21 00:360 , 0.54 ,0, 0.58 -0.04
1995-01-01 00:360 , 0.54 ,0, 0.588 -0.048
1995-01-11 00:360 , 0.54 ,0, 0.55 -0.01
1995-01-19 00:360 , 0.54 ,0, 0.52 0.02
1995-01-29 00:360 , 0.54 ,0, 0.524 0.016
1995-02-09 00:360 , 0.53 ,0, 0.514 0.016
1995-02-20 00:360 , 0.47 ,0, 0.506 -0.036
1995-03-00 00:360 , 0.54 ,0, 0.528 0.012
1995-03-10 00:360 , 0.54 ,0, 0.732 -0.192
1995-03-20 00:360 , 1.06 ,0, 1.04 0.02
1995-04-00 00:360 , 1.38 ,0, nan nan
1995-04-10 00:360 , 1.14 ,0, nan nan
1995-04-21 00:360 , 1.55 ,0, 4.112 -2.562
1995-05-01 00:360 , 2.43 ,0, 4.766 -2.336
1995-05-11 00:360 , 3.72 ,0, 5.078 -1.358
1995-05-21 00:360 , 5.05 ,0, 6.12 -1.07
1995-06-01 00:360 , 6.31 ,0, 6.084 0.226
1995-06-11 00:360 , 4.12 ,0, 5.622 -1.502
1995-06-22 00:360 , 4.15 ,0, 4.954 -0.804
1995-07-02 00:360 , 3.95 ,0, 4.058 -0.108
1995-07-12 00:360 , 2.89 ,0, 3.416 -0.526
1995-07-23 00:360 , 1.89 ,0, 2.796 -0.906
1995-08-03 00:360 , 1.43 ,0, 2.24 -0.81
1995-08-13 00:360 , 1.29 ,0, 1.754 -0.464
1995-08-23 00:360 , 1.09 ,0, 1.288 -0.198
1995-09-03 00:360 , 0.95 ,0, 1.054 -0.104
1995-09-13 00:360 , 0.78 ,0, 0.982 -0.202
1995-09-24 00:360 , 0.66 ,0, 0.898 -0.238
1995-10-04 00:360 , 0.66 ,0, 0.848 -0.188
1995-10-14 00:360 , 0.6 ,0, 0.816 -0.216
1995-10-24 00:360 , 0.62 ,0, 0.74 -0.12
1995-11-04 00:360 , 0.57 ,0, 0.72 -0.15
1995-11-14 00:360 , 0.53 ,0, 0.678 -0.148
1995-11-25 00:360 , 0.52 ,0, 0.678 -0.158
1996-00-00 00:00 , 0.52 ,0, 0.668 -0.148
1996-00-10 00:00 , 0.51 ,0, 0.616 -0.106
1996-00-21 00:00 , 0.47 ,0, 0.588 -0.118
1996-01-01 00:00 , 0.47 ,0, 0.596 -0.126
1996-01-11 00:00 , 0.47 ,0, 0.56 -0.09
1996-01-20 00:00 , 0.47 ,0, 0.538 -0.068
1996-02-00 00:00 , 0.47 ,0, 0.542 -0.072
1996-02-10 00:00 , 0.47 ,0, 0.53 -0.06
1996-02-21 00:00 , 0.44 ,0, 0.51 -0.07
1996-03-01 00:00 , 0.56 ,0, 0.538 0.022
1996-03-11 00:00 , 0.68 ,0, 0.708 -0.028
1996-03-21 00:00 , 0.65 ,0, 0.906 -0.256
1996-04-01 00:00 , 0.8 ,0, 1.35 -0.55
1996-04-11 00:00 , 1.46 ,0, 1.828 -0.368
1996-04-22 00:00 , 2.14 ,0, 3.76 -1.62
1996-05-02 00:00 , nan ,0, 4.244 nan
1996-05-12 00:00 , nan ,0, 4.596 nan
1996-05-22 00:00 , 6.04 ,0, 6.09 -0.05
1996-06-02 00:00 , 4.76 ,0, 6.326 -1.566
1996-06-12 00:00 , 6.4 ,0, 5.32 1.08
1996-06-23 00:00 , 5.68 ,0, 4.762 0.918
1996-07-03 00:00 , 4.47 ,0, 4.0 0.47
1996-07-13 00:00 , 2.63 ,0, 3.326 -0.696
1996-07-24 00:00 , 2.12 ,0, 2.738 -0.618
1996-08-04 00:00 , 2.26 ,0, 2.16 0.1
1996-08-14 00:00 , 2.13 ,0, 1.698 0.432
1996-08-24 00:00 , 1.63 ,0, 1.262 0.368
1996-09-04 00:00 , 1.28 ,0, 1.054 0.226
1996-09-14 00:00 , 1.07 ,0, 0.968 0.102
1996-09-25 00:00 , 1.0 ,0, 0.878 0.122
1996-10-05 00:00 , 0.88 ,0, 0.828 0.052
1996-10-15 00:00 , 0.88 ,0, 0.8 0.08
1996-10-25 00:00 , 0.88 ,0, 0.734 0.146
1996-11-05 00:00 , 0.8 ,0, 0.718 0.082
1996-11-15 00:00 , 0.75 ,0, 0.696 0.054
1996-11-26 00:00 , 0.74 ,0, 0.682 0.058
1997-00-00 00:1080 , 0.69 ,0, 0.672 0.018
1997-00-10 00:1080 , 0.69 ,0, 0.618 0.072
1997-00-21 00:1080 , 0.65 ,0, 0.582 0.068
1997-01-01 00:1080 , 0.65 ,0, 0.59 0.06
1997-01-11 00:1080 , 0.63 ,0, 0.564 0.066
1997-01-19 00:1080 , 0.57 ,0, 0.544 0.026
1997-01-29 00:1080 , 0.57 ,0, 0.548 0.022
1997-02-09 00:1080 , 0.57 ,0, 0.538 0.032
1997-02-20 00:1080 , 0.58 ,0, 0.516 0.064
1997-03-00 00:1080 , 0.65 ,0, 0.568 0.082
1997-03-10 00:1080 , 1.5 ,0, 0.762 0.738
1997-03-20 00:1080 , 1.91 ,0, 0.952 0.958
1997-04-00 00:1080 , 1.11 ,0, 1.354 -0.244
1997-04-10 00:1080 , 4.15 ,0, 1.924 2.226
1997-04-21 00:1080 , 5.91 ,0, 3.442 2.468
1997-05-01 00:1080 , 3.71 ,0, nan nan
1997-05-11 00:1080 , 5.27 ,0, nan nan
1997-05-21 00:1080 , 6.02 ,0, 6.49 -0.47
1997-06-01 00:1080 , 7.94 ,0, 6.418 1.522
1997-06-11 00:1080 , 7.19 ,0, 5.748 1.442
1997-06-22 00:1080 , 4.76 ,0, 4.976 -0.216
1997-07-02 00:1080 , 4.94 ,0, 4.164 0.776
1997-07-12 00:1080 , 4.06 ,0, 3.14 0.92
1997-07-23 00:1080 , 3.28 ,0, 2.466 0.814
1997-08-03 00:1080 , 2.19 ,0, 2.156 0.034
1997-08-13 00:1080 , 1.68 ,0, 1.794 -0.114
1997-08-23 00:1080 , 1.52 ,0, 1.354 0.166
1997-09-03 00:1080 , 1.24 ,0, 1.09 0.15
1997-09-13 00:1080 , 1.01 ,0, 0.978 0.032
1997-09-24 00:1080 , 0.83 ,0, 0.894 -0.064
1997-10-04 00:1080 , 0.79 ,0, 0.854 -0.064
1997-10-14 00:1080 , 0.78 ,0, 0.828 -0.048
1997-10-24 00:1080 , 0.71 ,0, 0.794 -0.084
1997-11-04 00:1080 , 0.68 ,0, 0.762 -0.082
1997-11-14 00:1080 , 0.67 ,0, 0.73 -0.06
1997-11-25 00:1080 , 0.67 ,0, 0.714 -0.044
1998-00-00 00:720 , 0.65 ,0, 0.694 -0.044
1998-00-10 00:720 , 0.65 ,0, 0.654 -0.004
1998-00-21 00:720 , 0.6 ,0, 0.612 -0.012
1998-01-01 00:720 , 0.58 ,0, 0.62 -0.04
1998-01-11 00:720 , 0.58 ,0, 0.59 -0.01
1998-01-19 00:720 , 0.58 ,0, 0.558 0.022
1998-01-29 00:720 , 0.58 ,0, 0.562 0.018
1998-02-09 00:720 , 0.58 ,0, 0.552 0.028
1998-02-20 00:720 , 0.58 ,0, 0.532 0.048
1998-03-00 00:720 , 0.58 ,0, 0.598 -0.018
1998-03-10 00:720 , 0.58 ,0, 0.934 -0.354
1998-03-20 00:720 , 0.62 ,0, 1.22 -0.6
1998-04-00 00:720 , 0.91 ,0, 1.216 -0.306
1998-04-10 00:720 , 1.65 ,0, 2.29 -0.64
1998-04-21 00:720 , 3.53 ,0, 3.79 -0.26
1998-05-01 00:720 , 4.24 ,0, nan nan
1998-05-11 00:720 , 7.69 ,0, nan nan
1998-05-21 00:720 , 7.93 ,0, 6.61 1.32
1998-06-01 00:720 , 6.61 ,0, 6.758 -0.148
1998-06-11 00:720 , 6.45 ,0, 6.134 0.316
1998-06-22 00:720 , 7.74 ,0, 5.04 2.7
1998-07-02 00:720 , 6.87 ,0, 4.38 2.49
1998-07-12 00:720 , 4.31 ,0, 3.25 1.06
1998-07-23 00:720 , 4.88 ,0, 2.5 2.38
1998-08-03 00:720 , 3.82 ,0, 2.072 1.748
1998-08-13 00:720 , 3.01 ,0, 1.678 1.332
1998-08-23 00:720 , 2.38 ,0, 1.384 0.996
1998-09-03 00:720 , 1.84 ,0, 1.108 0.732
1998-09-13 00:720 , 1.5 ,0, 0.964 0.536
1998-09-24 00:720 , 1.26 ,0, 0.876 0.384
1998-10-04 00:720 , 1.26 ,0, 0.832 0.428
1998-10-14 00:720 , 1.25 ,0, 0.812 0.438
1998-10-24 00:720 , 1.15 ,0, 0.77 0.38
1998-11-04 00:720 , 1.15 ,0, 0.732 0.418
1998-11-14 00:720 , 1.04 ,0, 0.698 0.342
1998-11-25 00:720 , 1.03 ,0, 0.692 0.338
1999-00-00 00:360 , 0.98 ,0, 0.674 0.306
1999-00-10 00:360 , 0.88 ,0, 0.642 0.238
1999-00-21 00:360 , 0.84 ,0, 0.586 0.254
1999-01-01 00:360 , 0.83 ,0, 0.592 0.238
1999-01-11 00:360 , 0.83 ,0, 0.582 0.248
1999-01-19 00:360 , 0.83 ,0, 0.558 0.272
1999-01-29 00:360 , 0.81 ,0, 0.562 0.248
1999-02-09 00:360 , 0.78 ,0, 0.552 0.228
1999-02-20 00:360 , 0.78 ,0, 0.532 0.248
1999-03-00 00:360 , 0.83 ,0, 0.596 0.234
1999-03-10 00:360 , 0.79 ,0, 0.84 -0.05
1999-03-20 00:360 , 0.93 ,0, 1.136 -0.206
1999-04-00 00:360 , 1.13 ,0, 1.23 -0.1
1999-04-10 00:360 , 2.27 ,0, 2.202 0.068
1999-04-21 00:360 , 3.1 ,0, 3.712 -0.612
1999-05-01 00:360 , 4.28 ,0, nan nan
1999-05-11 00:360 , 5.0 ,0, nan nan
1999-05-21 00:360 , 8.12 ,0, 6.954 1.166
1999-06-01 00:360 , 9.49 ,0, 6.862 2.628
1999-06-11 00:360 , 7.13 ,0, 6.292 0.838
1999-06-22 00:360 , 8.81 ,0, 5.502 3.308
1999-07-02 00:360 , 7.87 ,0, 4.746 3.124
1999-07-12 00:360 , 7.59 ,0, 3.42 4.17
1999-07-23 00:360 , 6.72 ,0, 2.89 3.83
1999-08-03 00:360 , 5.69 ,0, 2.27 3.42
1999-08-13 00:360 , 4.91 ,0, 1.902 3.008
1999-08-23 00:360 , 4.27 ,0, 1.57 2.7
1999-09-03 00:360 , 3.18 ,0, 1.264 1.916
1999-09-13 00:360 , 2.3 ,0, 1.062 1.238
1999-09-24 00:360 , 2.06 ,0, 0.928 1.132
1999-10-04 00:360 , 1.76 ,0, 0.884 0.876
1999-10-14 00:360 , 1.58 ,0, 0.868 0.712
1999-10-24 00:360 , 1.17 ,0, 0.834 0.336
1999-11-04 00:360 , 1.13 ,0, 0.796 0.334
1999-11-14 00:360 , 1.02 ,0, 0.74 0.28
1999-11-25 00:360 , 0.92 ,0, 0.732 0.188
2000-00-00 00:00 , 0.92 ,0, 0.704 0.216
2000-00-10 00:00 , 0.85 ,0, 0.664 0.186
2000-00-21 00:00 , 0.82 ,0, 0.62 0.2
2000-01-01 00:00 , 0.81 ,0, 0.614 0.196
2000-01-11 00:00 , 0.81 ,0, 0.61 0.2
2000-01-20 00:00 , 0.73 ,0, 0.598 0.132
2000-02-00 00:00 , 0.77 ,0, 0.594 0.176
2000-02-10 00:00 , 0.81 ,0, 0.586 0.224
2000-02-21 00:00 , 0.96 ,0, 0.57 0.39
2000-03-01 00:00 , 1.16 ,0, 0.632 0.528
2000-03-11 00:00 , 1.17 ,0, 0.818 0.352
2000-03-21 00:00 , 1.69 ,0, 1.034 0.656
2000-04-01 00:00 , 5.44 ,0, 1.066 4.374
2000-04-11 00:00 , 4.24 ,0, 2.134 2.106
2000-04-22 00:00 , 3.49 ,0, 3.246 0.244
2000-05-02 00:00 , 5.81 ,0, nan nan
2000-05-12 00:00 , 7.33 ,0, nan nan
2000-05-22 00:00 , 8.65 ,0, 6.632 2.018
2000-06-02 00:00 , 8.12 ,0, 7.022 1.098
2000-06-12 00:00 , 7.03 ,0, 6.258 0.772
2000-06-23 00:00 , 8.56 ,0, 6.228 2.332
2000-07-03 00:00 , 7.64 ,0, 5.62 2.02
2000-07-13 00:00 , 6.56 ,0, 4.296 2.264
2000-07-24 00:00 , 5.04 ,0, 3.778 1.262
2000-08-04 00:00 , 2.85 ,0, 3.078 -0.228
2000-08-14 00:00 , 2.47 ,0, 2.604 -0.134
2000-08-24 00:00 , 2.1 ,0, 2.178 -0.078
2000-09-04 00:00 , 1.63 ,0, 1.698 -0.068
2000-09-14 00:00 , 1.46 ,0, 1.332 0.128
2000-09-25 00:00 , 1.4 ,0, 1.162 0.238
2000-10-05 00:00 , 1.4 ,0, 1.07 0.33
2000-10-15 00:00 , 1.22 ,0, 1.018 0.202
2000-10-25 00:00 , 1.22 ,0, 0.906 0.314
2000-11-05 00:00 , 1.17 ,0, 0.866 0.304
2000-11-15 00:00 , 1.18 ,0, 0.802 0.378
2000-11-26 00:00 , 1.17 ,0, 0.776 0.394
2001-00-00 00:1080 , 1.12 ,0, 0.752 0.368
2001-00-10 00:1080 , 1.06 ,0, 0.716 0.344
2001-00-21 00:1080 , 0.97 ,0, 0.676 0.294
2001-01-01 00:1080 , 0.96 ,0, 0.668 0.292
2001-01-11 00:1080 , 0.96 ,0, 0.664 0.296
2001-01-19 00:1080 , 0.93 ,0, 0.636 0.294
2001-01-29 00:1080 , 0.88 ,0, 0.64 0.24
2001-02-09 00:1080 , 0.85 ,0, 0.642 0.208
2001-02-20 00:1080 , 0.85 ,0, 0.668 0.182
2001-03-00 00:1080 , 0.95 ,0, 0.756 0.194
2001-03-10 00:1080 , 1.04 ,0, 0.944 0.096
2001-03-20 00:1080 , 2.01 ,0, 1.16 0.85
2001-04-00 00:1080 , 4.35 ,0, 1.878 2.472
2001-04-10 00:1080 , 3.91 ,0, 2.754 1.156
2001-04-21 00:1080 , 6.29 ,0, 3.634 2.656
2001-05-01 00:1080 , 7.03 ,0, nan nan
2001-05-11 00:1080 , 7.6 ,0, nan nan
2001-05-21 00:1080 , 7.54 ,0, 7.352 0.188
2001-06-01 00:1080 , 7.08 ,0, 7.384 -0.304
2001-06-11 00:1080 , 8.74 ,0, 6.84 1.9
2001-06-22 00:1080 , 7.57 ,0, 7.11 0.46
2001-07-02 00:1080 , 7.99 ,0, 6.358 1.632
2001-07-12 00:1080 , 6.25 ,0, 5.03 1.22
2001-07-23 00:1080 , 4.69 ,0, 4.408 0.282
2001-08-03 00:1080 , 3.42 ,0, 3.362 0.058
2001-08-13 00:1080 , 2.39 ,0, 2.84 -0.45
2001-08-23 00:1080 , 1.96 ,0, 2.38 -0.42
2001-09-03 00:1080 , 1.59 ,0, 1.834 -0.244
2001-09-13 00:1080 , 1.41 ,0, 1.468 -0.058
2001-09-24 00:1080 , 1.3 ,0, 1.31 -0.01
2001-10-04 00:1080 , 1.18 ,0, 1.218 -0.038
2001-10-14 00:1080 , 1.14 ,0, 1.142 -0.002
2001-10-24 00:1080 , 1.13 ,0, 1.026 0.104
2001-11-04 00:1080 , 1.18 ,0, 0.986 0.194
2001-11-14 00:1080 , 1.03 ,0, 0.932 0.098
2001-11-25 00:1080 , 1.03 ,0, 0.906 0.124
2002-00-00 00:720 , 1.03 ,0, 0.872 0.158
2002-00-10 00:720 , 0.92 ,0, 0.826 0.094
2002-00-21 00:720 , 0.93 ,0, 0.776 0.154
2002-01-01 00:720 , 0.84 ,0, 0.766 0.074
2002-01-11 00:720 , 0.78 ,0, 0.762 0.018
2002-01-19 00:720 , 0.79 ,0, 0.728 0.062
2002-01-29 00:720 , 0.72 ,0, 0.722 -0.002
2002-02-09 00:720 , 0.87 ,0, 0.718 0.152
2002-02-20 00:720 , 0.81 ,0, 0.75 0.06
2002-03-00 00:720 , 1.02 ,0, 0.834 0.186
2002-03-10 00:720 , 2.36 ,0, 1.016 1.344
2002-03-20 00:720 , 1.94 ,0, 1.432 0.508
2002-04-00 00:720 , 3.85 ,0, 2.588 1.262
2002-04-10 00:720 , 3.89 ,0, 3.244 0.646
2002-04-21 00:720 , 5.89 ,0, 4.464 1.426
2002-05-01 00:720 , 5.21 ,0, 5.014 0.196
2002-05-11 00:720 , 7.41 ,0, 6.578 0.832
2002-05-21 00:720 , 7.45 ,0, 7.652 -0.202
2002-06-01 00:720 , 8.19 ,0, 7.848 0.342
2002-06-11 00:720 , 7.07 ,0, 7.308 -0.238
2002-06-22 00:720 , 7.21 ,0, 7.488 -0.278
2002-07-02 00:720 , 8.21 ,0, 7.062 1.148
2002-07-12 00:720 , 6.94 ,0, 5.754 1.186
2002-07-23 00:720 , 3.79 ,0, 4.922 -1.132
2002-08-03 00:720 , 2.75 ,0, 3.594 -0.844
2002-08-13 00:720 , 2.49 ,0, 2.892 -0.402
2002-08-23 00:720 , 2.1 ,0, 2.446 -0.346
2002-09-03 00:720 , 1.98 ,0, 1.896 0.084
2002-09-13 00:720 , 1.7 ,0, 1.536 0.164
2002-09-24 00:720 , 1.44 ,0, 1.37 0.07
2002-10-04 00:720 , 1.29 ,0, 1.278 0.012
2002-10-14 00:720 , 1.18 ,0, 1.194 -0.014
2002-10-24 00:720 , 0.99 ,0, 1.076 -0.086
2002-11-04 00:720 , 0.91 ,0, 1.062 -0.152
2002-11-14 00:720 , 0.85 ,0, 0.988 -0.138
2002-11-25 00:720 , 0.82 ,0, 0.964 -0.144
2003-00-00 00:360 , 0.82 ,0, 0.94 -0.12
2003-00-10 00:360 , 0.82 ,0, 0.872 -0.052
