T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 27.9 ,0, 30.4 -2.5
1993-01-19 00:1080 , 29.0 ,0, 29.8666666667 -0.866666666667
1993-01-29 00:1080 , 26.1 ,0, 29.1666666667 -3.06666666667
1993-02-09 00:1080 , 20.6 ,0, 25.8666666667 -5.26666666667
1993-02-20 00:1080 , 15.7 ,0, 18.7333333333 -3.03333333333
1993-03-00 00:1080 , 16.4 ,0, 18.3333333333 -1.93333333333
1993-03-10 00:1080 , 31.5 ,0, 18.2333333333 13.2666666667
1993-03-20 00:1080 , 17.6 ,0, 23.3666666667 -5.76666666667
1993-04-00 00:1080 , 17.4 ,0, 31.8333333333 -14.4333333333
1993-04-10 00:1080 , 31.3 ,0, 20.2 11.1
1993-04-21 00:1080 , 38.2 ,0, 39.6 -1.4
1993-05-01 00:1080 , 58.3 ,0, 31.7333333333 26.5666666667
1993-05-11 00:1080 , 89.7 ,0, 31.2333333333 58.4666666667
1993-05-21 00:1080 , 89.9 ,0, 34.8333333333 55.0666666667
1993-06-01 00:1080 , 58.9 ,0, 40.5333333333 18.3666666667
1993-06-11 00:1080 , 59.0 ,0, 31.3333333333 27.6666666667
1993-06-22 00:1080 , 29.9 ,0, 34.5666666667 -4.66666666667
1993-07-02 00:1080 , 30.1 ,0, 37.5 -7.4
1993-07-12 00:1080 , 35.3 ,0, 40.2666666667 -4.96666666667
1993-07-23 00:1080 , 39.1 ,0, 39.2666666667 -0.166666666667
1993-08-03 00:1080 , 39.4 ,0, 33.4666666667 5.93333333333
1993-08-13 00:1080 , 35.2 ,0, 29.8 5.4
1993-08-23 00:1080 , 31.7 ,0, 28.5 3.2
1993-09-03 00:1080 , 32.9 ,0, 29.2666666667 3.63333333333
1993-09-13 00:1080 , 38.8 ,0, 30.3 8.5
1993-09-24 00:1080 , 45.9 ,0, 37.9 8.0
1993-10-04 00:1080 , 45.5 ,0, 41.6 3.9
1993-10-14 00:1080 , 41.8 ,0, 39.1 2.7
1993-10-24 00:1080 , 40.8 ,0, 38.2 2.6
1993-11-04 00:1080 , 36.3 ,0, 37.0 -0.7
1993-11-14 00:1080 , 36.2 ,0, 34.0 2.2
1993-11-25 00:1080 , 32.2 ,0, 31.3333333333 0.866666666667
1994-00-00 00:720 , 28.6 ,0, 30.9 -2.3
1994-00-10 00:720 , 29.1 ,0, 31.2666666667 -2.16666666667
1994-00-21 00:720 , 30.4 ,0, 31.8 -1.4
1994-01-01 00:720 , 28.4 ,0, 30.2666666667 -1.86666666667
1994-01-11 00:720 , 26.4 ,0, 30.0 -3.6
1994-01-19 00:720 , 29.2 ,0, 29.8333333333 -0.633333333333
1994-01-29 00:720 , 31.4 ,0, 28.0666666667 3.33333333333
1994-02-09 00:720 , 26.6 ,0, 24.4666666667 2.13333333333
1994-02-20 00:720 , 21.8 ,0, 18.8666666667 2.93333333333
