T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 0.67 ,0, 0.79 -0.12
1993-01-19 00:1080 , 0.61 ,0, 0.67 -0.06
1993-01-29 00:1080 , 0.77 ,0, 0.64 0.13
1993-02-09 00:1080 , 0.58 ,0, 0.7 -0.12
1993-02-20 00:1080 , 0.45 ,0, 0.7 -0.25
1993-03-00 00:1080 , 0.63 ,0, 0.82 -0.19
1993-03-10 00:1080 , 1.17 ,0, 1.0 0.17
1993-03-20 00:1080 , 1.47 ,0, 1.1 0.37
1993-04-00 00:1080 , 1.42 ,0, 1.86 -0.44
1993-04-10 00:1080 , 3.63 ,0, 2.46 1.17
1993-04-21 00:1080 , 4.9 ,0, 3.37 1.53
1993-05-01 00:1080 , 6.0 ,0, 4.01 1.99
1993-05-11 00:1080 , 7.41 ,0, 5.04 2.37
1993-05-21 00:1080 , 8.29 ,0, 5.75 2.54
1993-06-01 00:1080 , 8.85 ,0, 6.63 2.22
1993-06-11 00:1080 , 9.13 ,0, 5.18 3.95
1993-06-22 00:1080 , 7.15 ,0, 4.95 2.2
1993-07-02 00:1080 , 6.56 ,0, 4.97 1.59
1993-07-12 00:1080 , 5.0 ,0, 3.98 1.02
1993-07-23 00:1080 , 4.06 ,0, 3.52 0.54
1993-08-03 00:1080 , 3.74 ,0, 2.81 0.93
1993-08-13 00:1080 , 3.06 ,0, 2.28 0.78
1993-08-23 00:1080 , 2.67 ,0, 1.89 0.78
1993-09-03 00:1080 , 2.74 ,0, 1.74 1.0
1993-09-13 00:1080 , 2.14 ,0, 1.63 0.51
1993-09-24 00:1080 , 1.7 ,0, 1.41 0.29
1993-10-04 00:1080 , 1.63 ,0, 1.35 0.28
1993-10-14 00:1080 , 1.53 ,0, 1.32 0.21
1993-10-24 00:1080 , 1.36 ,0, 1.12 0.24
1993-11-04 00:1080 , 1.24 ,0, 1.08 0.16
1993-11-14 00:1080 , 1.19 ,0, 1.05 0.14
1993-11-25 00:1080 , 0.98 ,0, 0.92 0.06
1994-00-00 00:720 , 0.5 ,0, 0.61 -0.11
1994-00-10 00:720 , 0.65 ,0, 0.7 -0.05
1994-00-21 00:720 , 0.77 ,0, 0.67 0.1
1994-01-01 00:720 , 0.84 ,0, 0.85 -0.01
1994-01-11 00:720 , 0.74 ,0, 0.67 0.07
1994-01-19 00:720 , 0.74 ,0, 0.61 0.13
1994-01-29 00:720 , 0.79 ,0, 0.77 0.02
1994-02-09 00:720 , 0.83 ,0, 0.58 0.25
1994-02-20 00:720 , 0.7 ,0, 0.45 0.25
1994-03-00 00:720 , 0.72 ,0, 0.63 0.09
1994-03-10 00:720 , 0.81 ,0, 1.17 -0.36
1994-03-20 00:720 , 1.31 ,0, 1.47 -0.16
1994-04-00 00:720 , 2.38 ,0, 1.42 0.96
1994-04-10 00:720 , 3.46 ,0, 3.63 -0.17
1994-04-21 00:720 , 4.44 ,0, 4.9 -0.46
1994-05-01 00:720 , 5.09 ,0, 6.0 -0.91
1994-05-11 00:720 , 5.87 ,0, 7.41 -1.54
1994-05-21 00:720 , 6.06 ,0, 8.29 -2.23
1994-06-01 00:720 , 7.42 ,0, 8.85 -1.43
1994-06-11 00:720 , 6.97 ,0, 9.13 -2.16
1994-06-22 00:720 , 7.09 ,0, 7.15 -0.06
1994-07-02 00:720 , 6.78 ,0, 6.56 0.22
1994-07-12 00:720 , 6.17 ,0, 5.0 1.17
1994-07-23 00:720 , 5.84 ,0, 4.06 1.78
1994-08-03 00:720 , 5.16 ,0, 3.74 1.42
1994-08-13 00:720 , 3.2 ,0, 3.06 0.14
1994-08-23 00:720 , 2.58 ,0, 2.67 -0.09
1994-09-03 00:720 , 2.1 ,0, 2.74 -0.64
1994-09-13 00:720 , 1.7 ,0, 2.14 -0.44
1994-09-24 00:720 , 1.64 ,0, 1.7 -0.06
1994-10-04 00:720 , 1.61 ,0, 1.63 -0.02
1994-10-14 00:720 , 1.51 ,0, 1.53 -0.02
1994-10-24 00:720 , 1.14 ,0, 1.36 -0.22
1994-11-04 00:720 , 0.97 ,0, 1.24 -0.27
1994-11-14 00:720 , 0.86 ,0, 1.19 -0.33
1994-11-25 00:720 , 0.87 ,0, 0.98 -0.11
1995-00-00 00:360 , 0.8 ,0, 0.5 0.3
1995-00-10 00:360 , 0.81 ,0, 0.65 0.16
1995-00-21 00:360 , 0.77 ,0, 0.77 0.0
1995-01-01 00:360 , 0.81 ,0, 0.84 -0.03
1995-01-11 00:360 , 0.67 ,0, 0.74 -0.07
1995-01-19 00:360 , 0.55 ,0, 0.74 -0.19
1995-01-29 00:360 , 0.56 ,0, 0.79 -0.23
1995-02-09 00:360 , 0.62 ,0, 0.83 -0.21
1995-02-20 00:360 , 0.51 ,0, 0.7 -0.19
