T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.48 ,0, 1.75333333333 -0.273333333333
1993-01-19 00:1080 , 1.42 ,0, 1.75166666667 -0.331666666667
1993-01-29 00:1080 , 1.41 ,0, 1.73 -0.32
1993-02-09 00:1080 , 1.33 ,0, 1.70666666667 -0.376666666667
1993-02-20 00:1080 , 1.53 ,0, 1.78166666667 -0.251666666667
1993-03-00 00:1080 , 1.66 ,0, 2.005 -0.345
1993-03-10 00:1080 , 3.44 ,0, 2.86 0.58
1993-03-20 00:1080 , 3.57 ,0, 3.57833333333 -0.00833333333333
1993-04-00 00:1080 , 3.37 ,0, 6.62 -3.25
1993-04-10 00:1080 , 6.51 ,0, 7.97833333333 -1.46833333333
1993-04-21 00:1080 , 13.7 ,0, 15.75 -2.05
1993-05-01 00:1080 , 19.9 ,0, 16.7133333333 3.18666666667
1993-05-11 00:1080 , 20.7 ,0, 18.8833333333 1.81666666667
1993-05-21 00:1080 , 19.6 ,0, 18.9666666667 0.633333333333
1993-06-01 00:1080 , 17.6 ,0, 19.2666666667 -1.66666666667
1993-06-11 00:1080 , 14.3 ,0, 17.9833333333 -3.68333333333
1993-06-22 00:1080 , 10.1 ,0, 12.9333333333 -2.83333333333
1993-07-02 00:1080 , 9.33 ,0, 10.6083333333 -1.27833333333
1993-07-12 00:1080 , 8.2 ,0, 9.005 -0.805
1993-07-23 00:1080 , 7.45 ,0, 7.20333333333 0.246666666667
1993-08-03 00:1080 , 5.89 ,0, 6.08166666667 -0.191666666667
1993-08-13 00:1080 , 5.01 ,0, 5.2 -0.19
1993-08-23 00:1080 , 4.37 ,0, 4.5 -0.13
1993-09-03 00:1080 , 4.12 ,0, 3.97 0.15
1993-09-13 00:1080 , 3.7 ,0, 3.67166666667 0.0283333333333
1993-09-24 00:1080 , 3.4 ,0, 3.34 0.06
1993-10-04 00:1080 , 3.14 ,0, 3.09666666667 0.0433333333333
1993-10-14 00:1080 , 2.96 ,0, 2.725 0.235
1993-10-24 00:1080 , 2.85 ,0, 2.67 0.18
1993-11-04 00:1080 , 2.61 ,0, 2.52 0.09
1993-11-14 00:1080 , 2.51 ,0, 2.30833333333 0.201666666667
1993-11-25 00:1080 , 2.31 ,0, 2.16166666667 0.148333333333
1994-00-00 00:720 , 2.07 ,0, 2.03666666667 0.0333333333333
1994-00-10 00:720 , 1.97 ,0, 1.935 0.035
1994-00-21 00:720 , 1.89 ,0, 1.92 -0.03
1994-01-01 00:720 , 1.83 ,0, 1.83666666667 -0.00666666666667
1994-01-11 00:720 , 1.78 ,0, 1.73833333333 0.0416666666667
1994-01-19 00:720 , 1.87 ,0, 1.725 0.145
1994-01-29 00:720 , 2.05 ,0, 1.70166666667 0.348333333333
1994-02-09 00:720 , 1.88 ,0, 1.65666666667 0.223333333333
1994-02-20 00:720 , 1.9 ,0, 1.74333333333 0.156666666667
1994-03-00 00:720 , 1.89 ,0, 1.965 -0.075
