T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 2.48 ,0, 2.09 0.39
1993-01-19 00:1080 , 2.46 ,0, 2.09 0.37
1993-01-29 00:1080 , 2.45 ,0, 2.09 0.36
1993-02-09 00:1080 , 2.43 ,0, 2.07 0.36
1993-02-20 00:1080 , 2.39 ,0, 2.15 0.24
1993-03-00 00:1080 , 2.57 ,0, 2.41 0.16
1993-03-10 00:1080 , 3.25 ,0, 3.2 0.05
1993-03-20 00:1080 , 3.28 ,0, 3.17 0.11
1993-04-00 00:1080 , 2.92 ,0, 6.36 -3.44
1993-04-10 00:1080 , 5.7 ,0, 7.45 -1.75
1993-04-21 00:1080 , 12.2 ,0, 12.7 -0.5
1993-05-01 00:1080 , 16.8 ,0, 13.5 3.3
1993-05-11 00:1080 , 20.3 ,0, 16.4 3.9
1993-05-21 00:1080 , 18.5 ,0, 19.5 -1.0
1993-06-01 00:1080 , 19.4 ,0, 20.2 -0.8
1993-06-11 00:1080 , 16.8 ,0, 17.1 -0.3
1993-06-22 00:1080 , 13.2 ,0, 13.9 -0.7
1993-07-02 00:1080 , 9.11 ,0, 12.4 -3.29
1993-07-12 00:1080 , 8.78 ,0, 11.0 -2.22
1993-07-23 00:1080 , 9.81 ,0, 9.64 0.17
1993-08-03 00:1080 , 7.83 ,0, 7.38 0.45
1993-08-13 00:1080 , 6.43 ,0, 5.66 0.77
1993-08-23 00:1080 , 4.94 ,0, 4.96 -0.02
1993-09-03 00:1080 , 4.54 ,0, 4.49 0.05
1993-09-13 00:1080 , 3.95 ,0, 4.12 -0.17
1993-09-24 00:1080 , 3.4 ,0, 3.68 -0.28
1993-10-04 00:1080 , 2.88 ,0, 3.86 -0.98
1993-10-14 00:1080 , 2.72 ,0, 3.58 -0.86
1993-10-24 00:1080 , 2.78 ,0, 3.19 -0.41
1993-11-04 00:1080 , 2.94 ,0, 3.04 -0.1
1993-11-14 00:1080 , 2.99 ,0, 2.94 0.05
1993-11-25 00:1080 , 2.85 ,0, 2.82 0.03
1994-00-00 00:720 , 2.88 ,0, 2.78 0.1
1994-00-10 00:720 , 2.7 ,0, 2.63 0.07
1994-00-21 00:720 , 2.49 ,0, 2.6 -0.11
1994-01-01 00:720 , 2.26 ,0, 2.48 -0.22
1994-01-11 00:720 , 2.4 ,0, 2.48 -0.08
1994-01-19 00:720 , 2.23 ,0, 2.46 -0.23
1994-01-29 00:720 , 2.23 ,0, 2.45 -0.22
1994-02-09 00:720 , 2.17 ,0, 2.43 -0.26
1994-02-20 00:720 , 2.34 ,0, 2.39 -0.05
1994-03-00 00:720 , 2.37 ,0, 2.57 -0.2
1994-03-10 00:720 , 2.83 ,0, 3.25 -0.42
1994-03-20 00:720 , 3.52 ,0, 3.28 0.24
1994-04-00 00:720 , 6.55 ,0, 2.92 3.63
1994-04-10 00:720 , 8.82 ,0, 5.7 3.12
1994-04-21 00:720 , 12.7 ,0, 12.2 0.5
1994-05-01 00:720 , 12.8 ,0, 16.8 -4.0
1994-05-11 00:720 , 17.4 ,0, 20.3 -2.9
1994-05-21 00:720 , 20.5 ,0, 18.5 2.0
