T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 00:1080 , 1.67 ,0, 1.42888888889 0.241111111111
1993-01-19 00:1080 , 1.55 ,0, 1.42444444444 0.125555555556
1993-01-29 00:1080 , 1.62 ,0, 1.40888888889 0.211111111111
1993-02-09 00:1080 , 1.57 ,0, 1.37777777778 0.192222222222
1993-02-20 00:1080 , 1.56 ,0, 1.40111111111 0.158888888889
1993-03-00 00:1080 , 1.66 ,0, 1.41333333333 0.246666666667
1993-03-10 00:1080 , 2.13 ,0, 1.57222222222 0.557777777778
1993-03-20 00:1080 , 2.12 ,0, 1.86111111111 0.258888888889
1993-04-00 00:1080 , 2.08 ,0, 2.59777777778 -0.517777777778
1993-04-10 00:1080 , 4.13 ,0, 3.30111111111 0.828888888889
1993-04-21 00:1080 , 7.9 ,0, 5.89111111111 2.00888888889
1993-05-01 00:1080 , 10.5 ,0, 7.01777777778 3.48222222222
1993-05-11 00:1080 , 12.2 ,0, 9.88555555556 2.31444444444
1993-05-21 00:1080 , 14.5 ,0, 12.1977777778 2.30222222222
1993-06-01 00:1080 , 13.5 ,0, 14.6 -1.1
1993-06-11 00:1080 , 10.4 ,0, 16.3 -5.9
1993-06-22 00:1080 , 10.5 ,0, 16.4222222222 -5.92222222222
1993-07-02 00:1080 , 10.8 ,0, 14.3555555556 -3.55555555556
1993-07-12 00:1080 , 8.19 ,0, 11.7122222222 -3.52222222222
1993-07-23 00:1080 , 8.04 ,0, 8.33444444444 -0.294444444444
1993-08-03 00:1080 , 5.66 ,0, 6.20333333333 -0.543333333333
1993-08-13 00:1080 , 4.07 ,0, 5.02444444444 -0.954444444444
1993-08-23 00:1080 , 3.16 ,0, 3.83666666667 -0.676666666667
1993-09-03 00:1080 , 2.72 ,0, 3.07666666667 -0.356666666667
1993-09-13 00:1080 , 2.36 ,0, 2.64777777778 -0.287777777778
1993-09-24 00:1080 , 2.1 ,0, 2.35777777778 -0.257777777778
1993-10-04 00:1080 , 2.02 ,0, 2.13444444444 -0.114444444444
1993-10-14 00:1080 , 1.89 ,0, 2.06 -0.17
1993-10-24 00:1080 , 1.84 ,0, 2.01333333333 -0.173333333333
1993-11-04 00:1080 , 1.78 ,0, 1.9 -0.12
1993-11-14 00:1080 , 1.7 ,0, 1.84888888889 -0.148888888889
1993-11-25 00:1080 , 1.68 ,0, 1.72666666667 -0.0466666666667
1994-00-00 00:720 , 1.61 ,0, 1.63555555556 -0.0255555555556
1994-00-10 00:720 , 1.52 ,0, 1.60777777778 -0.0877777777778
1994-00-21 00:720 , 1.52 ,0, 1.55222222222 -0.0322222222222
1994-01-01 00:720 , 1.51 ,0, 1.53888888889 -0.0288888888889
1994-01-11 00:720 , 1.47 ,0, 1.50222222222 -0.0322222222222
1994-01-19 00:720 , 1.45 ,0, 1.48444444444 -0.0344444444444
1994-01-29 00:720 , 1.45 ,0, 1.47888888889 -0.0288888888889
1994-02-09 00:720 , 1.49 ,0, 1.45333333333 0.0366666666667
1994-02-20 00:720 , 1.49 ,0, 1.47555555556 0.0144444444444
1994-03-00 00:720 , 1.53 ,0, 1.48888888889 0.0411111111111
1994-03-10 00:720 , 1.83 ,0, 1.66333333333 0.166666666667
1994-03-20 00:720 , 2.41 ,0, 1.93444444444 0.475555555556
1994-04-00 00:720 , 4.04 ,0, 2.67666666667 1.36333333333
1994-04-10 00:720 , 4.68 ,0, 3.45666666667 1.22333333333
1994-04-21 00:720 , 7.94 ,0, 5.91333333333 2.02666666667
1994-05-01 00:720 , 8.32 ,0, 7.48333333333 0.836666666667
1994-05-11 00:720 , 12.2 ,0, 10.2355555556 1.96444444444
1994-05-21 00:720 , 16.9 ,0, 12.62 4.28
1994-06-01 00:720 , 17.4 ,0, 14.4777777778 2.92222222222
1994-06-11 00:720 , 18.5 ,0, 15.0777777778 3.42222222222
1994-06-22 00:720 , 19.4 ,0, 15.0333333333 4.36666666667
1994-07-02 00:720 , 11.5 ,0, 12.9666666667 -1.46666666667
1994-07-12 00:720 , 13.8 ,0, 10.5555555556 3.24444444444
1994-07-23 00:720 , 8.96 ,0, 8.09444444444 0.865555555556
1994-08-03 00:720 , 5.75 ,0, 6.34444444444 -0.594444444444
1994-08-13 00:720 , 4.24 ,0, 5.09111111111 -0.851111111111
1994-08-23 00:720 , 3.42 ,0, 3.85555555556 -0.435555555556
1994-09-03 00:720 , 2.53 ,0, 3.08111111111 -0.551111111111
1994-09-13 00:720 , 2.3 ,0, 2.64555555556 -0.345555555556
1994-09-24 00:720 , 2.19 ,0, 2.35555555556 -0.165555555556
1994-10-04 00:720 , 2.15 ,0, 2.13555555556 0.0144444444444
1994-10-14 00:720 , 2.07 ,0, 2.05222222222 0.0177777777778
1994-10-24 00:720 , 2.0 ,0, 1.99444444444 0.00555555555556
1994-11-04 00:720 , 1.7 ,0, 1.88888888889 -0.188888888889
1994-11-14 00:720 , 1.65 ,0, 1.82888888889 -0.178888888889
1994-11-25 00:720 , 1.67 ,0, 1.71444444444 -0.0444444444444
1995-00-00 00:360 , 1.54 ,0, 1.62555555556 -0.0855555555556
1995-00-10 00:360 , 1.53 ,0, 1.59444444444 -0.0644444444444
1995-00-21 00:360 , 1.53 ,0, 1.55333333333 -0.0233333333333
1995-01-01 00:360 , 1.51 ,0, 1.54888888889 -0.0388888888889
1995-01-11 00:360 , 1.53 ,0, 1.51222222222 0.0177777777778
1995-01-19 00:360 , 1.47 ,0, 1.49222222222 -0.0222222222222
1995-01-29 00:360 , 1.49 ,0, 1.49333333333 -0.00333333333333
1995-02-09 00:360 , 1.82 ,0, 1.47333333333 0.346666666667
1995-02-20 00:360 , 1.92 ,0, 1.49222222222 0.427777777778
1995-03-00 00:360 , 1.92 ,0, 1.51111111111 0.408888888889
1995-03-10 00:360 , 1.96 ,0, 1.69555555556 0.264444444444
1995-03-20 00:360 , 3.23 ,0, 2.01 1.22
1995-04-00 00:360 , 4.43 ,0, 2.92444444444 1.50555555556
1995-04-10 00:360 , 3.61 ,0, 3.50888888889 0.101111111111
1995-04-21 00:360 , 5.14 ,0, 6.28666666667 -1.14666666667
1995-05-01 00:360 , 6.94 ,0, 7.59 -0.65
1995-05-11 00:360 , 9.73 ,0, 10.5455555556 -0.815555555556
1995-05-21 00:360 , 13.9 ,0, 13.0755555556 0.824444444444
1995-06-01 00:360 , 18.4 ,0, 14.8222222222 3.57777777778
1995-06-11 00:360 , 17.6 ,0, 15.6777777778 1.92222222222
1995-06-22 00:360 , 18.4 ,0, 15.5888888889 2.81111111111
1995-07-02 00:360 , 18.1 ,0, 12.9555555556 5.14444444444
1995-07-12 00:360 , 13.9 ,0, 10.9333333333 2.96666666667
1995-07-23 00:360 , 8.06 ,0, 8.30333333333 -0.243333333333
1995-08-03 00:360 , 5.76 ,0, 6.44777777778 -0.687777777778
1995-08-13 00:360 , 5.91 ,0, 5.08777777778 0.822222222222
1995-08-23 00:360 , 3.98 ,0, 3.83 0.15
1995-09-03 00:360 , 3.4 ,0, 3.04888888889 0.351111111111
1995-09-13 00:360 , 3.12 ,0, 2.60222222222 0.517777777778
1995-09-24 00:360 , 2.93 ,0, 2.35444444444 0.575555555556
1995-10-04 00:360 , 2.43 ,0, 2.14666666667 0.283333333333
1995-10-14 00:360 , 2.34 ,0, 2.06555555556 0.274444444444
1995-10-24 00:360 , 2.18 ,0, 2.01222222222 0.167777777778
1995-11-04 00:360 , 1.95 ,0, 1.87777777778 0.0722222222222
1995-11-14 00:360 , 1.9 ,0, 1.82333333333 0.0766666666667
1995-11-25 00:360 , 1.87 ,0, 1.73111111111 0.138888888889
1996-00-00 00:00 , 1.66 ,0, 1.63444444444 0.0255555555556
1996-00-10 00:00 , 1.44 ,0, 1.60222222222 -0.162222222222
1996-00-21 00:00 , 1.44 ,0, 1.56111111111 -0.121111111111
1996-01-01 00:00 , 1.51 ,0, 1.55444444444 -0.0444444444444
1996-01-11 00:00 , 1.42 ,0, 1.52 -0.1
1996-01-20 00:00 , 1.43 ,0, 1.49444444444 -0.0644444444444
1996-02-00 00:00 , 1.46 ,0, 1.51111111111 -0.0511111111111
1996-02-10 00:00 , 1.44 ,0, 1.52777777778 -0.0877777777778
1996-02-21 00:00 , 1.44 ,0, 1.55 -0.11
1996-03-01 00:00 , 1.9 ,0, 1.57555555556 0.324444444444
1996-03-11 00:00 , 2.03 ,0, 1.76444444444 0.265555555556
1996-03-21 00:00 , 1.95 ,0, 2.15333333333 -0.203333333333
1996-04-01 00:00 , 2.13 ,0, 3.21222222222 -1.08222222222
1996-04-11 00:00 , 3.63 ,0, 3.72111111111 -0.0911111111111
1996-04-22 00:00 , 6.35 ,0, 6.49888888889 -0.148888888889
1996-05-02 00:00 , 9.84 ,0, 7.82222222222 2.01777777778
1996-05-12 00:00 , 9.42 ,0, 10.7444444444 -1.32444444444
1996-05-22 00:00 , 11.7 ,0, 13.3533333333 -1.65333333333
1996-06-02 00:00 , 11.2 ,0, 15.5222222222 -4.32222222222
1996-06-12 00:00 , 12.8 ,0, 16.0333333333 -3.23333333333
1996-06-23 00:00 , 17.7 ,0, 15.8444444444 1.85555555556
1996-07-03 00:00 , 17.9 ,0, 13.6333333333 4.26666666667
1996-07-13 00:00 , 8.39 ,0, 11.4544444444 -3.06444444444
1996-07-24 00:00 , 5.77 ,0, 8.51222222222 -2.74222222222
1996-08-04 00:00 , 6.57 ,0, 6.41555555556 0.154444444444
1996-08-14 00:00 , 5.8 ,0, 5.26444444444 0.535555555556
1996-08-24 00:00 , 3.79 ,0, 3.94777777778 -0.157777777778
1996-09-04 00:00 , 2.89 ,0, 3.13777777778 -0.247777777778
1996-09-14 00:00 , 2.47 ,0, 2.72222222222 -0.252222222222
1996-09-25 00:00 , 2.24 ,0, 2.44555555556 -0.205555555556
1996-10-05 00:00 , 1.99 ,0, 2.21 -0.22
1996-10-15 00:00 , 1.82 ,0, 2.13222222222 -0.312222222222
1996-10-25 00:00 , 1.72 ,0, 2.07888888889 -0.358888888889
1996-11-05 00:00 , 1.53 ,0, 1.93777777778 -0.407777777778
1996-11-15 00:00 , 1.45 ,0, 1.86444444444 -0.414444444444
1996-11-26 00:00 , 1.39 ,0, 1.76666666667 -0.376666666667
1997-00-00 00:1080 , 1.39 ,0, 1.64444444444 -0.254444444444
1997-00-10 00:1080 , 1.26 ,0, 1.58555555556 -0.325555555556
1997-00-21 00:1080 , 1.2 ,0, 1.55777777778 -0.357777777778
1997-01-01 00:1080 , 1.22 ,0, 1.55333333333 -0.333333333333
1997-01-11 00:1080 , 1.1 ,0, 1.51444444444 -0.414444444444
1997-01-19 00:1080 , 1.1 ,0, 1.49 -0.39
1997-01-29 00:1080 , 1.1 ,0, 1.51 -0.41
1997-02-09 00:1080 , 1.11 ,0, 1.52555555556 -0.415555555556
1997-02-20 00:1080 , 1.21 ,0, 1.54777777778 -0.337777777778
1997-03-00 00:1080 , 1.2 ,0, 1.62 -0.42
1997-03-10 00:1080 , 2.72 ,0, 1.81111111111 0.908888888889
1997-03-20 00:1080 , 4.39 ,0, 2.19666666667 2.19333333333
1997-04-00 00:1080 , 2.23 ,0, 3.02888888889 -0.798888888889
1997-04-10 00:1080 , 6.23 ,0, 3.58888888889 2.64111111111
1997-04-21 00:1080 , 13.9 ,0, 6.23444444444 7.66555555556
1997-05-01 00:1080 , 9.35 ,0, 8.14222222222 1.20777777778
1997-05-11 00:1080 , 11.2 ,0, 10.7866666667 0.413333333333
1997-05-21 00:1080 , 13.0 ,0, 12.8311111111 0.168888888889
1997-06-01 00:1080 , 20.9 ,0, 15.0888888889 5.81111111111
1997-06-11 00:1080 , 23.2 ,0, 15.4222222222 7.77777777778
1997-06-22 00:1080 , 16.1 ,0, 16.0888888889 0.0111111111111
1997-07-02 00:1080 , 20.7 ,0, 13.6888888889 7.01111111111
1997-07-12 00:1080 , 14.4 ,0, 10.7755555556 3.62444444444
1997-07-23 00:1080 , 11.9 ,0, 7.99777777778 3.90222222222
