T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s], Q_err [m3/s]
730347.0 , 63.56666667 , 47.4437844947 , 16.1228821753
730378.0 , 43.56666667 , 29.1401453251 , 14.4265213449
730408.0 , 28.2 , 18.7969220206 , 9.40307797944
730439.0 , 19.73333333 , 13.943303967 , 5.79002936302
730469.0 , 12.66666667 , 11.5571646471 , 1.10950202286
730500.0 , 13.36666667 , 10.7401762718 , 2.62649039821
730531.0 , 15.7 , 10.0855164872 , 5.61448351285
730560.0 , 14.6 , 9.43279463808 , 5.16720536192
730591.0 , 13.26666667 , 11.4964780945 , 1.77018857554
730621.0 , 39.76666667 , 22.4713034444 , 17.2953632256
730652.0 , 65.9 , 49.3085265789 , 16.5914734211
730682.0 , 62.0 , 54.613420211 , 7.38657978901
730713.0 , 49.43333333 , 52.2460529709 , -2.81271964091
730744.0 , 30.56666667 , 35.8315119594 , -5.26484528937
730774.0 , 18.1 , 22.0512441827 , -3.95124418269
730805.0 , 15.3 , 15.9836298634 , -0.683629863403
730835.0 , 12.3 , 11.9936911293 , 0.306308870744
730866.0 , 12.2 , 11.6772703616 , 0.522729638383
730897.0 , 12.03333333 , 11.6766666202 , 0.356666709837
730925.0 , 11.23333333 , 11.0549191079 , 0.178414222095
730956.0 , 11.0 , 10.5913969745 , 0.408603025539
730986.0 , 25.23333333 , 24.0842884449 , 1.14904488511
731017.0 , 43.13333333 , 51.5914005646 , -8.45806723463
731047.0 , 48.53333333 , 60.2541686967 , -11.7208353667
731078.0 , 45.93333333 , 55.713236 , -9.77990267001
731109.0 , 33.46666667 , 37.0420956321 , -3.57542896212
731139.0 , 21.4 , 22.516954465 , -1.11695446498
731170.0 , 15.36666667 , 17.0673407396 , -1.70067406963
731200.0 , 11.93333333 , 12.9995660616 , -1.06623273161
731231.0 , 11.13333333 , 12.868144242 , -1.73481091202
731262.0 , 11.83333333 , 13.2333780994 , -1.40004476936
731290.0 , 11.36666667 , 12.3552948521 , -0.988628182114
731321.0 , 16.73333333 , 11.7677297205 , 4.96560360947
731351.0 , 29.63333333 , 29.1035979553 , 0.529735374746
731382.0 , 85.33333333 , 50.147783894 , 35.185549436
731412.0 , 64.76666667 , 55.8838863926 , 8.88278027735
731443.0 , 36.06666667 , 52.4556692722 , -16.3890026022
731474.0 , 28.36666667 , 35.4545211381 , -7.08785446811
731504.0 , 22.0 , 22.1877783553 , -0.187778355299
731535.0 , 17.5 , 16.6785074971 , 0.82149250293
731565.0 , 13.8 , 12.2963554393 , 1.50364456074
731596.0 , 10.86666667 , 12.1993320822 , -1.33266541223
