T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.4759125013 0.194087498697
1993-01-19 18:00 , 727993.0 ,0, 1.4672891081 0.0827108919013
1993-01-29 18:00 , 728003.0 ,0, 1.39368448739 0.226315512612
1993-02-09 18:00 , 728013.0 ,0, 1.39013766355 0.179862336452
1993-02-20 18:00 , 728024.0 ,0, 1.42978893688 0.130211063119
1993-03-00 18:00 , 728034.0 ,0, 1.41465753377 0.245342466226
1993-03-10 18:00 , 728044.0 ,0, 1.48986507965 0.640134920346
1993-03-20 18:00 , 728054.0 ,0, 1.91542822643 0.204571773573
1993-04-00 18:00 , 728064.0 ,0, 2.39121731126 -0.311217311264
1993-04-10 18:00 , 728074.0 ,0, 2.64244767488 1.48755232512
1993-04-21 18:00 , 728085.0 ,0, 4.78869231592 3.11130768408
1993-05-01 18:00 , 728095.0 ,0, 5.93751851497 4.56248148503
1993-05-11 18:00 , 728105.0 ,0, 9.07815461103 3.12184538897
1993-05-21 18:00 , 728115.0 ,0, 12.891720053 1.60827994705
1993-06-01 18:00 , 728125.0 ,0, 13.6680591737 -0.168059173741
1993-06-11 18:00 , 728135.0 ,0, 15.9341853513 -5.53418535134
1993-06-22 18:00 , 728146.0 ,0, 16.0974131166 -5.59741311662
1993-07-02 18:00 , 728156.0 ,0, 13.5875886701 -2.78758867014
1993-07-12 18:00 , 728166.0 ,0, 10.6004347336 -2.41043473363
1993-07-23 18:00 , 728177.0 ,0, 7.42691499649 0.613085003515
1993-08-03 18:00 , 728187.0 ,0, 6.22424996691 -0.564249966913
1993-08-13 18:00 , 728197.0 ,0, 4.59941815824 -0.529418158243
1993-08-23 18:00 , 728207.0 ,0, 3.22187237992 -0.0618723799196
1993-09-03 18:00 , 728217.0 ,0, 2.72435019532 -0.00435019531614
1993-09-13 18:00 , 728227.0 ,0, 2.22658452902 0.133415470984
1993-09-24 18:00 , 728238.0 ,0, 2.19951015425 -0.0995101542486
1993-10-04 18:00 , 728248.0 ,0, 1.96748138383 0.0525186161731
1993-10-14 18:00 , 728258.0 ,0, 1.87447223615 0.0155277638476
