T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 0.741089078681 -0.121089078681
1993-01-19 18:00 , 727993.0 ,0, 0.740671348215 -0.160671348215
1993-01-29 18:00 , 728003.0 ,0, 0.734439337624 -0.154439337624
1993-02-09 18:00 , 728013.0 ,0, 0.720826549648 -0.140826549648
1993-02-20 18:00 , 728024.0 ,0, 0.721928294563 -0.141928294563
1993-03-00 18:00 , 728034.0 ,0, 0.812076316548 -0.222076316548
1993-03-10 18:00 , 728044.0 ,0, 1.07697754438 -0.0269775443802
1993-03-20 18:00 , 728054.0 ,0, 1.40600410131 -0.366004101306
1993-04-00 18:00 , 728064.0 ,0, 2.16744180735 -1.32744180735
1993-04-10 18:00 , 728074.0 ,0, 2.80714990338 -0.717149903385
1993-04-21 18:00 , 728085.0 ,0, 4.20176083818 -0.281760838182
1993-05-01 18:00 , 728095.0 ,0, 5.07593213861 -0.105932138608
1993-05-11 18:00 , 728105.0 ,0, 6.18673720837 -0.936737208374
1993-05-21 18:00 , 728115.0 ,0, 6.53765205765 -0.32765205765
1993-06-01 18:00 , 728125.0 ,0, 6.56911211829 -0.479112118288
1993-06-11 18:00 , 728135.0 ,0, 6.70231206981 -1.04231206981
1993-06-22 18:00 , 728146.0 ,0, 6.36045693128 -0.930456931284
1993-07-02 18:00 , 728156.0 ,0, 5.89816038658 -0.858160386579
1993-07-12 18:00 , 728166.0 ,0, 4.83787386915 -1.37787386915
1993-07-23 18:00 , 728177.0 ,0, 3.6588631187 -0.728863118698
1993-08-03 18:00 , 728187.0 ,0, 2.6759459839 0.154054016103
1993-08-13 18:00 , 728197.0 ,0, 2.24706086703 -0.357060867033
1993-08-23 18:00 , 728207.0 ,0, 2.07214364932 -0.62214364932
1993-09-03 18:00 , 728217.0 ,0, 1.66649907933 -0.606499079326
1993-09-13 18:00 , 728227.0 ,0, 1.41078686531 -0.400786865312
1993-09-24 18:00 , 728238.0 ,0, 1.26243990025 -0.262439900254
1993-10-04 18:00 , 728248.0 ,0, 1.11385223143 -0.113852231426
1993-10-14 18:00 , 728258.0 ,0, 1.04264650451 -0.0726465045098
1993-10-24 18:00 , 728268.0 ,0, 0.984693193851 -0.154693193851
1993-11-04 18:00 , 728278.0 ,0, 0.9672321014 -0.1372321014
1993-11-14 18:00 , 728288.0 ,0, 0.922196461859 -0.0921964618593
1993-11-25 18:00 , 728299.0 ,0, 0.871744234626 -0.0417442346255
1994-00-00 12:00 , 728309.0 ,0, 0.830667067545 -0.000667067545121
1994-00-10 12:00 , 728319.0 ,0, 0.817096699078 -0.0470966990783
1994-00-21 12:00 , 728330.0 ,0, 0.781626317665 -0.111626317665
1994-01-01 12:00 , 728340.0 ,0, 0.765372116617 -0.0453721166167
1994-01-11 12:00 , 728350.0 ,0, 0.737271884351 -0.0472718843513
1994-01-19 12:00 , 728358.0 ,0, 0.736113310706 -0.106113310706
1994-01-29 12:00 , 728368.0 ,0, 0.730081089671 -0.0800810896708
1994-02-09 12:00 , 728378.0 ,0, 0.716877273898 -0.106877273898
1994-02-20 12:00 , 728389.0 ,0, 0.717888828877 -0.127888828877
1994-03-00 12:00 , 728399.0 ,0, 0.806261767126 -0.156261767126
1994-03-10 12:00 , 728409.0 ,0, 1.06515582142 -0.165155821423
1994-03-20 12:00 , 728419.0 ,0, 1.39561917746 0.0443808225351
1994-04-00 12:00 , 728429.0 ,0, 2.14440308865 -0.194403088646
1994-04-10 12:00 , 728439.0 ,0, 2.7805236283 -0.170523628295
1994-04-21 12:00 , 728450.0 ,0, 4.16297574063 1.26702425937
1994-05-01 12:00 , 728460.0 ,0, 5.00837516176 -0.318375161761
1994-05-11 12:00 , 728470.0 ,0, 6.11389708929 0.166102910711
1994-05-21 12:00 , 728480.0 ,0, 6.4488066255 3.2811933745
1994-06-01 12:00 , 728490.0 ,0, 6.49194438149 2.19805561851
1994-06-11 12:00 , 728500.0 ,0, 6.68574642214 0.614253577858
1994-06-22 12:00 , 728511.0 ,0, 6.31818668827 -1.13818668827
1994-07-02 12:00 , 728521.0 ,0, 5.87731494087 -2.37731494087
1994-07-12 12:00 , 728531.0 ,0, 4.82124960423 -1.61124960423
1994-07-23 12:00 , 728542.0 ,0, 3.71306779925 -1.43306779925
1994-08-03 12:00 , 728552.0 ,0, 2.82204493488 -1.17204493488
1994-08-13 12:00 , 728562.0 ,0, 2.51567447264 -1.11567447264
1994-08-23 12:00 , 728572.0 ,0, 2.03994646862 -0.809946468624
1994-09-03 12:00 , 728582.0 ,0, 1.64437557478 -0.634375574782
1994-09-13 12:00 , 728592.0 ,0, 1.40503284281 -0.455032842805
1994-09-24 12:00 , 728603.0 ,0, 1.25731517218 -0.367315172183
1994-10-04 12:00 , 728613.0 ,0, 1.13415889081 -0.30415889081
1994-10-14 12:00 , 728623.0 ,0, 1.07603040404 -0.246030404037
1994-10-24 12:00 , 728633.0 ,0, 1.00072808059 -0.19072808059
1994-11-04 12:00 , 728643.0 ,0, 0.953263910277 -0.173263910277
1994-11-14 12:00 , 728653.0 ,0, 0.916980643315 -0.206980643315
1994-11-25 12:00 , 728664.0 ,0, 0.857529672364 -0.157529672364
1995-00-00 06:00 , 728674.0 ,0, 0.818921839277 -0.138921839277
1995-00-10 06:00 , 728684.0 ,0, 0.807782033121 -0.217782033121
1995-00-21 06:00 , 728695.0 ,0, 0.773118672543 -0.233118672543
1995-01-01 06:00 , 728705.0 ,0, 0.756069079255 -0.216069079255
1995-01-11 06:00 , 728715.0 ,0, 0.726936037264 -0.186936037264
1995-01-19 06:00 , 728723.0 ,0, 0.723752110811 -0.183752110811
1995-01-29 06:00 , 728733.0 ,0, 0.718274506348 -0.178274506348
1995-02-09 06:00 , 728743.0 ,0, 0.706159327773 -0.176159327773
1995-02-20 06:00 , 728754.0 ,0, 0.706914188834 -0.236914188834
1995-03-00 06:00 , 728764.0 ,0, 0.790490779859 -0.250490779859
1995-03-10 06:00 , 728774.0 ,0, 1.03293455481 -0.492934554814
