T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 2.45258546292 0.0274145370839
1993-01-19 18:00 , 727993.0 ,0, 2.42603540757 0.0339645924277
1993-01-29 18:00 , 728003.0 ,0, 2.38505430405 0.0649456959533
1993-02-09 18:00 , 728013.0 ,0, 2.4004163663 0.0295836336954
1993-02-20 18:00 , 728024.0 ,0, 2.33663799012 0.0533620098809
1993-03-00 18:00 , 728034.0 ,0, 2.25521868619 0.314781313811
1993-03-10 18:00 , 728044.0 ,0, 2.47770107895 0.772298921048
1993-03-20 18:00 , 728054.0 ,0, 2.83361770441 0.44638229559
1993-04-00 18:00 , 728064.0 ,0, 3.6939976959 -0.773997695902
1993-04-10 18:00 , 728074.0 ,0, 5.37429383423 0.325706165771
1993-04-21 18:00 , 728085.0 ,0, 9.23404879371 2.96595120629
1993-05-01 18:00 , 728095.0 ,0, 12.7681158238 4.03188417618
1993-05-11 18:00 , 728105.0 ,0, 17.7035740449 2.59642595507
1993-05-21 18:00 , 728115.0 ,0, 13.6891427633 4.81085723668
1993-06-01 18:00 , 728125.0 ,0, 17.457639985 1.94236001498
1993-06-11 18:00 , 728135.0 ,0, 16.5348296057 0.265170394312
1993-06-22 18:00 , 728146.0 ,0, 14.4630578557 -1.26305785569
1993-07-02 18:00 , 728156.0 ,0, 9.97735127741 -0.86735127741
1993-07-12 18:00 , 728166.0 ,0, 8.23881863776 0.541181362235
1993-07-23 18:00 , 728177.0 ,0, 7.5043727574 2.3056272426
1993-08-03 18:00 , 728187.0 ,0, 5.82108836573 2.00891163427
1993-08-13 18:00 , 728197.0 ,0, 4.90798053962 1.52201946038
1993-08-23 18:00 , 728207.0 ,0, 4.30852403151 0.631475968486
1993-09-03 18:00 , 728217.0 ,0, 3.84617404332 0.693825956675
1993-09-13 18:00 , 728227.0 ,0, 3.41035320182 0.539646798181
1993-09-24 18:00 , 728238.0 ,0, 3.22455389357 0.17544610643
1993-10-04 18:00 , 728248.0 ,0, 2.96917287597 -0.0891728759655
1993-10-14 18:00 , 728258.0 ,0, 2.69346156964 0.0265384303617
1993-10-24 18:00 , 728268.0 ,0, 2.42241371142 0.35758628858
1993-11-04 18:00 , 728278.0 ,0, 2.38223438943 0.557765610567
1993-11-14 18:00 , 728288.0 ,0, 1.40611130894 1.58388869106
1993-11-25 18:00 , 728299.0 ,0, 1.98245335148 0.867546648524
1994-00-00 12:00 , 728309.0 ,0, 2.02011479267 0.85988520733
1994-00-10 12:00 , 728319.0 ,0, 2.09891185612 0.601088143877
1994-00-21 12:00 , 728330.0 ,0, 1.97292841901 0.517071580987
1994-01-01 12:00 , 728340.0 ,0, 1.87121948653 0.38878051347
1994-01-11 12:00 , 728350.0 ,0, 1.89170160215 0.50829839785
1994-01-19 12:00 , 728358.0 ,0, 1.83637885493 0.39362114507
1994-01-29 12:00 , 728368.0 ,0, 1.75319194879 0.476808051211
1994-02-09 12:00 , 728378.0 ,0, 1.7838871581 0.386112841902
1994-02-20 12:00 , 728389.0 ,0, 2.36632566165 -0.0263256616508
1994-03-00 12:00 , 728399.0 ,0, 2.49326374181 -0.123263741808
1994-03-10 12:00 , 728409.0 ,0, 2.58896281485 0.241037185148
1994-03-20 12:00 , 728419.0 ,0, 2.71080343673 0.80919656327
1994-04-00 12:00 , 728429.0 ,0, 4.27393313522 2.27606686478
1994-04-10 12:00 , 728439.0 ,0, 5.92829165904 2.89170834096
1994-04-21 12:00 , 728450.0 ,0, 9.59241708899 3.10758291101
1994-05-01 12:00 , 728460.0 ,0, 7.96778752771 4.83221247229
1994-05-11 12:00 , 728470.0 ,0, 11.1073957806 6.29260421945
1994-05-21 12:00 , 728480.0 ,0, 11.5932251999 8.90677480013
1994-06-01 12:00 , 728490.0 ,0, 13.9361319563 2.06386804366
1994-06-11 12:00 , 728500.0 ,0, 20.033463358 -6.33346335801
1994-06-22 12:00 , 728511.0 ,0, 20.2463180685 -6.34631806849
1994-07-02 12:00 , 728521.0 ,0, 10.427685915 0.872314085031
1994-07-12 12:00 , 728531.0 ,0, 8.29506119713 2.10493880287
1994-07-23 12:00 , 728542.0 ,0, 7.44931775939 -0.379317759392
1994-08-03 12:00 , 728552.0 ,0, 6.58804711179 -1.06804711179
1994-08-13 12:00 , 728562.0 ,0, 4.99007175266 -0.140071752655
1994-08-23 12:00 , 728572.0 ,0, 4.08081841717 0.389181582828
1994-09-03 12:00 , 728582.0 ,0, 3.60085653324 0.449143466764
1994-09-13 12:00 , 728592.0 ,0, 2.89877398461 0.931226015388
1994-09-24 12:00 , 728603.0 ,0, 2.51973505076 1.23026494924
1994-10-04 12:00 , 728613.0 ,0, 2.34793260966 1.40206739034
1994-10-14 12:00 , 728623.0 ,0, 2.34254483455 1.37745516545
1994-10-24 12:00 , 728633.0 ,0, 2.39613178064 1.09386821936
1994-11-04 12:00 , 728643.0 ,0, 2.34068747599 0.709312524012
1994-11-14 12:00 , 728653.0 ,0, 2.23914784805 0.820852151947
1994-11-25 12:00 , 728664.0 ,0, 2.22301569218 0.756984307818
1995-00-00 06:00 , 728674.0 ,0, 2.17557361547 0.70442638453
1995-00-10 06:00 , 728684.0 ,0, 2.17434377968 0.615656220317
1995-00-21 06:00 , 728695.0 ,0, 1.93219389954 0.62780610046
1995-01-01 06:00 , 728705.0 ,0, 1.76181424149 0.948185758506
1995-01-11 06:00 , 728715.0 ,0, 1.75300398892 0.856996011079
1995-01-19 06:00 , 728723.0 ,0, 1.71954474939 0.660455250606
1995-01-29 06:00 , 728733.0 ,0, 1.71256096207 0.767439037931
1995-02-09 06:00 , 728743.0 ,0, 1.47983031628 0.950169683722
1995-02-20 06:00 , 728754.0 ,0, 2.9821843824 -0.602184382405
1995-03-00 06:00 , 728764.0 ,0, 3.35333219119 -1.10333219119
1995-03-10 06:00 , 728774.0 ,0, 4.01557847372 -1.76557847372
1995-03-20 06:00 , 728784.0 ,0, 4.8074105592 -1.7774105592
1995-04-00 06:00 , 728794.0 ,0, 7.92303577881 -2.67303577881
1995-04-10 06:00 , 728804.0 ,0, 8.10813107884 -3.47813107884
1995-04-21 06:00 , 728815.0 ,0, 11.9112148518 -5.67121485179
1995-05-01 06:00 , 728825.0 ,0, 14.8376454778 -5.66764547783
1995-05-11 06:00 , 728835.0 ,0, 15.9142476667 -1.61424766675
1995-05-21 06:00 , 728845.0 ,0, 15.3627618882 1.83723811179
1995-06-01 06:00 , 728855.0 ,0, 14.938778913 2.36122108696
1995-06-11 06:00 , 728865.0 ,0, 13.1389985604 2.26100143963
1995-06-22 06:00 , 728876.0 ,0, 12.3298304228 0.470169577199
1995-07-02 06:00 , 728886.0 ,0, 10.6623035424 1.73769645756
1995-07-12 06:00 , 728896.0 ,0, 9.37558919233 1.02441080767
1995-07-23 06:00 , 728907.0 ,0, 8.7170715409 -3.5170715409
1995-08-03 06:00 , 728917.0 ,0, 7.88720132153 -2.89720132153
1995-08-13 06:00 , 728927.0 ,0, 6.32553554763 -1.36553554763
1995-08-23 06:00 , 728937.0 ,0, 5.32793999659 -1.26793999659
1995-09-03 06:00 , 728947.0 ,0, 4.54466702299 -0.934667022989
1995-09-13 06:00 , 728957.0 ,0, 4.15061178646 -1.07061178646
1995-09-24 06:00 , 728968.0 ,0, 3.97930790382 -0.899307903822
1995-10-04 06:00 , 728978.0 ,0, 3.96445732181 -1.18445732181
1995-10-14 06:00 , 728988.0 ,0, 3.82461674098 -1.24461674098
1995-10-24 06:00 , 728998.0 ,0, 3.7299553809 -1.1499553809
1995-11-04 06:00 , 729008.0 ,0, 3.46222675053 -0.882226750531
1995-11-14 06:00 , 729018.0 ,0, 3.31028383088 -0.770283830882
1995-11-25 06:00 , 729029.0 ,0, 3.30854277234 -0.868542772342
1996-00-00 00:00 , 729039.0 ,0, 3.21247802721 -0.77247802721
1996-00-10 00:00 , 729049.0 ,0, 3.20635725433 -0.766357254331
1996-00-21 00:00 , 729060.0 ,0, 2.41914899448 -0.0191489944809
1996-01-01 00:00 , 729070.0 ,0, 2.04732932404 0.252670675962
1996-01-11 00:00 , 729080.0 ,0, 1.97633493377 0.233665066227
1996-01-20 00:00 , 729089.0 ,0, 1.91364626292 0.266353737082
1996-02-00 00:00 , 729099.0 ,0, 1.91389298306 0.0961070169412
1996-02-10 00:00 , 729109.0 ,0, 1.91298726346 -0.0429872634596
1996-02-21 00:00 , 729120.0 ,0, 1.9120407987 -0.152040798697
1996-03-01 00:00 , 729130.0 ,0, 2.07806779246 0.261932207536
1996-03-11 00:00 , 729140.0 ,0, 2.51688913923 0.703110860767
1996-03-21 00:00 , 729150.0 ,0, 3.01174298816 -0.621742988155
1996-04-01 00:00 , 729160.0 ,0, 4.46982222787 -1.48982222787
1996-04-11 00:00 , 729170.0 ,0, 4.46766937832 0.522330621684
1996-04-22 00:00 , 729181.0 ,0, 10.5805584341 -1.8905584341
1996-05-02 00:00 , 729191.0 ,0, 13.9918445495 4.40815545049
1996-05-12 00:00 , 729201.0 ,0, 14.622999183 1.87700081698
1996-05-22 00:00 , 729211.0 ,0, 16.2188465503 3.18115344974
1996-06-02 00:00 , 729221.0 ,0, 17.6034685615 2.39653143851
1996-06-12 00:00 , 729231.0 ,0, 13.5880797344 5.81192026557
1996-06-23 00:00 , 729242.0 ,0, 13.5063931973 6.69360680269
1996-07-03 00:00 , 729252.0 ,0, 12.1012579298 4.09874207022
1996-07-13 00:00 , 729262.0 ,0, 11.0097427856 -1.43974278563
1996-07-24 00:00 , 729273.0 ,0, 9.67234019986 -2.35234019986
1996-08-04 00:00 , 729283.0 ,0, 7.94463639058 -0.764636390576
1996-08-14 00:00 , 729293.0 ,0, 5.90714296032 -1.41714296032
1996-08-24 00:00 , 729303.0 ,0, 5.07473966365 -0.0147396636481
1996-09-04 00:00 , 729313.0 ,0, 4.50615366814 -0.176153668142
1996-09-14 00:00 , 729323.0 ,0, 3.98651605655 -0.12651605655
1996-09-25 00:00 , 729334.0 ,0, 3.59891219827 0.0510878017266
1996-10-05 00:00 , 729344.0 ,0, 3.50053135348 -0.350531353484
1996-10-15 00:00 , 729354.0 ,0, 3.2918723066 -0.0918723066047
1996-10-25 00:00 , 729364.0 ,0, 3.23479928989 -0.164799289889
1996-11-05 00:00 , 729374.0 ,0, 2.87149068266 0.0885093173417
1996-11-15 00:00 , 729384.0 ,0, 2.7348817875 0.0351182124953
1996-11-26 00:00 , 729395.0 ,0, 2.59444781539 0.255552184612
1997-00-00 18:00 , 729405.0 ,0, 2.39475014396 0.385249856035
1997-00-10 18:00 , 729415.0 ,0, 2.38236760735 0.347632392649
1997-00-21 18:00 , 729426.0 ,0, 2.28519562708 0.504804372924
1997-01-01 18:00 , 729436.0 ,0, 2.21068757938 0.419312420621
1997-01-11 18:00 , 729446.0 ,0, 2.21848309674 0.341516903265
1997-01-19 18:00 , 729454.0 ,0, 2.19354308331 0.346456916692
1997-01-29 18:00 , 729464.0 ,0, 2.19223626448 0.257763735523
1997-02-09 18:00 , 729474.0 ,0, 2.16635876018 0.293641239816
1997-02-20 18:00 , 729485.0 ,0, 2.2220377958 0.347962204205
