T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.74183555215 -0.261835552152
1993-01-19 18:00 , 727993.0 ,0, 1.71699446541 -0.296994465411
1993-01-29 18:00 , 728003.0 ,0, 1.67999321799 -0.269993217993
1993-02-09 18:00 , 728013.0 ,0, 1.67718102649 -0.347181026487
1993-02-20 18:00 , 728024.0 ,0, 1.713644386 -0.183644386001
1993-03-00 18:00 , 728034.0 ,0, 2.13322449661 -0.473224496612
1993-03-10 18:00 , 728044.0 ,0, 3.76502182471 -0.325021824707
1993-03-20 18:00 , 728054.0 ,0, 4.554483125 -0.984483125001
1993-04-00 18:00 , 728064.0 ,0, 5.26278942472 -1.89278942472
1993-04-10 18:00 , 728074.0 ,0, 6.85676742444 -0.346767424439
1993-04-21 18:00 , 728085.0 ,0, 13.1268997392 0.573100260759
1993-05-01 18:00 , 728095.0 ,0, 19.8143408941 0.0856591058937
1993-05-11 18:00 , 728105.0 ,0, 25.4160495126 -4.71604951256
1993-05-21 18:00 , 728115.0 ,0, 19.0781474746 0.521852525448
1993-06-01 18:00 , 728125.0 ,0, 21.2476867052 -3.64768670517
1993-06-11 18:00 , 728135.0 ,0, 19.3159690435 -5.01596904349
1993-06-22 18:00 , 728146.0 ,0, 13.5517490509 -3.45174905087
1993-07-02 18:00 , 728156.0 ,0, 10.1675230532 -0.837523053231
1993-07-12 18:00 , 728166.0 ,0, 8.54121153712 -0.341211537123
1993-07-23 18:00 , 728177.0 ,0, 6.99869894845 0.451301051551
1993-08-03 18:00 , 728187.0 ,0, 5.55521096055 0.334789039451
1993-08-13 18:00 , 728197.0 ,0, 4.96160844564 0.0483915543592
1993-08-23 18:00 , 728207.0 ,0, 4.48199713259 -0.111997132588
1993-09-03 18:00 , 728217.0 ,0, 3.90638931487 0.213610685131
1993-09-13 18:00 , 728227.0 ,0, 3.54666154345 0.153338456547
1993-09-24 18:00 , 728238.0 ,0, 3.22373485421 0.176265145795
1993-10-04 18:00 , 728248.0 ,0, 2.91290949598 0.227090504019
1993-10-14 18:00 , 728258.0 ,0, 2.72512765845 0.234872341552
1993-10-24 18:00 , 728268.0 ,0, 2.4118088668 0.4381911332
1993-11-04 18:00 , 728278.0 ,0, 2.43726822078 0.172731779221
1993-11-14 18:00 , 728288.0 ,0, 2.34363500801 0.166364991994
1993-11-25 18:00 , 728299.0 ,0, 2.16671672005 0.143283279951
1994-00-00 12:00 , 728309.0 ,0, 2.06414268024 0.00585731975639
1994-00-10 12:00 , 728319.0 ,0, 2.00263518334 -0.0326351833352
1994-00-21 12:00 , 728330.0 ,0, 2.02373649269 -0.133736492695
1994-01-01 12:00 , 728340.0 ,0, 1.96863863612 -0.138638636115
1994-01-11 12:00 , 728350.0 ,0, 1.85071210777 -0.0707121077698
1994-01-19 12:00 , 728358.0 ,0, 1.77898394373 0.0910160562668
1994-01-29 12:00 , 728368.0 ,0, 1.67655417477 0.373445825228
1994-02-09 12:00 , 728378.0 ,0, 1.66780055327 0.212199446729
1994-02-20 12:00 , 728389.0 ,0, 1.71769622768 0.182303772322
1994-03-00 12:00 , 728399.0 ,0, 1.73475377405 0.155246225945
1994-03-10 12:00 , 728409.0 ,0, 1.87507887175 0.334921128251
1994-03-20 12:00 , 728419.0 ,0, 2.90227678898 1.90772321102
1994-04-00 12:00 , 728429.0 ,0, 4.82069723875 2.87930276125
1994-04-10 12:00 , 728439.0 ,0, 6.04820479241 6.25179520759
1994-04-21 12:00 , 728450.0 ,0, 12.6738421245 6.92615787551
1994-05-01 12:00 , 728460.0 ,0, 10.3761749273 6.32382507271
1994-05-11 12:00 , 728470.0 ,0, 13.3659302683 8.43406973171
1994-05-21 12:00 , 728480.0 ,0, 12.3808323395 10.9191676605
1994-06-01 12:00 , 728490.0 ,0, 13.4006073127 3.29939268735
1994-06-11 12:00 , 728500.0 ,0, 18.9352196932 -5.33521969321
1994-06-22 12:00 , 728511.0 ,0, 10.8255931854 1.47440681459
1994-07-02 12:00 , 728521.0 ,0, 8.59246272625 -0.14246272625
1994-07-12 12:00 , 728531.0 ,0, 7.4512888524 0.1387111476
1994-07-23 12:00 , 728542.0 ,0, 5.65486659529 1.03513340471
1994-08-03 12:00 , 728552.0 ,0, 4.66205662303 -0.0120566230321
1994-08-13 12:00 , 728562.0 ,0, 4.32758034793 -0.287580347931
1994-08-23 12:00 , 728572.0 ,0, 3.73409502539 0.285904974615
1994-09-03 12:00 , 728582.0 ,0, 3.39215714468 0.377842855323
1994-09-13 12:00 , 728592.0 ,0, 3.25212513258 0.14787486742
1994-09-24 12:00 , 728603.0 ,0, 2.9569657322 -0.0569657321975
1994-10-04 12:00 , 728613.0 ,0, 2.81919148631 -0.019191486311
1994-10-14 12:00 , 728623.0 ,0, 2.65176515183 -0.111765151827
1994-10-24 12:00 , 728633.0 ,0, 2.56516030573 -0.325160305727
1994-11-04 12:00 , 728643.0 ,0, 2.48715537334 -0.327155373344
1994-11-14 12:00 , 728653.0 ,0, 2.31744387247 -0.157443872466
1994-11-25 12:00 , 728664.0 ,0, 2.03137098042 0.128629019583
1995-00-00 06:00 , 728674.0 ,0, 1.98721888959 0.172781110408
1995-00-10 06:00 , 728684.0 ,0, 1.87517283929 0.264827160707
1995-00-21 06:00 , 728695.0 ,0, 1.89677508261 0.143224917392
1995-01-01 06:00 , 728705.0 ,0, 1.83387793415 0.136122065853
1995-01-11 06:00 , 728715.0 ,0, 1.80030147685 0.0896985231548
1995-01-19 06:00 , 728723.0 ,0, 1.77826153461 0.101738465388
1995-01-29 06:00 , 728733.0 ,0, 1.76438242514 0.115617574865
1995-02-09 06:00 , 728743.0 ,0, 1.73769896257 0.142301037429
