T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 0.599847456163 0.0701525438366
1993-01-19 18:00 , 727993.0 ,0, 0.689468127911 -0.0794681279108
1993-01-29 18:00 , 728003.0 ,0, 0.664942508752 0.105057491248
1993-02-09 18:00 , 728013.0 ,0, 0.670922276954 -0.0909222769539
1993-02-20 18:00 , 728024.0 ,0, 0.678505706969 -0.228505706969
1993-03-00 18:00 , 728034.0 ,0, 0.716243575879 -0.0862435758793
1993-03-10 18:00 , 728044.0 ,0, 0.952390803149 0.217609196851
1993-03-20 18:00 , 728054.0 ,0, 1.09527433493 0.374725665071
1993-04-00 18:00 , 728064.0 ,0, 2.53622093374 -1.11622093374
1993-04-10 18:00 , 728074.0 ,0, 3.59965147288 0.0303485271219
1993-04-21 18:00 , 728085.0 ,0, 4.98892189739 -0.0889218973918
1993-05-01 18:00 , 728095.0 ,0, 4.93764338923 1.06235661077
1993-05-11 18:00 , 728105.0 ,0, 6.45027965313 0.959720346872
1993-05-21 18:00 , 728115.0 ,0, 8.5420127295 -0.252012729498
1993-06-01 18:00 , 728125.0 ,0, 9.73419033909 -0.884190339088
1993-06-11 18:00 , 728135.0 ,0, 8.97494482591 0.155055174085
1993-06-22 18:00 , 728146.0 ,0, 7.13996896238 0.0100310376206
1993-07-02 18:00 , 728156.0 ,0, 6.42103744415 0.138962555849
1993-07-12 18:00 , 728166.0 ,0, 5.74089955302 -0.740899553017
1993-07-23 18:00 , 728177.0 ,0, 4.94183868686 -0.881838686864
1993-08-03 18:00 , 728187.0 ,0, 4.1850160162 -0.445016016201
1993-08-13 18:00 , 728197.0 ,0, 3.16621346765 -0.106213467647
1993-08-23 18:00 , 728207.0 ,0, 2.59820659885 0.0717934011535
1993-09-03 18:00 , 728217.0 ,0, 2.31444167611 0.425558323887
1993-09-13 18:00 , 728227.0 ,0, 2.117442656 0.022557344003
1993-09-24 18:00 , 728238.0 ,0, 1.92403468347 -0.224034683474
1993-10-04 18:00 , 728248.0 ,0, 1.8211378762 -0.191137876197
1993-10-14 18:00 , 728258.0 ,0, 1.6648438696 -0.134843869603
1993-10-24 18:00 , 728268.0 ,0, 1.38907271608 -0.0290727160801
1993-11-04 18:00 , 728278.0 ,0, 1.35236458733 -0.112364587335
1993-11-14 18:00 , 728288.0 ,0, 1.26252896448 -0.0725289644795
1993-11-25 18:00 , 728299.0 ,0, 1.11177061762 -0.131770617619
1994-00-00 12:00 , 728309.0 ,0, 0.872051025316 -0.372051025316
1994-00-10 12:00 , 728319.0 ,0, 0.950323187885 -0.300323187885
1994-00-21 12:00 , 728330.0 ,0, 0.859228564134 -0.0892285641337
