T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 0.692708672968 -0.072708672968
1993-01-19 18:00 , 727993.0 ,0, 0.682509431878 -0.102509431878
1993-01-29 18:00 , 728003.0 ,0, 0.678795059974 -0.0987950599737
1993-02-09 18:00 , 728013.0 ,0, 0.670162015541 -0.0901620155407
1993-02-20 18:00 , 728024.0 ,0, 0.6698307997 -0.0898307996997
1993-03-00 18:00 , 728034.0 ,0, 0.737442283859 -0.147442283859
1993-03-10 18:00 , 728044.0 ,0, 0.921041179195 0.128958820805
1993-03-20 18:00 , 728054.0 ,0, 1.250000019 -0.210000019005
1993-04-00 18:00 , 728064.0 ,0, 1.85551391776 -1.01551391776
1993-04-10 18:00 , 728074.0 ,0, 2.44455396075 -0.354553960753
1993-04-21 18:00 , 728085.0 ,0, 3.70647050495 0.213529495055
1993-05-01 18:00 , 728095.0 ,0, 4.0131221644 0.956877835596
1993-05-11 18:00 , 728105.0 ,0, 5.16206695678 0.0879330432232
1993-05-21 18:00 , 728115.0 ,0, 5.29585044369 0.914149556311
1993-06-01 18:00 , 728125.0 ,0, 5.54360533774 0.54639466226
1993-06-11 18:00 , 728135.0 ,0, 6.4977666562 -0.837766656197
1993-06-22 18:00 , 728146.0 ,0, 5.87674675189 -0.446746751887
1993-07-02 18:00 , 728156.0 ,0, 5.6283097976 -0.588309797604
1993-07-12 18:00 , 728166.0 ,0, 4.63094829529 -1.17094829529
1993-07-23 18:00 , 728177.0 ,0, 3.4607177412 -0.530717741204
1993-08-03 18:00 , 728187.0 ,0, 2.50459805072 0.325401949276
1993-08-13 18:00 , 728197.0 ,0, 2.02632313582 -0.136323135821
1993-08-23 18:00 , 728207.0 ,0, 1.69601389917 -0.246013899166
1993-09-03 18:00 , 728217.0 ,0, 1.40781970005 -0.347819700053
1993-09-13 18:00 , 728227.0 ,0, 1.3352230338 -0.325223033803
1993-09-24 18:00 , 728238.0 ,0, 1.19436667217 -0.194366672168
1993-10-04 18:00 , 728248.0 ,0, 1.05187218392 -0.0518721839172
1993-10-14 18:00 , 728258.0 ,0, 0.895741465816 0.0742585341836
1993-10-24 18:00 , 728268.0 ,0, 0.840886672605 -0.0108866726053
1993-11-04 18:00 , 728278.0 ,0, 0.796327741138 0.0336722588624
1993-11-14 18:00 , 728288.0 ,0, 0.830845543742 -0.000845543741632
1993-11-25 18:00 , 728299.0 ,0, 0.702246907781 0.127753092219
1994-00-00 12:00 , 728309.0 ,0, 0.687570482149 0.142429517851
1994-00-10 12:00 , 728319.0 ,0, 0.67211671494 0.0978832850604
1994-00-21 12:00 , 728330.0 ,0, 0.671912664628 -0.00191266462768
1994-01-01 12:00 , 728340.0 ,0, 0.649952942067 0.0700470579332
1994-01-11 12:00 , 728350.0 ,0, 0.612436269913 0.0775637300867
1994-01-19 12:00 , 728358.0 ,0, 0.58777649032 0.0422235096804
1994-01-29 12:00 , 728368.0 ,0, 0.58777649032 0.0622235096804
1994-02-09 12:00 , 728378.0 ,0, 0.586613812742 0.0233861872576
1994-02-20 12:00 , 728389.0 ,0, 0.584212372845 0.00578762715458
1994-03-00 12:00 , 728399.0 ,0, 0.618178481963 0.031821518037
1994-03-10 12:00 , 728409.0 ,0, 0.696074171411 0.203925828589
1994-03-20 12:00 , 728419.0 ,0, 1.01033052859 0.429669471406
1994-04-00 12:00 , 728429.0 ,0, 1.39069589165 0.55930410835
1994-04-10 12:00 , 728439.0 ,0, 1.90294173537 0.707058264634
1994-04-21 12:00 , 728450.0 ,0, 2.95805298585 2.47194701415
1994-05-01 12:00 , 728460.0 ,0, 2.64401342493 2.04598657507
1994-05-11 12:00 , 728470.0 ,0, 3.73060690989 2.54939309011
1994-05-21 12:00 , 728480.0 ,0, 3.63556913034 6.09443086966
1994-06-01 12:00 , 728490.0 ,0, 4.08929113984 4.60070886016
1994-06-11 12:00 , 728500.0 ,0, 6.13393313364 1.16606686636
1994-06-22 12:00 , 728511.0 ,0, 5.81430102074 -0.634301020745
1994-07-02 12:00 , 728521.0 ,0, 5.16568606591 -1.66568606591
1994-07-12 12:00 , 728531.0 ,0, 4.26504181431 -1.05504181431
1994-07-23 12:00 , 728542.0 ,0, 3.18454705627 -0.904547056269
1994-08-03 12:00 , 728552.0 ,0, 2.36524142499 -0.715241424994
