T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 26.4024051032 1.49759489683
1993-01-19 18:00 , 727993.0 ,0, 26.4337121354 2.56628786457
1993-01-29 18:00 , 728003.0 ,0, 25.865233135 0.234766864997
1993-02-09 18:00 , 728013.0 ,0, 23.6148820432 -3.01488204317
1993-02-20 18:00 , 728024.0 ,0, 18.1336828232 -2.43368282322
1993-03-00 18:00 , 728034.0 ,0, 16.6846069468 -0.28460694676
1993-03-10 18:00 , 728044.0 ,0, 17.7296441741 13.7703558259
1993-03-20 18:00 , 728054.0 ,0, 20.9600418094 -3.36004180939
1993-04-00 18:00 , 728064.0 ,0, 24.1085515161 -6.70855151609
1993-04-10 18:00 , 728074.0 ,0, 19.9282454064 11.3717545936
1993-04-21 18:00 , 728085.0 ,0, 26.5549695985 11.6450304015
1993-05-01 18:00 , 728095.0 ,0, 25.7700750154 32.5299249846
1993-05-11 18:00 , 728105.0 ,0, 34.0835245785 55.6164754215
1993-05-21 18:00 , 728115.0 ,0, 29.6683115551 60.2316884449
1993-06-01 18:00 , 728125.0 ,0, 37.4401617253 21.4598382747
1993-06-11 18:00 , 728135.0 ,0, 34.8141992425 24.1858007575
1993-06-22 18:00 , 728146.0 ,0, 33.6950906966 -3.79509069662
1993-07-02 18:00 , 728156.0 ,0, 34.5624199976 -4.4624199976
1993-07-12 18:00 , 728166.0 ,0, 35.8172853535 -0.517285353528
1993-07-23 18:00 , 728177.0 ,0, 34.8359594464 4.26404055364
1993-08-03 18:00 , 728187.0 ,0, 29.3264012413 10.0735987587
1993-08-13 18:00 , 728197.0 ,0, 25.3809036358 9.8190963642
1993-08-23 18:00 , 728207.0 ,0, 25.7359963104 5.96400368958
1993-09-03 18:00 , 728217.0 ,0, 27.0512259982 5.8487740018
1993-09-13 18:00 , 728227.0 ,0, 30.1728846802 8.62711531983
1993-09-24 18:00 , 728238.0 ,0, 37.0265372507 8.87346274934
1993-10-04 18:00 , 728248.0 ,0, 38.0775190039 7.42248099606
1993-10-14 18:00 , 728258.0 ,0, 35.9090906312 5.89090936878
1993-10-24 18:00 , 728268.0 ,0, 34.8153078945 5.98469210546
