T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.42661202613 0.243387973871
1993-01-19 18:00 , 727993.0 ,0, 1.42300033466 0.126999665338
1993-01-29 18:00 , 728003.0 ,0, 1.44101490953 0.178985090475
1993-02-09 18:00 , 728013.0 ,0, 1.42009256819 0.14990743181
1993-02-20 18:00 , 728024.0 ,0, 1.51932420328 0.0406757967234
1993-03-00 18:00 , 728034.0 ,0, 1.51583883227 0.144161167733
1993-03-10 18:00 , 728044.0 ,0, 1.58249459055 0.547505409451
1993-03-20 18:00 , 728054.0 ,0, 1.87127616475 0.248723835255
1993-04-00 18:00 , 728064.0 ,0, 3.25612220362 -1.17612220362
1993-04-10 18:00 , 728074.0 ,0, 3.2389622877 0.891037712297
1993-04-21 18:00 , 728085.0 ,0, 6.28013306546 1.61986693454
1993-05-01 18:00 , 728095.0 ,0, 7.5126017476 2.9873982524
1993-05-11 18:00 , 728105.0 ,0, 9.42345913594 2.77654086406
1993-05-21 18:00 , 728115.0 ,0, 11.5336982595 2.96630174045
1993-06-01 18:00 , 728125.0 ,0, 13.3546772036 0.145322796402
1993-06-11 18:00 , 728135.0 ,0, 14.214915228 -3.81491522799
1993-06-22 18:00 , 728146.0 ,0, 15.307911667 -4.80791166705
1993-07-02 18:00 , 728156.0 ,0, 12.2092914975 -1.40929149747
1993-07-12 18:00 , 728166.0 ,0, 10.6876323753 -2.49763237527
1993-07-23 18:00 , 728177.0 ,0, 8.8511623698 -0.811162369803
1993-08-03 18:00 , 728187.0 ,0, 7.04207239264 -1.38207239264
1993-08-13 18:00 , 728197.0 ,0, 5.71483216227 -1.64483216227
1993-08-23 18:00 , 728207.0 ,0, 4.53315949929 -1.37315949929
1993-09-03 18:00 , 728217.0 ,0, 3.49020991997 -0.770209919968
1993-09-13 18:00 , 728227.0 ,0, 2.96586772802 -0.605867728022
1993-09-24 18:00 , 728238.0 ,0, 2.61594092052 -0.515940920524
1993-10-04 18:00 , 728248.0 ,0, 2.34160122466 -0.321601224656
1993-10-14 18:00 , 728258.0 ,0, 2.19923637409 -0.309236374093
1993-10-24 18:00 , 728268.0 ,0, 2.15623271652 -0.316232716518
1993-11-04 18:00 , 728278.0 ,0, 2.05903936106 -0.279039361063
1993-11-14 18:00 , 728288.0 ,0, 1.94637036849 -0.246370368495
1993-11-25 18:00 , 728299.0 ,0, 1.73830989277 -0.0583098927747
1994-00-00 12:00 , 728309.0 ,0, 1.61199321053 -0.00199321052829
