T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.50137357425 0.168626425753
1993-01-19 18:00 , 727993.0 ,0, 1.49479953525 0.0552004647542
1993-01-29 18:00 , 728003.0 ,0, 1.50696152204 0.113038477957
1993-02-09 18:00 , 728013.0 ,0, 1.47820871117 0.0917912888281
1993-02-20 18:00 , 728024.0 ,0, 1.50279740328 0.0572025967192
1993-03-00 18:00 , 728034.0 ,0, 1.50441783357 0.155582166428
1993-03-10 18:00 , 728044.0 ,0, 1.63118511589 0.498814884113
1993-03-20 18:00 , 728054.0 ,0, 1.92874202484 0.191257975161
1993-04-00 18:00 , 728064.0 ,0, 2.75440855838 -0.674408558377
1993-04-10 18:00 , 728074.0 ,0, 3.20465999132 0.925340008684
1993-04-21 18:00 , 728085.0 ,0, 5.60126783141 2.29873216859
1993-05-01 18:00 , 728095.0 ,0, 6.94205523296 3.55794476704
1993-05-11 18:00 , 728105.0 ,0, 9.76169165784 2.43830834216
1993-05-21 18:00 , 728115.0 ,0, 11.2195090535 3.2804909465
1993-06-01 18:00 , 728125.0 ,0, 14.3360270924 -0.836027092415
1993-06-11 18:00 , 728135.0 ,0, 15.5883924197 -5.18839241966
1993-06-22 18:00 , 728146.0 ,0, 15.6668014889 -5.16680148887
1993-07-02 18:00 , 728156.0 ,0, 12.9074770469 -2.10747704688
1993-07-12 18:00 , 728166.0 ,0, 10.5306603701 -2.34066037014
1993-07-23 18:00 , 728177.0 ,0, 8.0954507461 -0.0554507460954
1993-08-03 18:00 , 728187.0 ,0, 6.78229395134 -1.12229395134
1993-08-13 18:00 , 728197.0 ,0, 5.64582010543 -1.57582010543
1993-08-23 18:00 , 728207.0 ,0, 4.24689157061 -1.08689157061
1993-09-03 18:00 , 728217.0 ,0, 3.34468973824 -0.624689738241
1993-09-13 18:00 , 728227.0 ,0, 2.8336448102 -0.473644810204
1993-09-24 18:00 , 728238.0 ,0, 2.46744419708 -0.367444197075
1993-10-04 18:00 , 728248.0 ,0, 2.19835609963 -0.17835609963
1993-10-14 18:00 , 728258.0 ,0, 2.13419449445 -0.244194494445
1993-10-24 18:00 , 728268.0 ,0, 2.10150379784 -0.261503797841
1993-11-04 18:00 , 728278.0 ,0, 2.0017219442 -0.221721944204
1993-11-14 18:00 , 728288.0 ,0, 1.91944781708 -0.219447817075
1993-11-25 18:00 , 728299.0 ,0, 1.76219458748 -0.0821945874815
1994-00-00 12:00 , 728309.0 ,0, 1.66148694876 -0.0514869487618
1994-00-10 12:00 , 728319.0 ,0, 1.62335636427 -0.103356364273
1994-00-21 12:00 , 728330.0 ,0, 1.58781992519 -0.0678199251881
1994-01-01 12:00 , 728340.0 ,0, 1.57680712539 -0.066807125385
1994-01-11 12:00 , 728350.0 ,0, 1.53192206771 -0.0619220677061
1994-01-19 12:00 , 728358.0 ,0, 1.50867936638 -0.0586793663789
1994-01-29 12:00 , 728368.0 ,0, 1.52830409529 -0.0783040952867
1994-02-09 12:00 , 728378.0 ,0, 1.48200390546 0.00799609454333
1994-02-20 12:00 , 728389.0 ,0, 1.50473151188 -0.0147315118761
1994-03-00 12:00 , 728399.0 ,0, 1.48523589721 0.0447641027944
1994-03-10 12:00 , 728409.0 ,0, 1.59943132774 0.230568672256
1994-03-20 12:00 , 728419.0 ,0, 1.82566241513 0.584337584873
1994-04-00 12:00 , 728429.0 ,0, 2.63825691378 1.40174308622
1994-04-10 12:00 , 728439.0 ,0, 3.32593030833 1.35406969167
1994-04-21 12:00 , 728450.0 ,0, 6.06675677524 1.87324322476
1994-05-01 12:00 , 728460.0 ,0, 6.79342448486 1.52657551514
1994-05-11 12:00 , 728470.0 ,0, 9.01120301365 3.18879698635
1994-05-21 12:00 , 728480.0 ,0, 10.9200804071 5.97991959289
1994-06-01 12:00 , 728490.0 ,0, 12.9208294891 4.47917051086
1994-06-11 12:00 , 728500.0 ,0, 13.4436345841 5.05636541588
1994-06-22 12:00 , 728511.0 ,0, 14.0040817009 5.3959182991
1994-07-02 12:00 , 728521.0 ,0, 12.0076984493 -0.507698449307
1994-07-12 12:00 , 728531.0 ,0, 10.0393528573 3.76064714275
1994-07-23 12:00 , 728542.0 ,0, 7.92015636781 1.03984363219
1994-08-03 12:00 , 728552.0 ,0, 6.37571681672 -0.625716816717
1994-08-13 12:00 , 728562.0 ,0, 5.10403846329 -0.864038463294
1994-08-23 12:00 , 728572.0 ,0, 4.04527061956 -0.625270619561
1994-09-03 12:00 , 728582.0 ,0, 3.27542930232 -0.745429302317
1994-09-13 12:00 , 728592.0 ,0, 2.81481493716 -0.514814937157
1994-09-24 12:00 , 728603.0 ,0, 2.46277097375 -0.27277097375
1994-10-04 12:00 , 728613.0 ,0, 2.23493927651 -0.0849392765051
1994-10-14 12:00 , 728623.0 ,0, 2.14334464573 -0.0733446457289
1994-10-24 12:00 , 728633.0 ,0, 2.09922697364 -0.099226973644
1994-11-04 12:00 , 728643.0 ,0, 1.98633916161 -0.28633916161
1994-11-14 12:00 , 728653.0 ,0, 1.88726005673 -0.237260056729
1994-11-25 12:00 , 728664.0 ,0, 1.75188864897 -0.081888648972
1995-00-00 06:00 , 728674.0 ,0, 1.64937275013 -0.109372750132
1995-00-10 06:00 , 728684.0 ,0, 1.5837145116 -0.0537145115952
1995-00-21 06:00 , 728695.0 ,0, 1.54725090172 -0.0172509017231
1995-01-01 06:00 , 728705.0 ,0, 1.5344924029 -0.0244924028957
1995-01-11 06:00 , 728715.0 ,0, 1.48112014746 0.048879852544
1995-01-19 06:00 , 728723.0 ,0, 1.45299105748 0.0170089425227
1995-01-29 06:00 , 728733.0 ,0, 1.47699045234 0.0130095476581
1995-02-09 06:00 , 728743.0 ,0, 1.46287486156 0.357125138441
1995-02-20 06:00 , 728754.0 ,0, 1.52143165213 0.398568347866
1995-03-00 06:00 , 728764.0 ,0, 1.54650639734 0.373493602656
1995-03-10 06:00 , 728774.0 ,0, 1.72890638869 0.231093611309
1995-03-20 06:00 , 728784.0 ,0, 2.01814939564 1.21185060436
1995-04-00 06:00 , 728794.0 ,0, 3.10820287258 1.32179712742
1995-04-10 06:00 , 728804.0 ,0, 3.66001374012 -0.050013740124
1995-04-21 06:00 , 728815.0 ,0, 6.89081874142 -1.75081874142
1995-05-01 06:00 , 728825.0 ,0, 8.19854425413 -1.25854425413
1995-05-11 06:00 , 728835.0 ,0, 10.4488896642 -0.718889664188
1995-05-21 06:00 , 728845.0 ,0, 13.0326308072 0.86736919281
1995-06-01 06:00 , 728855.0 ,0, 14.1109625882 4.28903741178
1995-06-11 06:00 , 728865.0 ,0, 14.0762696579 3.52373034205
1995-06-22 06:00 , 728876.0 ,0, 14.8849635092 3.51503649083
1995-07-02 06:00 , 728886.0 ,0, 11.7716840384 6.32831596162
1995-07-12 06:00 , 728896.0 ,0, 10.6650157649 3.23498423511
1995-07-23 06:00 , 728907.0 ,0, 8.70388203454 -0.643882034543
1995-08-03 06:00 , 728917.0 ,0, 6.47317199199 -0.713171991993
1995-08-13 06:00 , 728927.0 ,0, 5.03030295072 0.879697049279
1995-08-23 06:00 , 728937.0 ,0, 3.98642169527 -0.00642169526916
1995-09-03 06:00 , 728947.0 ,0, 3.11349959934 0.28650040066
1995-09-13 06:00 , 728957.0 ,0, 2.69289261217 0.427107387835
1995-09-24 06:00 , 728968.0 ,0, 2.41606959945 0.51393040055
1995-10-04 06:00 , 728978.0 ,0, 2.23493927651 0.195060723495
1995-10-14 06:00 , 728988.0 ,0, 2.10789792267 0.232102077332
1995-10-24 06:00 , 728998.0 ,0, 2.05772314511 0.122276854886
