T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.50144795564 0.168552044357
1993-01-19 18:00 , 727993.0 ,0, 1.49504298713 0.0549570128667
1993-01-29 18:00 , 728003.0 ,0, 1.50161457411 0.11838542589
1993-02-09 18:00 , 728013.0 ,0, 1.49284262005 0.0771573799475
1993-02-20 18:00 , 728024.0 ,0, 1.48038914319 0.0796108568089
1993-03-00 18:00 , 728034.0 ,0, 1.53655699466 0.123443005344
1993-03-10 18:00 , 728044.0 ,0, 1.71635620323 0.413643796771
1993-03-20 18:00 , 728054.0 ,0, 1.80639967826 0.313600321744
1993-04-00 18:00 , 728064.0 ,0, 3.244739897 -1.164739897
1993-04-10 18:00 , 728074.0 ,0, 4.19160193735 -0.0616019373465
1993-04-21 18:00 , 728085.0 ,0, 7.22834360103 0.671656398969
1993-05-01 18:00 , 728095.0 ,0, 7.41899556719 3.08100443281
1993-05-11 18:00 , 728105.0 ,0, 10.3670989952 1.83290100478
1993-05-21 18:00 , 728115.0 ,0, 15.0917079851 -0.591707985127
1993-06-01 18:00 , 728125.0 ,0, 15.9681153693 -2.4681153693
1993-06-11 18:00 , 728135.0 ,0, 18.4330101083 -8.03301010826
1993-06-22 18:00 , 728146.0 ,0, 16.0384700747 -5.53847007471
1993-07-02 18:00 , 728156.0 ,0, 16.2288098301 -5.42880983011
1993-07-12 18:00 , 728166.0 ,0, 12.8338467473 -4.64384674728
1993-07-23 18:00 , 728177.0 ,0, 9.44703733186 -1.40703733186
1993-08-03 18:00 , 728187.0 ,0, 6.48137045318 -0.821370453184
1993-08-13 18:00 , 728197.0 ,0, 4.98717824397 -0.917178243968
1993-08-23 18:00 , 728207.0 ,0, 3.72670765588 -0.566707655882
1993-09-03 18:00 , 728217.0 ,0, 2.93110276975 -0.211102769753
1993-09-13 18:00 , 728227.0 ,0, 2.54390412861 -0.183904128608
1993-09-24 18:00 , 728238.0 ,0, 2.34950573404 -0.249505734039
1993-10-04 18:00 , 728248.0 ,0, 2.14587638655 -0.125876386551
1993-10-14 18:00 , 728258.0 ,0, 2.10074528061 -0.210745280613
1993-10-24 18:00 , 728268.0 ,0, 2.07865237984 -0.238652379843
1993-11-04 18:00 , 728278.0 ,0, 1.94934008902 -0.169340089019
1993-11-14 18:00 , 728288.0 ,0, 1.89979156864 -0.199791568637
1993-11-25 18:00 , 728299.0 ,0, 1.81366042209 -0.133660422088
1994-00-00 12:00 , 728309.0 ,0, 1.67784815345 -0.0678481534473
1994-00-10 12:00 , 728319.0 ,0, 1.66303720528 -0.143037205283
1994-00-21 12:00 , 728330.0 ,0, 1.60511785267 -0.0851178526699
1994-01-01 12:00 , 728340.0 ,0, 1.58475720547 -0.0747572054713
1994-01-11 12:00 , 728350.0 ,0, 1.55791192211 -0.087911922112
1994-01-19 12:00 , 728358.0 ,0, 1.5394225905 -0.0894225905018
1994-01-29 12:00 , 728368.0 ,0, 1.55817966535 -0.108179665346
1994-02-09 12:00 , 728378.0 ,0, 1.55149126825 -0.061491268249
1994-02-20 12:00 , 728389.0 ,0, 1.51651954917 -0.0265195491657
1994-03-00 12:00 , 728399.0 ,0, 1.60215821888 -0.0721582188843
1994-03-10 12:00 , 728409.0 ,0, 1.91806340958 -0.0880634095755
1994-03-20 12:00 , 728419.0 ,0, 2.32711962589 0.0828803741143
1994-04-00 12:00 , 728429.0 ,0, 2.48960034294 1.55039965706
1994-04-10 12:00 , 728439.0 ,0, 3.29496290361 1.38503709639
1994-04-21 12:00 , 728450.0 ,0, 5.22392099734 2.71607900266
1994-05-01 12:00 , 728460.0 ,0, 8.29403098968 0.0259690103163
1994-05-11 12:00 , 728470.0 ,0, 13.1350486034 -0.935048603437
1994-05-21 12:00 , 728480.0 ,0, 13.0758736813 3.82412631866
1994-06-01 12:00 , 728490.0 ,0, 17.5695324063 -0.169532406336
1994-06-11 12:00 , 728500.0 ,0, 18.6188422721 -0.118842272115
1994-06-22 12:00 , 728511.0 ,0, 16.9795035346 2.4204964654
1994-07-02 12:00 , 728521.0 ,0, 14.3682096061 -2.86820960609
1994-07-12 12:00 , 728531.0 ,0, 10.380289918 3.41971008197
1994-07-23 12:00 , 728542.0 ,0, 8.00020696871 0.959793031288
1994-08-03 12:00 , 728552.0 ,0, 7.0312918708 -1.2812918708
1994-08-13 12:00 , 728562.0 ,0, 6.11090205799 -1.87090205799
1994-08-23 12:00 , 728572.0 ,0, 4.04911461375 -0.629114613745
1994-09-03 12:00 , 728582.0 ,0, 3.15106764073 -0.621067640735
1994-09-13 12:00 , 728592.0 ,0, 2.60254911274 -0.30254911274
1994-09-24 12:00 , 728603.0 ,0, 2.24776258736 -0.0577625873608
1994-10-04 12:00 , 728613.0 ,0, 1.97718019933 0.172819800671
1994-10-14 12:00 , 728623.0 ,0, 1.97003253951 0.0999674604856
1994-10-24 12:00 , 728633.0 ,0, 1.96023881363 0.0397611863742
1994-11-04 12:00 , 728643.0 ,0, 1.89689971844 -0.196899718438
1994-11-14 12:00 , 728653.0 ,0, 1.86459413812 -0.214594138125
1994-11-25 12:00 , 728664.0 ,0, 1.75215669124 -0.0821566912372
1995-00-00 06:00 , 728674.0 ,0, 1.69115549644 -0.15115549644
1995-00-10 06:00 , 728684.0 ,0, 1.6850892671 -0.155089267096
1995-00-21 06:00 , 728695.0 ,0, 1.66707412591 -0.137074125906
1995-01-01 06:00 , 728705.0 ,0, 1.6645818005 -0.154581800498
1995-01-11 06:00 , 728715.0 ,0, 1.64362692978 -0.113626929775
1995-01-19 06:00 , 728723.0 ,0, 1.64700860388 -0.177008603877
1995-01-29 06:00 , 728733.0 ,0, 1.64429870821 -0.154298708213
1995-02-09 06:00 , 728743.0 ,0, 1.55379510012 0.266204899881
1995-02-20 06:00 , 728754.0 ,0, 1.46042467528 0.459575324719
1995-03-00 06:00 , 728764.0 ,0, 1.34923878703 0.570761212974
1995-03-10 06:00 , 728774.0 ,0, 1.35156927664 0.608430723356
1995-03-20 06:00 , 728784.0 ,0, 1.70283089952 1.52716910048
1995-04-00 06:00 , 728794.0 ,0, 2.34609134341 2.08390865659
1995-04-10 06:00 , 728804.0 ,0, 3.07931231403 0.530687685975
1995-04-21 06:00 , 728815.0 ,0, 5.10453966506 0.0354603349442
1995-05-01 06:00 , 728825.0 ,0, 4.58550774414 2.35449225586
1995-05-11 06:00 , 728835.0 ,0, 7.48708984953 2.24291015047
1995-05-21 06:00 , 728845.0 ,0, 8.67812131625 5.22187868375
1995-06-01 06:00 , 728855.0 ,0, 11.3000767381 7.0999232619
1995-06-11 06:00 , 728865.0 ,0, 14.1885963061 3.41140369395
1995-06-22 06:00 , 728876.0 ,0, 14.7933795192 3.60662048076
1995-07-02 06:00 , 728886.0 ,0, 12.5970185955 5.50298140447
1995-07-12 06:00 , 728896.0 ,0, 10.3590133048 3.54098669516
1995-07-23 06:00 , 728907.0 ,0, 6.57227357366 1.48772642634
1995-08-03 06:00 , 728917.0 ,0, 5.9941396953 -0.234139695304
1995-08-13 06:00 , 728927.0 ,0, 5.15377069854 0.756229301459
1995-08-23 06:00 , 728937.0 ,0, 4.07931117343 -0.099311173427
1995-09-03 06:00 , 728947.0 ,0, 3.38713949412 0.012860505883
1995-09-13 06:00 , 728957.0 ,0, 2.90681172473 0.213188275271
1995-09-24 06:00 , 728968.0 ,0, 2.48587956396 0.444120436039
1995-10-04 06:00 , 728978.0 ,0, 2.19738741086 0.232612589137
1995-10-14 06:00 , 728988.0 ,0, 2.19580477069 0.14419522931
1995-10-24 06:00 , 728998.0 ,0, 2.16594009715 0.0140599028459
1995-11-04 06:00 , 729008.0 ,0, 1.97956533392 -0.0295653339177
1995-11-14 06:00 , 729018.0 ,0, 1.88901733572 0.0109826642841
1995-11-25 06:00 , 729029.0 ,0, 1.79062297829 0.0793770217089
1996-00-00 00:00 , 729039.0 ,0, 1.72753649551 -0.06753649551
1996-00-10 00:00 , 729049.0 ,0, 1.62593669134 -0.185936691343
1996-00-21 00:00 , 729060.0 ,0, 1.56342803512 -0.123428035123
1996-01-01 00:00 , 729070.0 ,0, 1.55699508109 -0.0469950810942
1996-01-11 00:00 , 729080.0 ,0, 1.48951247765 -0.0695124776493
1996-01-20 00:00 , 729089.0 ,0, 1.48289112739 -0.0528911273898
1996-02-00 00:00 , 729099.0 ,0, 1.52098880259 -0.0609888025894
