T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 0.545687143904 0.124312856096
1993-01-19 18:00 , 727993.0 ,0, 0.684304757274 -0.0743047572744
1993-01-29 18:00 , 728003.0 ,0, 0.659578277684 0.110421722316
1993-02-09 18:00 , 728013.0 ,0, 0.630270717734 -0.0502707177342
1993-02-20 18:00 , 728024.0 ,0, 0.598456016497 -0.148456016497
1993-03-00 18:00 , 728034.0 ,0, 0.641142843919 -0.0111428439185
1993-03-10 18:00 , 728044.0 ,0, 0.664000756647 0.505999243353
1993-03-20 18:00 , 728054.0 ,0, 1.1606980454 0.309301954599
1993-04-00 18:00 , 728064.0 ,0, 2.17676325269 -0.756763252688
1993-04-10 18:00 , 728074.0 ,0, 1.7359190898 1.8940809102
1993-04-21 18:00 , 728085.0 ,0, 3.45499731373 1.44500268627
1993-05-01 18:00 , 728095.0 ,0, 3.8676100784 2.1323899216
1993-05-11 18:00 , 728105.0 ,0, 4.52828032985 2.88171967015
1993-05-21 18:00 , 728115.0 ,0, 4.92544350186 3.36455649814
1993-06-01 18:00 , 728125.0 ,0, 5.28869234748 3.56130765252
1993-06-11 18:00 , 728135.0 ,0, 6.04650262524 3.08349737476
1993-06-22 18:00 , 728146.0 ,0, 6.51738445611 0.63261554389
1993-07-02 18:00 , 728156.0 ,0, 6.30334968175 0.256650318246
1993-07-12 18:00 , 728166.0 ,0, 5.62070274659 -0.620702746589
1993-07-23 18:00 , 728177.0 ,0, 4.30822617847 -0.248226178472
1993-08-03 18:00 , 728187.0 ,0, 3.34963974013 0.390360259875
1993-08-13 18:00 , 728197.0 ,0, 2.89581605974 0.164183940263
1993-08-23 18:00 , 728207.0 ,0, 2.49440599557 0.175594004434
1993-09-03 18:00 , 728217.0 ,0, 2.14817581033 0.591824189671
1993-09-13 18:00 , 728227.0 ,0, 1.90412768102 0.235872318985
1993-09-24 18:00 , 728238.0 ,0, 1.59068345362 0.109316546378
1993-10-04 18:00 , 728248.0 ,0, 1.43648132425 0.193518675749
1993-10-14 18:00 , 728258.0 ,0, 1.32144734655 0.208552653448
1993-10-24 18:00 , 728268.0 ,0, 1.18445576186 0.175544238144
1993-11-04 18:00 , 728278.0 ,0, 1.05766394402 0.18233605598
1993-11-14 18:00 , 728288.0 ,0, 0.92901465362 0.26098534638
1993-11-25 18:00 , 728299.0 ,0, 0.67217146363 0.30782853637
1994-00-00 12:00 , 728309.0 ,0, 0.691139346437 -0.191139346437
1994-00-10 12:00 , 728319.0 ,0, 0.842458379008 -0.192458379008
1994-00-21 12:00 , 728330.0 ,0, 0.76802830323 0.00197169677043
1994-01-01 12:00 , 728340.0 ,0, 0.812911778353 0.0270882216471
1994-01-11 12:00 , 728350.0 ,0, 0.639495730507 0.100504269493
1994-01-19 12:00 , 728358.0 ,0, 0.757731899418 -0.0177318994183
1994-01-29 12:00 , 728368.0 ,0, 0.704923250974 0.0850767490259
1994-02-09 12:00 , 728378.0 ,0, 0.788982474586 0.0410175254142
1994-02-20 12:00 , 728389.0 ,0, 0.690797175823 0.0092028241771
1994-03-00 12:00 , 728399.0 ,0, 0.696455638174 0.0235443618263
1994-03-10 12:00 , 728409.0 ,0, 0.789123272476 0.0208767275245
1994-03-20 12:00 , 728419.0 ,0, 0.900476977552 0.409523022448
1994-04-00 12:00 , 728429.0 ,0, 1.36137028832 1.01862971168
1994-04-10 12:00 , 728439.0 ,0, 1.9533140913 1.5066859087
1994-04-21 12:00 , 728450.0 ,0, 3.01546846968 1.42453153032
1994-05-01 12:00 , 728460.0 ,0, 3.98293614432 1.10706385568
1994-05-11 12:00 , 728470.0 ,0, 4.94736161876 0.922638381243
1994-05-21 12:00 , 728480.0 ,0, 5.34669874787 0.713301252133
1994-06-01 12:00 , 728490.0 ,0, 6.13136486887 1.28863513113
1994-06-11 12:00 , 728500.0 ,0, 5.6487117265 1.3212882735
1994-06-22 12:00 , 728511.0 ,0, 5.39420641461 1.69579358539
1994-07-02 12:00 , 728521.0 ,0, 6.92925642061 -0.149256420606
