T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 25.4678396999 2.43216030015
1993-01-19 18:00 , 727993.0 ,0, 25.9401716102 3.05982838975
1993-01-29 18:00 , 728003.0 ,0, 24.9607812073 1.13921879267
1993-02-09 18:00 , 728013.0 ,0, 22.3209972292 -1.72099722916
1993-02-20 18:00 , 728024.0 ,0, 16.5422919497 -0.842291949743
1993-03-00 18:00 , 728034.0 ,0, 14.9332250231 1.46677497688
1993-03-10 18:00 , 728044.0 ,0, 16.3944823545 15.1055176455
1993-03-20 18:00 , 728054.0 ,0, 19.2376180049 -1.63761800494
1993-04-00 18:00 , 728064.0 ,0, 29.8794951501 -12.4794951501
1993-04-10 18:00 , 728074.0 ,0, 29.0033161373 2.29668386273
1993-04-21 18:00 , 728085.0 ,0, 46.0793067525 -7.87930675253
1993-05-01 18:00 , 728095.0 ,0, 31.5515636579 26.7484363421
1993-05-11 18:00 , 728105.0 ,0, 58.8009708201 30.8990291799
1993-05-21 18:00 , 728115.0 ,0, 74.0831457116 15.8168542884
1993-06-01 18:00 , 728125.0 ,0, 62.3491490035 -3.44914900346
1993-06-11 18:00 , 728135.0 ,0, 66.8059442376 -7.80594423761
1993-06-22 18:00 , 728146.0 ,0, 49.0005904743 -19.1005904743
1993-07-02 18:00 , 728156.0 ,0, 46.7472637679 -16.6472637679
1993-07-12 18:00 , 728166.0 ,0, 44.7859905859 -9.48599058589
1993-07-23 18:00 , 728177.0 ,0, 37.8816344763 1.21836552367
1993-08-03 18:00 , 728187.0 ,0, 31.4941647111 7.9058352889
1993-08-13 18:00 , 728197.0 ,0, 27.3508618189 7.84913818115
1993-08-23 18:00 , 728207.0 ,0, 29.3568979936 2.34310200643
1993-09-03 18:00 , 728217.0 ,0, 32.0496396287 0.850360371251
1993-09-13 18:00 , 728227.0 ,0, 36.8593042198 1.94069578022
1993-09-24 18:00 , 728238.0 ,0, 42.7265560473 3.17344395274
1993-10-04 18:00 , 728248.0 ,0, 40.518477645 4.98152235501
1993-10-14 18:00 , 728258.0 ,0, 38.4200817314 3.37991826858
1993-10-24 18:00 , 728268.0 ,0, 36.3257316752 4.47426832481
1993-11-04 18:00 , 728278.0 ,0, 36.2514726236 0.0485273763796
1993-11-14 18:00 , 728288.0 ,0, 34.4369905842 1.76300941584
1993-11-25 18:00 , 728299.0 ,0, 31.4199732337 0.780026766336
1994-00-00 12:00 , 728309.0 ,0, 28.7112026729 -0.111202672856
1994-00-10 12:00 , 728319.0 ,0, 29.1910956033 -0.0910956032855
1994-00-21 12:00 , 728330.0 ,0, 29.2822525305 1.11774746948
1994-01-01 12:00 , 728340.0 ,0, 27.4871544443 0.912845555738
1994-01-11 12:00 , 728350.0 ,0, 27.3176334767 -0.917633476718
1994-01-19 12:00 , 728358.0 ,0, 28.0894960001 1.11050399994
1994-01-29 12:00 , 728368.0 ,0, 27.8264267569 3.57357324313
1994-02-09 12:00 , 728378.0 ,0, 25.1059003341 1.49409966585
1994-02-20 12:00 , 728389.0 ,0, 19.7121385082 2.08786149175
1994-03-00 12:00 , 728399.0 ,0, 16.7192712514 3.48072874859
1994-03-10 12:00 , 728409.0 ,0, 19.3778128725 3.42218712753
1994-03-20 12:00 , 728419.0 ,0, 28.0804378893 17.0195621107
1994-04-00 12:00 , 728429.0 ,0, 23.9342143435 20.6657856565
1994-04-10 12:00 , 728439.0 ,0, 22.1286282583 17.6713717417
1994-04-21 12:00 , 728450.0 ,0, 25.856164869 50.943835131
1994-05-01 12:00 , 728460.0 ,0, 48.4633452073 6.1366547927
1994-05-11 12:00 , 728470.0 ,0, 105.61572367 -27.5157236695
1994-05-21 12:00 , 728480.0 ,0, 67.7482068493 -1.34820684933
1994-06-01 12:00 , 728490.0 ,0, 69.9983106668 -17.6983106668
1994-06-11 12:00 , 728500.0 ,0, 56.7920545198 -18.8920545198
1994-06-22 12:00 , 728511.0 ,0, 50.4703487517 -14.2703487517
1994-07-02 12:00 , 728521.0 ,0, 42.4512189002 -7.85121890015
1994-07-12 12:00 , 728531.0 ,0, 41.9652729968 -0.165272996813
1994-07-23 12:00 , 728542.0 ,0, 41.6448146004 -1.34481460039
1994-08-03 12:00 , 728552.0 ,0, 35.4797379868 7.02026201315
1994-08-13 12:00 , 728562.0 ,0, 31.9506221867 7.04937781333
1994-08-23 12:00 , 728572.0 ,0, 32.3932499824 2.00675001759
1994-09-03 12:00 , 728582.0 ,0, 31.7942669801 0.80573301991
1994-09-13 12:00 , 728592.0 ,0, 36.7974899794 -3.19748997937
1994-09-24 12:00 , 728603.0 ,0, 42.9581052727 -4.55810527275
1994-10-04 12:00 , 728613.0 ,0, 42.4663831071 2.53361689295
1994-10-14 12:00 , 728623.0 ,0, 40.5361669811 2.26383301894
1994-10-24 12:00 , 728633.0 ,0, 37.9394563949 2.36054360515
1994-11-04 12:00 , 728643.0 ,0, 36.512599236 -2.41259923601
1994-11-14 12:00 , 728653.0 ,0, 34.1637261127 0.636273887275
1994-11-25 12:00 , 728664.0 ,0, 31.6299638617 -7.63396386166
1995-00-00 06:00 , 728674.0 ,0, 28.7300250442 -5.2300250442
1995-00-10 06:00 , 728684.0 ,0, 29.5198786838 -6.09845011234
1995-00-21 06:00 , 728695.0 ,0, 28.5674334898 -4.98876682314
1995-01-01 06:00 , 728705.0 ,0, 27.9856904421 -4.63062377539
1995-01-11 06:00 , 728715.0 ,0, 28.2053657621 -5.03980284824
1995-01-19 06:00 , 728723.0 ,0, 28.2483990849 -5.08283617102
1995-01-29 06:00 , 728733.0 ,0, 29.0929927006 -6.49957164801
1995-02-09 06:00 , 728743.0 ,0, 26.3282295638 -5.88217693224
1995-02-20 06:00 , 728754.0 ,0, 19.3974520999 -1.93692578415
1995-03-00 06:00 , 728764.0 ,0, 17.8008598816 -0.949544092167
1995-03-10 06:00 , 728774.0 ,0, 17.8039099352 1.40530059115
1995-03-20 06:00 , 728784.0 ,0, 30.0142176729 -7.25105977821
1995-04-00 06:00 , 728794.0 ,0, 39.5843531072 -14.1435636335
1995-04-10 06:00 , 728804.0 ,0, 32.7609595574 -4.99122271526
1995-04-21 06:00 , 728815.0 ,0, 40.1230986653 -4.24151971792
1995-05-01 06:00 , 728825.0 ,0, 25.6887263798 12.7612736202
1995-05-11 06:00 , 728835.0 ,0, 27.3214794971 17.9600994503
1995-05-21 06:00 , 728845.0 ,0, 27.1732711651 16.1740972559
1995-06-01 06:00 , 728855.0 ,0, 30.8179113569 11.0110360115
1995-06-11 06:00 , 728865.0 ,0, 29.9981532225 8.87158361964
1995-06-22 06:00 , 728876.0 ,0, 29.859977594 9.15430812025
1995-07-02 06:00 , 728886.0 ,0, 30.6203170446 9.47231453438
1995-07-12 06:00 , 728896.0 ,0, 33.6365005489 6.32483278438
1995-07-23 06:00 , 728907.0 ,0, 34.3092960917 3.11423332009
1995-08-03 06:00 , 728917.0 ,0, 30.4794109273 6.88058907266
1995-08-13 06:00 , 728927.0 ,0, 24.6609488877 9.55302960693
1995-08-23 06:00 , 728937.0 ,0, 24.9832191968 5.31362290844
1995-09-03 06:00 , 728947.0 ,0, 26.620177038 1.22248962869
1995-09-13 06:00 , 728957.0 ,0, 30.4060728193 -4.73554650347
1995-09-24 06:00 , 728968.0 ,0, 37.1820570398 -11.0461874746
1995-10-04 06:00 , 728978.0 ,0, 38.6296807217 -12.4938111565
1995-10-14 06:00 , 728988.0 ,0, 36.8185190027 -8.79808889513
1995-10-24 06:00 , 728998.0 ,0, 36.2949494627 -8.41494946265
1995-11-04 06:00 , 729008.0 ,0, 34.8014491988 -7.93934393562
1995-11-14 06:00 , 729018.0 ,0, 30.6588560045 -5.23085600449
1995-11-25 06:00 , 729029.0 ,0, 31.3044725032 -7.3084725032
1996-00-00 00:00 , 729039.0 ,0, 30.4819652906 -6.98196529062
1996-00-10 00:00 , 729049.0 ,0, 30.5616126752 -7.06161267518
1996-00-21 00:00 , 729060.0 ,0, 30.2125866728 -6.63392000613
1996-01-01 00:00 , 729070.0 ,0, 29.4915661983 -6.13649953161
1996-01-11 00:00 , 729080.0 ,0, 29.3988758472 -6.23331293328
1996-01-20 00:00 , 729089.0 ,0, 29.3435973858 -1.64359738581
1996-02-00 00:00 , 729099.0 ,0, 29.0531705343 -3.35317053431
1996-02-10 00:00 , 729109.0 ,0, 24.9736995659 -1.17369956587
1996-02-21 00:00 , 729120.0 ,0, 16.9732207166 1.22677928338
1996-03-01 00:00 , 729130.0 ,0, 16.9370109256 -4.33701092565
1996-03-11 00:00 , 729140.0 ,0, 17.4721350012 -4.37213500118
1996-03-21 00:00 , 729150.0 ,0, 25.35685859 -12.65685859
1996-04-01 00:00 , 729160.0 ,0, 35.8796522676 -21.8796522676
1996-04-11 00:00 , 729170.0 ,0, 21.3035583583 14.4964416417
1996-04-22 00:00 , 729181.0 ,0, 46.3459627436 -12.8459627436
1996-05-02 00:00 , 729191.0 ,0, 37.6094008877 40.5905991123
1996-05-12 00:00 , 729201.0 ,0, 34.6698814361 13.2301185639
1996-05-22 00:00 , 729211.0 ,0, 34.775516252 19.624483748
1996-06-02 00:00 , 729221.0 ,0, 34.6853928142 17.0146071858
1996-06-12 00:00 , 729231.0 ,0, 33.1334446429 13.5665553571
1996-06-23 00:00 , 729242.0 ,0, 41.8879850518 1.01201494823
1996-07-03 00:00 , 729252.0 ,0, 40.6865582083 2.21344179166
1996-07-13 00:00 , 729262.0 ,0, 43.3726692627 -5.97266926275
1996-07-24 00:00 , 729273.0 ,0, 40.1952816398 1.90471836024
1996-08-04 00:00 , 729283.0 ,0, 33.22940635 9.17059365005
1996-08-14 00:00 , 729293.0 ,0, 30.1466357947 10.1533642053
1996-08-24 00:00 , 729303.0 ,0, 29.6278907293 7.27210927066
1996-09-04 00:00 , 729313.0 ,0, 31.3110421261 0.288957873927
1996-09-14 00:00 , 729323.0 ,0, 32.6356309181 -5.53563091809
1996-09-25 00:00 , 729334.0 ,0, 39.3433016796 -14.9433016796
1996-10-05 00:00 , 729344.0 ,0, 42.2448198645 -12.0448198645
1996-10-15 00:00 , 729354.0 ,0, 39.5689356205 -7.46893562046
1996-10-25 00:00 , 729364.0 ,0, 39.006402252 -8.50640225196
1996-11-05 00:00 , 729374.0 ,0, 37.8706391707 -7.37063917066
1996-11-15 00:00 , 729384.0 ,0, 34.0107519662 0.589248033821
1996-11-26 00:00 , 729395.0 ,0, 30.9364607403 2.36353925971
1997-00-00 18:00 , 729405.0 ,0, 31.1101087702 -2.31010877019
1997-00-10 18:00 , 729415.0 ,0, 31.3266128083 -5.12661280833
1997-00-21 18:00 , 729426.0 ,0, 31.2394734611 -1.43947346114
1997-01-01 18:00 , 729436.0 ,0, 29.4508370455 -3.25083704551
1997-01-11 18:00 , 729446.0 ,0, 29.8870900522 -3.28709005221
1997-01-19 18:00 , 729454.0 ,0, 29.7561886573 -3.35618865735
1997-01-29 18:00 , 729464.0 ,0, 28.4414215852 -3.24142158521
1997-02-09 18:00 , 729474.0 ,0, 25.267894595 -6.96789459497
1997-02-20 18:00 , 729485.0 ,0, 19.8606678268 -6.16066782678
1997-03-00 18:00 , 729495.0 ,0, 18.1880322038 -5.8880322038
1997-03-10 18:00 , 729505.0 ,0, 19.6447851436 10.5552148564
1997-03-20 18:00 , 729515.0 ,0, 21.2666346054 8.93336539462
