T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.61715212126 0.00284787874487
1993-01-19 18:00 , 727993.0 ,0, 1.59043702728 -0.000437027282803
1993-01-29 18:00 , 728003.0 ,0, 1.5239014205 0.0260985794961
1993-02-09 18:00 , 728013.0 ,0, 1.5043510308 0.00564896920159
1993-02-20 18:00 , 728024.0 ,0, 1.59447559052 -0.0744755905152
1993-03-00 18:00 , 728034.0 ,0, 1.76270724446 -0.0227072444643
1993-03-10 18:00 , 728044.0 ,0, 1.98215344343 0.207846556566
1993-03-20 18:00 , 728054.0 ,0, 2.63435331391 -0.514353313907
1993-04-00 18:00 , 728064.0 ,0, 4.03405695168 -2.12405695168
1993-04-10 18:00 , 728074.0 ,0, 4.17354463313 1.42645536687
1993-04-21 18:00 , 728085.0 ,0, 7.50358437962 1.96641562038
1993-05-01 18:00 , 728095.0 ,0, 9.09319836616 3.40680163384
1993-05-11 18:00 , 728105.0 ,0, 13.144091759 2.15590824097
1993-05-21 18:00 , 728115.0 ,0, 16.6554910956 1.14450890438
1993-06-01 18:00 , 728125.0 ,0, 17.2463078676 2.55369213241
1993-06-11 18:00 , 728135.0 ,0, 20.008672748 -5.00867274803
1993-06-22 18:00 , 728146.0 ,0, 19.6968233009 -5.59682330088
1993-07-02 18:00 , 728156.0 ,0, 15.1347495605 -4.43474956046
1993-07-12 18:00 , 728166.0 ,0, 12.0915005732 -4.37150057321
1993-07-23 18:00 , 728177.0 ,0, 8.50862762566 -1.17862762566
1993-08-03 18:00 , 728187.0 ,0, 7.19960469477 -0.609604694768
1993-08-13 18:00 , 728197.0 ,0, 5.51472748885 -0.354727488848
1993-08-23 18:00 , 728207.0 ,0, 4.18590460679 -0.115904606789
1993-09-03 18:00 , 728217.0 ,0, 3.62498641508 -0.324986415084
1993-09-13 18:00 , 728227.0 ,0, 3.16757924862 -0.147579248621
1993-09-24 18:00 , 728238.0 ,0, 2.89834009884 -0.0483400988403
1993-10-04 18:00 , 728248.0 ,0, 2.68380562714 0.0161943728554
1993-10-14 18:00 , 728258.0 ,0, 2.42553288187 0.104467118132
1993-10-24 18:00 , 728268.0 ,0, 2.28713026845 0.332869731554
1993-11-04 18:00 , 728278.0 ,0, 2.16363125926 0.366368740737
1993-11-14 18:00 , 728288.0 ,0, 2.06917921227 0.440820787734
1993-11-25 18:00 , 728299.0 ,0, 1.99251235448 0.457487645518
1994-00-00 12:00 , 728309.0 ,0, 1.90172713869 0.188272861313
1994-00-10 12:00 , 728319.0 ,0, 1.85839633623 0.00160366377277
1994-00-21 12:00 , 728330.0 ,0, 1.78125520934 0.0387447906553
1994-01-01 12:00 , 728340.0 ,0, 1.71662701742 0.103372982584
1994-01-11 12:00 , 728350.0 ,0, 1.70158735526 0.0384126447382
1994-01-19 12:00 , 728358.0 ,0, 1.70001538046 -0.0400153804568
1994-01-29 12:00 , 728368.0 ,0, 1.62131015621 0.0386898437908
1994-02-09 12:00 , 728378.0 ,0, 1.60264371628 0.0473562837189
1994-02-20 12:00 , 728389.0 ,0, 1.65543566712 -0.0154356671158
1994-03-00 12:00 , 728399.0 ,0, 1.93430715045 -0.28430715045
1994-03-10 12:00 , 728409.0 ,0, 2.48043646911 -0.50043646911
1994-03-20 12:00 , 728419.0 ,0, 2.40066654719 0.369333452809
1994-04-00 12:00 , 728429.0 ,0, 4.71894418557 0.0710558144282
1994-04-10 12:00 , 728439.0 ,0, 6.09372203409 -0.183722034086
1994-04-21 12:00 , 728450.0 ,0, 11.7586296823 -1.55862968226
1994-05-01 12:00 , 728460.0 ,0, 11.2669723106 -3.36697231055
1994-05-11 12:00 , 728470.0 ,0, 13.5779782402 1.22202175982
1994-05-21 12:00 , 728480.0 ,0, 18.8497809784 0.650219021585
1994-06-01 12:00 , 728490.0 ,0, 21.4352396465 -2.63523964654
1994-06-11 12:00 , 728500.0 ,0, 22.4670225954 -4.46702259545
1994-06-22 12:00 , 728511.0 ,0, 19.342086852 -2.442086852
1994-07-02 12:00 , 728521.0 ,0, 18.1803648865 -1.1803648865
1994-07-12 12:00 , 728531.0 ,0, 13.9984338803 2.50156611971
1994-07-23 12:00 , 728542.0 ,0, 10.9675466937 -3.64754669366
1994-08-03 12:00 , 728552.0 ,0, 8.00207759172 -4.27207759172
1994-08-13 12:00 , 728562.0 ,0, 6.16158174632 -3.11158174632
1994-08-23 12:00 , 728572.0 ,0, 5.12750753154 -2.54750753154
1994-09-03 12:00 , 728582.0 ,0, 4.46737921008 -2.23737921008
1994-09-13 12:00 , 728592.0 ,0, 3.94002323966 -1.86002323966
1994-09-24 12:00 , 728603.0 ,0, 3.63673939654 -1.59673939654
1994-10-04 12:00 , 728613.0 ,0, 3.39740077108 -1.52740077108
1994-10-14 12:00 , 728623.0 ,0, 3.057720394 -1.237720394
1994-10-24 12:00 , 728633.0 ,0, 2.88126679259 -1.12126679259
1994-11-04 12:00 , 728643.0 ,0, 2.70607810846 -0.856078108455
1994-11-14 12:00 , 728653.0 ,0, 2.65574116508 -0.945741165079
1994-11-25 12:00 , 728664.0 ,0, 2.44337336397 -0.753373363975
1995-00-00 06:00 , 728674.0 ,0, 2.33010020482 -0.660100204821
1995-00-10 06:00 , 728684.0 ,0, 2.23345695202 -0.533456952016
1995-00-21 06:00 , 728695.0 ,0, 2.14237958951 -0.482379589505
1995-01-01 06:00 , 728705.0 ,0, 1.95862075599 -0.308620755986
1995-01-11 06:00 , 728715.0 ,0, 1.97587196781 -0.405871967812
1995-01-19 06:00 , 728723.0 ,0, 1.90725218626 -0.387252186258
1995-01-29 06:00 , 728733.0 ,0, 1.73250718755 -0.192507187548
1995-02-09 06:00 , 728743.0 ,0, 1.73581786339 -0.13581786339
1995-02-20 06:00 , 728754.0 ,0, 1.77430966582 -0.164309665818
1995-03-00 06:00 , 728764.0 ,0, 2.27485110526 -0.614851105262
1995-03-10 06:00 , 728774.0 ,0, 2.80250074376 -1.10250074376
1995-03-20 06:00 , 728784.0 ,0, 3.31558808733 -1.52558808733
1995-04-00 06:00 , 728794.0 ,0, 3.64901221619 -1.74901221619
1995-04-10 06:00 , 728804.0 ,0, 4.70774023066 -2.61774023066
1995-04-21 06:00 , 728815.0 ,0, 8.39669075522 -5.13669075522
1995-05-01 06:00 , 728825.0 ,0, 11.2041554164 -3.79415541638
1995-05-11 06:00 , 728835.0 ,0, 15.4428690129 -2.8428690129
1995-05-21 06:00 , 728845.0 ,0, 13.7975365119 1.70246348811
1995-06-01 06:00 , 728855.0 ,0, 22.0197760553 -5.81977605526
1995-06-11 06:00 , 728865.0 ,0, 21.7338691414 -5.53386914139
1995-06-22 06:00 , 728876.0 ,0, 18.1009933828 -2.5009933828
1995-07-02 06:00 , 728886.0 ,0, 14.1861822629 1.21381773711
1995-07-12 06:00 , 728896.0 ,0, 10.7769363201 1.82306367986
1995-07-23 06:00 , 728907.0 ,0, 8.6336436857 -0.693643685695
1995-08-03 06:00 , 728917.0 ,0, 6.80043772239 -2.56043772239
1995-08-13 06:00 , 728927.0 ,0, 5.05346307785 -1.98346307785
1995-08-23 06:00 , 728937.0 ,0, 4.14370876855 -1.28370876855
1995-09-03 06:00 , 728947.0 ,0, 3.48275023639 -0.562750236391
1995-09-13 06:00 , 728957.0 ,0, 3.09629095108 -0.476290951084
1995-09-24 06:00 , 728968.0 ,0, 2.82479986296 -0.424799862959
1995-10-04 06:00 , 728978.0 ,0, 2.64220717799 -0.49220717799
1995-10-14 06:00 , 728988.0 ,0, 2.52006034326 -0.570060343256
1995-10-24 06:00 , 728998.0 ,0, 2.40369958276 -0.60369958276
1995-11-04 06:00 , 729008.0 ,0, 2.33140867443 -0.581408674434
1995-11-14 06:00 , 729018.0 ,0, 2.29480927861 -0.564809278606
1995-11-25 06:00 , 729029.0 ,0, 2.15160311946 -0.421603119457
1996-00-00 00:00 , 729039.0 ,0, 2.06338279644 -0.413382796442
1996-00-10 00:00 , 729049.0 ,0, 1.93106034257 -0.36106034257
1996-00-21 00:00 , 729060.0 ,0, 1.90964142207 -0.219641422067
1996-01-01 00:00 , 729070.0 ,0, 1.85688849813 -0.146888498129
1996-01-11 00:00 , 729080.0 ,0, 1.8539289345 -0.143928934495
1996-01-20 00:00 , 729089.0 ,0, 1.78769662657 -0.107696626566
1996-02-00 00:00 , 729099.0 ,0, 1.73650686861 -0.0765068686122
1996-02-10 00:00 , 729109.0 ,0, 1.7631378947 -0.093137894696
1996-02-21 00:00 , 729120.0 ,0, 1.73071699059 -0.0907169905933
1996-03-01 00:00 , 729130.0 ,0, 1.73744572605 0.572554273948
1996-03-11 00:00 , 729140.0 ,0, 1.78610328485 0.373896715147
1996-03-21 00:00 , 729150.0 ,0, 2.25152508726 -0.441525087257
1996-04-01 00:00 , 729160.0 ,0, 3.30937412769 -1.06937412769
1996-04-11 00:00 , 729170.0 ,0, 3.93650082002 0.443499179983
1996-04-22 00:00 , 729181.0 ,0, 6.70734526229 -0.0673452622936
1996-05-02 00:00 , 729191.0 ,0, 5.9386507833 6.2613492167
1996-05-12 00:00 , 729201.0 ,0, 9.09922439506 5.40077560494
1996-05-22 00:00 , 729211.0 ,0, 10.1456231354 5.35437686462
1996-06-02 00:00 , 729221.0 ,0, 12.3582404381 1.74175956188
1996-06-12 00:00 , 729231.0 ,0, 15.9613686163 2.13863138365
1996-06-23 00:00 , 729242.0 ,0, 17.111332585 4.18866741497
1996-07-03 00:00 , 729252.0 ,0, 13.9943493027 4.20565069728
1996-07-13 00:00 , 729262.0 ,0, 11.2731794739 -0.573179473928
1996-07-24 00:00 , 729273.0 ,0, 8.3865142948 0.453485705197
1996-08-04 00:00 , 729283.0 ,0, 6.15985278176 2.42014721824
1996-08-14 00:00 , 729293.0 ,0, 4.68268982339 3.45731017661
1996-08-24 00:00 , 729303.0 ,0, 4.18237117294 1.70762882706
1996-09-04 00:00 , 729313.0 ,0, 3.24244040019 1.35755959981
1996-09-14 00:00 , 729323.0 ,0, 2.73134453664 1.15865546336
1996-09-25 00:00 , 729334.0 ,0, 2.39350253489 1.21649746511
1996-10-05 00:00 , 729344.0 ,0, 2.19815856127 1.17184143873
1996-10-15 00:00 , 729354.0 ,0, 2.10163904322 1.15836095678
1996-10-25 00:00 , 729364.0 ,0, 2.00541652943 1.11458347057
1996-11-05 00:00 , 729374.0 ,0, 1.93187769833 0.918122301673
1996-11-15 00:00 , 729384.0 ,0, 1.83833653073 0.911663469268
1996-11-26 00:00 , 729395.0 ,0, 1.57394832777 1.09605167223
1997-00-00 18:00 , 729405.0 ,0, 1.52443128902 1.08556871098
1997-00-10 18:00 , 729415.0 ,0, 1.50712307096 1.02287692904
1997-00-21 18:00 , 729426.0 ,0, 1.47362992252 1.07637007748
1997-01-01 18:00 , 729436.0 ,0, 1.43149787555 1.07850212445
1997-01-11 18:00 , 729446.0 ,0, 1.43672495256 0.993275047437
1997-01-19 18:00 , 729454.0 ,0, 1.42443152685 0.875568473152
1997-01-29 18:00 , 729464.0 ,0, 1.43508505866 0.864914941339
1997-02-09 18:00 , 729474.0 ,0, 1.40725573324 0.922744266759
1997-02-20 18:00 , 729485.0 ,0, 1.42208861568 0.987911384323
1997-03-00 18:00 , 729495.0 ,0, 1.43794009595 1.08205990405
1997-03-10 18:00 , 729505.0 ,0, 1.49643517375 3.69356482625
1997-03-20 18:00 , 729515.0 ,0, 2.41726934584 4.57273065416
1997-04-00 18:00 , 729525.0 ,0, 4.5761439641 -0.436143964101
1997-04-10 18:00 , 729535.0 ,0, 3.98316586734 7.71683413266
1997-04-21 18:00 , 729546.0 ,0, 9.34783718409 8.15216281591
1997-05-01 18:00 , 729556.0 ,0, 10.4009602692 3.5990397308
1997-05-11 18:00 , 729566.0 ,0, 13.7183162483 2.58168375165
1997-05-21 18:00 , 729576.0 ,0, 15.4760301219 3.82396987809
1997-06-01 18:00 , 729586.0 ,0, 13.3835647881 10.4164352119
1997-06-11 18:00 , 729596.0 ,0, 15.1309080833 12.2690919167
1997-06-22 18:00 , 729607.0 ,0, 17.8884120682 3.81158793175
1997-07-02 18:00 , 729617.0 ,0, 12.8171589636 10.2828410364
1997-07-12 18:00 , 729627.0 ,0, 10.6633509527 6.43664904733
1997-07-23 18:00 , 729638.0 ,0, 8.85161726844 4.84838273156
1997-08-03 18:00 , 729648.0 ,0, 7.1580776673 2.9419223327
1997-08-13 18:00 , 729658.0 ,0, 5.91391492867 2.25608507133
1997-08-23 18:00 , 729668.0 ,0, 4.3477139261 2.4422860739
1997-09-03 18:00 , 729678.0 ,0, 3.16806774568 2.14193225432
1997-09-13 18:00 , 729688.0 ,0, 2.57801504407 1.57198495593
1997-09-24 18:00 , 729699.0 ,0, 2.24669257344 1.25330742656
1997-10-04 18:00 , 729709.0 ,0, 2.06057715643 1.15942284357
1997-10-14 18:00 , 729719.0 ,0, 2.04806494334 1.04193505666
1997-10-24 18:00 , 729729.0 ,0, 1.91290168448 0.947098315519
1997-11-04 18:00 , 729739.0 ,0, 1.72793333406 0.972066665945
1997-11-14 18:00 , 729749.0 ,0, 1.68169009488 0.978309905123
1997-11-25 18:00 , 729760.0 ,0, 1.54800245072 1.03199754928
1998-00-00 12:00 , 729770.0 ,0, 1.46638093162 1.02361906838
1998-00-10 12:00 , 729780.0 ,0, 1.40595880088 0.974041199119
1998-00-21 12:00 , 729791.0 ,0, 1.35214353113 0.817856468872
1998-01-01 12:00 , 729801.0 ,0, 1.29230832019 0.877691679808
1998-01-11 12:00 , 729811.0 ,0, 1.30510940479 0.864890595207
1998-01-19 12:00 , 729819.0 ,0, 1.26056958576 0.909430414244
1998-01-29 12:00 , 729829.0 ,0, 1.25794875039 0.812051249613
1998-02-09 12:00 , 729839.0 ,0, 1.26195901982 0.768040980177
1998-02-20 12:00 , 729850.0 ,0, 1.31353742682 0.716462573175
1998-03-00 12:00 , 729860.0 ,0, 1.29351619086 0.806483809143
1998-03-10 12:00 , 729870.0 ,0, 1.39583139234 0.904168607657
1998-03-20 12:00 , 729880.0 ,0, 1.47081440109 0.889185598914
1998-04-00 12:00 , 729890.0 ,0, 2.46286010036 1.05713989964
1998-04-10 12:00 , 729900.0 ,0, 3.16187281645 2.77812718355
1998-04-21 12:00 , 729911.0 ,0, 7.07255876069 3.52744123931
1998-05-01 12:00 , 729921.0 ,0, 9.91069003589 0.989309964106
1998-05-11 12:00 , 729931.0 ,0, 11.1227730594 9.37722694055
1998-05-21 12:00 , 729941.0 ,0, 13.5817909271 5.81820907294
1998-06-01 12:00 , 729951.0 ,0, 14.6595818325 9.64041816749
1998-06-11 12:00 , 729961.0 ,0, 13.4671544763 8.03284552366
1998-06-22 12:00 , 729972.0 ,0, 14.0373264219 13.5626735781
1998-07-02 12:00 , 729982.0 ,0, 11.884405464 13.415594536
1998-07-12 12:00 , 729992.0 ,0, 9.51306661433 8.08693338567
1998-07-23 12:00 , 730003.0 ,0, 8.55888947006 8.14111052994
1998-08-03 12:00 , 730013.0 ,0, 6.35970828276 4.14029171724
1998-08-13 12:00 , 730023.0 ,0, 4.42754159382 1.98245840618
1998-08-23 12:00 , 730033.0 ,0, 3.22983985699 2.36016014301
1998-09-03 12:00 , 730043.0 ,0, 2.67129683788 2.15870316212
1998-09-13 12:00 , 730053.0 ,0, 2.42897807734 1.86102192266
1998-09-24 12:00 , 730064.0 ,0, 2.25982015436 1.66017984564
1998-10-04 12:00 , 730074.0 ,0, 2.11572705411 1.63427294589
1998-10-14 12:00 , 730084.0 ,0, 2.01217963667 1.43782036333
1998-10-24 12:00 , 730094.0 ,0, 1.88503732927 1.26496267073
1998-11-04 12:00 , 730104.0 ,0, 1.74288270101 1.27711729899
1998-11-14 12:00 , 730114.0 ,0, 1.72089580622 1.12910419378
1998-11-25 12:00 , 730125.0 ,0, 1.63548957406 1.17451042594
1999-00-00 06:00 , 730135.0 ,0, 1.64963606358 0.990363936415
1999-00-10 06:00 , 730145.0 ,0, 1.48989235653 1.11010764347
1999-00-21 06:00 , 730156.0 ,0, 1.44783497273 1.15216502727
1999-01-01 06:00 , 730166.0 ,0, 1.28022627591 1.17977372409
1999-01-11 06:00 , 730176.0 ,0, 1.35052773964 0.999472260364
1999-01-19 06:00 , 730184.0 ,0, 1.31605283203 0.913947167973
1999-01-29 06:00 , 730194.0 ,0, 1.30853155351 0.841468446485
1999-02-09 06:00 , 730204.0 ,0, 1.3016086362 0.748391363801
1999-02-20 06:00 , 730215.0 ,0, 1.33806349119 0.561936508811
1999-03-00 06:00 , 730225.0 ,0, 1.43155095651 0.548449043493
1999-03-10 06:00 , 730235.0 ,0, 1.62135839638 0.338641603625
1999-03-20 06:00 , 730245.0 ,0, 1.64241648718 0.917583512823
1999-04-00 06:00 , 730255.0 ,0, 2.73096494468 1.23903505532
1999-04-10 06:00 , 730265.0 ,0, 3.94923338095 1.70076661905
1999-04-21 06:00 , 730276.0 ,0, 7.168421489 -1.688421489
1999-05-01 06:00 , 730286.0 ,0, 9.12374607071 -2.50374607071
1999-05-11 06:00 , 730296.0 ,0, 10.6718883585 -0.851888358451
1999-05-21 06:00 , 730306.0 ,0, 15.048076399 0.151923600971
1999-06-01 06:00 , 730316.0 ,0, 17.8024990623 0.99750093773
1999-06-11 06:00 , 730326.0 ,0, 17.949887003 3.85011299699
1999-06-22 06:00 , 730337.0 ,0, 15.6200669966 5.07993300343
1999-07-02 06:00 , 730347.0 ,0, 12.0452495641 1.35475043587
1999-07-12 06:00 , 730357.0 ,0, 10.4349937142 3.9650062858
1999-07-23 06:00 , 730368.0 ,0, 8.3467542479 1.6132457521
1999-08-03 06:00 , 730378.0 ,0, 6.05003036816 1.01996963184
1999-08-13 06:00 , 730388.0 ,0, 4.67719879852 0.892801201479
1999-08-23 06:00 , 730398.0 ,0, 3.8676145071 0.792385492902
1999-09-03 06:00 , 730408.0 ,0, 3.30880325617 1.11119674383
1999-09-13 06:00 , 730418.0 ,0, 3.04732050907 0.592679490928
1999-09-24 06:00 , 730429.0 ,0, 2.7904648824 0.439535117605
