T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 0.742317134142 -0.122317134142
1993-01-19 18:00 , 727993.0 ,0, 0.742116823219 -0.162116823219
1993-01-29 18:00 , 728003.0 ,0, 0.735822247502 -0.155822247502
1993-02-09 18:00 , 728013.0 ,0, 0.72207780876 -0.14207780876
1993-02-20 18:00 , 728024.0 ,0, 0.723202574661 -0.143202574661
1993-03-00 18:00 , 728034.0 ,0, 0.813895423705 -0.223895423705
1993-03-10 18:00 , 728044.0 ,0, 1.08064114471 -0.0306411447143
1993-03-20 18:00 , 728054.0 ,0, 1.40879736394 -0.368797363935
1993-04-00 18:00 , 728064.0 ,0, 2.17400856583 -1.33400856583
1993-04-10 18:00 , 728074.0 ,0, 2.81502906795 -0.725029067953
1993-04-21 18:00 , 728085.0 ,0, 4.21419302953 -0.29419302953
1993-05-01 18:00 , 728095.0 ,0, 5.09266701725 -0.122667017247
1993-05-11 18:00 , 728105.0 ,0, 6.20754772867 -0.957547728672
1993-05-21 18:00 , 728115.0 ,0, 6.56308577491 -0.353085774912
1993-06-01 18:00 , 728125.0 ,0, 6.59263857981 -0.502638579809
1993-06-11 18:00 , 728135.0 ,0, 6.70764725289 -1.04764725289
1993-06-22 18:00 , 728146.0 ,0, 6.07119438914 -0.641194389144
1993-07-02 18:00 , 728156.0 ,0, 5.90475095967 -0.864750959665
1993-07-12 18:00 , 728166.0 ,0, 4.84306216634 -1.38306216634
1993-07-23 18:00 , 728177.0 ,0, 3.63733936326 -0.707339363259
1993-08-03 18:00 , 728187.0 ,0, 2.61696342032 0.213036579679
1993-08-13 18:00 , 728197.0 ,0, 2.14261098794 -0.252610987938
1993-08-23 18:00 , 728207.0 ,0, 1.81322676081 -0.363226760807
1993-09-03 18:00 , 728217.0 ,0, 1.50145042037 -0.441450420369
1993-09-13 18:00 , 728227.0 ,0, 1.41252598928 -0.402525989284
1993-09-24 18:00 , 728238.0 ,0, 1.26400520752 -0.26400520752
1993-10-04 18:00 , 728248.0 ,0, 1.10586721048 -0.105867210478
1993-10-14 18:00 , 728258.0 ,0, 1.02962779169 -0.0596277916946
1993-10-24 18:00 , 728268.0 ,0, 0.978156216793 -0.148156216793
1993-11-04 18:00 , 728278.0 ,0, 0.939851462027 -0.109851462027
1993-11-14 18:00 , 728288.0 ,0, 0.986182162887 -0.156182162887
1993-11-25 18:00 , 728299.0 ,0, 0.876394703002 -0.0463947030025
1994-00-00 12:00 , 728309.0 ,0, 0.834499611628 -0.00449961162836
1994-00-10 12:00 , 728319.0 ,0, 0.819950165771 -0.0499501657708
1994-00-21 12:00 , 728330.0 ,0, 0.784287570779 -0.114287570779
1994-01-01 12:00 , 728340.0 ,0, 0.768382040818 -0.0483820408185
1994-01-11 12:00 , 728350.0 ,0, 0.740655526365 -0.0506555263653
1994-01-19 12:00 , 728358.0 ,0, 0.740101901625 -0.110101901625
1994-01-29 12:00 , 728368.0 ,0, 0.733897280549 -0.0838972805487
1994-02-09 12:00 , 728378.0 ,0, 0.72033058779 -0.11033058779
1994-02-20 12:00 , 728389.0 ,0, 0.721405276287 -0.131405276287
1994-03-00 12:00 , 728399.0 ,0, 0.811287252957 -0.161287252957
1994-03-10 12:00 , 728409.0 ,0, 1.07514891954 -0.175148919542
1994-03-20 12:00 , 728419.0 ,0, 1.40335166439 0.0366483356094
1994-04-00 12:00 , 728429.0 ,0, 2.16263247218 -0.212632472176
1994-04-10 12:00 , 728439.0 ,0, 2.80223011135 -0.192230111351
1994-04-21 12:00 , 728450.0 ,0, 4.19693450554 1.23306549446
1994-05-01 12:00 , 728460.0 ,0, 5.05414970203 -0.364149702029
1994-05-11 12:00 , 728470.0 ,0, 6.17097580132 0.109024198684
1994-05-21 12:00 , 728480.0 ,0, 6.51832140374 3.21167859626
1994-06-01 12:00 , 728490.0 ,0, 6.55624194561 2.13375805439
1994-06-11 12:00 , 728500.0 ,0, 6.70061858299 0.599381417013
1994-06-22 12:00 , 728511.0 ,0, 6.35839213028 -1.17839213028
1994-07-02 12:00 , 728521.0 ,0, 5.89554341015 -2.39554341015
1994-07-12 12:00 , 728531.0 ,0, 4.83581471506 -1.62581471506
1994-07-23 12:00 , 728542.0 ,0, 3.65486445083 -1.37486445083
1994-08-03 12:00 , 728552.0 ,0, 2.66223476305 -1.01223476305
1994-08-13 12:00 , 728562.0 ,0, 2.23485009201 -0.834850092013
1994-08-23 12:00 , 728572.0 ,0, 2.0689861939 -0.838986193899
1994-09-03 12:00 , 728582.0 ,0, 1.66443027169 -0.654430271688
1994-09-13 12:00 , 728592.0 ,0, 1.4098961991 -0.459896199099
1994-09-24 12:00 , 728603.0 ,0, 1.261663397 -0.371663397003
1994-10-04 12:00 , 728613.0 ,0, 1.11252097175 -0.282520971751
1994-10-14 12:00 , 728623.0 ,0, 1.04075520801 -0.210755208009
1994-10-24 12:00 , 728633.0 ,0, 0.983028265812 -0.173028265812
1994-11-04 12:00 , 728643.0 ,0, 0.965548477494 -0.185548477494
1994-11-14 12:00 , 728653.0 ,0, 0.92026984143 -0.21026984143
1994-11-25 12:00 , 728664.0 ,0, 0.87022345211 -0.17022345211
1995-00-00 06:00 , 728674.0 ,0, 0.829367598225 -0.149367598225
1995-00-10 06:00 , 728684.0 ,0, 0.815575870289 -0.225575870289
1995-00-21 06:00 , 728695.0 ,0, 0.780408397242 -0.240408397242
1995-01-01 06:00 , 728705.0 ,0, 0.764286385089 -0.224286385089
1995-01-11 06:00 , 728715.0 ,0, 0.736174281493 -0.196174281493
1995-01-19 06:00 , 728723.0 ,0, 0.734665264918 -0.194665264918
1995-01-29 06:00 , 728733.0 ,0, 0.728707698456 -0.188707698456
1995-02-09 06:00 , 728743.0 ,0, 0.715610138588 -0.185610138588
1995-02-20 06:00 , 728754.0 ,0, 0.716544851289 -0.246544851289
1995-03-00 06:00 , 728764.0 ,0, 0.804256190099 -0.264256190099
1995-03-10 06:00 , 728774.0 ,0, 1.06032549441 -0.520325494409
1995-03-20 06:00 , 728784.0 ,0, 1.38875070597 -0.328750705967
1995-04-00 06:00 , 728794.0 ,0, 2.13238981072 -0.752389810719
1995-04-10 06:00 , 728804.0 ,0, 2.76786268153 -1.62786268153
1995-04-21 06:00 , 728815.0 ,0, 4.1506641499 -2.6006641499
1995-05-01 06:00 , 728825.0 ,0, 4.95085375243 -2.52085375243
1995-05-11 06:00 , 728835.0 ,0, 6.07287892914 -2.35287892914
1995-05-21 06:00 , 728845.0 ,0, 6.39878555609 -1.34878555609
1995-06-01 06:00 , 728855.0 ,0, 6.45880487647 -0.148804876474
1995-06-11 06:00 , 728865.0 ,0, 6.68191044574 -2.56191044574
1995-06-22 06:00 , 728876.0 ,0, 6.31309813271 -2.16309813271
1995-07-02 06:00 , 728886.0 ,0, 5.87013321675 -1.92013321675
1995-07-12 06:00 , 728896.0 ,0, 4.81609226004 -1.92609226004
1995-07-23 06:00 , 728907.0 ,0, 3.70273350424 -1.81273350424
1995-08-03 06:00 , 728917.0 ,0, 2.78897306294 -1.35897306294
1995-08-13 06:00 , 728927.0 ,0, 2.50598861338 -1.21598861338
1995-08-23 06:00 , 728937.0 ,0, 2.03202817142 -0.942028171423
1995-09-03 06:00 , 728947.0 ,0, 1.63923365026 -0.689233650265
1995-09-13 06:00 , 728957.0 ,0, 1.40275418509 -0.622754185091
1995-09-24 06:00 , 728968.0 ,0, 1.25528857482 -0.595288574816
1995-10-04 06:00 , 728978.0 ,0, 1.13076610292 -0.470766102919
1995-10-14 06:00 , 728988.0 ,0, 1.07157874349 -0.471578743486
1995-10-24 06:00 , 728998.0 ,0, 0.996389701151 -0.376389701151
1995-11-04 06:00 , 729008.0 ,0, 0.948953896079 -0.378953896079
1995-11-14 06:00 , 729018.0 ,0, 0.911808518933 -0.381808518933
1995-11-25 06:00 , 729029.0 ,0, 0.85363613943 -0.33363613943
1996-00-00 00:00 , 729039.0 ,0, 0.815541799408 -0.295541799408
1996-00-10 00:00 , 729049.0 ,0, 0.803757486078 -0.293757486078
1996-00-21 00:00 , 729060.0 ,0, 0.769925176943 -0.299925176943
1996-01-01 00:00 , 729070.0 ,0, 0.753217271506 -0.283217271506
1996-01-11 00:00 , 729080.0 ,0, 0.724091898772 -0.254091898772
1996-01-20 00:00 , 729089.0 ,0, 0.720064390731 -0.250064390731
1996-02-00 00:00 , 729099.0 ,0, 0.714757550717 -0.244757550717
1996-02-10 00:00 , 729109.0 ,0, 0.702913413645 -0.232913413645
1996-02-21 00:00 , 729120.0 ,0, 0.70346377501 -0.26346377501
1996-03-01 00:00 , 729130.0 ,0, 0.785419315751 -0.225419315751
1996-03-11 00:00 , 729140.0 ,0, 1.02094534608 -0.340945346079
1996-03-21 00:00 , 729150.0 ,0, 1.34973663712 -0.699736637117
1996-04-01 00:00 , 729160.0 ,0, 2.0521514705 -1.2521514705
1996-04-11 00:00 , 729170.0 ,0, 2.67608732881 -1.21608732881
1996-04-22 00:00 , 729181.0 ,0, 4.02637934425 -1.88637934425
1996-05-02 00:00 , 729191.0 ,0, 4.67995818618 0.435241813821
1996-05-12 00:00 , 729201.0 ,0, 5.81338747073 0.415412529266
1996-05-22 00:00 , 729211.0 ,0, 6.0839693512 -0.0439693511983
1996-06-02 00:00 , 729221.0 ,0, 6.20077858614 -1.44077858614
1996-06-12 00:00 , 729231.0 ,0, 6.63051558232 -0.230515582317
1996-06-23 00:00 , 729242.0 ,0, 6.19130910789 -0.511309107892
1996-07-03 00:00 , 729252.0 ,0, 5.80176208266 -1.33176208266
1996-07-13 00:00 , 729262.0 ,0, 4.76278054396 -2.13278054396
1996-07-24 00:00 , 729273.0 ,0, 3.83589472761 -1.71589472761
1996-08-04 00:00 , 729283.0 ,0, 3.16471724192 -0.904717241922
1996-08-14 00:00 , 729293.0 ,0, 2.36602779899 -0.236027798991
1996-08-24 00:00 , 729303.0 ,0, 1.93481855375 -0.304818553751
1996-09-04 00:00 , 729313.0 ,0, 1.57263267697 -0.292632676969
1996-09-14 00:00 , 729323.0 ,0, 1.38346463285 -0.31346463285
1996-09-25 00:00 , 729334.0 ,0, 1.23804381622 -0.238043816218
1996-10-05 00:00 , 729344.0 ,0, 1.18183045411 -0.301830454113
1996-10-15 00:00 , 729354.0 ,0, 1.0211230409 -0.141123040898
1996-10-25 00:00 , 729364.0 ,0, 0.951851201194 -0.0718512011938
1996-11-05 00:00 , 729374.0 ,0, 0.905212121867 -0.105212121867
1996-11-15 00:00 , 729384.0 ,0, 0.889144214645 -0.139144214645
1996-11-26 00:00 , 729395.0 ,0, 0.810076515859 -0.0700765158595
1997-00-00 18:00 , 729405.0 ,0, 0.779068738819 -0.0890687388193
1997-00-10 18:00 , 729415.0 ,0, 0.772466234154 -0.0824662341544
1997-00-21 18:00 , 729426.0 ,0, 0.742113178969 -0.0921131789694
1997-01-01 18:00 , 729436.0 ,0, 0.72391045314 -0.0739104531401
1997-01-11 18:00 , 729446.0 ,0, 0.692220949114 -0.062220949114
1997-01-19 18:00 , 729454.0 ,0, 0.681804866851 -0.111804866851
1997-01-29 18:00 , 729464.0 ,0, 0.678152020889 -0.108152020889
1997-02-09 18:00 , 729474.0 ,0, 0.669509994683 -0.0995099946826
1997-02-20 18:00 , 729485.0 ,0, 0.669090627871 -0.0890906278712
1997-03-00 18:00 , 729495.0 ,0, 0.736420894174 -0.0864208941744
1997-03-10 18:00 , 729505.0 ,0, 0.921179185294 0.578820814706
1997-03-20 18:00 , 729515.0 ,0, 1.24900609697 0.66099390303
1997-04-00 18:00 , 729525.0 ,0, 1.84875886928 -0.738758869281
1997-04-10 18:00 , 729535.0 ,0, 2.44183237333 1.70816762667
1997-04-21 18:00 , 729546.0 ,0, 3.70727824272 2.20272175728
1997-05-01 18:00 , 729556.0 ,0, 4.01680564229 -0.306805642294
1997-05-11 18:00 , 729566.0 ,0, 5.16325498474 0.106745015262
1997-05-21 18:00 , 729576.0 ,0, 5.30450041633 0.715499583668
1997-06-01 18:00 , 729586.0 ,0, 5.54996858397 2.39003141603
1997-06-11 18:00 , 729596.0 ,0, 6.49340535523 0.696594644767
1997-06-22 18:00 , 729607.0 ,0, 5.87238587339 -1.11238587339
1997-07-02 18:00 , 729617.0 ,0, 5.62005511345 -0.680055113447
1997-07-12 18:00 , 729627.0 ,0, 4.62073536063 -0.560735360628
1997-07-23 18:00 , 729638.0 ,0, 3.45443975668 -0.174439756682
1997-08-03 18:00 , 729648.0 ,0, 2.50339966027 -0.31339966027
1997-08-13 18:00 , 729658.0 ,0, 2.0240430939 -0.3440430939
1997-08-23 18:00 , 729668.0 ,0, 1.6935830427 -0.173583042698
1997-09-03 18:00 , 729678.0 ,0, 1.40504039229 -0.165040392292
1997-09-13 18:00 , 729688.0 ,0, 1.33244949752 -0.322449497516
1997-09-24 18:00 , 729699.0 ,0, 1.19246061238 -0.362460612375
1997-10-04 18:00 , 729709.0 ,0, 1.05093308077 -0.260933080773
1997-10-14 18:00 , 729719.0 ,0, 0.895728064156 -0.115728064156
1997-10-24 18:00 , 729729.0 ,0, 0.840651098432 -0.130651098432
1997-11-04 18:00 , 729739.0 ,0, 0.796289648176 -0.116289648176
1997-11-14 18:00 , 729749.0 ,0, 0.830404043087 -0.160404043087
1997-11-25 18:00 , 729760.0 ,0, 0.702629628288 -0.0326296282879
1998-00-00 12:00 , 729770.0 ,0, 0.687999869672 -0.0379998696725
1998-00-10 12:00 , 729780.0 ,0, 0.672265529634 -0.0222655296337
1998-00-21 12:00 , 729791.0 ,0, 0.671531323958 -0.0715313239581
1998-01-01 12:00 , 729801.0 ,0, 0.649926098612 -0.0699260986118
1998-01-11 12:00 , 729811.0 ,0, 0.612536775773 -0.0325367757733
1998-01-19 12:00 , 729819.0 ,0, 0.587792497766 -0.00779249776558
1998-01-29 12:00 , 729829.0 ,0, 0.587870754086 -0.00787075408551
1998-02-09 12:00 , 729839.0 ,0, 0.586539680157 -0.00653968015653
1998-02-20 12:00 , 729850.0 ,0, 0.583941444109 -0.00394144410859
1998-03-00 12:00 , 729860.0 ,0, 0.618151036915 -0.0381510369145
1998-03-10 12:00 , 729870.0 ,0, 0.696663290288 -0.116663290288
1998-03-20 12:00 , 729880.0 ,0, 1.01181224746 -0.391812247457
1998-04-00 12:00 , 729890.0 ,0, 1.39217249876 -0.482172498763
1998-04-10 12:00 , 729900.0 ,0, 1.90399919866 -0.25399919866
1998-04-21 12:00 , 729911.0 ,0, 2.96259646142 0.567403538577
1998-05-01 12:00 , 729921.0 ,0, 2.65132468695 1.58867531305
1998-05-11 12:00 , 729931.0 ,0, 3.74025469162 3.94974530838
1998-05-21 12:00 , 729941.0 ,0, 3.65418731545 4.27581268455
1998-06-01 12:00 , 729951.0 ,0, 4.10616965529 2.50383034471
1998-06-11 12:00 , 729961.0 ,0, 6.13501192967 0.314988070331
1998-06-22 12:00 , 729972.0 ,0, 5.80804587237 1.93195412763
1998-07-02 12:00 , 729982.0 ,0, 5.1544807228 1.7155192772
1998-07-12 12:00 , 729992.0 ,0, 4.25605381021 0.0539461897889
1998-07-23 12:00 , 730003.0 ,0, 3.17669342066 1.70330657934
1998-08-03 12:00 , 730013.0 ,0, 2.35965408325 1.46034591675
1998-08-13 12:00 , 730023.0 ,0, 1.91439657955 1.09560342045
1998-08-23 12:00 , 730033.0 ,0, 1.71860778832 0.661392211678
1998-09-03 12:00 , 730043.0 ,0, 1.38973894036 0.450261059638
1998-09-13 12:00 , 730053.0 ,0, 1.20306865472 0.296931345282
1998-09-24 12:00 , 730064.0 ,0, 1.07681403844 0.18318596156
1998-10-04 12:00 , 730074.0 ,0, 0.968582407758 0.291417592242
1998-10-14 12:00 , 730084.0 ,0, 0.712625544258 0.537374455742
1998-10-24 12:00 , 730094.0 ,0, 0.651192279267 0.498807720733
1998-11-04 12:00 , 730104.0 ,0, 0.61527835885 0.53472164115
1998-11-14 12:00 , 730114.0 ,0, 0.576670381219 0.463329618781
1998-11-25 12:00 , 730125.0 ,0, 0.562162277365 0.467837722635
1999-00-00 06:00 , 730135.0 ,0, 0.542508968406 0.437491031594
1999-00-10 06:00 , 730145.0 ,0, 0.509442239927 0.370557760073
1999-00-21 06:00 , 730156.0 ,0, 0.507922637577 0.332077362423
1999-01-01 06:00 , 730166.0 ,0, 0.508121808144 0.321878191856
1999-01-11 06:00 , 730176.0 ,0, 0.486982262967 0.343017737033
1999-01-19 06:00 , 730184.0 ,0, 0.457581164338 0.372418835662
1999-01-29 06:00 , 730194.0 ,0, 0.457746782392 0.352253217608
1999-02-09 06:00 , 730204.0 ,0, 0.454934914511 0.325065085489
1999-02-20 06:00 , 730215.0 ,0, 0.44947770375 0.33052229625
1999-03-00 06:00 , 730225.0 ,0, 0.475619132777 0.354380867223
1999-03-10 06:00 , 730235.0 ,0, 0.599878114042 0.190121885958
1999-03-20 06:00 , 730245.0 ,0, 1.10735227228 -0.17735227228
1999-04-00 06:00 , 730255.0 ,0, 1.63005950758 -0.500059507581
1999-04-10 06:00 , 730265.0 ,0, 2.13753852445 0.132461475551
1999-04-21 06:00 , 730276.0 ,0, 3.49726290754 -0.397262907537
1999-05-01 06:00 , 730286.0 ,0, 4.83132724618 -0.551327246182
1999-05-11 06:00 , 730296.0 ,0, 5.02517387045 -0.0251738704478
1999-05-21 06:00 , 730306.0 ,0, 4.98595568413 3.13404431587
1999-06-01 06:00 , 730316.0 ,0, 5.05148406241 4.43851593759
1999-06-11 06:00 , 730326.0 ,0, 5.25751417355 1.87248582645
1999-06-22 06:00 , 730337.0 ,0, 4.93632912598 3.87367087402
1999-07-02 06:00 , 730347.0 ,0, 4.07500777632 3.79499222368
1999-07-12 06:00 , 730357.0 ,0, 3.40376146663 4.18623853337
1999-07-23 06:00 , 730368.0 ,0, 2.52964822921 4.19035177079
1999-08-03 06:00 , 730378.0 ,0, 2.00950497215 3.68049502785
1999-08-13 06:00 , 730388.0 ,0, 1.64564532429 3.26435467571
1999-08-23 06:00 , 730398.0 ,0, 1.22729552537 3.04270447463
1999-09-03 06:00 , 730408.0 ,0, 1.00407608514 2.17592391486
1999-09-13 06:00 , 730418.0 ,0, 0.911471132827 1.38852886717
1999-09-24 06:00 , 730429.0 ,0, 0.816112836764 1.24388716324
1999-10-04 06:00 , 730439.0 ,0, 0.775975093272 0.984024906728
1999-10-14 06:00 , 730449.0 ,0, 0.717245698856 0.862754301144
1999-10-24 06:00 , 730459.0 ,0, 0.653325108663 0.516674891337
1999-11-04 06:00 , 730469.0 ,0, 0.607328639221 0.522671360779
1999-11-14 06:00 , 730479.0 ,0, 0.509226731119 0.510773268881
1999-11-25 06:00 , 730490.0 ,0, 0.549014607674 0.370985392326
2000-00-00 00:00 , 730500.0 ,0, 0.546916461173 0.373083538827
2000-00-10 00:00 , 730510.0 ,0, 0.526148053372 0.323851946628
