T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.37257088624 0.297429113764
1993-01-19 18:00 , 727993.0 ,0, 1.37251921929 0.17748078071
1993-01-29 18:00 , 728003.0 ,0, 1.35360585985 0.266394140155
1993-02-09 18:00 , 728013.0 ,0, 1.32451777981 0.245482220191
1993-02-20 18:00 , 728024.0 ,0, 1.34539906509 0.214600934907
1993-03-00 18:00 , 728034.0 ,0, 1.3571584148 0.302841585196
1993-03-10 18:00 , 728044.0 ,0, 1.51170156468 0.618298435319
1993-03-20 18:00 , 728054.0 ,0, 1.8070773363 0.312922663704
1993-04-00 18:00 , 728064.0 ,0, 2.51616635016 -0.436166350157
1993-04-10 18:00 , 728074.0 ,0, 3.28874608996 0.841253910041
1993-04-21 18:00 , 728085.0 ,0, 5.52223614566 2.37776385434
1993-05-01 18:00 , 728095.0 ,0, 6.85233556448 3.64766443552
1993-05-11 18:00 , 728105.0 ,0, 9.56254423234 2.63745576766
1993-05-21 18:00 , 728115.0 ,0, 11.9640595071 2.53594049287
1993-06-01 18:00 , 728125.0 ,0, 14.1468910091 -0.646891009118
1993-06-11 18:00 , 728135.0 ,0, 16.3519720408 -5.95197204083
1993-06-22 18:00 , 728146.0 ,0, 17.0168437544 -6.51684375445
1993-07-02 18:00 , 728156.0 ,0, 14.3876845087 -3.58768450865
1993-07-12 18:00 , 728166.0 ,0, 12.0315215939 -3.84152159387
1993-07-23 18:00 , 728177.0 ,0, 8.43517090279 -0.395170902792
1993-08-03 18:00 , 728187.0 ,0, 6.04089560644 -0.380895606443
1993-08-13 18:00 , 728197.0 ,0, 4.75333975284 -0.683339752842
1993-08-23 18:00 , 728207.0 ,0, 3.65602685304 -0.49602685304
1993-09-03 18:00 , 728217.0 ,0, 2.95681057817 -0.236810578169
1993-09-13 18:00 , 728227.0 ,0, 2.57258423859 -0.21258423859
1993-09-24 18:00 , 728238.0 ,0, 2.31294129853 -0.212941298533
1993-10-04 18:00 , 728248.0 ,0, 2.08812051267 -0.0681205126717
1993-10-14 18:00 , 728258.0 ,0, 1.99680936718 -0.106809367182
1993-10-24 18:00 , 728268.0 ,0, 1.95328672078 -0.113286720784
1993-11-04 18:00 , 728278.0 ,0, 1.81390155427 -0.0339015542742
1993-11-14 18:00 , 728288.0 ,0, 1.76508743132 -0.0650874313177
1993-11-25 18:00 , 728299.0 ,0, 1.64433229249 0.0356677075144
1994-00-00 12:00 , 728309.0 ,0, 1.55604586756 0.0539541324425
1994-00-10 12:00 , 728319.0 ,0, 1.53266361891 -0.0126636189069
1994-00-21 12:00 , 728330.0 ,0, 1.4841829567 0.0358170432967
1994-01-01 12:00 , 728340.0 ,0, 1.47204801228 0.0379519877169
1994-01-11 12:00 , 728350.0 ,0, 1.43914017121 0.0308598287869
1994-01-19 12:00 , 728358.0 ,0, 1.4243385431 0.0256614568995
1994-01-29 12:00 , 728368.0 ,0, 1.41494771878 0.0350522812238
1994-02-09 12:00 , 728378.0 ,0, 1.38020762955 0.109792370447
1994-02-20 12:00 , 728389.0 ,0, 1.40107133397 0.0889286660254
1994-03-00 12:00 , 728399.0 ,0, 1.42076556533 0.109234434675
1994-03-10 12:00 , 728409.0 ,0, 1.59573898182 0.234261018175
1994-03-20 12:00 , 728419.0 ,0, 1.83486107029 0.575138929712
1994-04-00 12:00 , 728429.0 ,0, 2.37405835345 1.66594164655
1994-04-10 12:00 , 728439.0 ,0, 3.24997525737 1.43002474263
1994-04-21 12:00 , 728450.0 ,0, 5.80314170773 2.13685829227
1994-05-01 12:00 , 728460.0 ,0, 6.95646777168 1.36353222832
1994-05-11 12:00 , 728470.0 ,0, 9.59447552586 2.60552447414
1994-05-21 12:00 , 728480.0 ,0, 12.0769695575 4.82303044252
1994-06-01 12:00 , 728490.0 ,0, 14.1056435321 3.2943564679
1994-06-11 12:00 , 728500.0 ,0, 15.3092481999 3.19075180011
1994-06-22 12:00 , 728511.0 ,0, 15.5358096129 3.8641903871
1994-07-02 12:00 , 728521.0 ,0, 13.6118607226 -2.11186072259
1994-07-12 12:00 , 728531.0 ,0, 11.0604700715 2.73952992845
1994-07-23 12:00 , 728542.0 ,0, 8.15289119901 0.807108800993
1994-08-03 12:00 , 728552.0 ,0, 6.03664293463 -0.286642934628
1994-08-13 12:00 , 728562.0 ,0, 4.80936170768 -0.569361707683
1994-08-23 12:00 , 728572.0 ,0, 3.7098967288 -0.289896728799
1994-09-03 12:00 , 728582.0 ,0, 3.01884744106 -0.48884744106
1994-09-13 12:00 , 728592.0 ,0, 2.60032252922 -0.300322529218
1994-09-24 12:00 , 728603.0 ,0, 2.32194219233 -0.131942192329
1994-10-04 12:00 , 728613.0 ,0, 2.1146996646 0.0353003353983
1994-10-14 12:00 , 728623.0 ,0, 2.03419611476 0.0358038852359
1994-10-24 12:00 , 728633.0 ,0, 1.98453066779 0.0154693322103
1994-11-04 12:00 , 728643.0 ,0, 1.87618362445 -0.176183624455
1994-11-14 12:00 , 728653.0 ,0, 1.82764982843 -0.177649828431
1994-11-25 12:00 , 728664.0 ,0, 1.71702992481 -0.0470299248144
1995-00-00 06:00 , 728674.0 ,0, 1.63031995669 -0.0903199566852
1995-00-10 06:00 , 728684.0 ,0, 1.59661082707 -0.0666108270729
1995-00-21 06:00 , 728695.0 ,0, 1.54610740987 -0.0161074098695
1995-01-01 06:00 , 728705.0 ,0, 1.53245430151 -0.0224543015069
1995-01-11 06:00 , 728715.0 ,0, 1.49417921935 0.0358207806502
1995-01-19 06:00 , 728723.0 ,0, 1.47678709794 -0.00678709794404
1995-01-29 06:00 , 728733.0 ,0, 1.46998760941 0.0200123905936
1995-02-09 06:00 , 728743.0 ,0, 1.45319551878 0.366804481217
1995-02-20 06:00 , 728754.0 ,0, 1.47516253383 0.444837466167
1995-03-00 06:00 , 728764.0 ,0, 1.48548735131 0.434512648686
1995-03-10 06:00 , 728774.0 ,0, 1.64998438362 0.310015616382
1995-03-20 06:00 , 728784.0 ,0, 1.9291660263 1.3008339737
1995-04-00 06:00 , 728794.0 ,0, 2.64519363699 1.78480636301
1995-04-10 06:00 , 728804.0 ,0, 3.42995462857 0.18004537143
