T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 2.02548408085 0.454515919148
1993-01-19 18:00 , 727993.0 ,0, 2.10345917719 0.356540822806
1993-01-29 18:00 , 728003.0 ,0, 2.13249259423 0.317507405766
1993-02-09 18:00 , 728013.0 ,0, 2.13274171433 0.297258285669
1993-02-20 18:00 , 728024.0 ,0, 2.07927115344 0.310728846561
1993-03-00 18:00 , 728034.0 ,0, 1.97118177099 0.598818229014
1993-03-10 18:00 , 728044.0 ,0, 2.13037645496 1.11962354504
1993-03-20 18:00 , 728054.0 ,0, 2.6194814296 0.660518570402
1993-04-00 18:00 , 728064.0 ,0, 3.1189320801 -0.198932080097
1993-04-10 18:00 , 728074.0 ,0, 5.7594042576 -0.059404257605
1993-04-21 18:00 , 728085.0 ,0, 11.6072195953 0.592780404747
1993-05-01 18:00 , 728095.0 ,0, 11.5204898185 5.27951018154
1993-05-11 18:00 , 728105.0 ,0, 13.6281767993 6.67182320065
1993-05-21 18:00 , 728115.0 ,0, 13.3928482123 5.10715178773
1993-06-01 18:00 , 728125.0 ,0, 13.7478558753 5.65214412467
1993-06-11 18:00 , 728135.0 ,0, 13.2385681857 3.56143181426
1993-06-22 18:00 , 728146.0 ,0, 12.7957997483 0.404200251658
1993-07-02 18:00 , 728156.0 ,0, 11.8520102196 -2.74201021959
1993-07-12 18:00 , 728166.0 ,0, 10.1357840236 -1.35578402355
1993-07-23 18:00 , 728177.0 ,0, 6.73831820491 3.07168179509
1993-08-03 18:00 , 728187.0 ,0, 4.93545775741 2.89454224259
1993-08-13 18:00 , 728197.0 ,0, 3.96423389722 2.46576610278
1993-08-23 18:00 , 728207.0 ,0, 3.49722883008 1.44277116992
1993-09-03 18:00 , 728217.0 ,0, 3.20145903147 1.33854096853
1993-09-13 18:00 , 728227.0 ,0, 3.06019326393 0.889806736072
1993-09-24 18:00 , 728238.0 ,0, 2.74039452969 0.659605470311
1993-10-04 18:00 , 728248.0 ,0, 2.53209417179 0.347905828208
1993-10-14 18:00 , 728258.0 ,0, 2.39532517918 0.324674820819
1993-10-24 18:00 , 728268.0 ,0, 2.26961302238 0.510386977623
1993-11-04 18:00 , 728278.0 ,0, 2.19723891143 0.742761088573
1993-11-14 18:00 , 728288.0 ,0, 2.13312703233 0.856872967668
1993-11-25 18:00 , 728299.0 ,0, 2.11285863499 0.737141365006
1994-00-00 12:00 , 728309.0 ,0, 1.99717076172 0.882829238284
1994-00-10 12:00 , 728319.0 ,0, 1.94033295803 0.759667041965
1994-00-21 12:00 , 728330.0 ,0, 1.90509100913 0.584908990866
1994-01-01 12:00 , 728340.0 ,0, 1.90325727437 0.356742725632
1994-01-11 12:00 , 728350.0 ,0, 1.90363429404 0.496365705959
