T_forecast [day], Q_compare [m3/s], Q_forecast [m3/s]
1993-01-11 18:00 , 727985.0 ,0, 1.6226929939 0.957307006102
1993-01-19 18:00 , 727993.0 ,0, 1.59865636399 0.901343636006
1993-01-29 18:00 , 728003.0 ,0, 1.55116712032 0.948832879684
1993-02-09 18:00 , 728013.0 ,0, 1.45897213385 1.04102786615
1993-02-20 18:00 , 728024.0 ,0, 1.44725271889 1.00274728111
1993-03-00 18:00 , 728034.0 ,0, 1.40175508697 1.08824491303
1993-03-10 18:00 , 728044.0 ,0, 1.38269963621 1.71730036379
1993-03-20 18:00 , 728054.0 ,0, 1.79521346183 1.50478653817
1993-04-00 18:00 , 728064.0 ,0, 3.27064383467 0.139356165334
1993-04-10 18:00 , 728074.0 ,0, 3.97611453041 1.93388546959
1993-04-21 18:00 , 728085.0 ,0, 6.91390330844 2.30609669156
1993-05-01 18:00 , 728095.0 ,0, 7.71455843595 6.68544156405
1993-05-11 18:00 , 728105.0 ,0, 11.4380729719 6.76192702815
1993-05-21 18:00 , 728115.0 ,0, 13.4837034568 8.61629654319
1993-06-01 18:00 , 728125.0 ,0, 15.5598899929 6.04011000711
1993-06-11 18:00 , 728135.0 ,0, 18.0931975542 3.60680244584
1993-06-22 18:00 , 728146.0 ,0, 22.5979543508 -2.49795435076
1993-07-02 18:00 , 728156.0 ,0, 17.2783480938 -1.47834809382
1993-07-12 18:00 , 728166.0 ,0, 14.5025341799 -2.10253417994
1993-07-23 18:00 , 728177.0 ,0, 10.1610941465 2.33890585348
1993-08-03 18:00 , 728187.0 ,0, 8.90995883303 1.49004116697
1993-08-13 18:00 , 728197.0 ,0, 8.04007522337 -0.220075223366
1993-08-23 18:00 , 728207.0 ,0, 5.74996887649 0.360031123512
1993-09-03 18:00 , 728217.0 ,0, 4.4276553604 0.542344639598
1993-09-13 18:00 , 728227.0 ,0, 3.70778568894 0.442214311062
1993-09-24 18:00 , 728238.0 ,0, 3.22845134387 0.301548656125
1993-10-04 18:00 , 728248.0 ,0, 2.68432119064 0.575678809365
1993-10-14 18:00 , 728258.0 ,0, 2.44394272214 0.556057277859
1993-10-24 18:00 , 728268.0 ,0, 2.2524916374 0.617508362602
1993-11-04 18:00 , 728278.0 ,0, 2.0505751103 0.769424889701
1993-11-14 18:00 , 728288.0 ,0, 1.9073946537 0.832605346303
1993-11-25 18:00 , 728299.0 ,0, 1.86086269206 0.999137307942
1994-00-00 12:00 , 728309.0 ,0, 1.84414470368 0.875855296317
1994-00-10 12:00 , 728319.0 ,0, 1.78926154841 0.590738451595
1994-00-21 12:00 , 728330.0 ,0, 1.77443357713 0.605566422868
1994-01-01 12:00 , 728340.0 ,0, 1.77493479299 0.675065207013
1994-01-11 12:00 , 728350.0 ,0, 1.7281101928 0.741889807204
1994-01-19 12:00 , 728358.0 ,0, 1.69521397888 0.684786021118
1994-01-29 12:00 , 728368.0 ,0, 1.67114525665 0.708854743352
1994-02-09 12:00 , 728378.0 ,0, 1.63057415207 0.769425847933
1994-02-20 12:00 , 728389.0 ,0, 1.5971145492 1.0628854508
1994-03-00 12:00 , 728399.0 ,0, 1.56223852881 1.02776147119
1994-03-10 12:00 , 728409.0 ,0, 1.58250640425 0.0974935957534
1994-03-20 12:00 , 728419.0 ,0, 1.97510397973 0.53489602027
1994-04-00 12:00 , 728429.0 ,0, 4.86904812141 -0.409048121414
1994-04-10 12:00 , 728439.0 ,0, 4.9939985404 0.7760014596
1994-04-21 12:00 , 728450.0 ,0, 9.20009460996 3.49990539004
1994-05-01 12:00 , 728460.0 ,0, 12.2427006316 1.85729936837
1994-05-11 12:00 , 728470.0 ,0, 18.1977511673 1.90224883272
1994-05-21 12:00 , 728480.0 ,0, 18.807392643 5.09260735696
1994-06-01 12:00 , 728490.0 ,0, 17.9587638775 5.54123612252
1994-06-11 12:00 , 728500.0 ,0, 19.0720902228 2.02790977723
1994-06-22 12:00 , 728511.0 ,0, 24.7897354019 -1.4897354019
1994-07-02 12:00 , 728521.0 ,0, 19.1184305869 -0.61843058688
1994-07-12 12:00 , 728531.0 ,0, 15.4897698074 3.41023019256
1994-07-23 12:00 , 728542.0 ,0, 13.4061075117 -0.406107511725
1994-08-03 12:00 , 728552.0 ,0, 11.5131524458 -3.37315244581
1994-08-13 12:00 , 728562.0 ,0, 10.2560839339 -4.35608393389
1994-08-23 12:00 , 728572.0 ,0, 7.87936841711 -3.11936841711
1994-09-03 12:00 , 728582.0 ,0, 5.35111527906 -1.38111527906
1994-09-13 12:00 , 728592.0 ,0, 4.31320241071 -0.783202410711
1994-09-24 12:00 , 728603.0 ,0, 3.62048279216 -0.370482792163
1994-10-04 12:00 , 728613.0 ,0, 3.20043552477 -0.420435524771
1994-10-14 12:00 , 728623.0 ,0, 2.97626897299 -0.356268972991
1994-10-24 12:00 , 728633.0 ,0, 2.45168334987 -0.081683349871
1994-11-04 12:00 , 728643.0 ,0, 2.26878588389 -0.108785883892
1994-11-14 12:00 , 728653.0 ,0, 2.03454700111 0.115452998886
1994-11-25 12:00 , 728664.0 ,0, 2.0694376866 0.0805623134024
1995-00-00 06:00 , 728674.0 ,0, 2.05451208677 0.115487913233
1995-00-10 06:00 , 728684.0 ,0, 2.03445151251 0.16554848749
1995-00-21 06:00 , 728695.0 ,0, 2.01164831196 0.168351688037
1995-01-01 06:00 , 728705.0 ,0, 2.01525486014 0.164745139857
1995-01-11 06:00 , 728715.0 ,0, 1.97613059397 0.203869406028
1995-01-19 06:00 , 728723.0 ,0, 1.9188309478 0.221169052196
1995-01-29 06:00 , 728733.0 ,0, 1.85340537752 0.276594622478
1995-02-09 06:00 , 728743.0 ,0, 1.81377647051 0.306223529488
1995-02-20 06:00 , 728754.0 ,0, 1.80117269416 0.318827305838
1995-03-00 06:00 , 728764.0 ,0, 1.70412573946 0.375874260539
1995-03-10 06:00 , 728774.0 ,0, 1.73004620799 0.319953792014
